index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,6239.277811955436,293.15,0.0,0.0,21.5,0.0,277.22999999999996,0.9126213592233009
1,300,1,300,6771.1421957598795,295.05235042467655,0.0,0.0,21.5,0.0,277.25013364438655,0.9904173496406518
2,600,1,600,6768.5561452713655,296.20493680194176,0.0,0.0,21.5,0.0,277.2697410300926,0.9900390871264669
3,900,1,900,6774.590263077891,296.7855356380096,0.0,0.0,21.5,0.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,770.6430455772539,297.09381776687985,0.0,0.0,21.5,0.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,56.89311074731405,294.87826566578525,0.0,0.0,21.5,0.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,59.47916123582832,293.5279999420167,0.0,0.0,21.5,0.0,277.3441015625,0.008700037826251424
7,2100,1,2100,56.89311074731405,292.86962067425577,0.0,0.0,21.5,0.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,6433.231598594007,292.53996246011974,0.0,0.0,21.5,0.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,6822.863205530166,294.90524826185066,0.0,0.0,21.5,0.0,277.3972705078125,0.9979825999243488
10,3000,1,3000,6797.864717474519,296.21460905328473,0.0,0.0,21.5,0.0,277.41481626157406,0.9943260622872273
11,3300,1,3300,6747.867741363251,296.85485080244524,0.0,0.0,21.5,0.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,6747.867741363251,297.1631970882073,0.0,0.0,21.5,0.0,277.45,0.9870129870129881
13,3900,1,3900,6743.55765721572,297.3336518267944,0.0,0.0,21.5,0.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,6738.385556238692,297.4296208182581,0.0,0.0,21.5,0.0,277.4846366003788,0.985626024460976
15,4500,1,4500,6713.387068183057,297.4918341728729,0.0,0.0,21.5,0.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,574.9652252796742,297.5278527854733,0.0,0.0,21.5,0.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,49.13495928177122,295.1176807323485,0.0,0.0,21.5,0.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,54.307060258799766,293.73766065946916,0.0,0.0,21.5,0.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,51.72100977028549,293.05632006490765,0.0,0.0,21.5,0.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,6143.593943880408,292.7072280816353,0.0,0.0,21.5,0.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,6667.7001762193095,294.9423724616658,0.0,0.0,21.5,0.0,277.5881068004261,0.975286849073258
22,6600,1,6600,6668.562193048806,296.2326398555491,0.0,0.0,21.5,0.0,277.5997455018939,0.9754129365779851
23,6900,1,6900,6653.04589011772,296.86618841044736,0.0,0.0,21.5,0.0,277.6103987630208,0.9731433614928761
24,7200,1,7200,6646.149755481686,297.1774323041951,0.0,0.0,21.5,0.0,277.62,0.9721346614550503
25,7500,1,7500,6640.977654504658,297.33639375222765,0.0,0.0,21.5,0.0,277.6254863457207,0.9713781364266808
26,7800,1,7800,6628.909418891595,297.42277862363176,0.0,0.0,21.5,0.0,277.6246094389844,0.9696129113604853
27,8100,1,8100,6620.289250596543,297.4710648646858,0.0,0.0,21.5,0.0,277.61852445485255,0.9683520363132019
28,8400,1,8400,6615.117149619515,297.5015930014922,0.0,0.0,21.5,0.0,277.60838656838655,0.9675955112848322
29,8700,1,8700,6642.701688163663,297.52429786523913,0.0,0.0,21.5,0.0,277.5953509546478,0.9716303114361367
30,9000,1,9000,6625.461351573572,297.5553421449845,0.0,0.0,21.5,0.0,277.5805727886978,0.9691085613415716
31,9300,1,9300,6642.701688163663,297.5725818220223,0.0,0.0,21.5,0.0,277.56520724559783,0.9716303114361367
32,9600,1,9600,700.8196823873685,297.5963054134026,0.0,0.0,21.5,0.0,277.5504095004095,0.10250914134409288
33,9900,1,9900,55.16907708830457,295.25255412924815,0.0,0.0,21.5,0.0,277.5373347281941,0.008069600302610022
34,10200,1,10200,62.065211724342596,293.8495209436282,0.0,0.0,21.5,0.0,277.5271381040131,0.009078300340436269
35,10500,1,10500,61.203194894837786,293.1512763535534,0.0,0.0,21.5,0.0,277.5209748029279,0.00895221283570798
36,10800,1,10800,6300.481006850282,292.7891943501224,0.0,0.0,21.5,0.0,277.52,0.9215735720590101
37,11100,1,11100,6783.210431372942,295.071373759409,0.0,0.0,21.5,0.0,277.5229166579774,0.9921825747068471
38,11400,1,11400,6764.246061123834,296.3655394337731,0.0,0.0,21.5,0.0,277.5274419558447,0.9894086496028244
39,11700,1,11700,6768.5561452713655,296.9892416826778,0.0,0.0,21.5,0.0,277.533252393018,0.9900390871264669
40,12000,1,12000,6795.278666986005,297.30142102264904,0.0,0.0,21.5,0.0,277.5400244689133,0.9939477997730425
