index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,270.84,6753.5488131575685,293.15,0.0,0.0,23.0,0.9126213592233009
1,300,1,300,0.0,270.82701932870367,7329.251993278912,294.07563386293424,0.0,0.0,23.0,0.9904173496406518
2,600,1,600,0.0,270.81392129629626,7326.452788189181,294.7874894289687,0.0,0.0,23.0,0.9900390871264669
3,900,1,900,0.0,270.80072187499997,7332.984266731878,295.2292709191646,0.0,0.0,23.0,0.9909216996595638
4,1200,1,1200,0.0,270.787437037037,834.1631167398274,295.5113004724019,0.0,0.0,23.0,0.11272222922708368
5,1500,1,1500,0.0,270.7740827546296,61.582511974081214,294.138878723299,0.0,0.0,23.0,0.00832177531206658
6,1800,1,1800,0.0,270.760675,64.38171706381218,293.11225327873643,0.0,0.0,23.0,0.008700037826251424
7,2100,1,2100,0.0,270.74722974537036,61.582511974081214,292.4822971591041,0.0,0.0,23.0,0.00832177531206658
8,2400,1,2400,0.0,270.73376296296294,6963.489194887391,292.09194790281646,0.0,0.0,23.0,0.9409910477871642
9,2700,1,2700,0.0,270.72029062499996,7385.236095073532,293.498777473644,0.0,0.0,23.0,0.9979825999243488
10,3000,1,3000,0.0,270.7068287037037,7358.177112539456,294.4649803956119,0.0,0.0,23.0,0.9943260622872272
11,3300,1,3300,0.0,270.6933931712963,7304.059147471333,295.05591695898806,0.0,0.0,23.0,0.9870129870129881
12,3600,1,3600,0.0,270.67999999999995,7304.059147471333,295.4106931753431,0.0,0.0,23.0,0.9870129870129881
13,3900,1,3900,0.0,270.6665203883495,7299.393805655106,295.6397952829101,0.0,0.0,23.0,0.9863825494893456
14,4200,1,4200,0.0,270.6528317152103,7293.795395475645,295.7854006693774,0.0,0.0,23.0,0.9856260244609759
15,4500,1,4500,0.0,270.63895922330096,7266.736412941583,295.8820006317254,0.0,0.0,23.0,0.9819694868238563
16,4800,1,4800,0.0,270.6249281553398,622.3565982835182,295.94347896684343,0.0,0.0,23.0,0.08410036565376383
17,5100,1,5100,0.0,270.6107637540453,53.184896704888324,294.40225733886473,0.0,0.0,23.0,0.007186987769512046
18,5400,1,5400,0.0,270.5964912621359,58.783306884350246,293.31913764677404,0.0,0.0,23.0,0.007943512797881734
19,5700,1,5700,0.0,270.58213592233005,55.98410179461928,292.65462754993183,0.0,0.0,23.0,0.00756525028369689
20,6000,1,6000,0.0,270.56772297734625,6649.978224837522,292.24238287860936,0.0,0.0,23.0,0.8986256461984616
21,6300,1,6300,0.0,270.5532776699029,7217.2837896896735,293.56092962423025,0.0,0.0,23.0,0.975286849073258
22,6600,1,6600,0.0,270.5388252427184,7218.216858052909,294.5067492905152,0.0,0.0,23.0,0.9754129365779851
23,6900,1,6900,0.0,270.5243909385113,7201.421627514523,295.09076014904343,0.0,0.0,23.0,0.9731433614928761
24,7200,1,7200,0.0,270.51,7193.957080608578,295.4496385318063,0.0,0.0,23.0,0.9721346614550503
25,7500,1,7500,0.0,270.49370276227603,7188.358670429116,295.67616442547506,0.0,0.0,23.0,0.9713781364266806
26,7800,1,7800,0.0,270.47363669953876,7175.295713343709,295.8204919735236,0.0,0.0,23.0,0.9696129113604853
27,8100,1,8100,0.0,270.44995776316796,7165.965029711268,295.9138062578077,0.0,0.0,23.0,0.9683520363132019
28,8400,1,8400,0.0,270.42282190454347,7160.3666195318065,295.9755921395039,0.0,0.0,23.0,0.9675955112848322
29,8700,1,8700,0.0,270.3923850750452,7190.224807155599,296.01985892956964,0.0,0.0,23.0,0.9716303114361367
30,9000,1,9000,0.0,270.35880322605306,7171.5634398907305,296.06057623709626,0.0,0.0,23.0,0.9691085613415716
31,9300,1,9300,0.0,270.3222323089468,7190.224807155599,296.0879810542935,0.0,0.0,23.0,0.9716303114361367
32,9600,1,9600,0.0,270.28282827510634,758.5845793170913,296.1159419843122,0.0,0.0,23.0,0.10250914134409286
33,9900,1,9900,0.0,270.2407470759116,59.716375247593945,294.60260040921264,0.0,0.0,23.0,0.008069600302610022
34,10200,1,10200,0.0,270.19614466274237,67.18092215354315,293.50396342995987,0.0,0.0,23.0,0.00907830034043627
35,10500,1,10500,0.0,270.14917698697855,66.24785379029943,292.82805783391314,0.0,0.0,23.0,0.00895221283570798
36,10800,1,10800,0.0,270.09999999999997,6819.7966669478765,292.40728734466427,0.0,0.0,23.0,0.92157357205901
37,11100,1,11100,0.0,270.03340929133856,7342.314950364319,293.7566323976294,0.0,0.0,23.0,0.9921825747068471
38,11400,1,11400,0.0,269.93795695538057,7321.787446372954,294.7073047724636,0.0,0.0,23.0,0.9894086496028244
39,11700,1,11700,0.0,269.8194337007874,7326.452788189181,295.28293908071447,0.0,0.0,23.0,0.9900390871264669
40,12000,1,12000,0.0,269.68363023622044,7355.377907449726,295.642053348549,0.0,0.0,23.0,0.9939477997730425
41,12300,1,12300,0.0,269.53633727034116,7366.57472780865,295.87085929561323,0.0,0.0,23.0,0.9954608498297819
42,12600,1,12600,0.0,269.383345511811,7400.165188885421,296.0159892498423,0.0,0.0,23.0,1.0
43,12900,1,12900,0.0,269.2304456692913,7396.432915432455,296.1153368348975,0.0,0.0,23.0,0.999495649981088
44,13200,1,13200,0.0,269.0834284514435,697.9351357062542,296.1774722663362,0.0,0.0,23.0,0.09431345353675462
45,13500,1,13500,0.0,268.9480845669291,59.716375247593945,294.61854803265817,0.0,0.0,23.0,0.008069600302610022
46,13800,1,13800,0.0,268.83020472440944,61.582511974081214,293.5037043047817,0.0,0.0,23.0,0.00832177531206658
