index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,5182.5769051676,0.0,23.5,293.15,0.0,271.82,0.9126213592233009
1,300,1,300,0.0,5624.363303411377,0.0,23.5,293.8059112806335,0.0,271.8280908161068,0.9904173496406518
2,600,1,600,0.0,5622.215233403709,0.0,23.5,294.3212945653017,0.0,271.8357342807924,0.9900390871264669
3,900,1,900,0.0,5627.227396754928,0.0,23.5,294.642629352999,0.0,271.84298691860465,0.9909216996595638
4,1200,1,1200,0.0,640.1248622851392,0.0,23.5,294.84780578459277,0.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,0.0,47.25754016870155,0.0,23.5,293.7847688737358,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,0.0,49.405610176369805,0.0,23.5,292.99111976222105,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,0.0,47.25754016870155,0.0,23.5,292.50341585807524,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,0.0,5343.682155742718,0.0,23.5,292.20086062315585,0.0,271.8753660637381,0.9409910477871641
9,2700,1,2700,0.0,5667.324703564742,0.0,23.5,293.28154460278245,0.0,271.8814607558139,0.9979825999243486
10,3000,1,3000,0.0,5646.560026823942,0.0,23.5,294.02529767783074,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,0.0,5605.030673342362,0.0,23.5,294.4814815894296,0.0,271.893721199397,0.9870129870129881
12,3600,1,3600,0.0,5605.030673342362,0.0,23.5,294.75850603614936,0.0,271.9,0.9870129870129881
13,3900,1,3900,0.0,5601.450556662909,0.0,23.5,294.9366614118228,0.0,271.90602887294085,0.9863825494893456
14,4200,1,4200,0.0,5597.154416647572,0.0,23.5,295.0498136964904,0.0,271.911429869186,0.9856260244609759
15,4500,1,4500,0.0,5576.389739906783,0.0,23.5,295.1257766512275,0.0,271.916244322311,0.9819694868238563
16,4800,1,4800,0.0,477.5875650382418,0.0,23.5,295.17424253256735,0.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,0.0,40.813330145696796,0.0,23.5,293.9885501741952,0.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,0.0,45.10947016103329,0.0,23.5,293.1562299913687,0.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,0.0,42.96140015336504,0.0,23.5,292.6444855833579,0.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,0.0,5103.098314883874,0.0,23.5,292.32657906450754,0.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,0.0,5538.440503104647,0.0,23.5,293.3401186746691,0.0,271.9351283157703,0.975286849073258
22,6600,1,6600,0.0,5539.15652644053,0.0,23.5,294.0678073904323,0.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,0.0,5526.26810639452,0.0,23.5,294.5195445426724,0.0,271.9386044240552,0.9731433614928761
