index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
59,17700,1,17700,0.0,0.0,21.5,0.0,268.2898391323731,298.4313143382912,10857.960877539133,0.9934434497541306
60,18000,1,18000,0.0,0.0,21.5,0.0,268.27,298.50263169413415,1124.5203802604299,0.1028874038582777
61,18300,1,18300,0.0,0.0,21.5,0.0,268.25040019393595,295.8631960529027,90.95385428577008,0.00832177531206658
62,18600,1,18600,0.0,0.0,21.5,0.0,268.22948181259164,294.15728787353123,95.08812038966872,0.008700037826251424
63,18900,1,18900,0.0,0.0,21.5,0.0,268.2079367816092,293.2328158532688,86.81958818187142,0.007943512797881734
64,19200,1,19200,0.0,0.0,21.5,0.0,268.1864570266307,292.7210213591585,9999.411616629503,0.91489093430841
65,19500,1,19500,0.0,0.0,21.5,0.0,268.1657344732983,295.16574289169426,10750.46995883777,0.9836086243853247
66,19800,1,19800,0.0,0.0,21.5,0.0,268.14646104725415,296.68881111397013,10753.22613624036,0.9838607993947804
67,20100,1,20100,0.0,0.0,21.5,0.0,268.12932867414025,297.5104699052747,10743.57951533126,0.982978186861682
68,20400,1,20400,0.0,0.0,21.5,0.0,268.11502927959884,297.9552618602342,902.6480993512038,0.08258731559702445
69,20700,1,20700,0.0,0.0,21.5,0.0,268.10425478927203,295.4848571110478,82.68532207797278,0.00756525028369689
70,21000,1,21000,0.0,0.0,21.5,0.0,268.0976971288018,293.9285369131601,82.68532207797278,0.00756525028369689
71,21300,1,21300,0.0,0.0,21.5,0.0,268.09604822383045,293.08181614513836,86.81958818187142,0.007943512797881734
72,21600,1,21600,0.0,0.0,21.5,0.0,268.09999999999997,292.61702867561945,9811.991553252778,0.8977430336653649
73,21900,1,21900,0.0,0.0,21.5,0.0,268.10772019382466,295.0360126185906,10750.46995883777,0.9836086243853247
74,22200,1,22200,0.0,0.0,21.5,0.0,268.11681428893394,296.5976955316606,10778.031732863754,0.9861303744798897
75,22500,1,22500,0.0,0.0,21.5,0.0,268.127130831643,297.4475284552863,10811.105861694943,0.9891564745933684
76,22800,1,22800,0.0,0.0,21.5,0.0,268.13851836826683,297.91978809539967,1226.4989441565958,0.11221787920817049
77,23100,1,23100,0.0,0.0,21.5,0.0,268.1508254451206,295.5366645425408,85.44149948057182,0.007817425293153447
78,23400,1,23400,0.0,0.0,21.5,0.0,268.16390060851927,293.9399019182396,88.19767688317104,0.008069600302610022
