index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,3984.35312404245,0.0,0.0,0.0,22.0,271.82,0.9126213592233009
1,300,1,300,293.79061322299896,4323.99748402231,0.0,0.0,0.0,22.0,271.8280908161068,0.9904173496406518
2,600,1,600,294.27936300052505,4322.346052774435,0.0,0.0,0.0,22.0,271.8357342807924,0.9900390871264669
3,900,1,900,294.5715855378814,4326.199392352807,0.0,0.0,0.0,22.0,271.84298691860465,0.9909216996595638
4,1200,1,1200,294.7515455627046,492.1265118670838,0.0,0.0,0.0,22.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,293.661677359217,36.33148745327465,0.0,0.0,0.0,22.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,292.88146454636313,37.982918701150766,0.0,0.0,0.0,22.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,292.4209411931629,36.33148745327465,0.0,0.0,0.0,22.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,292.14665215375464,4108.210467633159,0.0,0.0,0.0,22.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,293.2572997957743,4357.026108979833,0.0,0.0,0.0,22.0,271.8814607558139,0.9979825999243487
10,3000,1,3000,293.9904243791824,4341.062273583692,0.0,0.0,0.0,22.0,271.887560292851,0.9943260622872274
11,3300,1,3300,294.4208569362696,4309.134602791425,0.0,0.0,0.0,22.0,271.893721199397,0.9870129870129881
12,3600,1,3600,294.6704220334097,4309.134602791425,0.0,0.0,0.0,22.0,271.9,0.9870129870129881
13,3900,1,3900,294.8266237005518,4306.382217378294,0.0,0.0,0.0,22.0,271.90602887294085,0.9863825494893457
14,4200,1,4200,294.92204403411654,4303.079354882541,0.0,0.0,0.0,22.0,271.911429869186,0.9856260244609759
15,4500,1,4500,294.98512160409143,4287.115519486408,0.0,0.0,0.0,22.0,271.916244322311,0.9819694868238563
16,4800,1,4800,295.02293604212235,367.16821411112437,0.0,0.0,0.0,22.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,293.82299639640104,31.377193709646285,0.0,0.0,0.0,22.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,293.0171709956175,34.68005620539852,0.0,0.0,0.0,22.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,292.5401621333021,33.0286249575224,0.0,0.0,0.0,22.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,292.25465629882,3923.250167871033,0.0,0.0,0.0,22.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,293.300142535626,4257.9402341072655,0.0,0.0,0.0,22.0,271.9351283157703,0.9752868490732579
22,6600,1,6600,294.02176792578314,4258.490711189886,0.0,0.0,0.0,22.0,271.9369943071705,0.975412936577985
23,6900,1,6900,294.45047765185683,4248.582123702629,0.0,0.0,0.0,22.0,271.9386044240552,0.9731433614928761
24,7200,1,7200,294.70392425398245,4244.178307041629,0.0,0.0,0.0,22.0,271.94,0.9721346614550503
25,7500,1,7500,294.856912951502,4240.875444545876,0.0,0.0,0.0,22.0,271.93760844713745,0.9713781364266806
26,7800,1,7800,294.95112996986677,4233.168765389124,0.0,0.0,0.0,22.0,271.9282494668635,0.9696129113604853
27,8100,1,8100,295.0100455116982,4227.663994562868,0.0,0.0,0.0,22.0,271.9125528266486,0.9683520363132019
28,8400,1,8400,295.049476415584,4224.361132067115,0.0,0.0,0.0,22.0,271.8911482939632,0.9675955112848322
29,8700,1,8700,295.0766060067055,4241.976398711125,0.0,0.0,0.0,22.0,271.8646656362779,0.9716303114361367
30,9000,1,9000,295.10334789825936,4230.96685705862,0.0,0.0,0.0,22.0,271.83373462106294,0.9691085613415716
31,9300,1,9300,295.12090848228263,4241.976398711125,0.0,0.0,0.0,22.0,271.798985015789,0.9716303114361367
32,9600,1,9600,295.1399153134955,447.5378681744286,0.0,0.0,0.0,22.0,271.7610465879265,0.10250914134409286
33,9900,1,9900,293.9655051584039,35.23053328802392,0.0,0.0,0.0,22.0,271.72054910494586,0.008069600302610022
34,10200,1,10200,293.14489594733027,39.634349949026884,0.0,0.0,0.0,22.0,271.67812233431755,0.009078300340436269
35,10500,1,10500,292.66083866327835,39.08387286640148,0.0,0.0,0.0,22.0,271.63439604351214,0.00895221283570798
36,10800,1,10800,292.3689637215671,4023.4369969088566,0.0,0.0,0.0,22.0,271.59,0.92157357205901
37,11100,1,11100,293.4388563211595,4331.7041631790635,0.0,0.0,0.0,22.0,271.535403277293,0.9921825747068472
38,11400,1,11400,294.1632668879712,4319.593667361302,0.0,0.0,0.0,22.0,271.46326913527696,0.9894086496028244
39,11700,1,11700,294.5862390101255,4322.346052774435,0.0,0.0,0.0,22.0,271.37751862098315,0.9900390871264669
40,12000,1,12000,294.83605398267355,4339.410842335816,0.0,0.0,0.0,22.0,271.2820727814428,0.9939477997730425
41,12300,1,12300,294.99046919697867,4346.01656732732,0.0,0.0,0.0,22.0,271.1808526636873,0.9954608498297819
42,12600,1,12600,295.0855618759486,4365.833742301834,0.0,0.0,0.0,22.0,271.0777793147478,1.0
43,12900,1,12900,295.1503485913894,4363.631833971337,0.0,0.0,0.0,22.0,270.97677378165565,0.999495649981088
44,13200,1,13200,295.190656002367,411.7568578037796,0.0,0.0,0.0,22.0,270.88175711144214,0.09431345353675463
45,13500,1,13500,293.97825247744834,35.23053328802392,0.0,0.0,0.0,22.0,270.7966503511385,0.008069600302610022
46,13800,1,13800,293.14403082163653,36.33148745327465,0.0,0.0,0.0,22.0,270.7253745477761,0.00832177531206658
