index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,12133.552048197476,22.5,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,13167.871143767794,22.5,0.0,270.82701932870367,0.0,296.6603770641209,0.9904173496406518
2,600,1,600,0.0,13162.842039575395,22.5,0.0,270.81392129629626,0.0,298.62300942444176,0.9900390871264669
3,900,1,900,0.0,13174.576616024313,22.5,0.0,270.80072187499997,0.0,299.529524595023,0.9909216996595638
4,1200,1,1200,0.0,1498.6730493352516,22.5,0.0,270.787437037037,0.0,299.96949262035605,0.11272222922708366
5,1500,1,1500,0.0,110.64029223280382,22.5,0.0,270.7740827546296,0.0,296.02313111491355,0.00832177531206658
6,1800,1,1800,0.0,115.66939642520398,22.5,0.0,270.760675,0.0,293.76316948576084,0.008700037826251424
7,2100,1,2100,0.0,110.64029223280382,22.5,0.0,270.74722974537036,0.0,292.74655803677734,0.00832177531206658
8,2400,1,2400,0.0,12510.734862627489,22.5,0.0,270.73376296296294,0.0,292.2762519215805,0.9409910477871642
9,2700,1,2700,0.0,13268.453227615799,22.5,0.0,270.72029062499996,0.0,296.4826176546493,0.9979825999243488
10,3000,1,3000,0.0,13219.838553755913,22.5,0.0,270.7068287037037,0.0,298.6486047925298,0.9943260622872273
11,3300,1,3300,0.0,13122.609206036192,22.5,0.0,270.6933931712963,0.0,299.62051573721783,0.9870129870129881
12,3600,1,3600,0.0,13122.609206036192,22.5,0.0,270.67999999999995,0.0,300.04289950402347,0.9870129870129881
13,3900,1,3900,0.0,13114.22736571551,22.5,0.0,270.6665203883495,0.0,300.2558911520582,0.9863825494893456
14,4200,1,4200,0.0,13104.16915733071,22.5,0.0,270.6528317152103,0.0,300.3715699028347,0.9856260244609759
15,4500,1,4500,0.0,13055.554483470849,22.5,0.0,270.63895922330096,0.0,300.4427908832083,0.9819694868238563
16,4800,1,4800,0.0,1118.1374987769727,22.5,0.0,270.6249281553398,0.0,300.47990483494596,0.08410036565376383
17,5100,1,5100,0.0,95.5529796556033,22.5,0.0,270.6107637540453,0.0,296.2511470090324,0.007186987769512046
18,5400,1,5400,0.0,105.61118804040363,22.5,0.0,270.5964912621359,0.0,293.98546463579606,0.007943512797881734
19,5700,1,5700,0.0,100.58208384800346,22.5,0.0,270.58213592233005,0.0,292.9595610123896,0.0075652502836968906
20,6000,1,6000,0.0,11947.47519307867,22.5,0.0,270.56772297734625,0.0,292.4753045612757,0.8986256461984616
21,6300,1,6300,0.0,12966.706976071788,22.5,0.0,270.5532776699029,0.0,296.47122122677223,0.975286849073258
22,6600,1,6600,0.0,12968.383344135906,22.5,0.0,270.5388252427184,0.0,298.6260420040397,0.9754129365779851
23,6900,1,6900,0.0,12938.208718981505,22.5,0.0,270.5243909385113,0.0,299.60282142203437,0.9731433614928761
24,7200,1,7200,0.0,12924.797774468445,22.5,0.0,270.51,0.0,300.0437309898805,0.9721346614550503
25,7500,1,7500,0.0,12914.739566083645,22.5,0.0,270.49370276227603,0.0,300.2533069682149,0.9713781364266807
26,7800,1,7800,0.0,12891.270413185784,22.5,0.0,270.47363669953876,0.0,300.36030565658183,0.9696129113604853
27,8100,1,8100,0.0,12874.506732544443,22.5,0.0,270.44995776316796,0.0,300.4169353991405,0.968352036313202
28,8400,1,8400,0.0,12864.448524159643,22.5,0.0,270.42282190454347,0.0,300.4517327353406,0.9675955112848322
29,8700,1,8700,0.0,12918.092302211904,22.5,0.0,270.3923850750452,0.0,300.4793678567932,0.9716303114361367
30,9000,1,9000,0.0,12884.564940929244,22.5,0.0,270.35880322605306,0.0,300.5261841883423,0.9691085613415716
31,9300,1,9300,0.0,12918.092302211904,22.5,0.0,270.3222323089468,0.0,300.54924354705736,0.9716303114361367
32,9600,1,9600,0.0,1362.887236140447,22.5,0.0,270.28282827510634,0.0,300.5852588486991,0.10250914134409286
33,9900,1,9900,0.0,107.2875561045371,22.5,0.0,270.2407470759116,0.0,296.48428387525513,0.008069600302610022
34,10200,1,10200,0.0,120.69850061760417,22.5,0.0,270.19614466274237,0.0,294.1872796581476,0.009078300340436269
35,10500,1,10500,0.0,119.02213255347067,22.5,0.0,270.14917698697855,0.0,293.1399897783378,0.00895221283570798
36,10800,1,10800,0.0,12252.574180750962,22.5,0.0,270.09999999999997,0.0,292.6404774316813,0.92157357205901
37,11100,1,11100,0.0,13191.340296665654,22.5,0.0,270.03340929133856,0.0,296.7239748050164,0.9921825747068471
38,11400,1,11400,0.0,13154.460199254712,22.5,0.0,269.93795695538057,0.0,298.8833276202238,0.9894086496028244
39,11700,1,11700,0.0,13162.842039575395,22.5,0.0,269.8194337007874,0.0,299.8405133137766,0.9900390871264669
40,12000,1,12000,0.0,13214.809449563514,22.5,0.0,269.68363023622044,0.0,300.27834051494665,0.9939477997730425
41,12300,1,12300,0.0,13234.925866333115,22.5,0.0,269.53633727034116,0.0,300.50172771954186,0.9954608498297819
42,12600,1,12600,0.0,13295.275116641917,22.5,0.0,269.383345511811,0.0,300.6169600079748,1.0
43,12900,1,12900,0.0,13288.569644385398,22.5,0.0,269.2304456692913,0.0,300.6986815044965,0.999495649981088
44,13200,1,13200,0.0,1253.9233119717774,22.5,0.0,269.0834284514435,0.0,300.7415500329591,0.09431345353675463
45,13500,1,13500,0.0,107.2875561045371,22.5,0.0,268.9480845669291,0.0,296.4680512875523,0.008069600302610022
46,13800,1,13800,0.0,110.64029223280382,22.5,0.0,268.83020472440944,0.0,294.1258615097106,0.00832177531206658
47,14100,1,14100,0.0,112.31666029693729,22.5,0.0,268.7355796325459,0.0,293.05158826795935,0.008447862816794867
48,14400,1,14400,0.0,112.31666029693729,22.5,0.0,268.66999999999996,0.0,292.53838025491655,0.008447862816794867
49,14700,1,14700,0.0,110.64029223280382,22.5,0.0,268.6222788100137,0.0,292.2764118841595,0.00832177531206658
50,15000,1,15000,0.0,103.93481997627016,22.5,0.0,268.5773360768175,0.0,292.125655260892,0.007817425293153447
51,15300,1,15300,0.0,102.25845191213693,22.5,0.0,268.5351230555555,0.0,292.0230313854934,0.007691337788425178
52,15600,1,15600,0.0,12125.170207876818,22.5,0.0,268.49559100137174,0.0,291.94372843322384,0.9119909216996601
53,15900,1,15900,0.0,13125.961942164453,22.5,0.0,268.45869116941014,0.0,296.1743674357418,0.9872651620224442
54,16200,1,16200,0.0,13151.107463126453,22.5,0.0,268.42437481481477,0.0,298.42167887575897,0.9891564745933684
55,16500,1,16500,0.0,13142.725622805794,22.5,0.0,268.39259319272975,0.0,299.4423143114681,0.9885260370697276
56,16800,1,16800,0.0,13120.932837972052,22.5,0.0,268.363297558299,0.0,299.9052599388632,0.9868868995082594
57,17100,1,17100,0.0,13141.049254741652,22.5,0.0,268.33643916666665,0.0,300.1174213605,0.9883999495649987
58,17400,1,17400,0.0,13164.518407639513,22.5,0.0,268.3119692729767,0.0,300.2320042601935,0.9901651746311941
59,17700,1,17700,0.0,13208.103977306995,22.5,0.0,268.2898391323731,0.0,300.30463223582956,0.9934434497541305
60,18000,1,18000,0.0,1367.916340332847,22.5,0.0,268.27,0.0,300.36567011059464,0.1028874038582777
61,18300,1,18300,0.0,110.64029223280382,22.5,0.0,268.25040019393595,0.0,296.1737863238542,0.00832177531206658
62,18600,1,18600,0.0,115.66939642520398,22.5,0.0,268.22948181259164,0.0,293.83244342212697,0.008700037826251424
63,18900,1,18900,0.0,105.61118804040363,22.5,0.0,268.2079367816092,0.0,292.76199711843265,0.007943512797881734
64,19200,1,19200,0.0,12163.726673351877,22.5,0.0,268.1864570266307,0.0,292.2495468220085,0.91489093430841
65,19500,1,19500,0.0,13077.347268304591,22.5,0.0,268.1657344732983,0.0,296.3006248224689,0.9836086243853246
66,19800,1,19800,0.0,13080.70000443285,22.5,0.0,268.14646104725415,0.0,298.4360224270797,0.9838607993947805
67,20100,1,20100,0.0,13068.965427983909,22.5,0.0,268.12932867414025,0.0,299.3983340758062,0.982978186861682
68,20400,1,20400,0.0,1098.0210820073721,22.5,0.0,268.11502927959884,0.0,299.8334716725961,0.08258731559702445
69,20700,1,20700,0.0,100.58208384800346,22.5,0.0,268.10425478927203,0.0,295.7601743981392,0.0075652502836968906
70,21000,1,21000,0.0,100.58208384800346,22.5,0.0,268.0976971288018,0.0,293.56574500568826,0.0075652502836968906
71,21300,1,21300,0.0,105.61118804040363,22.5,0.0,268.09604822383045,0.0,292.5569550821657,0.007943512797881734
72,21600,1,21600,0.0,11935.740616629751,22.5,0.0,268.09999999999997,0.0,292.07890289288883,0.8977430336653648
73,21900,1,21900,0.0,13077.347268304591,22.5,0.0,268.10772019382466,0.0,296.06463341407664,0.9836086243853246
74,22200,1,22200,0.0,13110.874629587252,22.5,0.0,268.11681428893394,0.0,298.25507225426173,0.9861303744798896
75,22500,1,22500,0.0,13151.107463126453,22.5,0.0,268.127130831643,0.0,299.25392223841806,0.9891564745933684
76,22800,1,22800,0.0,1491.967577078717,22.5,0.0,268.13851836826683,0.0,299.72541642116664,0.11221787920817047
77,23100,1,23100,0.0,103.93481997627016,22.5,0.0,268.1508254451206,0.0,295.78148299387834,0.007817425293153447
78,23400,1,23400,0.0,107.2875561045371,22.5,0.0,268.16390060851927,0.0,293.50747652757326,0.008069600302610022
79,23700,1,23700,0.6767618312757203,108.96392416867035,22.5,0.03935185185185185,268.17759240477795,0.682568026834529,292.4673584560971,0.008195687807338292
80,24000,1,24000,2.5745884773662553,12291.130646226024,22.5,0.14814814814814814,268.19174938021183,2.596363760679194,291.98011402035945,0.92447358466776
81,24300,1,24300,5.494791666666667,13159.489303447112,22.5,0.31249999999999994,268.2062200811359,5.540524681545613,296.09557923911586,0.9897869121170092
82,24600,1,24600,9.238683127572019,13146.078358934052,22.5,0.5185185185185184,268.2208530538652,9.314188269445403,298.25914788122753,0.9887782120791835
83,24900,1,24900,13.60757458847737,13177.929352152594,22.5,0.7523148148148147,268.2354968447149,13.716492004390181,299.25664984770316,0.9911738746690214
84,25200,1,25200,18.402777777777782,13201.398505050454,22.5,0.9999999999999998,268.25,18.546573366391563,299.77096310715564,0.9929390997352168
85,25500,1,25500,23.425604423868315,13213.133081499396,22.5,1.247685185185185,268.26463641822187,23.60356983546117,300.0859020127048,0.9938217122683154
86,25800,1,25800,28.477366255144037,13256.718651166855,22.5,1.481481481481481,268.2797830537837,28.686618891610614,300.3275015030952,0.99709998739125
87,26100,1,26100,33.35937500000001,13260.071387295116,22.5,1.6874999999999998,268.29544303685327,33.59485801485152,300.5642916655352,0.9973521624007061
88,26400,1,26400,37.872942386831284,13246.660442782057,22.5,1.8518518518518512,268.3116194975982,38.12742468519549,300.7947144983089,0.9963434623628805
89,26700,1,26700,41.819380144032934,13271.805963744056,22.5,1.9606481481481475,268.3283155661863,42.08345638265416,301.01738922057405,0.9982347749338046
90,27000,1,27000,45.0,13285.216908257116,22.5,2.0,268.3455343727852,45.26209058723914,301.2094712259184,0.9992434749716304
91,27300,1,27300,47.72737911522634,13223.191289884197,22.5,1.9606481481481481,268.3632790475628,47.97924529423292,301.3614522614171,0.994578237296685
92,27600,1,27600,50.42335390946502,12822.5393225563,22.5,1.8518518518518519,268.38155272068667,50.66176997992469,301.4679178786658,0.9644433236666247
93,27900,1,27900,53.053125,12752.131863862698,22.5,1.6875,268.40035852232455,53.27519934583613,301.4314286147341,0.9591476484680368
94,28200,1,28200,55.58189300411523,13112.550997651393,22.5,1.4814814814814816,268.4196995826443,55.78506809348891,301.4467016593006,0.9862564619846186
95,28500,1,28500,57.974858539094654,13119.256469907912,22.5,1.2476851851851853,268.4395790318135,58.1569109244047,301.63880458304146,0.9867608120035306
96,28800,1,28800,60.19722222222222,13144.40199086991,22.5,1.0000000000000002,268.46,60.35626254010517,301.7808054453205,0.9886521245744546
97,29100,1,29100,62.21418467078189,13152.783831190593,22.5,0.7523148148148151,268.4841809082736,62.348657642112,301.90296202433785,0.9892825620980972
98,29400,1,29400,63.99094650205762,13171.223879896053,22.5,0.518518518518519,268.5153113106019,64.09963093194685,302.00800082761776,0.9906695246501077
99,29700,1,29700,65.49270833333334,13176.252984088453,22.5,0.3125000000000002,268.5533510364989,65.5747171111314,302.1065622832214,0.9910477871642925
100,30000,1,30000,66.684670781893,13172.900247960195,22.5,0.1481481481481488,268.5982599154789,66.73945088118734,302.19174348439356,0.9907956121548367
101,30300,1,30300,67.53203446502059,13179.605720216712,22.5,0.039351851851852526,268.6499977770559,67.5593669436363,302.22685071963883,0.9912999621737485
102,30600,1,30600,68.0,13186.311192473255,22.5,0.0,268.7085244507441,68.0,302.1490326935526,0.9918043121926623
103,30900,1,30900,67.96327570921986,13226.544026012454,22.5,0.0,268.77379976605766,67.94060116789407,302.03483240925823,0.994830412306141
104,31200,1,31200,67.38918439716312,1446.7056393471157,22.5,0.0,268.8457835525107,67.35200409656767,301.93114418397613,0.10881351658050688
105,31500,1,31500,66.38184840425532,108.96392416867035,22.5,0.0,268.9244356396173,66.33711728499271,297.6190825847696,0.008195687807338292
106,31800,1,31800,65.04539007092198,103.93481997627016,22.5,0.0,269.0097158568916,64.99884923214114,295.1378602756216,0.007817425293153447
107,32100,1,32100,63.483931737588655,107.2875561045371,22.5,0.0,269.1015840338478,63.44010843698485,293.9366336301484,0.008069600302610022
108,32400,1,32400,61.80159574468085,105.61118804040363,22.5,0.0,269.2,61.76380339849577,293.3133729601595,0.007943512797881734
109,32700,1,32700,60.102504432624116,103.93481997627016,22.5,0.0,269.3070576919009,60.072842615645804,292.9648962346525,0.007817425293153447
110,33000,1,33000,58.49078014184397,97.22934771973677,22.5,0.0,269.4236530448209,58.47013458740689,292.7494231128149,0.007313075274240333
111,33300,1,33300,57.07054521276596,100.58208384800346,22.5,0.0,269.54794888635064,57.05858781275093,292.6002624633473,0.0075652502836968906
112,33600,1,33600,55.9459219858156,102.25845191213693,22.5,0.0,269.6781080440806,55.941110790649844,292.4894562127475,0.007691337788425178
113,33900,1,33900,55.22103280141844,107.2875561045371,22.5,0.0,269.81229334560146,55.22061202007556,292.4028473191012,0.008069600302610022
114,34200,1,34200,55.0,95.5529796556033,22.5,0.0,269.9486676185037,55.0,292.3322782266351,0.007186987769512046
115,34500,1,34500,55.176476256552576,100.58208384800346,22.5,0.0,270.08539369037794,55.17482204478511,292.26633969332465,0.0075652502836968906
116,34800,1,34800,55.545020043169906,100.58208384800346,22.5,0.0,270.22063438881486,55.54228580884351,292.21184981068296,0.0075652502836968906
117,35100,1,35100,56.0611123959297,95.5529796556033,22.5,0.0,270.35255254140486,56.05779030122313,292.16177304328403,0.007186987769512046
118,35400,1,35400,56.68023435090965,112.31666029693729,22.5,0.0,270.4793109757387,56.67673453097187,292.1142075130617,0.008447862816794867
119,35700,1,35700,57.35786694418748,98.90571578387,22.5,0.0,270.5990725194069,57.35451750713765,292.07583967773127,0.007439162778968602
120,36000,1,36000,58.04949121184089,107.2875561045371,22.5,0.0,270.71,58.046538238768385,292.03177463083694,0.008069600302610022
121,36300,1,36300,58.71058818994758,98.90571578387,22.5,0.0,270.81572058276805,58.70819573491198,291.993029362576,0.007439162778968602
122,36600,1,36600,59.29663891458526,103.93481997627016,22.5,0.0,270.9209467695439,59.294889004616365,291.9513221131987,0.007817425293153447
123,36900,1,36900,59.763124421831634,115.66939642520398,22.5,0.0,271.0254693927925,59.76201705692945,291.9133158734888,0.008700037826251424
124,37200,1,37200,60.06552574776442,11831.805796653465,22.5,0.0,271.12907928497856,60.064978900899135,291.87935506752376,0.8899256083722101
125,37500,1,37500,60.159323928461305,12856.066683838982,22.5,0.0,271.231567278567,60.15917354557335,296.0308362957754,0.9669650737611913
126,37800,1,37800,60.0,12882.888572865102,22.5,0.0,271.3327242060227,60.0,298.2623276783361,0.9689824738368428
127,38100,1,38100,59.69245492581091,12913.063198019503,22.5,0.0,271.4323408998104,59.69245492581091,299.2862688660011,0.9712520489219518
128,38400,1,38400,59.3677104899931,1304.214353895779,22.5,0.0,271.5302081923951,59.3677104899931,299.77307229347485,0.09809607867860307
129,38700,1,38700,59.02042895962733,108.96392416867035,22.5,0.0,271.62611691624153,59.02042895962733,295.86410148331214,0.008195687807338292
130,39000,1,39000,58.64527260179434,113.99302836107051,22.5,0.0,271.7198579038146,58.64527260179434,293.6813408606506,0.008573950321523137
131,39300,1,39300,58.23690368357488,103.93481997627016,22.5,0.0,271.81122198757913,58.23690368357488,292.68985568266237,0.007817425293153447
132,39600,1,39600,57.78998447204969,113.99302836107051,22.5,0.0,271.9,57.78998447204969,292.2246127020808,0.008573950321523137
133,39900,1,39900,57.29917723429952,107.2875561045371,22.5,0.0,271.9862305633323,57.29917723429952,291.99781373779894,0.008069600302610022
134,40200,1,40200,56.75914423740511,102.25845191213693,22.5,0.0,272.0702220792978,56.75914423740511,291.8734387863773,0.007691337788425178
135,40500,1,40500,56.164547748447205,100.58208384800346,22.5,0.0,272.1521700495611,56.164547748447205,291.7944814060499,0.0075652502836968906
136,40800,1,40800,55.510050034506556,102.25845191213693,22.5,0.0,272.2322699757869,55.510050034506556,291.7363158839543,0.007691337788425178
137,41100,1,41100,54.79031336266391,108.96392416867035,22.5,0.0,272.3107173596398,54.79031336266391,291.6896757281882,0.008195687807338292
138,41400,1,41400,54.0,110.64029223280382,22.5,0.0,272.3877077027845,54.0,291.6494148802377,0.00832177531206658
139,41700,1,41700,53.155175264550266,112.31666029693729,22.5,0.0,272.46343650688556,53.155175264550266,291.6103453372945,0.008447862816794867
140,42000,1,42000,52.27910052910053,105.61118804040363,22.5,0.0,272.5380992736077,52.27910052910053,291.5721428853588,0.007943512797881734
141,42300,1,42300,51.377232142857146,110.64029223280382,22.5,0.0,272.6118915046156,51.377232142857146,291.5315838047983,0.00832177531206658
142,42600,1,42600,50.455026455026456,88.84750739906964,22.5,0.0,272.68500870157385,50.455026455026456,291.49439378921284,0.006682637750598913
143,42900,1,42900,49.51793981481482,100.58208384800346,22.5,0.0,272.75764636614707,49.51793981481482,291.44966393891906,0.0075652502836968906
