index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,10077.493515935248,0.0,20.0,293.15,0.0,270.84,0.9126213592233009
1,300,1,300,0.0,10936.544842176218,0.0,20.0,295.1930644361589,0.0,270.82701932870367,0.9904173496406516
2,600,1,600,0.0,10932.367931351708,0.0,20.0,296.54646474428176,0.0,270.81392129629626,0.9900390871264669
3,900,1,900,0.0,10942.114056608887,0.0,20.0,297.2952293014142,0.0,270.80072187499997,0.9909216996595638
4,1200,1,1200,0.0,1244.719425704078,0.0,20.0,297.72327976621136,0.0,270.787437037037,0.11272222922708365
5,1500,1,1500,0.0,91.89203813922724,0.0,20.0,295.2960386797906,0.0,270.7740827546296,0.00832177531206658
6,1800,1,1800,0.0,96.06894896373758,0.0,20.0,293.6722267021263,0.0,270.760675,0.008700037826251424
7,2100,1,2100,0.0,91.89203813922724,0.0,20.0,292.7965152788514,0.0,270.74722974537036,0.00832177531206658
8,2400,1,2400,0.0,10390.761827773522,0.0,20.0,292.3120823409381,0.0,270.73376296296294,0.9409910477871642
9,2700,1,2700,0.0,11020.083058666425,0.0,20.0,294.88474883879115,0.0,270.72029062499996,0.9979825999243487
10,3000,1,3000,0.0,10979.70625402948,0.0,20.0,296.4493257911709,0.0,270.7068287037037,0.9943260622872273
11,3300,1,3300,0.0,10898.952644755625,0.0,20.0,297.29078400555466,0.0,270.6933931712963,0.9870129870129881
12,3600,1,3600,0.0,10898.952644755625,0.0,20.0,297.73719747524507,0.0,270.67999999999995,0.9870129870129881
13,3900,1,3900,0.0,10891.991126714762,0.0,20.0,297.9934680320274,0.0,270.6665203883495,0.9863825494893456
14,4200,1,4200,0.0,10883.637305065742,0.0,20.0,298.14387339288515,0.0,270.6528317152103,0.985626024460976
15,4500,1,4500,0.0,10843.260500428814,0.0,20.0,298.23753599457723,0.0,270.63895922330096,0.9819694868238563
16,4800,1,4800,0.0,928.6665066494639,0.0,20.0,298.29095040095467,0.0,270.6249281553398,0.08410036565376383
