index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,24596.02786700344,20.5,0.0,277.22999999999996,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,26692.705014549912,20.5,0.0,277.25013364438655,0.0,296.6335874528948,0.9904173496406519
2,600,1,600,0.0,26682.51047412424,20.5,0.0,277.2697410300926,0.0,298.6872694760466,0.9900390871264669
3,900,1,900,0.0,26706.29773511744,20.5,0.0,277.2888818359375,0.0,299.7072575370785,0.9909216996595637
4,1200,1,1200,0.0,3037.9730468501093,20.5,0.0,277.30761574074074,0.0,300.2306653668216,0.11272222922708368
5,1500,1,1500,0.0,224.27988936477314,20.5,0.0,277.3260024233217,0.0,296.64144334404864,0.00832177531206658
6,1800,1,1800,0.0,234.47442979044467,20.5,0.0,277.3441015625,0.0,294.4350313706606,0.008700037826251424
7,2100,1,2100,0.0,224.27988936477314,20.5,0.0,277.36197283709487,0.0,293.35169677213844,0.00832177531206658
8,2400,1,2400,0.0,25360.618398928804,20.5,0.0,277.3796759259259,0.0,292.80483136045785,0.9409910477871642
9,2700,1,2700,0.0,26896.59582306334,20.5,0.0,277.3972705078125,0.0,296.6217859927916,0.9979825999243487
10,3000,1,3000,0.0,26798.048598948484,20.5,0.0,277.41481626157406,0.0,298.7266633048227,0.9943260622872273
11,3300,1,3300,0.0,26600.954150718866,20.5,0.0,277.43237286603005,0.0,299.74094764700544,0.9870129870129881
12,3600,1,3600,0.0,26600.954150718866,20.5,0.0,277.45,0.0,300.21214444727684,0.9870129870129881
13,3900,1,3900,0.0,26583.963250009383,20.5,0.0,277.46751139322913,0.0,300.45530948720955,0.9863825494893456
14,4200,1,4200,0.0,26563.57416915804,20.5,0.0,277.4846366003788,0.0,300.5831740469104,0.9856260244609759
15,4500,1,4500,0.0,26465.02694504323,20.5,0.0,277.50130903764205,0.0,300.65446855221575,0.9819694868238563
16,4800,1,4800,0.0,2266.586154640967,20.5,0.0,277.5174621212121,0.0,300.6856066169393,0.08410036565376383
17,5100,1,5100,0.0,193.69626808775863,20.5,0.0,277.5330292672822,0.0,296.7602905804292,0.007186987769512045
18,5400,1,5400,0.0,214.08534893910164,20.5,0.0,277.54794389204545,0.0,294.5008789788772,0.007943512797881734
19,5700,1,5700,0.0,203.89080851343013,20.5,0.0,277.56213941169506,0.0,293.3840601631526,0.00756525028369689
20,6000,1,6000,0.0,24218.829871253594,20.5,0.0,277.57554924242424,0.0,292.8133709819648,0.8986256461984616
21,6300,1,6300,0.0,26284.923397523053,20.5,0.0,277.5881068004261,0.0,296.4296649736489,0.975286849073258
22,6600,1,6600,0.0,26288.32157766491,20.5,0.0,277.5997455018939,0.0,298.51745112107284,0.975412936577985
23,6900,1,6900,0.0,26227.15433511088,20.5,0.0,277.6103987630208,0.0,299.53521942044995,0.9731433614928761
24,7200,1,7200,0.0,26199.968893975773,20.5,0.0,277.62,0.0,300.0264164223996,0.9721346614550503
