index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,270.84,26552.778935202652,293.15,0.0,0.0,22.5,0.9126213592233009
1,300,1,300,0.0,270.82701932870367,28816.25843271858,298.0075772295041,0.0,0.0,22.5,0.9904173496406518
2,600,1,600,0.0,270.81392129629626,28805.25285979711,300.7268246230878,0.0,0.0,22.5,0.9900390871264669
3,900,1,900,0.0,270.80072187499997,28830.932529947175,301.9920193905431,0.0,0.0,22.5,0.9909216996595638
4,1200,1,1200,0.0,270.787437037037,3279.6607305983953,302.6066877538652,0.0,0.0,22.5,0.11272222922708366
5,1500,1,1500,0.0,270.7740827546296,242.12260427236475,297.48036102895605,0.0,0.0,22.5,0.00832177531206658
6,1800,1,1800,0.0,270.760675,253.12817719383588,294.5040261212529,0.0,0.0,22.5,0.008700037826251424
7,2100,1,2100,0.0,270.74722974537036,242.12260427236475,293.1286834068233,0.0,0.0,22.5,0.00832177531206658
8,2400,1,2400,0.0,270.73376296296294,27378.196904312987,292.4705371219576,0.0,0.0,22.5,0.9409910477871642
9,2700,1,2700,0.0,270.72029062499996,29036.369891148002,297.9093486174996,0.0,0.0,22.5,0.9979825999243487
10,3000,1,3000,0.0,270.7068287037037,28929.982686240415,300.731950978914,0.0,0.0,22.5,0.9943260622872273
11,3300,1,3300,0.0,270.6933931712963,28717.20827642534,302.0069120441715,0.0,0.0,22.5,0.9870129870129881
12,3600,1,3600,0.0,270.67999999999995,28717.20827642534,302.5584349768251,0.0,0.0,22.5,0.9870129870129881
13,3900,1,3900,0.0,270.6665203883495,28698.86565488952,302.8269183720841,0.0,0.0,22.5,0.9863825494893456
14,4200,1,4200,0.0,270.6528317152103,28676.854509046578,302.96364038911025,0.0,0.0,22.5,0.9856260244609759
15,4500,1,4500,0.0,270.63895922330096,28570.46730413904,303.0385049320843,0.0,0.0,22.5,0.9819694868238563
16,4800,1,4800,0.0,270.6249281553398,2446.905712873749,303.0667911679552,0.0,0.0,22.5,0.08410036565376383
17,5100,1,5100,0.0,270.6107637540453,209.1058855079514,297.535546688069,0.0,0.0,22.5,0.007186987769512046
18,5400,1,5400,0.0,270.5964912621359,231.11703135089363,294.5287638567633,0.0,0.0,22.5,0.007943512797881734
19,5700,1,5700,0.0,270.58213592233005,220.1114584294225,293.12878878021627,0.0,0.0,22.5,0.00756525028369689
20,6000,1,6000,0.0,270.56772297734625,26145.572737108218,292.4486941531427,0.0,0.0,22.5,0.8986256461984616
21,6300,1,6300,0.0,270.5532776699029,28376.035515859738,297.61109947728863,0.0,0.0,22.5,0.9752868490732581
22,6600,1,6600,0.0,270.5388252427184,28379.70404016686,300.42035267793295,0.0,0.0,22.5,0.9754129365779852
23,6900,1,6900,0.0,270.5243909385113,28313.67060263803,301.7053938845212,0.0,0.0,22.5,0.9731433614928761
24,7200,1,7200,0.0,270.51,28284.322408180793,302.28684238700436,0.0,0.0,22.5,0.9721346614550505
25,7500,1,7500,0.0,270.49370276227603,28262.31126233785,302.5592633730675,0.0,0.0,22.5,0.9713781364266807
26,7800,1,7800,0.0,270.47363669953876,28210.951922037668,302.69249085819837,0.0,0.0,22.5,0.9696129113604853
27,8100,1,8100,0.0,270.44995776316796,28174.26667896608,302.7561622434779,0.0,0.0,22.5,0.9683520363132019
28,8400,1,8400,0.0,270.42282190454347,28152.255533123138,302.79144295396236,0.0,0.0,22.5,0.9675955112848322
29,8700,1,8700,0.0,270.3923850750452,28269.648310952147,302.8162299216402,0.0,0.0,22.5,0.9716303114361367
30,9000,1,9000,0.0,270.35880322605306,28196.277824809025,302.86526106825545,0.0,0.0,22.5,0.9691085613415716
31,9300,1,9300,0.0,270.3222323089468,28269.648310952147,302.88482549971053,0.0,0.0,22.5,0.9716303114361367
32,9600,1,9600,0.0,270.28282827510634,2982.510261718675,302.92130345862023,0.0,0.0,22.5,0.10250914134409286
33,9900,1,9900,0.0,270.2407470759116,234.78555565805084,297.56718119868697,0.0,0.0,22.5,0.008069600302610022
34,10200,1,10200,0.0,270.19614466274237,264.133750115307,294.5304440365367,0.0,0.0,22.5,0.009078300340436269
35,10500,1,10500,0.0,270.14917698697855,260.46522580814974,293.11600591517254,0.0,0.0,22.5,0.00895221283570798
36,10800,1,10800,0.0,270.09999999999997,26813.244161010833,292.42867641673206,0.0,0.0,22.5,0.92157357205901
37,11100,1,11100,0.0,270.03340929133856,28867.617773018763,297.71635634224054,0.0,0.0,22.5,0.9921825747068471
38,11400,1,11400,0.0,269.93795695538057,28786.91023826129,300.5458240366235,0.0,0.0,22.5,0.9894086496028244
39,11700,1,11700,0.0,269.8194337007874,28805.25285979711,301.8193943587426,0.0,0.0,22.5,0.9900390871264669
