index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,8900.751615566684,23.0,0.0,271.82,0.0,293.15,0.9126213592233008
1,300,1,300,0.0,9659.492116644984,23.0,0.0,271.8280908161068,0.0,294.8981326276562,0.9904173496406519
2,600,1,600,0.0,9655.80294078885,23.0,0.0,271.8357342807924,0.0,296.05746908419263,0.9900390871264669
3,900,1,900,0.0,9664.411017786486,23.0,0.0,271.84298691860465,0.0,296.69157763367065,0.9909216996595639
4,1200,1,1200,0.0,1099.3744051280216,23.0,0.0,271.84990525409125,0.0,297.0479693397577,0.11272222922708366
5,1500,1,1500,0.0,81.16186883495462,23.0,0.0,271.8565458118002,0.0,294.88835886676594,0.00832177531206658
6,1800,1,1800,0.0,84.85104469108893,23.0,0.0,271.86296511627904,0.0,293.4493696477522,0.008700037826251424
7,2100,1,2100,0.0,81.16186883495462,23.0,0.0,271.8692196920758,0.0,292.67655461731965,0.00832177531206658
8,2400,1,2400,0.0,9177.439804776757,23.0,0.0,271.8753660637381,0.0,292.2560615342324,0.9409910477871642
9,2700,1,2700,0.0,9733.27563376767,23.0,0.0,271.8814607558139,0.0,294.53813090057173,0.9979825999243487
10,3000,1,3000,0.0,9697.613600491693,23.0,0.0,271.887560292851,0.0,295.91998804831366,0.9943260622872273
11,3300,1,3300,0.0,9626.289533939775,23.0,0.0,271.893721199397,0.0,296.66034679958375,0.9870129870129881
12,3600,1,3600,0.0,9626.289533939775,23.0,0.0,271.9,0.0,297.04889562058173,0.9870129870129881
13,3900,1,3900,0.0,9620.140907512872,23.0,0.0,271.90602887294085,0.0,297.2704815139264,0.9863825494893456
14,4200,1,4200,0.0,9612.762555800604,23.0,0.0,271.911429869186,0.0,297.3983990486975,0.9856260244609759
15,4500,1,4500,0.0,9577.100522524644,23.0,0.0,271.916244322311,0.0,297.47693797235837,0.9819694868238562
16,4800,1,4800,0.0,820.2267653471936,23.0,0.0,271.92051356589144,0.0,297.52104675613737,0.08410036565376383
17,5100,1,5100,0.0,70.09434126655172,23.0,0.0,271.9242789335029,0.0,295.13878249324443,0.007186987769512046
18,5400,1,5400,0.0,77.47269297882032,23.0,0.0,271.9275817587209,0.0,293.65094681939297,0.007943512797881734
19,5700,1,5700,0.0,73.78351712268602,23.0,0.0,271.9304633751211,0.0,292.84972565087054,0.0075652502836968906
20,6000,1,6000,0.0,8764.252108889716,23.0,0.0,271.93296511627904,0.0,292.41095425051134,0.8986256461984617
21,6300,1,6300,0.0,9511.925082399612,23.0,0.0,271.9351283157703,0.0,294.56753849509687,0.975286849073258
22,6600,1,6600,0.0,9513.154807684978,23.0,0.0,271.9369943071705,0.0,295.9324550184728,0.975412936577985
23,6900,1,6900,0.0,9491.019752548173,23.0,0.0,271.9386044240552,0.0,296.6706459600596,0.9731433614928761
24,7200,1,7200,0.0,9481.181950265152,23.0,0.0,271.94,0.0,297.0686847889184,0.9721346614550502
25,7500,1,7500,0.0,9473.803598552884,23.0,0.0,271.93760844713745,0.0,297.2886272059503,0.9713781364266806
26,7800,1,7800,0.0,9456.587444557597,23.0,0.0,271.9282494668635,0.0,297.4132307602432,0.9696129113604853
27,8100,1,8100,0.0,9444.29019170381,23.0,0.0,271.9125528266486,0.0,297.48411604990235,0.968352036313202
28,8400,1,8400,0.0,9436.911839991542,23.0,0.0,271.8911482939632,0.0,297.52734659294964,0.9675955112848323
29,8700,1,8700,0.0,9476.263049123636,23.0,0.0,271.8646656362779,0.0,297.5568026206498,0.9716303114361368
30,9000,1,9000,0.0,9451.668543416079,23.0,0.0,271.83373462106294,0.0,297.5912828095449,0.9691085613415716
31,9300,1,9300,0.0,9476.263049123636,23.0,0.0,271.798985015789,0.0,297.6106837873935,0.9716303114361368
32,9600,1,9600,0.0,999.7666570123956,23.0,0.0,271.7610465879265,0.0,297.6353777540896,0.10250914134409286
33,9900,1,9900,0.0,78.70241826419847,23.0,0.0,271.72054910494586,0.0,295.3157186085568,0.008069600302610022
34,10200,1,10200,0.0,88.54022054722323,23.0,0.0,271.67812233431755,0.0,293.81024941197927,0.009078300340436269
35,10500,1,10500,0.0,87.31049526184505,23.0,0.0,271.63439604351214,0.0,292.9961240171578,0.00895221283570798
36,10800,1,10800,0.0,8988.06211082854,23.0,0.0,271.59,0.0,292.5464693953826,0.9215735720590099
37,11100,1,11100,0.0,9676.70827064027,23.0,0.0,271.535403277293,0.0,294.75221283453186,0.9921825747068471
38,11400,1,11400,0.0,9649.654314361947,23.0,0.0,271.46326913527696,0.0,296.12293703257444,0.9894086496028244
39,11700,1,11700,0.0,9655.80294078885,23.0,0.0,271.37751862098315,0.0,296.85234917593584,0.9900390871264669
40,12000,1,12000,0.0,9693.92442463556,23.0,0.0,271.2820727814428,0.0,297.2481935100458,0.9939477997730425
41,12300,1,12300,0.0,9708.681128060096,23.0,0.0,271.1808526636873,0.0,297.47576145039653,0.9954608498297819
42,12600,1,12600,0.0,9752.951238333708,23.0,0.0,271.0777793147478,0.0,297.6054854044089,1.0
43,12900,1,12900,0.0,9748.032337192206,23.0,0.0,270.97677378165565,0.0,297.6916044906344,0.999495649981088
44,13200,1,13200,0.0,919.8345134628197,23.0,0.0,270.88175711144214,0.0,297.7411314873552,0.09431345353675463
45,13500,1,13500,0.0,78.70241826419847,23.0,0.0,270.7966503511385,0.0,295.3360234278074,0.008069600302610022
46,13800,1,13800,0.0,81.16186883495462,23.0,0.0,270.7253745477761,0.0,293.8045685624994,0.00832177531206658
47,14100,1,14100,0.0,82.39159412033278,23.0,0.0,270.67185074838613,0.0,292.972797539068,0.008447862816794867
48,14400,1,14400,0.0,82.39159412033278,23.0,0.0,270.64,0.0,292.51478198016787,0.008447862816794867
49,14700,1,14700,0.0,81.16186883495462,23.0,0.0,270.62191008756844,0.0,292.2532592799334,0.00832177531206658
50,15000,1,15000,0.0,76.24296769344215,23.0,0.0,270.6068870779176,0.0,292.1017917298929,0.007817425293153447
51,15300,1,15300,0.0,75.01324240806419,23.0,0.0,270.59467944089124,0.0,292.0059075429384,0.007691337788425179
52,15600,1,15600,0.0,8894.6029891398,23.0,0.0,270.5850356463333,0.0,291.94009268997144,0.9119909216996601
53,15900,1,15900,0.0,9628.748984510526,23.0,0.0,270.5777041640877,0.0,294.3247604025351,0.9872651620224443
54,16200,1,16200,0.0,9647.194863791197,23.0,0.0,270.5724334639983,0.0,295.80905561309083,0.9891564745933684
55,16500,1,16500,0.0,9641.046237364311,23.0,0.0,270.568972015909,0.0,296.61359679658176,0.9885260370697275
