index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,271.82,0.0,0.0,22.5,27084.341970280057,293.15,0.0,0.912621359223301
1,300,1,300,271.8280908161068,0.0,0.0,22.5,29393.134315632786,296.859383427438,0.0,0.9904173496406518
2,600,1,600,271.8357342807924,0.0,0.0,22.5,29381.908420922806,299.0596350684373,0.0,0.9900390871264669
3,900,1,900,271.84298691860465,0.0,0.0,22.5,29408.10217524606,300.1473755170241,0.0,0.9909216996595638
4,1200,1,1200,271.84990525409125,0.0,0.0,22.5,3345.316623574245,300.7017551149726,0.0,0.11272222922708366
5,1500,1,1500,271.8565458118002,0.0,0.0,22.5,246.96968361957514,296.73602707020956,0.0,0.00832177531206658
6,1800,1,1800,271.86296511627904,0.0,0.0,22.5,258.1955783295558,294.29194379646856,0.0,0.008700037826251424
7,2100,1,2100,271.8692196920758,0.0,0.0,22.5,246.96968361957514,293.09269323243115,0.0,0.00832177531206658
8,2400,1,2400,271.8753660637381,0.0,0.0,22.5,27926.284073528608,292.48035431750316,0.0,0.9409910477871642
9,2700,1,2700,271.8814607558139,0.0,0.0,22.5,29617.6522098324,296.6715252853705,0.0,0.9979825999243487
10,3000,1,3000,271.887560292851,0.0,0.0,22.5,29509.135227635885,298.9801322382474,0.0,0.9943260622872273
11,3300,1,3300,271.893721199397,0.0,0.0,22.5,29292.101263242956,300.08406869736,0.0,0.9870129870129881
12,3600,1,3600,271.9,0.0,0.0,22.5,29292.101263242956,300.5915645881954,0.0,0.9870129870129881
13,3900,1,3900,271.90602887294085,0.0,0.0,22.5,29273.39143872629,300.84680257619095,0.0,0.9863825494893456
14,4200,1,4200,271.911429869186,0.0,0.0,22.5,29250.93964930633,300.97553255676115,0.0,0.9856260244609759
15,4500,1,4500,271.916244322311,0.0,0.0,22.5,29142.422667109866,301.0426789537466,0.0,0.9819694868238563
16,4800,1,4800,271.92051356589144,0.0,0.0,22.5,2495.890590519042,301.06537241374406,0.0,0.08410036565376383
17,5100,1,5100,271.9242789335029,0.0,0.0,22.5,213.29199948963307,296.7320327855056,0.0,0.007186987769512046
18,5400,1,5400,271.9275817587209,0.0,0.0,22.5,235.74378890959443,294.2295912278733,0.0,0.007943512797881734
19,5700,1,5700,271.9304633751211,0.0,0.0,22.5,224.51789419961375,292.9926119554488,0.0,0.00756525028369689
20,6000,1,6000,271.93296511627904,0.0,0.0,22.5,26668.98386601077,292.3542255265547,0.0,0.8986256461984617
21,6300,1,6300,271.9351283157703,0.0,0.0,22.5,28944.098527233557,296.32187933253374,0.0,0.9752868490732579
22,6600,1,6600,271.9369943071705,0.0,0.0,22.5,28947.84049213685,298.6097435944523,0.0,0.9754129365779851
23,6900,1,6900,271.9386044240552,0.0,0.0,22.5,28880.485123876966,299.71921450230684,0.0,0.9731433614928761
24,7200,1,7200,271.94,0.0,0.0,22.5,28850.549404650366,300.2504802669565,0.0,0.9721346614550503
25,7500,1,7500,271.93760844713745,0.0,0.0,22.5,28828.097615230407,300.5084378954804,0.0,0.9713781364266807
