index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,21168.15073192743,0.0,0.0,0.0,23.0,277.22999999999996,0.912621359223301
1,300,1,300,296.3450071150285,22972.620060692203,0.0,0.0,0.0,23.0,277.25013364438655,0.9904173496406518
2,600,1,600,298.301545289268,22963.84630382625,0.0,0.0,0.0,23.0,277.2697410300926,0.9900390871264669
3,900,1,900,299.31413272746397,22984.318403180117,0.0,0.0,0.0,23.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,299.8567575477451,2614.579546054592,0.0,0.0,0.0,23.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,296.5794588690683,193.02265105101011,0.0,0.0,0.0,23.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,294.50124282122385,201.79640791696514,0.0,0.0,0.0,23.0,277.3441015625,0.008700037826251424
7,2100,1,2100,293.44039890272376,193.02265105101011,0.0,0.0,0.0,23.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,292.8904591953555,21826.182496874055,0.0,0.0,0.0,23.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,296.39482011447626,23148.095198011302,0.0,0.0,0.0,23.0,277.3972705078125,0.9979825999243486
10,3000,1,3000,298.40813050720084,23063.28221497371,0.0,0.0,0.0,23.0,277.41481626157406,0.9943260622872273
11,3300,1,3300,299.42619715646805,22893.656248898606,0.0,0.0,0.0,23.0,277.43237286603005,0.987012987012988
12,3600,1,3600,299.9275024896748,22893.656248898606,0.0,0.0,0.0,23.0,277.45,0.987012987012988
13,3900,1,3900,300.20016833195655,22879.033320788654,0.0,0.0,0.0,23.0,277.46751139322913,0.9863825494893455
14,4200,1,4200,300.35307374590667,22861.485807056746,0.0,0.0,0.0,23.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,300.44554264154624,22776.672824019195,0.0,0.0,0.0,23.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,300.4944158438258,1950.698609863998,0.0,0.0,0.0,23.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,296.87646240768095,166.7013804531451,0.0,0.0,0.0,23.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,294.7267932367285,184.24889418505512,0.0,0.0,0.0,23.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,293.6219646893413,175.4751373191001,0.0,0.0,0.0,23.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,293.03887872695685,20843.521727887095,0.0,0.0,0.0,23.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,296.34839253402936,22621.669786054004,0.0,0.0,0.0,23.0,277.5881068004261,0.975286849073258
22,6600,1,6600,298.334295193858,22624.59437167596,0.0,0.0,0.0,23.0,277.5997455018939,0.9754129365779851
23,6900,1,6900,299.3466447068581,22571.951830480233,0.0,0.0,0.0,23.0,277.6103987630208,0.9731433614928762
24,7200,1,7200,299.8590153809107,22548.555145504364,0.0,0.0,0.0,23.0,277.62,0.9721346614550503
25,7500,1,7500,300.1260477413466,22531.007631772456,0.0,0.0,0.0,23.0,277.6254863457207,0.9713781364266807
26,7800,1,7800,300.2696644045648,22490.06343306468,0.0,0.0,0.0,23.0,277.6246094389844,0.9696129113604853
27,8100,1,8100,300.346914635021,22460.817576844813,0.0,0.0,0.0,23.0,277.61852445485255,0.9683520363132019
28,8400,1,8400,300.3934653948261,22443.270063112905,0.0,0.0,0.0,23.0,277.60838656838655,0.9675955112848322
29,8700,1,8700,300.42476511083333,22536.85680301641,0.0,0.0,0.0,23.0,277.5953509546478,0.9716303114361367
30,9000,1,9000,300.46775586959996,22478.365090576724,0.0,0.0,0.0,23.0,277.5805727886978,0.9691085613415716
31,9300,1,9300,300.48979366514754,22536.85680301641,0.0,0.0,0.0,23.0,277.56520724559783,0.9716303114361367
32,9600,1,9600,300.52117555828966,2377.6881106738065,0.0,0.0,0.0,23.0,277.5504095004095,0.10250914134409286
33,9900,1,9900,297.00087494853574,187.17347980704025,0.0,0.0,0.0,23.0,277.5373347281941,0.008069600302610022
34,10200,1,10200,294.8283592658246,210.57016478292016,0.0,0.0,0.0,23.0,277.5271381040131,0.009078300340436269
35,10500,1,10500,293.70776605198256,207.64557916093497,0.0,0.0,0.0,23.0,277.5209748029279,0.00895221283570798
36,10800,1,10800,293.1145781334027,21375.79631108839,0.0,0.0,0.0,23.0,277.52,0.92157357205901
37,11100,1,11100,296.5030508454707,23013.56425939998,0.0,0.0,0.0,23.0,277.5229166579774,0.9921825747068471
38,11400,1,11400,298.5030990675765,22949.223375716298,0.0,0.0,0.0,23.0,277.5274419558447,0.9894086496028244
39,11700,1,11700,299.5070402325637,22963.84630382625,0.0,0.0,0.0,23.0,277.533252393018,0.9900390871264669
40,12000,1,12000,300.02433836561465,23054.508458107757,0.0,0.0,0.0,23.0,277.5400244689133,0.9939477997730425
41,12300,1,12300,300.31311871507796,23089.603485571577,0.0,0.0,0.0,23.0,277.5474346829468,0.9954608498297819
42,12600,1,12600,300.47624402600616,23194.888567963037,0.0,0.0,0.0,23.0,277.55515953453454,1.0
43,12900,1,12900,300.58953632420076,23183.190225475122,0.0,0.0,0.0,23.0,277.5628755230925,0.999495649981088
44,13200,1,13200,300.6552351965475,2187.590045244783,0.0,0.0,0.0,23.0,277.5702591480369,0.09431345353675463
45,13500,1,13500,297.0119093592381,187.17347980704025,0.0,0.0,0.0,23.0,277.57698690878374,0.008069600302610022
46,13800,1,13800,294.80667771695965,193.02265105101011,0.0,0.0,0.0,23.0,277.5827353047492,0.00832177531206658
47,14100,1,14100,293.668252977764,195.94723667299527,0.0,0.0,0.0,23.0,277.5871808353492,0.008447862816794867
48,14400,1,14400,293.06643940321067,195.94723667299527,0.0,0.0,0.0,23.0,277.59,0.008447862816794867
49,14700,1,14700,292.731326929876,193.02265105101011,0.0,0.0,0.0,23.0,277.59077860037956,0.00832177531206658
50,15000,1,15000,292.53249353740176,181.32430856307,0.0,0.0,0.0,23.0,277.58959193628493,0.007817425293153447
51,15300,1,15300,292.4002675728024,178.39972294108526,0.0,0.0,0.0,23.0,277.5868507543103,0.007691337788425178
52,15600,1,15600,292.3065103000367,21153.52780381752,0.0,0.0,0.0,23.0,277.5829658010501,0.9119909216996601
53,15900,1,15900,295.9165138106932,22899.505420142566,0.0,0.0,0.0,23.0,277.57834782309845,0.9872651620224442
54,16200,1,16200,298.0451291718794,22943.37420447234,0.0,0.0,0.0,23.0,277.5734075670498,0.9891564745933684
55,16500,1,16500,299.13524950479655,22928.75127636243,0.0,0.0,0.0,23.0,277.56855577949835,0.9885260370697275
56,16800,1,16800,299.6942608827558,22890.73166327661,0.0,0.0,0.0,23.0,277.5642032070384,0.9868868995082593
57,17100,1,17100,299.9816870148681,22925.82669074043,0.0,0.0,0.0,23.0,277.56076059626434,0.9883999495649987
58,17400,1,17400,300.1473195914813,22966.770889448206,0.0,0.0,0.0,23.0,277.5586386937704,0.990165174631194
59,17700,1,17700,300.2525177094569,23042.810115619843,0.0,0.0,0.0,23.0,277.5582482461508,0.9934434497541305
60,18000,1,18000,300.3327974806558,2386.4618675397614,0.0,0.0,0.0,23.0,277.56,0.1028874038582777
61,18300,1,18300,296.7567295781491,193.02265105101011,0.0,0.0,0.0,23.0,277.56520589776335,0.00832177531206658
62,18600,1,18600,294.5548626023772,201.79640791696514,0.0,0.0,0.0,23.0,277.5744016275338,0.008700037826251424
63,18900,1,18900,293.41910651753415,184.24889418505512,0.0,0.0,0.0,23.0,277.58683355437665,0.007943512797881734
64,19200,1,19200,292.8187427271953,21220.79327312316,0.0,0.0,0.0,23.0,277.6017480433572,0.91489093430841
65,19500,1,19500,296.1849309086261,22814.692437105015,0.0,0.0,0.0,23.0,277.6183914595409,0.9836086243853247
66,19800,1,19800,298.16683841182623,22820.54160834897,0.0,0.0,0.0,23.0,277.6360101679929,0.9838607993947805
67,20100,1,20100,299.1761987257963,22800.06950899506,0.0,0.0,0.0,23.0,277.65385053377867,0.9829781868616819
68,20400,1,20400,299.6925277992291,1915.6035824001779,0.0,0.0,0.0,23.0,277.6711589219635,0.08258731559702445
69,20700,1,20700,296.29670250910846,175.4751373191001,0.0,0.0,0.0,23.0,277.6871816976127,0.00756525028369689
70,21000,1,21000,294.2640852364016,175.4751373191001,0.0,0.0,0.0,23.0,277.7011652257916,0.00756525028369689
71,21300,1,21300,293.21528292827355,184.24889418505512,0.0,0.0,0.0,23.0,277.7123558715656,0.007943512797881734
72,21600,1,21600,292.663305159921,20823.049628533226,0.0,0.0,0.0,23.0,277.71999999999997,0.8977430336653648
73,21900,1,21900,295.9849682734328,22814.692437105015,0.0,0.0,0.0,23.0,277.72327103720215,0.9836086243853247
74,22200,1,22200,298.01332696166594,22873.1841495447,0.0,0.0,0.0,23.0,277.72245282629336,0.9861303744798896
75,22500,1,22500,299.05630400324884,22943.37420447234,0.0,0.0,0.0,23.0,277.7184573578595,0.9891564745933684
76,22800,1,22800,299.6067280842388,2602.88120356665,0.0,0.0,0.0,23.0,277.71219662248643,0.11221787920817047
77,23100,1,23100,296.32310309546966,181.32430856307,0.0,0.0,0.0,23.0,277.7045826107601,0.007817425293153447
78,23400,1,23400,294.22882022940075,187.17347980704025,0.0,0.0,0.0,23.0,277.6965273132664,0.008069600302610022
79,23700,1,23700,293.1502085955306,190.09806542902498,0.0,0.012419871794871789,0.01375111437158501,23.0,277.6889427205912,0.008195687807338292
80,24000,1,24000,292.5825754550767,21443.061780394033,0.0,0.05021367521367518,0.055054557310814184,23.0,277.6827408233205,0.92447358466776
81,24300,1,24300,296.00483484805443,22957.99713258225,0.0,0.11418269230769225,0.12398547855439872,23.0,277.67883361204014,0.9897869121170092
82,24600,1,24600,298.00203092604545,22934.600447606383,0.0,0.20512820512820504,0.22061902783904985,23.0,277.67813307733593,0.9887782120791835
83,24900,1,24900,299.0151059178671,22990.16757442411,0.0,0.32385149572649563,0.3450303549014787,23.0,277.68155120979395,0.9911738746690214
84,25200,1,25200,299.54964666576586,23031.11177313189,0.0,0.471153846153846,0.49729460947839665,23.0,277.69,0.9929390997352168
85,25500,1,25500,299.84255189077396,23051.5838724858,0.0,0.6478365384615382,0.6774869413065147,23.0,277.7015352099591,0.9938217122683155
86,25800,1,25800,300.0092281672222,23127.623098657394,0.0,0.8547008547008544,0.8856825001225441,23.0,277.7135953177257,0.99709998739125
87,26100,1,26100,300.1227126772899,23133.47226990135,0.0,1.0925480769230766,1.1219564356631961,23.0,277.72616638795984,0.997352162400706
88,26400,1,26400,300.19702797377937,23110.075584925486,0.0,1.3621794871794868,1.3863838976651819,23.0,277.73923448532145,0.9963434623628804
89,26700,1,26700,300.246318940507,23153.94436925526,0.0,1.664396367521367,1.6790400358652129,23.0,277.75278567447043,0.9982347749338046
90,27000,1,27000,300.29466688385844,23177.34105423113,0.0,2.0,2.0,23.0,277.7668060200669,0.9992434749716304
91,27300,1,27300,300.33896920343227,23069.13138621771,0.0,2.6579415954415957,2.6163510591699173,23.0,277.7812815867707,0.994578237296685
92,27600,1,27600,300.3592002989889,22370.155422563268,0.0,3.883190883190883,3.760997862058524,23.0,277.7961984392419,0.9644433236666247
93,27900,1,27900,300.26333460243467,22247.322826439897,0.0,5.610576923076923,5.382741627777309,23.0,277.81154264214047,0.9591476484680368
94,28200,1,28200,300.21052284731957,22876.108735166697,0.0,7.774928774928775,7.43038357543776,23.0,277.8273002601263,0.9862564619846185
95,28500,1,28500,300.3136962532513,22887.807077654612,0.0,10.3110754985755,9.852724924151367,23.0,277.8434573578595,0.9867608120035305
96,28800,1,28800,300.3933893689257,22931.675861984386,0.0,13.153846153846155,12.598566893029616,23.0,277.85999999999996,0.9886521245744546
97,29100,1,29100,300.4715810714111,22946.298790094337,0.0,16.238069800569804,15.616710701184,23.0,277.87678088115587,0.9892825620980972
98,29400,1,29400,300.5493544450555,22978.46923193616,0.0,19.4985754985755,18.855957567726005,23.0,277.8936670736671,0.9906695246501077
99,29700,1,29700,300.62565659979555,22987.242988802114,0.0,22.87019230769231,22.265108711767116,23.0,277.9106662087912,0.9910477871642925
100,30000,1,30000,300.6871554045002,22981.393817558157,0.0,26.287749287749293,25.792965352418822,23.0,277.9277859177859,0.9907956121548366
101,30300,1,30300,300.737839902514,22993.09216004607,0.0,29.686075498575505,29.38832870879263,23.0,277.9450338319088,0.9912999621737486
102,30600,1,30600,300.7854755578045,23004.790502534026,0.0,33.0,33.0,23.0,277.9624175824176,0.9918043121926623
103,30900,1,30900,300.8330918929756,23074.980557461666,0.11260661999194657,36.73987268518518,36.91933597958039,23.0,277.9799448005698,0.9948304123061411
104,31200,1,31200,300.89490960501485,2523.9173917730554,0.44230690098081576,41.32175925925926,41.39321314677098,23.0,277.9976231176231,0.10881351658050688
105,31500,1,31500,297.34807556941485,190.09806542902498,0.976921474486152,46.5390625,46.30371233922988,23.0,278.01546016483513,0.008195687807338292
106,31800,1,31800,295.15302286293183,181.32430856307,1.7042709720274993,52.18518518518518,51.532914394615204,23.0,278.03346357346356,0.007817425293153447
107,32100,1,32100,294.0384630809226,187.17347980704025,2.612176025124403,58.05353009259259,56.96290015058506,23.0,278.051640974766,0.008069600302610022
108,32400,1,32400,293.4648450218952,184.24889418505512,3.688457265296406,63.9375,62.47575044479753,23.0,278.07,0.007943512797881734
109,32700,1,32700,293.16289458530423,181.32430856307,4.920935324063053,69.63049768518519,67.95354611491075,23.0,278.0895046916336,0.007817425293153447
110,33000,1,33000,292.99598516164406,169.62596607513026,6.297430832943889,74.92592592592592,73.27836799858284,23.0,278.1108540013227,0.007313075274240334
111,33300,1,33300,292.89713105925773,175.4751373191001,7.805764423458457,79.6171875,78.33229693347187,23.0,278.1336579241071,0.00756525028369689
112,33600,1,33600,292.8315855336308,178.39972294108526,9.433756727126303,83.49768518518518,82.99741375723596,23.0,278.1575264550264,0.007691337788425178
113,33900,1,33900,292.78000488745005,187.17347980704025,11.16922837546697,86.36082175925927,87.15579930753324,23.0,278.1820695891204,0.008069600302610022
114,34200,1,34200,292.73378234056133,166.7013804531451,13.0,88.0,90.6895344220218,23.0,278.2068973214285,0.007186987769512046
115,34500,1,34500,292.6840285776602,175.4751373191001,16.35747547901862,88.71610725308642,93.75224591961148,23.0,278.23161964699074,0.00756525028369689
116,34800,1,34800,292.6474529969457,175.4751373191001,22.350242137669785,88.99922839506173,96.5822999292825,23.0,278.2558465608465,0.00756525028369689
117,35100,1,35100,292.6336797335332,166.7013804531451,30.481895777753614,88.9265625,99.18888625379844,23.0,278.2791880580357,0.007186987769512046
118,35400,1,35400,292.61456350124934,195.94723667299527,40.256032201070255,88.57530864197531,101.58119469592293,23.0,278.30125413359787,0.008447862816794867
119,35700,1,35700,292.5988276154827,172.55055169711497,51.17624720941983,88.02266589506172,103.76841505841959,23.0,278.32165478257275,0.007439162778968602
120,36000,1,36000,292.5782421491495,187.17347980704025,62.746136604602455,87.34583333333333,105.75973714405201,23.0,278.34,0.008069600302610022
121,36300,1,36300,292.5748465096728,172.55055169711497,74.46929618841828,86.62201003086419,107.5643507555838,23.0,278.3555568576389,0.007439162778968602
