index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,25998.135489564847,0.0,0.0,0.0,23.0,277.22999999999996,0.9126213592233009
1,300,1,300,296.9210184978953,28214.334660200624,0.0,0.0,0.0,23.0,277.25013364438655,0.9904173496406518
2,600,1,600,299.1305903211548,28203.558975416334,0.0,0.0,0.0,23.0,277.2697410300926,0.9900390871264669
3,900,1,900,300.2268819330558,28228.70223991298,0.0,0.0,0.0,23.0,277.2888818359375,0.9909216996595637
4,1200,1,1200,300.78971971003307,3211.154065718567,0.0,0.0,0.0,23.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,297.01675430445164,237.06506525439084,0.0,0.0,0.0,23.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,294.70557551557596,247.84075003868136,0.0,0.0,0.0,23.0,277.3441015625,0.008700037826251424
7,2100,1,2100,293.57239697170525,237.06506525439084,0.0,0.0,0.0,23.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,293.00129029018814,26806.311848386635,0.0,0.0,0.0,23.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,297.02572734329067,28429.848355886435,0.0,0.0,0.0,23.0,277.3972705078125,0.9979825999243487
10,3000,1,3000,299.24495397224746,28325.683402971594,0.0,0.0,0.0,23.0,277.41481626157406,0.9943260622872273
11,3300,1,3300,300.31440482005326,28117.35349714201,0.0,0.0,0.0,23.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,300.81255666845334,28117.35349714201,0.0,0.0,0.0,23.0,277.45,0.9870129870129881
13,3900,1,3900,301.0706716043892,28099.394022501492,0.0,0.0,0.0,23.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,301.2088786754459,28077.84265293291,0.0,0.0,0.0,23.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,301.2884087495666,27973.67770001812,0.0,0.0,0.0,23.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,301.3253236967897,2395.7939170405884,0.0,0.0,0.0,23.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,297.1951337880508,204.73801090151937,0.0,0.0,0.0,23.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,294.82661158672136,226.28938047010035,0.0,0.0,0.0,23.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,293.65576012283645,215.51369568580986,0.0,0.0,0.0,23.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,293.0605393596739,25599.4351525461,0.0,0.0,0.0,23.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,296.87258588873726,27783.307268829005,0.0,0.0,0.0,23.0,277.5881068004261,0.975286849073258
22,6600,1,6600,299.0737646700468,27786.89916375707,0.0,0.0,0.0,23.0,277.5997455018939,0.9754129365779851
23,6900,1,6900,300.1467207741146,27722.245055051328,0.0,0.0,0.0,23.0,277.6103987630208,0.9731433614928762
24,7200,1,7200,300.66527199372894,27693.50989562657,0.0,0.0,0.0,23.0,277.62,0.9721346614550505
25,7500,1,7500,300.9255097235533,27671.958526057988,0.0,0.0,0.0,23.0,277.6254863457207,0.9713781364266807
26,7800,1,7800,301.06056635363905,27621.671997064648,0.0,0.0,0.0,23.0,277.6246094389844,0.9696129113604853
27,8100,1,8100,301.1309196676014,27585.753047783663,0.0,0.0,0.0,23.0,277.61852445485255,0.9683520363132019
28,8400,1,8400,301.17263738486724,27564.201678215082,0.0,0.0,0.0,23.0,277.60838656838655,0.9675955112848322
29,8700,1,8700,301.2018609885296,27679.142315914163,0.0,0.0,0.0,23.0,277.5953509546478,0.9716303114361367
30,9000,1,9000,301.2469593661621,27607.304417352243,0.0,0.0,0.0,23.0,277.5805727886978,0.9691085613415716
31,9300,1,9300,301.2694152750636,27679.142315914163,0.0,0.0,0.0,23.0,277.56520724559783,0.9716303114361367
32,9600,1,9600,301.3034902531915,2920.2105765427236,0.0,0.0,0.0,23.0,277.5504095004095,0.10250914134409286
33,9900,1,9900,297.30210226478255,229.88127539819735,0.0,0.0,0.0,23.0,277.5373347281941,0.008069600302610022
34,10200,1,10200,294.91243742972637,258.6164348229718,0.0,0.0,0.0,23.0,277.5271381040131,0.009078300340436267
35,10500,1,10500,293.7334090557441,255.0245398948748,0.0,0.0,0.0,23.0,277.5209748029279,0.00895221283570798
36,10800,1,10800,293.1325085668356,26253.160029459752,0.0,0.0,0.0,23.0,277.52,0.92157357205901
37,11100,1,11100,297.041548843187,28264.621189193964,0.0,0.0,0.0,23.0,277.5229166579774,0.9921825747068471
38,11400,1,11400,299.2613583712313,28185.599500775817,0.0,0.0,0.0,23.0,277.5274419558447,0.9894086496028244
39,11700,1,11700,300.32992527241316,28203.558975416334,0.0,0.0,0.0,23.0,277.533252393018,0.9900390871264669
40,12000,1,12000,300.8601219187934,28314.907718187304,0.0,0.0,0.0,23.0,277.5400244689133,0.9939477997730425
41,12300,1,12300,301.1493000542524,28358.010457324464,0.0,0.0,0.0,23.0,277.5474346829468,0.9954608498297819
42,12600,1,12600,301.31138608102043,28487.31867473595,0.0,0.0,0.0,23.0,277.55515953453454,1.0
43,12900,1,12900,301.4249225860223,28472.951095023596,0.0,0.0,0.0,23.0,277.5628755230925,0.9994956499810881
44,13200,1,13200,301.4923080230664,2686.7374062164317,0.0,0.0,0.0,23.0,277.5702591480369,0.09431345353675463
45,13500,1,13500,297.3412052595209,229.88127539819735,0.0,0.0,0.0,23.0,277.57698690878374,0.008069600302610022
46,13800,1,13800,294.9194150579199,237.06506525439084,0.0,0.0,0.0,23.0,277.5827353047492,0.00832177531206658
47,14100,1,14100,293.72138081524326,240.65696018248786,0.0,0.0,0.0,23.0,277.5871808353492,0.008447862816794867
48,14400,1,14400,293.1149085404703,240.65696018248786,0.0,0.0,0.0,23.0,277.59,0.008447862816794867
49,14700,1,14700,292.7906144694441,237.06506525439084,0.0,0.0,0.0,23.0,277.59077860037956,0.00832177531206658
50,15000,1,15000,292.6024077815137,222.69748554200336,0.0,0.0,0.0,23.0,277.58959193628493,0.007817425293153447
51,15300,1,15300,292.4803204858322,219.10559061390688,0.0,0.0,0.0,23.0,277.5868507543103,0.007691337788425178
52,15600,1,15600,292.39005397283336,25980.17601492438,0.0,0.0,0.0,23.0,277.5829658010501,0.9119909216996601
53,15900,1,15900,296.51119393442343,28124.537286998187,0.0,0.0,0.0,23.0,277.57834782309845,0.9872651620224442
54,16200,1,16200,298.8565677952198,28178.415710919642,0.0,0.0,0.0,23.0,277.5734075670498,0.9891564745933684
55,16500,1,16500,300.01064953918427,28160.456236279173,0.0,0.0,0.0,23.0,277.56855577949835,0.9885260370697276
56,16800,1,16800,300.58037025672485,28113.761602213894,0.0,0.0,0.0,23.0,277.5642032070384,0.9868868995082593
57,17100,1,17100,300.8646816340157,28156.864341351058,0.0,0.0,0.0,23.0,277.56076059626434,0.9883999495649987
58,17400,1,17400,301.02649779342426,28207.150870344398,0.0,0.0,0.0,23.0,277.5586386937704,0.990165174631194
