index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,270.84,11474.08401691043,293.15,0.0,0.0,21.5,0.9126213592233009
1,300,1,300,0.0,270.82701932870367,12452.187061734117,296.53916040388276,0.0,0.0,21.5,0.9904173496406518
2,600,1,600,0.0,270.81392129629626,12447.431293282787,298.4207309049022,0.0,0.0,21.5,0.9900390871264669
3,900,1,900,0.0,270.80072187499997,12458.528086335878,299.2849963952784,0.0,0.0,21.5,0.9909216996595639
4,1200,1,1200,0.0,270.787437037037,1417.2189984965366,299.7006847245608,0.0,0.0,21.5,0.11272222922708366
5,1500,1,1500,0.0,270.7740827546296,104.62690592927451,295.9743834256642,0.0,0.0,21.5,0.00832177531206658
6,1800,1,1800,0.0,270.760675,109.38267438060517,293.84458604925874,0.0,0.0,21.5,0.008700037826251424
7,2100,1,2100,0.0,270.74722974537036,104.62690592927451,292.8895491855892,0.0,0.0,21.5,0.00832177531206658
8,2400,1,2400,0.0,270.73376296296294,11830.76665076023,292.44944674207403,0.0,0.0,21.5,0.9409910477871642
9,2700,1,2700,0.0,270.72029062499996,12547.30243076073,296.42331458513274,0.0,0.0,21.5,0.9979825999243487
10,3000,1,3000,0.0,270.7068287037037,12501.330002397852,298.46259782650765,0.0,0.0,21.5,0.9943260622872272
11,3300,1,3300,0.0,270.6933931712963,12409.38514567214,299.3736069529055,0.0,0.0,21.5,0.9870129870129881
12,3600,1,3600,0.0,270.67999999999995,12409.38514567214,299.76625753470285,0.0,0.0,21.5,0.9870129870129881
13,3900,1,3900,0.0,270.6665203883495,12401.458864919909,299.9616825123104,0.0,0.0,21.5,0.9863825494893456
14,4200,1,4200,0.0,270.6528317152103,12391.947328017248,300.06554992129617,0.0,0.0,21.5,0.9856260244609759
15,4500,1,4500,0.0,270.63895922330096,12345.974899654391,300.1280034331548,0.0,0.0,21.5,0.9819694868238563
16,4800,1,4800,0.0,270.6249281553398,1057.3658523458507,300.15832517082447,0.0,0.0,21.5,0.08410036565376382
17,5100,1,5100,0.0,270.6107637540453,90.35960057528253,296.1650542758288,0.0,0.0,21.5,0.007186987769512045
18,5400,1,5400,0.0,270.5964912621359,99.87113747794385,294.03070164641053,0.0,0.0,21.5,0.007943512797881734
19,5700,1,5700,0.0,270.58213592233005,95.11536902661318,293.06861978551376,0.0,0.0,21.5,0.00756525028369689
20,6000,1,6000,0.0,270.56772297734625,11298.120584211196,292.617618574572,0.0,0.0,21.5,0.8986256461984616
21,6300,1,6300,0.0,270.5532776699029,12261.956323680892,296.3926843442342,0.0,0.0,21.5,0.975286849073258
22,6600,1,6600,0.0,270.5388252427184,12263.54157983132,298.4250973156074,0.0,0.0,21.5,0.9754129365779851
23,6900,1,6900,0.0,270.5243909385113,12235.006969123337,299.34368715471203,0.0,0.0,21.5,0.9731433614928761
24,7200,1,7200,0.0,270.51,12222.324919919794,299.75659274761347,0.0,0.0,21.5,0.9721346614550503
25,7500,1,7500,0.0,270.49370276227603,12212.813383017134,299.95118512562334,0.0,0.0,21.5,0.9713781364266807
26,7800,1,7800,0.0,270.47363669953876,12190.61979691093,300.049438224378,0.0,0.0,21.5,0.9696129113604853
27,8100,1,8100,0.0,270.44995776316796,12174.767235406487,300.1006037021017,0.0,0.0,21.5,0.9683520363132019
28,8400,1,8400,0.0,270.42282190454347,12165.255698503826,300.1314003866367,0.0,0.0,21.5,0.9675955112848322
29,8700,1,8700,0.0,270.3923850750452,12215.983895318013,300.1558462251002,0.0,0.0,21.5,0.9716303114361367
30,9000,1,9000,0.0,270.35880322605306,12184.27877230915,300.19853357705676,0.0,0.0,21.5,0.9691085613415716
31,9300,1,9300,0.0,270.3222323089468,12215.983895318013,300.2192312445186,0.0,0.0,21.5,0.9716303114361367
32,9600,1,9600,0.0,270.28282827510634,1288.8132503106087,300.2524112760264,0.0,0.0,21.5,0.10250914134409286
33,9900,1,9900,0.0,270.2407470759116,101.45639362838747,296.38328670981184,0.0,0.0,21.5,0.008069600302610022
34,10200,1,10200,0.0,270.19614466274237,114.13844283193583,294.22256790460256,0.0,0.0,21.5,0.009078300340436269
35,10500,1,10500,0.0,270.14917698697855,112.55318668149219,293.24443282245244,0.0,0.0,21.5,0.00895221283570798
36,10800,1,10800,0.0,270.09999999999997,11586.637203591938,292.78191565582506,0.0,0.0,21.5,0.9215735720590101
37,11100,1,11100,0.0,270.03340929133856,12474.38064784032,296.6452682846026,0.0,0.0,21.5,0.9921825747068471
38,11400,1,11400,0.0,269.93795695538057,12439.505012530555,298.68374952012476,0.0,0.0,21.5,0.9894086496028244
39,11700,1,11700,0.0,269.8194337007874,12447.431293282787,299.5867257268869,0.0,0.0,21.5,0.9900390871264669
40,12000,1,12000,0.0,269.68363023622044,12496.574233946521,300.0010054717308,0.0,0.0,21.5,0.9939477997730424
41,12300,1,12300,0.0,269.53633727034116,12515.597307751845,300.21123905997047,0.0,0.0,21.5,0.9954608498297819
42,12600,1,12600,0.0,269.383345511811,12572.666529167813,300.3203723621553,0.0,0.0,21.5,1.0
