index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,5569.213517086371,0.0,0.0,0.0,23.0,271.82,0.9126213592233009
1,300,1,300,293.82340453977014,6043.958576500898,0.0,0.0,0.0,23.0,271.8280908161068,0.9904173496406518
2,600,1,600,294.35599604210444,6041.650253683648,0.0,0.0,0.0,23.0,271.8357342807924,0.990039087126467
3,900,1,900,294.68738504366434,6047.036340257225,0.0,0.0,0.0,23.0,271.84298691860465,0.9909216996595637
4,1200,1,1200,294.8978278466033,687.8801995406492,0.0,0.0,0.0,23.0,271.84990525409125,0.11272222922708365
5,1500,1,1500,293.75162863351136,50.78310197951102,0.0,0.0,0.0,23.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,292.89761765403307,53.091424796761515,0.0,0.0,0.0,23.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,292.37346130594534,50.78310197951102,0.0,0.0,0.0,23.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,292.04873585022716,5742.337728380158,0.0,0.0,0.0,23.0,271.8753660637381,0.9409910477871641
9,2700,1,2700,293.2069187089156,6090.125032845908,0.0,0.0,0.0,23.0,271.8814607558139,0.9979825999243487
10,3000,1,3000,294.00230009999734,6067.811245612479,0.0,0.0,0.0,23.0,271.887560292851,0.9943260622872273
11,3300,1,3300,294.488814247743,6023.1836711456435,0.0,0.0,0.0,23.0,271.893721199397,0.9870129870129882
12,3600,1,3600,294.7818071237122,6023.1836711456435,0.0,0.0,0.0,23.0,271.9,0.9870129870129882
13,3900,1,3900,294.9703507168777,6019.336466450219,0.0,0.0,0.0,23.0,271.90602887294085,0.9863825494893456
14,4200,1,4200,295.0908661920454,6014.719820815718,0.0,0.0,0.0,23.0,271.911429869186,0.9856260244609759
15,4500,1,4500,295.1688231709269,5992.4060335823,0.0,0.0,0.0,23.0,271.916244322311,0.9819694868238563
16,4800,1,4800,295.21883682006296,513.2171063686951,0.0,0.0,0.0,23.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,293.94546971233444,43.85813352775951,0.0,0.0,0.0,23.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,293.05308960563707,48.47477916226052,0.0,0.0,0.0,23.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,292.50537346827815,46.16645634501001,0.0,0.0,0.0,23.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,292.16560123822455,5483.805572848102,0.0,0.0,0.0,23.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,293.2528653612767,5951.625663810878,0.0,0.0,0.0,23.0,271.9351283157703,0.975286849073258
22,6600,1,6600,294.03255400617735,5952.395104749954,0.0,0.0,0.0,23.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,294.5139637754292,5938.5451678464515,0.0,0.0,0.0,23.0,271.9386044240552,0.9731433614928761
