index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,22.0,0.0,270.84,293.15,4855.003999590993,0.9126213592233009
1,300,1,300,0.0,0.0,22.0,0.0,270.82701932870367,294.0346925767522,5268.866595300815,0.9904173496406519
2,600,1,600,0.0,0.0,22.0,0.0,270.81392129629626,294.6920226795891,5266.854297428644,0.9900390871264669
3,900,1,900,0.0,0.0,22.0,0.0,270.80072187499997,295.0836529555061,5271.54965913037,0.9909216996595638
4,1200,1,1200,0.0,0.0,22.0,0.0,270.787437037037,295.3235864827589,599.6647659069288,0.11272222922708366
5,1500,1,1500,0.0,0.0,22.0,0.0,270.7740827546296,294.0086066187913,44.270553187759845,0.00832177531206658
6,1800,1,1800,0.0,0.0,22.0,0.0,270.760675,293.0641538450251,46.28285105993074,0.008700037826251424
7,2100,1,2100,0.0,0.0,22.0,0.0,270.74722974537036,292.5085744987491,44.270553187759845,0.00832177531206658
8,2400,1,2400,0.0,0.0,22.0,0.0,270.73376296296294,292.1785508926704,5005.926340003811,0.9409910477871644
9,2700,1,2700,0.0,0.0,22.0,0.0,270.72029062499996,293.5355954139076,5309.112552744233,0.9979825999243487
10,3000,1,3000,0.0,0.0,22.0,0.0,270.7068287037037,294.42912656382015,5289.660339979908,0.9943260622872273
11,3300,1,3300,0.0,0.0,22.0,0.0,270.6933931712963,294.9548015462685,5250.755914451276,0.9870129870129881
12,3600,1,3600,0.0,0.0,22.0,0.0,270.67999999999995,295.25828371034214,5250.755914451276,0.9870129870129881
13,3900,1,3900,0.0,0.0,22.0,0.0,270.6665203883495,295.447627373303,5247.402084664319,0.9863825494893457
14,4200,1,4200,0.0,0.0,22.0,0.0,270.6528317152103,295.5644856504438,5243.377488919977,0.9856260244609759
15,4500,1,4500,0.0,0.0,22.0,0.0,270.63895922330096,295.640630617959,5223.925276155661,0.9819694868238562
16,4800,1,4800,0.0,0.0,22.0,0.0,270.6249281553398,295.6881316945257,447.4008935793309,0.08410036565376383
17,5100,1,5100,0.0,0.0,22.0,0.0,270.6107637540453,294.2268332832559,38.23365957124714,0.007186987769512046
18,5400,1,5400,0.0,0.0,22.0,0.0,270.5964912621359,293.2414965832296,42.25825531558894,0.007943512797881734
19,5700,1,5700,0.0,0.0,22.0,0.0,270.58213592233005,292.6615206977039,40.245957443418035,0.00756525028369689
20,6000,1,6000,0.0,0.0,22.0,0.0,270.56772297734625,292.3164133166729,4780.548978320669,0.8986256461984616
21,6300,1,6300,0.0,0.0,22.0,0.0,270.5532776699029,293.5940149211976,5188.374680413978,0.9752868490732579
22,6600,1,6600,0.0,0.0,22.0,0.0,270.5388252427184,294.4726278685241,5189.045446371362,0.975412936577985
23,6900,1,6900,0.0,0.0,22.0,0.0,270.5243909385113,294.994378933461,5176.971659138338,0.9731433614928762
24,7200,1,7200,0.0,0.0,22.0,0.0,270.51,295.3026405675889,5171.6055314792175,0.9721346614550503
25,7500,1,7500,0.0,0.0,22.0,0.0,270.49370276227603,295.48952643233633,5167.580935734876,0.9713781364266807
26,7800,1,7800,0.0,0.0,22.0,0.0,270.47363669953876,295.60676254001686,5158.190212331415,0.9696129113604853
27,8100,1,8100,0.0,0.0,22.0,0.0,270.44995776316796,295.67911411604314,5151.4825527575085,0.9683520363132019
28,8400,1,8400,0.0,0.0,22.0,0.0,270.42282190454347,295.7276716943617,5147.457957013167,0.9675955112848322
29,8700,1,8700,0.0,0.0,22.0,0.0,270.3923850750452,295.7616567855156,5168.922467649653,0.9716303114361367
30,9000,1,9000,0.0,0.0,22.0,0.0,270.35880322605306,295.7955071201674,5155.507148501851,0.9691085613415716
31,9300,1,9300,0.0,0.0,22.0,0.0,270.3222323089468,295.8183185766919,5168.922467649653,0.9716303114361367
32,9600,1,9600,0.0,0.0,22.0,0.0,270.28282827510634,295.8430189973823,545.3327233583144,0.10250914134409286
33,9900,1,9900,0.0,0.0,22.0,0.0,270.2407470759116,294.41215177782095,42.92902127297927,0.008069600302610022
34,10200,1,10200,0.0,0.0,22.0,0.0,270.19614466274237,293.41477594523894,48.29514893210165,0.009078300340436269
35,10500,1,10500,0.0,0.0,22.0,0.0,270.14917698697855,292.82606008763304,47.62438297471131,0.00895221283570798
36,10800,1,10800,0.0,0.0,22.0,0.0,270.09999999999997,292.47398063983655,4902.62838256571,0.92157357205901
37,11100,1,11100,0.0,0.0,22.0,0.0,270.03340929133856,293.78114061276057,5278.257318704275,0.9921825747068471
38,11400,1,11400,0.0,0.0,22.0,0.0,269.93795695538057,294.6660493883798,5263.500467641686,0.9894086496028243
39,11700,1,11700,0.0,0.0,22.0,0.0,269.8194337007874,295.18061010341006,5266.854297428644,0.9900390871264669
40,12000,1,12000,0.0,0.0,22.0,0.0,269.68363023622044,295.48537238838713,5287.648042107737,0.9939477997730425
41,12300,1,12300,0.0,0.0,22.0,0.0,269.53633727034116,295.67479138386585,5295.69723359642,0.9954608498297818
42,12600,1,12600,0.0,0.0,22.0,0.0,269.383345511811,295.79014391534383,5319.844808062471,1.0
43,12900,1,12900,0.0,0.0,22.0,0.0,269.2304456692913,295.86845016143087,5317.161744232916,0.999495649981088
44,13200,1,13200,0.0,0.0,22.0,0.0,269.0834284514435,295.9168061588069,501.73293612794527,0.09431345353675463
45,13500,1,13500,0.0,0.0,22.0,0.0,268.9480845669291,294.438482138292,42.92902127297927,0.008069600302610022
46,13800,1,13800,0.0,0.0,22.0,0.0,268.83020472440944,293.4234179015721,44.270553187759845,0.00832177531206658
47,14100,1,14100,0.0,0.0,22.0,0.0,268.7355796325459,292.81933158702964,44.941319145150175,0.008447862816794867
48,14400,1,14400,0.0,0.0,22.0,0.0,268.66999999999996,292.4560484333231,44.941319145150175,0.008447862816794867
49,14700,1,14700,0.0,0.0,22.0,0.0,268.6222788100137,292.233206661462,44.270553187759845,0.00832177531206658
50,15000,1,15000,0.0,0.0,22.0,0.0,268.5773360768175,292.0945326684945,41.58748935819861,0.007817425293153447
51,15300,1,15300,0.0,0.0,22.0,0.0,268.5351230555555,292.00260705915406,40.91672340080837,0.007691337788425178
52,15600,1,15600,0.0,0.0,22.0,0.0,268.49559100137174,291.93884591169063,4851.650169804045,0.9119909216996601
53,15900,1,15900,0.0,0.0,22.0,0.0,268.45869116941014,293.4007201121461,5252.097446366054,0.9872651620224442
54,16200,1,16200,0.0,0.0,22.0,0.0,268.42437481481477,294.382152914485,5262.158935726909,0.9891564745933684
55,16500,1,16500,0.0,0.0,22.0,0.0,268.39259319272975,294.96497674507856,5258.8051059399595,0.9885260370697274
56,16800,1,16800,0.0,0.0,22.0,0.0,268.363297558299,295.3097586566887,5250.085148493883,0.9868868995082593
57,17100,1,17100,0.0,0.0,22.0,0.0,268.33643916666665,295.51532763683946,5258.134339982566,0.9883999495649987
58,17400,1,17400,0.0,0.0,22.0,0.0,268.3119692729767,295.64547803092427,5267.525063386028,0.990165174631194
59,17700,1,17700,0.0,0.0,22.0,0.0,268.2898391323731,295.731926488535,5284.964978278182,0.9934434497541305
60,18000,1,18000,0.0,0.0,22.0,0.0,268.27,295.79267585944297,547.3450212304853,0.10288740385827769
61,18300,1,18300,0.0,0.0,22.0,0.0,268.25040019393595,294.34926009858793,44.270553187759845,0.00832177531206658
62,18600,1,18600,0.0,0.0,22.0,0.0,268.22948181259164,293.3425095158073,46.28285105993074,0.008700037826251424
63,18900,1,18900,0.0,0.0,22.0,0.0,268.2079367816092,292.7466595956529,42.25825531558894,0.007943512797881734
64,19200,1,19200,0.0,0.0,22.0,0.0,268.1864570266307,292.3884175577209,4867.077786824018,0.9148909343084101
65,19500,1,19500,0.0,0.0,22.0,0.0,268.1657344732983,293.68397859667334,5232.645233601738,0.9836086243853246
