index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,277.22999999999996,0.0,0.0,22.5,10051.171444055844,293.15,0.0,0.9126213592233009
1,300,1,300,277.25013364438655,0.0,0.0,22.5,10907.978957316765,294.83448893825783,0.0,0.9904173496406518
2,600,1,600,277.2697410300926,0.0,0.0,22.5,10903.812956441916,295.9847166751882,0.0,0.9900390871264669
3,900,1,900,277.2888818359375,0.0,0.0,22.5,10913.533625149888,296.65379673219365,0.0,0.9909216996595639
4,1200,1,1200,277.30761574074074,0.0,0.0,22.5,1241.468260705434,297.0539698077296,0.0,0.11272222922708366
5,1500,1,1500,277.3260024233217,0.0,0.0,22.5,91.65201924670988,295.24908323873836,0.0,0.00832177531206658
6,1800,1,1800,277.3441015625,0.0,0.0,22.5,95.81802012156034,293.98995362635,0.0,0.008700037826251424
7,2100,1,2100,277.36197283709487,0.0,0.0,22.5,91.65201924670988,293.279765525155,0.0,0.00832177531206658
8,2400,1,2400,277.3796759259259,0.0,0.0,22.5,10363.621509669627,292.86829049590466,0.0,0.9409910477871641
9,2700,1,2700,277.3972705078125,0.0,0.0,22.5,10991.298974813775,294.8021856213607,0.0,0.9979825999243487
10,3000,1,3000,277.41481626157406,0.0,0.0,22.5,10951.027633023541,296.0385796340164,0.0,0.9943260622872273
11,3300,1,3300,277.43237286603005,0.0,0.0,22.5,10870.484949443111,296.7409025473017,0.0,0.9870129870129881
12,3600,1,3600,277.45,0.0,0.0,22.5,10870.484949443111,297.1353820441393,0.0,0.9870129870129881
13,3900,1,3900,277.46751139322913,0.0,0.0,22.5,10863.541614651682,297.37504008082243,0.0,0.9863825494893456
14,4200,1,4200,277.4846366003788,0.0,0.0,22.5,10855.209612901981,297.5221248941715,0.0,0.9856260244609759
15,4500,1,4500,277.50130903764205,0.0,0.0,22.5,10814.938271111767,297.61863071052977,0.0,0.9819694868238564
16,4800,1,4800,277.5174621212121,0.0,0.0,22.5,926.240861175084,297.67699157702964,0.0,0.08410036565376383
17,5100,1,5100,277.5330292672822,0.0,0.0,22.5,79.15401662215854,295.62601277759336,0.0,0.007186987769512046
18,5400,1,5400,277.54794389204545,0.0,0.0,22.5,87.48601837185943,294.2837891965127,0.0,0.007943512797881734
19,5700,1,5700,277.56213941169506,0.0,0.0,22.5,83.32001749700898,293.519455547139,0.0,0.007565250283696889
20,6000,1,6000,277.57554924242424,0.0,0.0,22.5,9897.029411686377,293.0703777668065,0.0,0.8986256461984616
21,6300,1,6300,277.5881068004261,0.0,0.0,22.5,10741.338922322748,294.8785874433786,0.0,0.9752868490732579
22,6600,1,6600,277.5997455018939,0.0,0.0,22.5,10742.72758928102,296.0829012163639,0.0,0.9754129365779852
23,6900,1,6900,277.6103987630208,0.0,0.0,22.5,10717.731584031917,296.7695104741146,0.0,0.9731433614928762
24,7200,1,7200,277.62,0.0,0.0,22.5,10706.622248365655,297.16066571684127,0.0,0.9721346614550503
25,7500,1,7500,277.6254863457207,0.0,0.0,22.5,10698.290246615954,297.38894626042867,0.0,0.9713781364266807
26,7800,1,7800,277.6246094389844,0.0,0.0,22.5,10678.84890919999,297.5250344611104,0.0,0.9696129113604853
27,8100,1,8100,277.61852445485255,0.0,0.0,22.5,10664.962239617149,297.6067197657552,0.0,0.9683520363132018
28,8400,1,8400,277.60838656838655,0.0,0.0,22.5,10656.63023786745,297.65850764182164,0.0,0.9675955112848323
29,8700,1,8700,277.5953509546478,0.0,0.0,22.5,10701.067580532514,297.6945360544364,0.0,0.9716303114361367
30,9000,1,9000,277.5805727886978,0.0,0.0,22.5,10673.294241366852,297.73156372205295,0.0,0.9691085613415716
31,9300,1,9300,277.56520724559783,0.0,0.0,22.5,10701.067580532514,297.7539339773742,0.0,0.9716303114361367
32,9600,1,9600,277.5504095004095,0.0,0.0,22.5,1128.986237084472,297.77922155194295,0.0,0.10250914134409288
33,9900,1,9900,277.5373347281941,0.0,0.0,22.5,88.87468533014298,295.7706258746053,0.0,0.008069600302610022
34,10200,1,10200,277.5271381040131,0.0,0.0,22.5,99.98402099641079,294.4059366921612,0.0,0.009078300340436269
