index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,271.82,6308.180037138321,293.15,0.0,0.0,20.5,0.9126213592233009
1,300,1,300,0.0,271.8280908161068,6845.917959618896,294.88436452082937,0.0,0.0,20.5,0.9904173496406518
2,600,1,600,0.0,271.8357342807924,6843.30335059549,295.9569964478818,0.0,0.0,20.5,0.9900390871264669
3,900,1,900,0.0,271.84298691860465,6849.40410498343,296.49537397705944,0.0,0.0,20.5,0.9909216996595638
4,1200,1,1200,0.0,271.84990525409125,779.1534889750847,296.78111543998483,0.0,0.0,20.5,0.11272222922708366
5,1500,1,1500,0.0,271.8565458118002,57.521398514939136,294.52741955244994,0.0,0.0,20.5,0.00832177531206658
6,1800,1,1800,0.0,271.86296511627904,60.13600753834546,293.14942989306195,0.0,0.0,20.5,0.008700037826251424
7,2100,1,2100,0.0,271.8692196920758,57.521398514939136,292.4740275306248,0.0,0.0,20.5,0.00832177531206658
8,2400,1,2400,0.0,271.8753660637381,6504.275713893795,292.1340161302638,0.0,0.0,20.5,0.9409910477871642
9,2700,1,2700,0.0,271.8814607558139,6898.210140087023,294.51735183712344,0.0,0.0,20.5,0.9979825999243487
10,3000,1,3000,0.0,271.887560292851,6872.935586194087,295.83289584661395,0.0,0.0,20.5,0.9943260622872273
11,3300,1,3300,0.0,271.893721199397,6822.386478408239,296.472162595888,0.0,0.0,20.5,0.9870129870129881
12,3600,1,3600,0.0,271.9,6822.386478408239,296.7758972669116,0.0,0.0,20.5,0.9870129870129881
13,3900,1,3900,0.0,271.90602887294085,6818.028796702554,296.9401263370554,0.0,0.0,20.5,0.9863825494893456
14,4200,1,4200,0.0,271.911429869186,6812.799578655741,297.0286373833764,0.0,0.0,20.5,0.9856260244609758
15,4500,1,4500,0.0,271.916244322311,6787.525024762817,297.08264689545047,0.0,0.0,20.5,0.9819694868238562
16,4800,1,4800,0.0,271.92051356589144,581.31473953734,297.11098206436213,0.0,0.0,20.5,0.08410036565376383
17,5100,1,5100,0.0,271.9242789335029,49.677571444720165,294.6673144973725,0.0,0.0,20.5,0.007186987769512046
18,5400,1,5400,0.0,271.9275817587209,54.90678949153281,293.2619258140948,0.0,0.0,20.5,0.007943512797881734
19,5700,1,5700,0.0,271.9304633751211,52.29218046812648,292.5634030802007,0.0,0.0,20.5,0.00756525028369689
20,6000,1,6000,0.0,271.93296511627904,6211.439503272287,292.20059742324514,0.0,0.0,20.5,0.8986256461984616
21,6300,1,6300,0.0,271.9351283157703,6741.333598682643,294.4499627236531,0.0,0.0,20.5,0.9752868490732579
22,6600,1,6600,0.0,271.9369943071705,6742.205135023771,295.7456591509496,0.0,0.0,20.5,0.9754129365779851
23,6900,1,6900,0.0,271.9386044240552,6726.517480883333,296.3766589455837,0.0,0.0,20.5,0.973143361492876
24,7200,1,7200,0.0,271.94,6719.545190154253,296.6819060162967,0.0,0.0,20.5,0.9721346614550503
25,7500,1,7500,0.0,271.93760844713745,6714.315972107441,296.8331617484576,0.0,0.0,20.5,0.9713781364266807
26,7800,1,7800,0.0,271.9282494668635,6702.114463331549,296.9108777480686,0.0,0.0,20.5,0.9696129113604853
27,8100,1,8100,0.0,271.9125528266486,6693.39909992019,296.9500014304814,0.0,0.0,20.5,0.9683520363132019
28,8400,1,8400,0.0,271.8911482939632,6688.169881873378,296.9710944740087,0.0,0.0,20.5,0.9675955112848322
29,8700,1,8700,0.0,271.8646656362779,6716.0590447897075,296.98406432776903,0.0,0.0,20.5,0.9716303114361367
30,9000,1,9000,0.0,271.83373462106294,6698.628317967003,297.0057726934338,0.0,0.0,20.5,0.9691085613415716
31,9300,1,9300,0.0,271.798985015789,6716.0590447897075,297.0127773483189,0.0,0.0,20.5,0.9716303114361367
32,9600,1,9600,0.0,271.7610465879265,708.5590453431139,297.02580340212205,0.0,0.0,20.5,0.10250914134409286
33,9900,1,9900,0.0,271.72054910494586,55.778325832668294,294.6481514696619,0.0,0.0,20.5,0.008069600302610022
34,10200,1,10200,0.0,271.67812233431755,62.750616561751784,293.2165960295742,0.0,0.0,20.5,0.009078300340436269
35,10500,1,10500,0.0,271.63439604351214,61.879080220616295,292.49879091242065,0.0,0.0,20.5,0.00895221283570798
36,10800,1,10800,0.0,271.59,6370.0591173589455,292.1223888203584,0.0,0.0,20.5,0.9215735720590101
37,11100,1,11100,0.0,271.535403277293,6858.119468394789,294.4169160073806,0.0,0.0,20.5,0.9921825747068471
38,11400,1,11400,0.0,271.46326913527696,6838.945668889805,295.7124622501227,0.0,0.0,20.5,0.9894086496028244
39,11700,1,11700,0.0,271.37751862098315,6843.30335059549,296.3296612010223,0.0,0.0,20.5,0.9900390871264669
40,12000,1,12000,0.0,271.2820727814428,6870.320977170681,296.6284028574507,0.0,0.0,20.5,0.9939477997730425
41,12300,1,12300,0.0,271.1808526636873,6880.779413264307,296.7848003357756,0.0,0.0,20.5,0.995460849829782
42,12600,1,12600,0.0,271.0777793147478,6912.154721545182,296.86578399620277,0.0,0.0,20.5,1.0
43,12900,1,12900,0.0,270.97677378165565,6908.6685761806475,296.918645071502,0.0,0.0,20.5,0.999495649981088
44,13200,1,13200,0.0,270.88175711144214,651.9091831693107,296.9441986111496,0.0,0.0,20.5,0.09431345353675465
45,13500,1,13500,0.0,270.7966503511385,55.778325832668294,294.4677528084309,0.0,0.0,20.5,0.008069600302610022
46,13800,1,13800,0.0,270.7253745477761,57.521398514939136,293.01493201525415,0.0,0.0,20.5,0.00832177531206658
47,14100,1,14100,0.0,270.67185074838613,58.39293485607462,292.28342476118763,0.0,0.0,20.5,0.008447862816794867
48,14400,1,14400,0.0,270.64,58.39293485607462,291.9003395200982,0.0,0.0,20.5,0.008447862816794867
49,14700,1,14700,0.0,270.62191008756844,57.521398514939136,291.68068365929884,0.0,0.0,20.5,0.00832177531206658
50,15000,1,15000,0.0,270.6068870779176,54.035253150397324,291.54603629849845,0.0,0.0,20.5,0.007817425293153447
51,15300,1,15300,0.0,270.59467944089124,53.16371680926197,291.45071316590514,0.0,0.0,20.5,0.007691337788425178
52,15600,1,15600,0.0,270.5850356463333,6303.822355432648,291.37496557845355,0.0,0.0,20.5,0.9119909216996601
