index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,12133.552048197476,293.15,0.0,0.0,22.5,0.0,270.84,0.9126213592233009
1,300,1,300,13167.871143767794,296.658780953976,0.0,0.0,22.5,0.0,270.82701932870367,0.9904173496406518
2,600,1,600,13162.842039575395,298.61749828932847,0.0,0.0,22.5,0.0,270.81392129629626,0.9900390871264669
3,900,1,900,13174.576616024313,299.518157182169,0.0,0.0,22.5,0.0,270.80072187499997,0.9909216996595638
4,1200,1,1200,1498.6730493352516,299.9512666891916,0.0,0.0,22.5,0.0,270.787437037037,0.11272222922708366
5,1500,1,1500,110.64029223280382,295.99914335324377,0.0,0.0,22.5,0.0,270.7740827546296,0.00832177531206658
6,1800,1,1800,115.66939642520398,293.736026029382,0.0,0.0,22.5,0.0,270.760675,0.008700037826251424
7,2100,1,2100,110.64029223280382,292.7188964370425,0.0,0.0,22.5,0.0,270.74722974537036,0.00832177531206658
8,2400,1,2400,12510.734862627489,292.25093146836196,0.0,0.0,22.5,0.0,270.73376296296294,0.9409910477871642
9,2700,1,2700,13268.453227615799,296.45860466939587,0.0,0.0,22.5,0.0,270.72029062499996,0.9979825999243488
10,3000,1,3000,13219.838553755913,298.62020311407497,0.0,0.0,22.5,0.0,270.7068287037037,0.9943260622872273
11,3300,1,3300,13122.609206036192,299.5861390119818,0.0,0.0,22.5,0.0,270.6933931712963,0.9870129870129881
12,3600,1,3600,13122.609206036192,300.0040882108178,0.0,0.0,22.5,0.0,270.67999999999995,0.9870129870129881
13,3900,1,3900,13114.22736571551,300.2116446598983,0.0,0.0,22.5,0.0,270.6665203883495,0.9863825494893456
14,4200,1,4200,13104.16915733071,300.3216157792008,0.0,0.0,22.5,0.0,270.6528317152103,0.9856260244609759
15,4500,1,4500,13055.554483470849,300.3872038556943,0.0,0.0,22.5,0.0,270.63895922330096,0.9819694868238563
16,4800,1,4800,1118.1374987769727,300.41861369925897,0.0,0.0,22.5,0.0,270.6249281553398,0.08410036565376383
17,5100,1,5100,95.5529796556033,296.1863513154109,0.0,0.0,22.5,0.0,270.6107637540453,0.007186987769512046
18,5400,1,5400,105.61118804040363,293.9199131187834,0.0,0.0,22.5,0.0,270.5964912621359,0.007943512797881734
19,5700,1,5700,100.58208384800346,292.896018918047,0.0,0.0,22.5,0.0,270.58213592233005,0.0075652502836968906
20,6000,1,6000,11947.47519307867,292.4188740839811,0.0,0.0,22.5,0.0,270.56772297734625,0.8986256461984616
21,6300,1,6300,12966.706976071788,296.41621799575597,0.0,0.0,22.5,0.0,270.5532776699029,0.975286849073258
22,6600,1,6600,12968.383344135906,298.57164598798744,0.0,0.0,22.5,0.0,270.5388252427184,0.9754129365779851
23,6900,1,6900,12938.208718981505,299.5471414252198,0.0,0.0,22.5,0.0,270.5243909385113,0.9731433614928761
24,7200,1,7200,12924.797774468445,299.98570612876995,0.0,0.0,22.5,0.0,270.51,0.9721346614550503
25,7500,1,7500,12914.739566083645,300.192482277647,0.0,0.0,22.5,0.0,270.49370276227603,0.9713781364266807
26,7800,1,7800,12891.270413185784,300.29658014144877,0.0,0.0,22.5,0.0,270.47363669953876,0.9696129113604853
27,8100,1,8100,12874.506732544443,300.3503960406706,0.0,0.0,22.5,0.0,270.44995776316796,0.968352036313202
28,8400,1,8400,12864.448524159643,300.3826176736178,0.0,0.0,22.5,0.0,270.42282190454347,0.9675955112848322
29,8700,1,8700,12918.092302211904,300.40796711756553,0.0,0.0,22.5,0.0,270.3923850750452,0.9716303114361367
