index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,18915.05574755745,0.0,0.0,0.0,20.5,270.84,0.9126213592233009
1,300,1,300,296.0548951668807,20527.461024739423,0.0,0.0,0.0,20.5,270.82701932870367,0.9904173496406516
2,600,1,600,297.94546234158327,20519.62112874016,0.0,0.0,0.0,20.5,270.81392129629626,0.9900390871264669
3,900,1,900,298.9885466706616,20537.914219405087,0.0,0.0,0.0,20.5,270.80072187499997,0.9909216996595638
4,1200,1,1200,299.5844817066523,2336.2890077806537,0.0,0.0,0.0,20.5,270.787437037037,0.11272222922708366
5,1500,1,1500,296.44648302000417,172.47771198380664,0.0,0.0,0.0,20.5,270.7740827546296,0.00832177531206658
6,1800,1,1800,294.34969660006965,180.3176079830706,0.0,0.0,0.0,20.5,270.760675,0.008700037826251424
7,2100,1,2100,293.2107790387034,172.47771198380664,0.0,0.0,0.0,20.5,270.74722974537036,0.00832177531206658
8,2400,1,2400,292.57188537270537,19503.047947502244,0.0,0.0,0.0,20.5,270.73376296296294,0.9409910477871641
9,2700,1,2700,295.89987808630417,20684.258944724705,0.0,0.0,0.0,20.5,270.72029062499996,0.9979825999243487
10,3000,1,3000,297.90136774477884,20608.47328339846,0.0,0.0,0.0,20.5,270.7068287037037,0.9943260622872273
11,3300,1,3300,298.96373766372,20456.901960746047,0.0,0.0,0.0,20.5,270.6933931712963,0.987012987012988
12,3600,1,3600,299.51445976701126,20456.901960746047,0.0,0.0,0.0,20.5,270.67999999999995,0.987012987012988
13,3900,1,3900,299.823869161156,20443.83546741392,0.0,0.0,0.0,20.5,270.6665203883495,0.9863825494893457
14,4200,1,4200,299.99619725329353,20428.15567541539,0.0,0.0,0.0,20.5,270.6528317152103,0.9856260244609759
15,4500,1,4500,300.0954784680439,20352.370014089185,0.0,0.0,0.0,20.5,270.63895922330096,0.9819694868238563
16,4800,1,4800,300.14236631388434,1743.070210503017,0.0,0.0,0.0,20.5,270.6249281553398,0.08410036565376383
17,5100,1,5100,296.60577630141364,148.95802398601484,0.0,0.0,0.0,20.5,270.6107637540453,0.007186987769512046
18,5400,1,5400,294.37938869737366,164.6378159845427,0.0,0.0,0.0,20.5,270.5964912621359,0.007943512797881734
19,5700,1,5700,293.1503972394255,156.79791998527875,0.0,0.0,0.0,20.5,270.58213592233005,0.007565250283696889
20,6000,1,6000,292.4455793780511,18624.979595584682,0.0,0.0,0.0,20.5,270.56772297734625,0.8986256461984615
21,6300,1,6300,295.55591207745476,20213.865184768867,0.0,0.0,0.0,20.5,270.5532776699029,0.975286849073258
22,6600,1,6600,297.50475876977566,20216.478483435265,0.0,0.0,0.0,20.5,270.5388252427184,0.9754129365779851
23,6900,1,6900,298.5407091058771,20169.43910743968,0.0,0.0,0.0,20.5,270.5243909385113,0.9731433614928761
24,7200,1,7200,299.08911579151635,20148.532718108323,0.0,0.0,0.0,20.5,270.51,0.9721346614550505
25,7500,1,7500,299.38278505625317,20132.852926109794,0.0,0.0,0.0,20.5,270.49370276227603,0.9713781364266807
26,7800,1,7800,299.5430648649529,20096.266744779907,0.0,0.0,0.0,20.5,270.47363669953876,0.9696129113604852
27,8100,1,8100,299.6277678551919,20070.13375811568,0.0,0.0,0.0,20.5,270.44995776316796,0.9683520363132018
28,8400,1,8400,299.67274280947106,20054.453966117155,0.0,0.0,0.0,20.5,270.42282190454347,0.9675955112848322
29,8700,1,8700,299.6967580710258,20138.079523442626,0.0,0.0,0.0,20.5,270.3923850750452,0.9716303114361368
30,9000,1,9000,299.7285109002875,20085.81355011421,0.0,0.0,0.0,20.5,270.35880322605306,0.9691085613415715
31,9300,1,9300,299.738248510174,20138.079523442626,0.0,0.0,0.0,20.5,270.3222323089468,0.9716303114361368
32,9600,1,9600,299.7552157243641,2124.6118158005274,0.0,0.0,0.0,20.5,270.28282827510634,0.10250914134409286
33,9900,1,9900,296.3123995903831,167.25111465096415,0.0,0.0,0.0,20.5,270.2407470759116,0.008069600302610022
34,10200,1,10200,294.0617452043431,188.15750398233453,0.0,0.0,0.0,20.5,270.19614466274237,0.009078300340436269
35,10500,1,10500,292.8183450311442,185.54420531591308,0.0,0.0,0.0,20.5,270.14917698697855,0.00895221283570798
36,10800,1,10800,292.10388665937813,19100.59995287339,0.0,0.0,0.0,20.5,270.09999999999997,0.9215735720590101
37,11100,1,11100,295.2944603110661,20564.04720606931,0.0,0.0,0.0,20.5,270.03340929133856,0.9921825747068471
38,11400,1,11400,297.25913843824486,20506.55463540803,0.0,0.0,0.0,20.5,269.93795695538057,0.9894086496028243
39,11700,1,11700,298.2946128332421,20519.62112874016,0.0,0.0,0.0,20.5,269.8194337007874,0.9900390871264669
