index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,9524.119601410785,293.15,0.0,0.0,22.0,0.0,271.82,0.9126213592233009
1,300,1,300,10335.998821370793,295.87444283333906,0.0,0.0,22.0,0.0,271.8280908161068,0.9904173496406518
2,600,1,600,10332.051272489303,297.3976400115039,0.0,0.0,22.0,0.0,271.8357342807924,0.990039087126467
3,900,1,900,10341.262219879436,298.097057662611,0.0,0.0,22.0,0.0,271.84298691860465,0.9909216996595637
4,1200,1,1200,1176.3695666843391,298.43306331194344,0.0,0.0,22.0,0.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,86.84607539280357,295.33571046460486,0.0,0.0,22.0,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,90.79362427429464,293.5647540479705,0.0,0.0,22.0,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,86.84607539280357,292.7677621844926,0.0,0.0,22.0,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,9820.185767522615,292.4020606413027,0.0,0.0,22.0,0.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,10414.949799000615,295.69846942905434,0.0,0.0,22.0,0.0,271.8814607558139,0.9979825999243487
10,3000,1,3000,10376.790159812856,297.3910258469822,0.0,0.0,22.0,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,10300.470881437373,298.14592257123275,0.0,0.0,22.0,0.0,271.893721199397,0.9870129870129881
12,3600,1,3600,10300.470881437373,298.4700070984147,0.0,0.0,22.0,0.0,271.9,0.9870129870129881
13,3900,1,3900,10293.891633301542,298.6318409325921,0.0,0.0,22.0,0.0,271.90602887294085,0.9863825494893455
14,4200,1,4200,10285.996535538561,298.71688537952434,0.0,0.0,22.0,0.0,271.911429869186,0.9856260244609759
15,4500,1,4500,10247.83689635082,298.7660802053577,0.0,0.0,22.0,0.0,271.916244322311,0.9819694868238563
16,4800,1,4800,877.6717013181822,298.78868900185955,0.0,0.0,22.0,0.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,75.00342874833035,295.4708733275104,0.0,0.0,22.0,0.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,82.8985265113125,293.69636128826403,0.0,0.0,22.0,0.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,78.95097762982142,292.89418420410095,0.0,0.0,22.0,0.0,271.9304633751211,0.0075652502836968906
20,6000,1,6000,9378.060292795615,292.5175153783107,0.0,0.0,22.0,0.0,271.93296511627904,0.8986256461984617
21,6300,1,6300,10178.096866111151,295.6503468421779,0.0,0.0,22.0,0.0,271.9351283157703,0.975286849073258
22,6600,1,6600,10179.412715738303,297.3361415777451,0.0,0.0,22.0,0.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,10155.727422449356,298.0964556319114,0.0,0.0,22.0,0.0,271.9386044240552,0.9731433614928761
24,7200,1,7200,10145.200625432051,298.4369580502364,0.0,0.0,22.0,0.0,271.94,0.9721346614550502
25,7500,1,7500,10137.30552766907,298.59624470599874,0.0,0.0,22.0,0.0,271.93760844713745,0.9713781364266807
26,7800,1,7800,10118.883632888785,298.67563099342595,0.0,0.0,22.0,0.0,271.9282494668635,0.9696129113604853
27,8100,1,8100,10105.725136617142,298.71505104024754,0.0,0.0,22.0,0.0,271.9125528266486,0.968352036313202
28,8400,1,8400,10097.83003885416,298.7383782214098,0.0,0.0,22.0,0.0,271.8911482939632,0.9675955112848322
29,8700,1,8700,10139.937226923392,298.75608290785897,0.0,0.0,22.0,0.0,271.8646656362779,0.9716303114361367
30,9000,1,9000,10113.620234380123,298.7882263432967,0.0,0.0,22.0,0.0,271.83373462106294,0.9691085613415715
31,9300,1,9300,10139.937226923392,298.8028270475145,0.0,0.0,22.0,0.0,271.798985015789,0.9716303114361367
32,9600,1,9600,1069.7857468840803,298.82754389363527,0.0,0.0,22.0,0.0,271.7610465879265,0.10250914134409286
33,9900,1,9900,84.21437613847624,295.6124808704429,0.0,0.0,22.0,0.0,271.72054910494586,0.008069600302610022
34,10200,1,10200,94.74117315578572,293.8140225941251,0.0,0.0,22.0,0.0,271.67812233431755,0.009078300340436269
35,10500,1,10500,93.42532352862195,292.99686143466835,0.0,0.0,22.0,0.0,271.63439604351214,0.00895221283570798
36,10800,1,10800,9617.544924939419,292.610874738552,0.0,0.0,22.0,0.0,271.59,0.92157357205901
37,11100,1,11100,10354.420716151079,295.8156686475193,0.0,0.0,22.0,0.0,271.535403277293,0.992182574706847
38,11400,1,11400,10325.472024353472,297.5070707993471,0.0,0.0,22.0,0.0,271.46326913527696,0.9894086496028244
39,11700,1,11700,10332.051272489303,298.2551645776383,0.0,0.0,22.0,0.0,271.37751862098315,0.990039087126467
40,12000,1,12000,10372.842610931364,298.59679297699387,0.0,0.0,22.0,0.0,271.2820727814428,0.9939477997730424
41,12300,1,12300,10388.63280645733,298.7698467995032,0.0,0.0,22.0,0.0,271.1808526636873,0.9954608498297819
42,12600,1,12600,10436.003393035222,298.8590014544625,0.0,0.0,22.0,0.0,271.0777793147478,1.0
43,12900,1,12900,10430.739994526579,298.92247919876314,0.0,0.0,22.0,0.0,270.97677378165565,0.999495649981088
44,13200,1,13200,984.2555211184412,298.9559808998503,0.0,0.0,22.0,0.0,270.88175711144214,0.09431345353675463
45,13500,1,13500,84.21437613847624,295.609613214025,0.0,0.0,22.0,0.0,270.7966503511385,0.008069600302610022
46,13800,1,13800,86.84607539280357,293.78123974620655,0.0,0.0,22.0,0.0,270.7253745477761,0.00832177531206658
47,14100,1,14100,88.16192501996731,292.94679457770786,0.0,0.0,22.0,0.0,270.67185074838613,0.008447862816794867
48,14400,1,14400,88.16192501996731,292.5538897784882,0.0,0.0,22.0,0.0,270.64,0.008447862816794867
49,14700,1,14700,86.84607539280357,292.35701148938585,0.0,0.0,22.0,0.0,270.62191008756844,0.00832177531206658
50,15000,1,15000,81.58267688414874,292.2483708826205,0.0,0.0,22.0,0.0,270.6068870779176,0.007817425293153447
51,15300,1,15300,80.26682725698518,292.17680041379265,0.0,0.0,22.0,0.0,270.59467944089124,0.007691337788425178
52,15600,1,15600,9517.540353274973,292.12341695990483,0.0,0.0,22.0,0.0,270.5850356463333,0.9119909216996602
53,15900,1,15900,10303.102580691695,295.44722194881786,0.0,0.0,22.0,0.0,270.5777041640877,0.9872651620224441
54,16200,1,16200,10322.84032509915,297.2075159338947,0.0,0.0,22.0,0.0,270.5724334639983,0.9891564745933683
55,16500,1,16500,10316.261076963337,298.0062284058107,0.0,0.0,22.0,0.0,270.568972015909,0.9885260370697274
56,16800,1,16800,10299.155031810204,298.36850706755706,0.0,0.0,22.0,0.0,270.56706828966367,0.9868868995082593
57,17100,1,17100,10314.945227336168,298.5342542473503,0.0,0.0,22.0,0.0,270.56647075510625,0.9883999495649985
58,17400,1,17400,10333.367122116453,298.62423307169496,0.0,0.0,22.0,0.0,270.5669278820805,0.9901651746311939
59,17700,1,17700,10367.579212422721,298.68218105068433,0.0,0.0,22.0,0.0,270.5681881404305,0.9934434497541305
60,18000,1,18000,1073.7332957655713,298.7299701175663,0.0,0.0,22.0,0.0,270.57,0.1028874038582777
61,18300,1,18300,86.84607539280357,295.4477901721161,0.0,0.0,22.0,0.0,270.5730275376131,0.00832177531206658
62,18600,1,18600,90.79362427429464,293.6206243944538,0.0,0.0,22.0,0.0,270.5778463007044,0.008700037826251424
63,18900,1,18900,82.8985265113125,292.793689779446,0.0,0.0,22.0,0.0,270.5840719650332,0.007943512797881734
64,19200,1,19200,9547.804894699731,292.3990443318721,0.0,0.0,22.0,0.0,270.59132020635917,0.9148909343084101
65,19500,1,19500,10264.942941503954,295.58402469821954,0.0,0.0,22.0,0.0,270.5992067004417,0.9836086243853245
66,19800,1,19800,10267.574640758276,297.2587580356471,0.0,0.0,22.0,0.0,270.60734712304026,0.9838607993947805
67,20100,1,20100,10258.363693368125,298.01319222410837,0.0842527777777778,0.09394733061218336,22.0,0.04161634460547504,270.6153571499144,0.982978186861682
68,20400,1,20400,861.8815057922179,298.3559632188872,0.3445555555555556,0.38033183927552594,22.0,0.1614331723027375,270.6228524568235,0.08258731559702445
69,20700,1,20700,78.95097762982142,295.1680836216467,0.7922250000000003,0.8659673012302167,22.0,0.35190217391304346,270.6294487195272,0.0075652502836968906
70,21000,1,21000,78.95097762982142,293.4570594496725,1.4385777777777782,1.5576674917164444,22.0,0.6054750402576488,270.6347616137848,0.0075652502836968906
71,21300,1,21300,82.8985265113125,292.6819598885601,2.294930555555556,2.4622461859743976,22.0,0.9146034621578099,270.63840681535595,0.007943512797881734
72,21600,1,21600,9368.849345405482,292.31925891073945,3.3726000000000007,3.586517159244265,22.0,1.2717391304347825,270.64,0.897743033665365
73,21900,1,21900,10264.942941503954,295.45261500257277,4.682902777777779,4.937294186766235,22.0,1.6693337359098226,270.63423414074344,0.9836086243853245
74,22200,1,22200,10291.259934047222,297.1768463728484,6.237155555555556,6.5213910437805,22.0,2.0998389694041864,270.61739236799076,0.9861303744798896
75,22500,1,22500,10322.84032509915,297.96637743961446,8.046675,8.345621505527243,22.0,2.55570652173913,270.5914755935684,0.9891564745933683
76,22800,1,22800,1171.1061681756837,298.345033890533,10.12277777777778,10.416799347246656,22.0,3.0293880837359097,270.55848472930285,0.11221787920817047
77,23100,1,23100,81.58267688414874,295.2716598834936,12.476780555555557,12.741738344178929,22.0,3.51333534621578,270.5204206870206,0.007817425293153447
78,23400,1,23400,84.21437613847624,293.5178834282484,15.12,15.327252271564248,22.0,4.0,270.479284378548,0.008069600302610022
79,23700,1,23700,85.53022576563981,292.7412284559489,18.30241543434834,18.531738566503876,22.0,4.956661092530658,270.4370767157117,0.008195687807338292
80,24000,1,24000,9647.809466364177,292.41268320905675,22.188439963286903,22.610562894475724,22.0,6.732720178372352,270.3957986103381,0.9244735846677599
