index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,12931.778630925659,293.15,271.82,0.0,0.0,21.5,0.9126213592233008
1,300,1,300,0.0,14034.142186504723,296.59962815749316,271.8280908161068,0.0,0.0,21.5,0.9904173496406518
2,600,1,600,0.0,14028.782234046477,298.4771824722425,271.8357342807924,0.0,0.0,21.5,0.9900390871264668
3,900,1,900,0.0,14041.288789782368,299.3320529651125,271.84298691860465,0.0,0.0,21.5,0.9909216996595638
4,1200,1,1200,0.0,1597.2658325569976,299.74999710751473,271.84990525409125,0.0,0.0,21.5,0.11272222922708366
5,1500,1,1500,0.0,117.91895408138907,295.86136689286405,271.8565458118002,0.0,0.0,21.5,0.00832177531206658
6,1800,1,1800,0.0,123.27890653963404,293.6827296783208,271.86296511627904,0.0,0.0,21.5,0.008700037826251424
7,2100,1,2100,0.0,117.91895408138907,292.6847380789866,271.8692196920758,0.0,0.0,21.5,0.00832177531206658
8,2400,1,2400,0.0,13333.775065294032,292.1718869107994,271.8753660637381,0.0,0.0,21.5,0.9409910477871642
9,2700,1,2700,0.0,14141.341235669623,296.22318691109723,271.8814607558139,0.0,0.0,21.5,0.9979825999243487
10,3000,1,3000,0.0,14089.52836190657,298.188811920381,271.887560292851,0.0,0.0,21.5,0.9943260622872273
11,3300,1,3300,0.0,13985.902614380517,299.00874466132683,271.893721199397,0.0,0.0,21.5,0.987012987012988
12,3600,1,3600,0.0,13985.902614380517,299.32887876366107,271.9,0.0,0.0,21.5,0.987012987012988
13,3900,1,3900,0.0,13976.969360283427,299.47041208257656,271.90602887294085,0.0,0.0,21.5,0.9863825494893456
14,4200,1,4200,0.0,13966.249455366937,299.52766833816054,271.911429869186,0.0,0.0,21.5,0.9856260244609759
15,4500,1,4500,0.0,13914.43658160391,299.5449245260727,271.916244322311,0.0,0.0,21.5,0.9819694868238563
16,4800,1,4800,0.0,1191.6960965497967,299.52942313309666,271.92051356589144,0.0,0.0,21.5,0.08410036565376383
17,5100,1,5100,0.0,101.8390967066542,295.31922251862966,271.9242789335029,0.0,0.0,21.5,0.007186987769512046
18,5400,1,5400,0.0,112.55900162314411,293.09507645896434,271.9275817587209,0.0,0.0,21.5,0.007943512797881734
19,5700,1,5700,0.0,107.19904916489915,292.05402319034266,271.9304633751211,0.0,0.0,21.5,0.00756525028369689
20,6000,1,6000,0.0,12733.460389970596,291.50939799237193,271.93296511627904,0.0,0.0,21.5,0.8986256461984616
21,6300,1,6300,0.0,13819.744088174924,295.3394360034413,271.9351283157703,0.0,0.0,21.5,0.975286849073258
22,6600,1,6600,0.0,13821.530738994323,297.29670478707357,271.9369943071705,0.0,0.0,21.5,0.9754129365779851
23,6900,1,6900,0.0,13789.371024244854,298.12831551910796,271.9386044240552,0.0,0.0,21.5,0.9731433614928761
24,7200,1,7200,0.0,13775.077817689542,298.4785592426672,271.94,0.0,0.0,21.5,0.9721346614550503
25,7500,1,7500,0.0,13764.357912773052,298.6314422571048,271.93760844713745,0.0,0.0,21.5,0.9713781364266807
26,7800,1,7800,0.0,13739.344801301251,298.70058227158256,271.9282494668635,0.0,0.0,21.5,0.9696129113604854
27,8100,1,8100,0.0,13721.478293107091,298.7254285245645,271.9125528266486,0.0,0.0,21.5,0.9683520363132019
28,8400,1,8400,0.0,13710.758388190603,298.7325328989957,271.8911482939632,0.0,0.0,21.5,0.9675955112848323
29,8700,1,8700,0.0,13767.931214411874,298.7330745584468,271.8646656362779,0.0,0.0,21.5,0.9716303114361367
30,9000,1,9000,0.0,13732.198198023583,298.7523183691789,271.83373462106294,0.0,0.0,21.5,0.9691085613415718
31,9300,1,9300,0.0,13767.931214411874,298.74731773786704,271.798985015789,0.0,0.0,21.5,0.9716303114361367
32,9600,1,9600,0.0,1452.5471161843836,298.7548572896505,271.7610465879265,0.0,0.0,21.5,0.10250914134409286
33,9900,1,9900,0.0,114.34565244255919,294.69436436259343,271.72054910494586,0.0,0.0,21.5,0.008069600302610022
34,10200,1,10200,0.0,128.638858997879,292.4610746802746,271.67812233431755,0.0,0.0,21.5,0.009078300340436269
35,10500,1,10500,0.0,126.8522081784639,291.42923033983885,271.63439604351214,0.0,0.0,21.5,0.00895221283570798
36,10800,1,10800,0.0,13058.63083910414,290.8935904579129,271.59,0.0,0.0,21.5,0.92157357205901
37,11100,1,11100,0.0,14059.155297976524,294.83975399486485,271.535403277293,0.0,0.0,21.5,0.9921825747068471
38,11400,1,11400,0.0,14019.848979949387,296.82806041447895,271.46326913527696,0.0,0.0,21.5,0.9894086496028244
39,11700,1,11700,0.0,14028.782234046477,297.6685039114586,271.37751862098315,0.0,0.0,21.5,0.9900390871264668
40,12000,1,12000,0.0,14084.168409448326,298.04502404522174,271.2820727814428,0.0,0.0,21.5,0.9939477997730425
41,12300,1,12300,0.0,14105.608219281306,298.23952373788416,271.1808526636873,0.0,0.0,21.5,0.9954608498297819
42,12600,1,12600,0.0,14169.927648780245,298.3428139695258,271.0777793147478,0.0,0.0,21.5,1.0
