,alpha
888,0.5593205699395222
889,0.5997551896828338
890,0.5997551896828338
891,0.5997551896828338
892,0.727895490242737
893,0.727895490242737
894,0.5578306193382684
895,0.4520666098050016
896,0.03491092182195943
897,0.05238709837023736
898,0.0995923507997638
899,0.0995923507997638
900,0.0995923507997638
901,0.0995923507997638
902,0.4211710479511247
903,0.4211710479511247
904,0.5477978265422802
905,0.6218086451446547
906,0.6218086451446547
907,0.8275919135702464
908,0.8974426990832914
909,0.3901923229429891
910,0.3901923229429891
911,0.057266401489324936
912,0.09392448282409355
913,0.2647028979856505
914,0.17244921089474458
915,0.17244921089474458
916,0.3851800275475262
917,0.3425538584146388
918,0.3425538584146388
919,0.3425538584146388
920,0.2552577782765504
921,0.2552577782765504
922,0.2552577782765504
923,0.34865283724390866
924,0.7033286632414366
925,0.7033286632414366
926,0.7033286632414366
927,0.6030089515591642
928,0.6030089515591642
929,0.6030089515591642
930,0.237011343261671
931,0.31248471006187295
932,0.2081314370705512
933,0.2081314370705512
934,0.3174916736174438
935,0.3174916736174438
936,0.20752020085316714
937,0.36490693027441823
938,0.36490693027441823
939,0.2698068467663639
940,0.2358167348192866
941,0.016238546059382686
942,0.004579014577156561
943,0.21455596167746363
944,0.21455596167746363
945,0.19926141568604486
946,0.24464730835183324
947,0.66034289362724
948,0.66034289362724
949,0.7626407035243035
950,0.9898929891514475
951,0.9898929891514475
952,0.8848478471331837
953,0.7860897718008113
954,0.42057363707259765
955,0.42057363707259765
956,0.8910699379060323
957,0.5053962044546969
958,0.47918091165510157
959,0.47918091165510157
960,0.07542442606546845
961,0.07542442606546845
962,0.07542442606546845
963,0.19327648328989383
964,0.19327648328989383
965,0.19606567039679845
966,0.13103424563981178
967,0.25700453910704
968,0.25700453910704
969,0.25700453910704
970,0.040867828728175765
971,0.03360056012946452
972,0.03360056012946452
973,0.06359877393445965
974,0.27552033167966494
975,0.27552033167966494
976,0.27552033167966494
977,0.08393764985459701
978,0.37090377290721815
979,0.056733196426460186
980,0.4077735296232331
981,0.4077735296232331
982,0.09110730717558829
983,0.09110730717558829
984,0.09110730717558829
985,0.056458544156795
986,0.033582689981164274
987,0.033582689981164274
