,beta
822,0.2445045632991765
823,0.2445045632991765
824,0.24164732070935258
825,0.2615205370853897
826,0.25883729626978047
827,0.25883729626978047
828,0.25883729626978047
829,0.25883729626978047
830,0.2563918250861922
831,0.2563918250861922
832,0.259859144983749
833,0.259859144983749
834,0.259859144983749
835,0.2610688257784165
836,0.2610688257784165
837,0.2610688257784165
838,0.2535032708287802
839,0.25553467097756605
840,0.25553467097756605
841,0.26141914519651116
842,0.26141914519651116
843,0.26141914519651116
844,0.26141914519651116
845,0.26141914519651116
846,0.261246448613405
847,0.257621354122559
848,0.257621354122559
849,0.257621354122559
850,0.257621354122559
851,0.2584983116148617
852,0.2584983116148617
853,0.2616794292661154
854,0.2595188655569975
855,0.2595188655569975
856,0.2595188655569975
857,0.2620240776711391
858,0.2583624115924592
859,0.2583624115924592
860,0.2583624115924592
861,0.25845555996308833
862,0.2542300247355838
863,0.2542300247355838
864,0.2542300247355838
865,0.2542300247355838
866,0.2542300247355838
867,0.2542300247355838
868,0.2555654607829457
869,0.25787410075128564
870,0.25787410075128564
871,0.260175035164103
872,0.260175035164103
873,0.260175035164103
874,0.2620225720523231
875,0.2620225720523231
876,0.2620225720523231
877,0.2620225720523231
878,0.2620225720523231
879,0.25948631973734276
880,0.25731155864557004
881,0.25731155864557004
882,0.25639666383979376
883,0.25639666383979376
884,0.25639666383979376
885,0.25639666383979376
886,0.25639666383979376
887,0.25639666383979376
888,0.25639666383979376
889,0.25639666383979376
890,0.25639666383979376
891,0.2520575947170392
892,0.2585466162254219
893,0.2585466162254219
894,0.2585466162254219
895,0.2585466162254219
896,0.2585466162254219
897,0.2585466162254219
898,0.2573704827970679
899,0.2573704827970679
900,0.2573704827970679
901,0.2573704827970679
902,0.25917783276046397
903,0.25917783276046397
904,0.2525530674653373
905,0.2617614445136314
906,0.26200469714369834
907,0.26200469714369834
908,0.26200469714369834
909,0.26200469714369834
910,0.26200469714369834
911,0.26200469714369834
912,0.2691518034195004
913,0.2643975903519467
914,0.26467721527853
915,0.261451574468249
916,0.261451574468249
917,0.26178007169976375
918,0.2532024173033394
919,0.2532024173033394
920,0.2532024173033394
921,0.2532024173033394
922,0.2532024173033394
923,0.2532024173033394
924,0.2532024173033394
925,0.2532024173033394
926,0.25315753823751447
927,0.25315753823751447
928,0.25931025426411236
929,0.25931025426411236
930,0.25931025426411236
931,0.25931025426411236
932,0.25931025426411236
933,0.262041758704262
934,0.26053901967678567
935,0.2606267597902765
936,0.2606267597902765
937,0.2529318448532453
938,0.25451297476571766
939,0.25627935611709685
940,0.25627935611709685
941,0.25627935611709685
942,0.2583301292037221
943,0.2588568486788394
944,0.2613472231635821
945,0.2613472231635821
946,0.2556305965692979
947,0.2556305965692979
948,0.2556305965692979
949,0.2545804298489329
950,0.2628491529995804
951,0.2628491529995804
952,0.2628491529995804
953,0.2628491529995804
954,0.2628491529995804
955,0.26822137700815424
956,0.26822137700815424
957,0.2709167108854966
958,0.2709167108854966
959,0.2606286404403949
960,0.2606286404403949
961,0.2559097035282209
962,0.2559097035282209
963,0.2614322321012703
964,0.2614322321012703
965,0.2614322321012703
966,0.2614322321012703
967,0.2614322321012703
968,0.2614322321012703
969,0.2614322321012703
970,0.2687778943397902
971,0.27106978022165645
972,0.27106978022165645
973,0.27106978022165645
974,0.268952155478773
975,0.268952155478773
976,0.2562349012687638
977,0.2562349012687638
978,0.2562349012687638
979,0.25648820056997934
980,0.25648820056997934
981,0.25648820056997934
982,0.25720091245200055
983,0.25720091245200055
984,0.25720091245200055
985,0.25720091245200055
986,0.2569461519840556
987,0.2569461519840556
988,0.2528901716042918
989,0.2472329302237217
990,0.24897116669344319
991,0.24897116669344319
992,0.2610414002464983
993,0.2610414002464983
994,0.2610414002464983
995,0.26402125416609695
996,0.26402125416609695
997,0.2687700564936014
998,0.27066434043743326
999,0.27523412998714725
1000,0.27353645561165857
1001,0.27353645561165857
1002,0.2697027096965069
1003,0.2639173209911238
1004,0.2624437285871254
1005,0.2628873356428316
1006,0.2628873356428316
1007,0.2638926387029783
1008,0.2657170892208918
1009,0.2657170892208918
1010,0.2657170892208918
1011,0.268091766864745
1012,0.2734801623797223
1013,0.2734801623797223
1014,0.2734801623797223
1015,0.2734801623797223
1016,0.2734801623797223
1017,0.2728376598956954
1018,0.2728376598956954
1019,0.2728376598956954
1020,0.2728376598956954
1021,0.268936874339671
1022,0.268936874339671
1023,0.268936874339671
1024,0.268936874339671
1025,0.26967424697194503
1026,0.27187079533238734
1027,0.27187079533238734
1028,0.27187079533238734
1029,0.27187079533238734
1030,0.26686737808813166
1031,0.2582359038095464
1032,0.2582359038095464
1033,0.2582359038095464
1034,0.2582359038095464
1035,0.2671508923172415
1036,0.25968817290302004
1037,0.25968817290302004
1038,0.2608199806475116
1039,0.26539761462953976
1040,0.25869568984509145
1041,0.2626660162829577
1042,0.2634211809023996
1043,0.2761445293091145
1044,0.2809848882241761
1045,0.2809848882241761
1046,0.276236824356168
1047,0.276236824356168
1048,0.276236824356168
1049,0.26592572594565705
1050,0.26592572594565705
1051,0.26403951941743914
1052,0.2733002486562377
1053,0.2733002486562377
1054,0.2733002486562377
1055,0.2733002486562377
1056,0.2733002486562377
1057,0.27394387884337995
1058,0.27396220895036666
1059,0.27396220895036666
1060,0.27396220895036666
1061,0.27396220895036666
1062,0.27396220895036666
1063,0.27650884756562566
1064,0.26769981764771156
1065,0.2585770001779647
1066,0.2592296378106269
1067,0.2592296378106269
1068,0.2592296378106269
1069,0.2690582026858826
1070,0.2690582026858826
1071,0.27209072374542587
1072,0.2678252630782325
1073,0.25946979838459094
1074,0.25946979838459094
1075,0.25946979838459094
1076,0.25946979838459094
1077,0.2576857192857004
1078,0.2576857192857004
1079,0.2538717960410191
1080,0.2538717960410191
1081,0.2606193254953461
1082,0.2539168170555718
1083,0.2642318237915292
1084,0.2642318237915292
1085,0.2642318237915292
1086,0.2665018581959645
1087,0.2672585254991282
1088,0.2672585254991282
1089,0.2672585254991282
1090,0.2672585254991282
1091,0.2696835811978073
1092,0.2696835811978073
1093,0.26255399957509595
1094,0.26255399957509595
1095,0.2609246617725415
1096,0.268386684647988
1097,0.268386684647988
1098,0.26608693578968634
1099,0.26608693578968634
1100,0.26608693578968634
1101,0.2669519144751823
1102,0.2669519144751823
1103,0.2669519144751823
1104,0.25751624734983547
1105,0.25751624734983547
1106,0.26132295188609606
1107,0.26310889570112805
1108,0.26109511021300746
1109,0.26109511021300746
1110,0.26109511021300746
1111,0.25606170404461254
1112,0.260067383608199
1113,0.260067383608199
1114,0.2636580395673089
1115,0.2626740480192379
1116,0.2589032027120968
1117,0.25336615858762934
1118,0.25485648728205296
1119,0.25248705383990944
1120,0.25248705383990944
1121,0.25248705383990944
1122,0.25248705383990944
1123,0.25248705383990944
1124,0.25248705383990944
1125,0.25281502962539326
1126,0.25227249583925193
1127,0.25227249583925193
1128,0.2553767765502916
1129,0.2553767765502916
1130,0.2553767765502916
1131,0.255366087245724
1132,0.255366087245724
1133,0.255366087245724
1134,0.255366087245724
1135,0.25528411977420057
1136,0.25528411977420057
1137,0.25528411977420057
1138,0.25362825710174897
1139,0.25362825710174897
1140,0.25362825710174897
1141,0.24531620027794698
1142,0.24531620027794698
1143,0.25260073138111694
1144,0.25260073138111694
1145,0.2617036499267888
1146,0.2617036499267888
1147,0.264020220886174
1148,0.26763223383285184
1149,0.26763223383285184
1150,0.26763223383285184
1151,0.27055955585035923
1152,0.27055955585035923
1153,0.2637313026355837
1154,0.2529492732049109
1155,0.2529492732049109
1156,0.2529492732049109
1157,0.25799337047057214
1158,0.25362788037609035
1159,0.24440062098462073
1160,0.25528201340742185
1161,0.2561881919183732
1162,0.2561881919183732
1163,0.2579730556455484
1164,0.26237930352004607
1165,0.26101038637369844
1166,0.26101038637369844
1167,0.256515743242649
1168,0.256515743242649
1169,0.256515743242649
1170,0.256515743242649
1171,0.26030995047666206
1172,0.2602523641633431
1173,0.2598448498243944
1174,0.2598448498243944
1175,0.2713192017484091
1176,0.2713192017484091
1177,0.2683366035578336
1178,0.2683366035578336
1179,0.2683366035578336
1180,0.2683366035578336
1181,0.26664335637711833
1182,0.2648685715089069
1183,0.26256618592913067
1184,0.2572330555730634
1185,0.2572330555730634
1186,0.26007906403409653
1187,0.26007906403409653
1188,0.26007906403409653
1189,0.26007906403409653
1190,0.26275409220687795
1191,0.26275409220687795
1192,0.26275409220687795
1193,0.26323871694865864
1194,0.2621299596408367
1195,0.2547782913969914
1196,0.2547782913969914
1197,0.2588398504629945
1198,0.25811829260669283
1199,0.25332989258124533
1200,0.25842627691077286
1201,0.2615502408313456
1202,0.2615502408313456
1203,0.2615502408313456
1204,0.2695136038083702
1205,0.26411817607676663
1206,0.26411817607676663
1207,0.26411817607676663
1208,0.2723596372441411
1209,0.2723596372441411
1210,0.2723596372441411
1211,0.26347718482238325
1212,0.26347718482238325
1213,0.2612615575016385
1214,0.2629278891179765
1215,0.2629278891179765
1216,0.2629278891179765
1217,0.25956678011948064
1218,0.25956678011948064
1219,0.25956678011948064
1220,0.25956678011948064
1221,0.25956678011948064
1222,0.25956678011948064
1223,0.25956678011948064
1224,0.25956678011948064
1225,0.2616288447483855
1226,0.2616288447483855
1227,0.2578510250351166
1228,0.2578510250351166
1229,0.26877363657306214
1230,0.2683457740662183
1231,0.27183772941252454
1232,0.27183772941252454
1233,0.27183772941252454
1234,0.27183772941252454
1235,0.26865684418264335
1236,0.26865684418264335
1237,0.26865684418264335
1238,0.26865684418264335
1239,0.26865684418264335
1240,0.26865684418264335
1241,0.26865684418264335
1242,0.26267559673924973
1243,0.26267559673924973
1244,0.259419798187281
1245,0.25710961421494566
1246,0.2588320333580755
1247,0.2588320333580755
1248,0.2588320333580755
1249,0.2588320333580755
1250,0.2588320333580755
1251,0.24992215921318178
1252,0.24992215921318178
1253,0.24992215921318178
1254,0.24992215921318178
1255,0.24992215921318178
