index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,20.0,0.0,271.82,293.15,8999.230122137664,0.9126213592233009
1,300,1,300,0.0,0.0,20.0,0.0,271.8280908161068,295.6995095329058,9766.365378473534,0.9904173496406519
2,600,1,600,0.0,0.0,20.0,0.0,271.8357342807924,297.1516704984133,9762.635385330896,0.9900390871264669
3,900,1,900,0.0,0.0,20.0,0.0,271.84298691860465,297.8434180847077,9771.338702663706,0.9909216996595638
4,1200,1,1200,0.0,0.0,20.0,0.0,271.84990525409125,298.1972184139507,1111.5379565060896,0.11272222922708365
5,1500,1,1500,0.0,0.0,20.0,0.0,271.8565458118002,295.2859260418669,82.05984913803347,0.00832177531206658
6,1800,1,1800,0.0,0.0,20.0,0.0,271.86296511627904,293.6004863395204,85.78984228067135,0.008700037826251424
7,2100,1,2100,0.0,0.0,20.0,0.0,271.8692196920758,292.81284182488565,82.05984913803347,0.00832177531206658
8,2400,1,2400,0.0,0.0,20.0,0.0,271.8753660637381,292.4180596916053,9278.979607835505,0.9409910477871642
9,2700,1,2700,0.0,0.0,20.0,0.0,271.8814607558139,295.4925149569669,9840.965241326292,0.9979825999243487
10,3000,1,3000,0.0,0.0,20.0,0.0,271.887560292851,297.07064559090907,9804.908640947448,0.9943260622872274
11,3300,1,3300,0.0,0.0,20.0,0.0,271.893721199397,297.774909537966,9732.795440189793,0.9870129870129882
12,3600,1,3600,0.0,0.0,20.0,0.0,271.9,298.07697789518465,9732.795440189793,0.9870129870129882
13,3900,1,3900,0.0,0.0,20.0,0.0,271.90602887294085,298.22250884717437,9726.578784952051,0.9863825494893456
14,4200,1,4200,0.0,0.0,20.0,0.0,271.911429869186,298.2922821223048,9719.118798666776,0.9856260244609759
15,4500,1,4500,0.0,0.0,20.0,0.0,271.916244322311,298.32621002074063,9683.06219828795,0.9819694868238564
16,4800,1,4800,0.0,0.0,20.0,0.0,271.92051356589144,298.3314316006851,829.301808713157,0.08410036565376383
17,5100,1,5100,0.0,0.0,20.0,0.0,271.9242789335029,295.16361345746463,70.86986971011981,0.007186987769512046
18,5400,1,5400,0.0,0.0,20.0,0.0,271.9275817587209,293.4263388248339,78.32985599539558,0.007943512797881734
19,5700,1,5700,0.0,0.0,20.0,0.0,271.9304633751211,292.5918492071404,74.5998628527577,0.0075652502836968906
20,6000,1,6000,0.0,0.0,20.0,0.0,271.93296511627904,292.15373005667976,8861.220375860063,0.8986256461984617
21,6300,1,6300,0.0,0.0,20.0,0.0,271.9351283157703,295.0492361588086,9617.165652768019,0.975286849073258
22,6600,1,6600,0.0,0.0,20.0,0.0,271.9369943071705,296.5950717846859,9618.408983815552,0.975412936577985
23,6900,1,6900,0.0,0.0,20.0,0.0,271.9386044240552,297.2854521162222,9596.029024959726,0.9731433614928761
24,7200,1,7200,0.0,0.0,20.0,0.0,271.94,297.58932521945326,9586.082376579363,0.9721346614550503
25,7500,1,7500,0.0,0.0,20.0,0.0,271.93760844713745,297.72384025667145,9578.622390294087,0.9713781364266806
26,7800,1,7800,0.0,0.0,20.0,0.0,271.9282494668635,297.7845133486334,9561.215755628451,0.9696129113604854
27,8100,1,8100,0.0,0.0,20.0,0.0,271.9125528266486,297.80576469429764,9548.782445152985,0.968352036313202
28,8400,1,8400,0.0,0.0,20.0,0.0,271.8911482939632,297.8107840580104,9541.32245886771,0.9675955112848322
29,8700,1,8700,0.0,0.0,20.0,0.0,271.8646656362779,297.8094171627215,9581.109052389174,0.9716303114361367
30,9000,1,9000,0.0,0.0,20.0,0.0,271.83373462106294,297.82078667196424,9556.24243143826,0.9691085613415716
31,9300,1,9300,0.0,0.0,20.0,0.0,271.798985015789,297.81468783052486,9581.109052389174,0.9716303114361367
32,9600,1,9600,0.0,0.0,20.0,0.0,271.7610465879265,297.8176425084176,1010.8281416548667,0.10250914134409286
33,9900,1,9900,0.0,0.0,20.0,0.0,271.72054910494586,294.74497926503636,79.5731870429416,0.008069600302610022
34,10200,1,10200,0.0,0.0,20.0,0.0,271.67812233431755,292.98783176872865,89.51983542330923,0.009078300340436269
35,10500,1,10500,0.0,0.0,20.0,0.0,271.63439604351214,292.14352074883845,88.2765043757632,0.00895221283570798
36,10800,1,10800,0.0,0.0,20.0,0.0,271.59,291.70349831138816,9087.50662651344,0.9215735720590101
37,11100,1,11100,0.0,0.0,20.0,0.0,271.535403277293,294.6742226270547,9783.77201313917,0.992182574706847
38,11400,1,11400,0.0,0.0,20.0,0.0,271.46326913527696,296.234028678876,9756.418730093155,0.9894086496028244
39,11700,1,11700,0.0,0.0,20.0,0.0,271.37751862098315,296.9214097047556,9762.635385330896,0.9900390871264669
40,12000,1,12000,0.0,0.0,20.0,0.0,271.2820727814428,297.2352749181487,9801.178647804809,0.9939477997730425
