index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,10584.81172405655,293.15,271.82,0.0,0.0,23.0,0.9126213592233008
1,300,1,300,0.0,11487.109158947818,294.7962165497487,271.8280908161068,0.0,0.0,23.0,0.9904173496406518
2,600,1,600,0.0,11482.721975309774,295.9337615507935,271.8357342807924,0.0,0.0,23.0,0.990039087126467
3,900,1,900,0.0,11492.958737131865,296.5958599791333,271.84298691860465,0.0,0.0,23.0,0.9909216996595638
4,1200,1,1200,0.0,1307.3807241374086,296.99146484215566,271.84990525409125,0.0,0.0,23.0,0.11272222922708368
5,1500,1,1500,0.0,96.51804003698989,295.0783641895914,271.8565458118002,0.0,0.0,23.0,0.00832177531206658
6,1800,1,1800,0.0,100.90522367503489,293.74097737013403,271.86296511627904,0.0,0.0,23.0,0.008700037826251424
7,2100,1,2100,0.0,96.51804003698989,292.9791788202858,271.8692196920758,0.0,0.0,23.0,0.00832177531206658
8,2400,1,2400,0.0,10913.850496909925,292.5389386284774,271.8753660637381,0.0,0.0,23.0,0.9409910477871642
9,2700,1,2700,0.0,11574.852831708718,294.57157058612404,271.8814607558139,0.0,0.0,23.0,0.9979825999243487
10,3000,1,3000,0.0,11532.44338987427,295.8636410980649,271.887560292851,0.0,0.0,23.0,0.9943260622872273
11,3300,1,3300,0.0,11447.624506205413,296.5975262571332,271.893721199397,0.0,0.0,23.0,0.9870129870129881
12,3600,1,3600,0.0,11447.624506205413,297.0082067835995,271.9,0.0,0.0,23.0,0.9870129870129881
13,3900,1,3900,0.0,11440.312533475324,297.25352554268966,271.90602887294085,0.0,0.0,23.0,0.9863825494893456
14,4200,1,4200,0.0,11431.538166199234,297.40160030995895,271.911429869186,0.0,0.0,23.0,0.9856260244609758
15,4500,1,4500,0.0,11389.128724364806,297.4954591822776,271.916244322311,0.0,0.0,23.0,0.9819694868238562
16,4800,1,4800,0.0,975.4171621920046,297.5506585297131,271.92051356589144,0.0,0.0,23.0,0.08410036565376383
17,5100,1,5100,0.0,83.35648912285491,295.3858105061085,271.9242789335029,0.0,0.0,23.0,0.007186987769512046
18,5400,1,5400,0.0,92.13085639894489,293.96611838562717,271.9275817587209,0.0,0.0,23.0,0.007943512797881734
19,5700,1,5700,0.0,87.7436727608999,293.14968091488805,271.9304633751211,0.0,0.0,23.0,0.00756525028369689
20,6000,1,6000,0.0,10422.485929448885,292.6698043716002,271.93296511627904,0.0,0.0,23.0,0.8986256461984616
21,6300,1,6300,0.0,11311.621813426018,294.56926815870037,271.9351283157703,0.0,0.0,23.0,0.9752868490732579
22,6600,1,6600,0.0,11313.08420797202,295.8255186280269,271.9369943071705,0.0,0.0,23.0,0.9754129365779851
23,6900,1,6900,0.0,11286.761106143751,296.5417157579586,271.9386044240552,0.0,0.0,23.0,0.9731433614928762
24,7200,1,7200,0.0,11275.061949775636,296.9461507438132,271.94,0.0,0.0,23.0,0.9721346614550503
25,7500,1,7500,0.0,11266.287582499546,297.1789586227258,271.93760844713745,0.0,0.0,23.0,0.9713781364266806
26,7800,1,7800,0.0,11245.814058855343,297.31448673572044,271.9282494668635,0.0,0.0,23.0,0.9696129113604853
27,8100,1,8100,0.0,11231.190113395187,297.3925854084508,271.9125528266486,0.0,0.0,23.0,0.9683520363132019
28,8400,1,8400,0.0,11222.415746119097,297.43907170080456,271.8911482939632,0.0,0.0,23.0,0.9675955112848322
29,8700,1,8700,0.0,11269.21237159157,297.46901387594284,271.8646656362779,0.0,0.0,23.0,0.9716303114361367
30,9000,1,9000,0.0,11239.964480671277,297.4996123769198,271.83373462106294,0.0,0.0,23.0,0.9691085613415716
31,9300,1,9300,0.0,11269.21237159157,297.51465901909637,271.798985015789,0.0,0.0,23.0,0.9716303114361367
32,9600,1,9600,0.0,1188.9267659101936,297.53281649214927,271.7610465879265,0.0,0.0,23.0,0.10250914134409286
33,9900,1,9900,0.0,93.59325094495996,295.4105420643936,271.72054910494586,0.0,0.0,23.0,0.008069600302610022
34,10200,1,10200,0.0,105.29240731307988,293.9660183544701,271.67812233431755,0.0,0.0,23.0,0.009078300340436269
35,10500,1,10500,0.0,103.8300127670648,293.12959239991454,271.63439604351214,0.0,0.0,23.0,0.00895221283570798
36,10800,1,10800,0.0,10688.641736823629,292.6325920464896,271.59,0.0,0.0,23.0,0.92157357205901
37,11100,1,11100,0.0,11507.582682592021,294.57121167902176,271.535403277293,0.0,0.0,23.0,0.9921825747068471
38,11400,1,11400,0.0,11475.410002579685,295.8294331594738,271.46326913527696,0.0,0.0,23.0,0.9894086496028244
