index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,20183.24819628397,22.5,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,21903.759958802264,22.5,0.0,270.82701932870367,0.0,298.4200381212783,0.9904173496406518
2,600,1,600,0.0,21895.394423490183,22.5,0.0,270.81392129629626,0.0,301.07582960312163,0.9900390871264669
3,900,1,900,0.0,21914.914005885017,22.5,0.0,270.80072187499997,0.0,302.1741568883985,0.9909216996595638
4,1200,1,1200,0.0,2492.9295230005364,22.5,0.0,270.787437037037,0.0,302.65875471941325,0.11272222922708366
5,1500,1,1500,0.0,184.0417768658114,22.5,0.0,270.7740827546296,0.0,296.9829792771476,0.00832177531206658
6,1800,1,1800,0.0,192.40731217789374,22.5,0.0,270.760675,0.0,294.0165887068611,0.008700037826251424
7,2100,1,2100,0.0,184.0417768658114,22.5,0.0,270.74722974537036,0.0,292.810749546376,0.00832177531206658
8,2400,1,2400,0.0,20810.663344690147,22.5,0.0,270.73376296296294,0.0,292.29354867310946,0.9409910477871642
9,2700,1,2700,0.0,22071.070665043913,22.5,0.0,270.72029062499996,0.0,298.3214582754025,0.9979825999243488
10,3000,1,3000,0.0,21990.203823693755,22.5,0.0,270.7068287037037,0.0,301.11918355369255,0.9943260622872273
11,3300,1,3300,0.0,21828.470140993522,22.5,0.0,270.6933931712963,0.0,302.2256709016343,0.9870129870129881
12,3600,1,3600,0.0,21828.470140993522,22.5,0.0,270.67999999999995,0.0,302.64182756780883,0.9870129870129881
13,3900,1,3900,0.0,21814.527582140025,22.5,0.0,270.6665203883495,0.0,302.83219632220244,0.9863825494893455
14,4200,1,4200,0.0,21797.796511515862,22.5,0.0,270.6528317152103,0.0,302.9282083312833,0.9856260244609759
15,4500,1,4500,0.0,21716.929670165744,22.5,0.0,270.63895922330096,0.0,302.98456948190113,0.9819694868238562
16,4800,1,4800,0.0,1859.9373510529745,22.5,0.0,270.6249281553398,0.0,303.0043742985272,0.08410036565376383
17,5100,1,5100,0.0,158.9451709295644,22.5,0.0,270.6107637540453,0.0,296.99211874071153,0.007186987769512046
18,5400,1,5400,0.0,175.67624155372906,22.5,0.0,270.5964912621359,0.0,294.05846572135835,0.007943512797881734
19,5700,1,5700,0.0,167.31070624164673,22.5,0.0,270.58213592233005,0.0,292.8563304136231,0.00756525028369689
20,6000,1,6000,0.0,19873.723389736922,22.5,0.0,270.56772297734625,0.0,292.32841906531183,0.8986256461984615
21,6300,1,6300,0.0,21569.138546318973,22.5,0.0,270.5532776699029,0.0,298.06230541759044,0.975286849073258
22,6600,1,6600,0.0,21571.92705808964,22.5,0.0,270.5388252427184,0.0,300.8649128939444,0.9754129365779852
23,6900,1,6900,0.0,21521.733846217146,22.5,0.0,270.5243909385113,0.0,301.99035403933726,0.9731433614928761
24,7200,1,7200,0.0,21499.425752051604,22.5,0.0,270.51,0.0,302.44100921813566,0.9721346614550503
25,7500,1,7500,0.0,21482.69468142744,22.5,0.0,270.49370276227603,0.0,302.63328899004784,0.9713781364266807
26,7800,1,7800,0.0,21443.655516637737,22.5,0.0,270.47363669953876,0.0,302.72384842942984,0.9696129113604853
27,8100,1,8100,0.0,21415.77039893078,22.5,0.0,270.44995776316796,0.0,302.7670141827757,0.9683520363132019
28,8400,1,8400,0.0,21399.03932830662,22.5,0.0,270.42282190454347,0.0,302.79379580886706,0.9675955112848323
29,8700,1,8700,0.0,21488.271704968814,22.5,0.0,270.3923850750452,0.0,302.8171955022302,0.9716303114361365
30,9000,1,9000,0.0,21432.501469554947,22.5,0.0,270.35880322605306,0.0,302.8708109760385,0.9691085613415716
31,9300,1,9300,0.0,21488.271704968814,22.5,0.0,270.3222323089468,0.0,302.8908826895348,0.9716303114361365
32,9600,1,9600,0.0,2267.0600695743133,22.5,0.0,270.28282827510634,0.0,302.9317127039208,0.10250914134409286
33,9900,1,9900,0.0,178.4647533244233,22.5,0.0,270.2407470759116,0.0,297.1141861069331,0.008069600302610022
34,10200,1,10200,0.0,200.7728474899761,22.5,0.0,270.19614466274237,0.0,294.13655905092804,0.009078300340436269
35,10500,1,10500,0.0,197.9843357192818,22.5,0.0,270.14917698697855,0.0,292.91609577392836,0.00895221283570798
36,10800,1,10800,0.0,20381.23253200328,22.5,0.0,270.09999999999997,0.0,292.3785243941229,0.9215735720590101
37,11100,1,11100,0.0,21942.79912359197,22.5,0.0,270.03340929133856,0.0,298.2495596701232,0.9921825747068471
38,11400,1,11400,0.0,21881.451864636685,22.5,0.0,269.93795695538057,0.0,301.0630339075425,0.9894086496028244
39,11700,1,11700,0.0,21895.394423490183,22.5,0.0,269.8194337007874,0.0,302.1692700564843,0.9900390871264669
40,12000,1,12000,0.0,21981.838288381674,22.5,0.0,269.68363023622044,0.0,302.62605075007536,0.9939477997730425
41,12300,1,12300,0.0,22015.300429630002,22.5,0.0,269.53633727034116,0.0,302.8488687849885,0.9954608498297818
42,12600,1,12600,0.0,22115.68685337499,22.5,0.0,269.383345511811,0.0,302.960426360128,1.0
43,12900,1,12900,0.0,22104.532806292238,22.5,0.0,269.2304456692913,0.0,303.0487846822297,0.999495649981088
44,13200,1,13200,0.0,2085.8068044791976,22.5,0.0,269.0834284514435,0.0,303.09375361870514,0.09431345353675463
45,13500,1,13500,0.0,178.4647533244233,22.5,0.0,268.9480845669291,0.0,297.03450572372174,0.008069600302610022
46,13800,1,13800,0.0,184.0417768658114,22.5,0.0,268.83020472440944,0.0,294.0109463670631,0.00832177531206658
47,14100,1,14100,0.0,186.83028863650566,22.5,0.0,268.7355796325459,0.0,292.76307004242534,0.008447862816794867
48,14400,1,14400,0.0,186.83028863650566,22.5,0.0,268.66999999999996,0.0,292.214670200363,0.008447862816794867
49,14700,1,14700,0.0,184.0417768658114,22.5,0.0,268.6222788100137,0.0,291.9468661913247,0.00832177531206658
50,15000,1,15000,0.0,172.8877297830348,22.5,0.0,268.5773360768175,0.0,291.7867574832856,0.007817425293153447
51,15300,1,15300,0.0,170.099218012341,22.5,0.0,268.5351230555555,0.0,291.6692424979062,0.007691337788425179
52,15600,1,15600,0.0,20169.305637430512,22.5,0.0,268.49559100137174,0.0,291.5720387701275,0.91199092169966
53,15900,1,15900,0.0,21834.0471645349,22.5,0.0,268.45869116941014,0.0,297.56495304673797,0.9872651620224442
