index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,270.84,0.0,0.0,22.0,25526.90851450411,293.15,0.0,0.9126213592233009
1,300,1,300,270.82701932870367,0.0,0.0,22.0,27702.938157147008,296.9826172024449,0.0,0.9904173496406518
2,600,1,600,270.81392129629626,0.0,0.0,22.0,27692.357786113087,299.3196876990016,0.0,0.9900390871264669
3,900,1,900,270.80072187499997,0.0,0.0,22.0,27717.045318525536,300.5211776110246,0.0,0.9909216996595638
4,1200,1,1200,270.787437037037,0.0,0.0,22.0,3152.9505681081364,301.1575362942057,0.0,0.11272222922708366
5,1500,1,1500,270.7740827546296,0.0,0.0,22.0,232.76816274623826,297.2022474264541,0.0,0.00832177531206658
6,1800,1,1800,270.760675,0.0,0.0,22.0,243.3485337801582,294.6954983276056,0.0,0.008700037826251424
7,2100,1,2100,270.74722974537036,0.0,0.0,22.0,232.76816274623826,293.4217075425924,0.0,0.00832177531206658
8,2400,1,2400,270.73376296296294,0.0,0.0,22.0,26320.436342048106,292.75691172465827,0.0,0.9409910477871642
9,2700,1,2700,270.72029062499996,0.0,0.0,22.0,27914.545577825407,296.96754546718967,0.0,0.9979825999243487
10,3000,1,3000,270.7068287037037,0.0,0.0,22.0,27812.268657830813,299.37662105761757,0.0,0.9943260622872273
11,3300,1,3300,270.6933931712963,0.0,0.0,22.0,27607.714817841726,300.5867235921633,0.0,0.9870129870129881
12,3600,1,3600,270.67999999999995,0.0,0.0,22.0,27607.714817841726,301.17448919692146,0.0,0.9870129870129881
13,3900,1,3900,270.6665203883495,0.0,0.0,22.0,27590.080866118496,301.488094668681,0.0,0.9863825494893456
14,4200,1,4200,270.6528317152103,0.0,0.0,22.0,27568.920124050655,301.6559331685644,0.0,0.9856260244609759
15,4500,1,4500,270.63895922330096,0.0,0.0,22.0,27466.643204056112,301.7514701871421,0.0,0.9819694868238563
16,4800,1,4800,270.6249281553398,0.0,0.0,22.0,2352.369159874864,301.7958475604092,0.0,0.08410036565376383
17,5100,1,5100,270.6107637540453,0.0,0.0,22.0,201.0270496444785,297.4348266436083,0.0,0.007186987769512046
18,5400,1,5400,270.5964912621359,0.0,0.0,22.0,222.18779171231833,294.84570083436745,0.0,0.007943512797881734
19,5700,1,5700,270.58213592233005,0.0,0.0,22.0,211.6074206783984,293.521973911891,0.0,0.00756525028369689
20,6000,1,6000,270.56772297734625,0.0,0.0,22.0,25135.434786249072,292.8225110648262,0.0,0.8986256461984615
21,6300,1,6300,270.5532776699029,0.0,0.0,22.0,27279.723315790212,296.8044662066715,0.0,0.975286849073258
22,6600,1,6600,270.5388252427184,0.0,0.0,22.0,27283.25010613482,299.1859332567674,0.0,0.9754129365779851
23,6900,1,6900,270.5243909385113,0.0,0.0,22.0,27219.7678799313,300.3922065991692,0.0,0.9731433614928761
24,7200,1,7200,270.51,0.0,0.0,22.0,27191.553557174197,300.99863833946233,0.0,0.9721346614550505
25,7500,1,7500,270.49370276227603,0.0,0.0,22.0,27170.392815106356,301.308811012605,0.0,0.9713781364266807
26,7800,1,7800,270.47363669953876,0.0,0.0,22.0,27121.01775028141,301.47250387696647,0.0,0.9696129113604853
27,8100,1,8100,270.44995776316796,0.0,0.0,22.0,27085.749846834995,301.55767915518965,0.0,0.9683520363132019
28,8400,1,8400,270.42282190454347,0.0,0.0,22.0,27064.589104767158,301.6042882755485,0.0,0.9675955112848322
29,8700,1,8700,270.3923850750452,0.0,0.0,22.0,27177.446395795618,301.63482123675124,0.0,0.9716303114361365
30,9000,1,9000,270.35880322605306,0.0,0.0,22.0,27106.910588902836,301.6797167020198,0.0,0.9691085613415716
31,9300,1,9300,270.3222323089468,0.0,0.0,22.0,27177.446395795618,301.6995937086305,0.0,0.9716303114361365
32,9600,1,9600,270.28282827510634,0.0,0.0,22.0,2867.2805501922985,301.7311254312452,0.0,0.10250914134409286
33,9900,1,9900,270.2407470759116,0.0,0.0,22.0,225.71458205695848,297.50001979093213,0.0,0.008069600302610022
34,10200,1,10200,270.19614466274237,0.0,0.0,22.0,253.92890481407812,294.887063247968,0.0,0.009078300340436269
35,10500,1,10500,270.14917698697855,0.0,0.0,22.0,250.40211446943792,293.5495660441722,0.0,0.00895221283570798
36,10800,1,10800,270.09999999999997,0.0,0.0,22.0,25777.31062897358,292.8418008825119,0.0,0.92157357205901
37,11100,1,11100,270.03340929133856,0.0,0.0,22.0,27752.313221971952,296.92367218955434,0.0,0.9921825747068471
38,11400,1,11400,269.93795695538057,0.0,0.0,22.0,27674.723834389857,299.3267853630804,0.0,0.9894086496028244
39,11700,1,11700,269.8194337007874,0.0,0.0,22.0,27692.357786113087,300.5236259821537,0.0,0.9900390871264669
40,12000,1,12000,269.68363023622044,0.0,0.0,22.0,27801.688286796896,301.13453956982096,0.0,0.9939477997730425
41,12300,1,12300,269.53633727034116,0.0,0.0,22.0,27844.009770932575,301.46785055186695,0.0,0.9954608498297819
42,12600,1,12600,269.383345511811,0.0,0.0,22.0,27970.974223339614,301.65065687992444,0.0,1.0
