index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,2878.0708041448124,0.0,0.0,0.0,22.0,277.22999999999996,0.9126213592233009
1,300,1,300,293.9659809971195,3123.4106336774703,0.0,0.0,0.0,22.0,277.25013364438655,0.9904173496406518
2,600,1,600,294.5227506844974,3122.217733371801,0.0,0.0,0.0,22.0,277.2697410300926,0.9900390871264669
3,900,1,900,294.82887882288907,3125.0011674183593,0.0,0.0,0.0,22.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,295.0028303760828,355.48429108945345,0.0,0.0,0.0,22.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,293.8522799112458,26.243806724724752,0.0,0.0,0.0,22.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,293.0894076977688,27.43670703039406,0.0,0.0,0.0,22.0,277.3441015625,0.008700037826251424
7,2100,1,2100,292.67990740129807,26.243806724724752,0.0,0.0,0.0,22.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,292.4576814983345,2967.5383270700104,0.0,0.0,0.0,22.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,293.66425105049234,3147.2686397908565,0.0,0.0,0.0,22.0,277.3972705078125,0.9979825999243487
10,3000,1,3000,294.39751069407527,3135.7372701693826,0.0,0.0,0.0,22.0,277.41481626157406,0.9943260622872272
11,3300,1,3300,294.7920461060071,3112.6745309264466,0.0,0.0,0.0,22.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,295.0016962190824,3112.6745309264466,0.0,0.0,0.0,22.0,277.45,0.9870129870129881
13,3900,1,3900,295.1248573845886,3110.6863637503275,0.0,0.0,0.0,22.0,277.46751139322913,0.9863825494893457
14,4200,1,4200,295.1967719240644,3108.3005631389888,0.0,0.0,0.0,22.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,295.24340162384567,3096.7691935175208,0.0,0.0,0.0,22.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,295.27254922157044,265.22150129380947,0.0,0.0,0.0,22.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,294.01558638622737,22.66510580771683,0.0,0.0,0.0,22.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,293.23389570605826,25.050906419055444,0.0,0.0,0.0,22.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,292.814336635049,23.858006113386136,0.0,0.0,0.0,22.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,292.5873187996967,2833.933492835048,0.0,0.0,0.0,22.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,293.73050867607776,3075.694621450698,0.0,0.0,0.0,22.0,277.5881068004261,0.9752868490732579
22,6600,1,6600,294.4554366079278,3076.0922548859176,0.0,0.0,0.0,22.0,277.5997455018939,0.9754129365779851
23,6900,1,6900,294.8497745146345,3068.934853051902,0.0,0.0,0.0,22.0,277.6103987630208,0.9731433614928762
24,7200,1,7200,295.06525618838737,3065.7537855701185,0.0,0.0,0.0,22.0,277.62,0.9721346614550503
25,7500,1,7500,295.18663933645746,3063.36798495878,0.0,0.0,0.0,22.0,277.6254863457207,0.9713781364266807
26,7800,1,7800,295.25819439764064,3057.8011168656585,0.0,0.0,0.0,22.0,277.6246094389844,0.9696129113604853
27,8100,1,8100,295.30164963031297,3053.8247825134254,0.0,0.0,0.0,22.0,277.61852445485255,0.9683520363132019
28,8400,1,8400,295.33061359837933,3051.438981902087,0.0,0.0,0.0,22.0,277.60838656838655,0.9675955112848322
29,8700,1,8700,295.3523874846332,3064.1632518292245,0.0,0.0,0.0,22.0,277.5953509546478,0.9716303114361367
30,9000,1,9000,295.37673346279576,3056.210583124764,0.0,0.0,0.0,22.0,277.5805727886978,0.9691085613415715
31,9300,1,9300,295.3933003657806,3064.1632518292245,0.0,0.0,0.0,22.0,277.56520724559783,0.9716303114361367
32,9600,1,9600,295.41266016227814,323.2759828363822,0.0,0.0,0.0,22.0,277.5504095004095,0.10250914134409286
33,9900,1,9900,294.1896670010969,25.448539854278565,0.0,0.0,0.0,22.0,277.5373347281941,0.008069600302610022
34,10200,1,10200,293.3992101540846,28.629607336063366,0.0,0.0,0.0,22.0,277.5271381040131,0.009078300340436269
35,10500,1,10500,292.9726756407887,28.23197390084024,0.0,0.0,0.0,22.0,277.5209748029279,0.00895221283570798
36,10800,1,10800,292.7394059073502,2906.3027780456564,0.0,0.0,0.0,22.0,277.52,0.92157357205901
37,11100,1,11100,293.9111720880823,3128.977501770592,0.0,0.0,0.0,22.0,277.5229166579774,0.9921825747068471
38,11400,1,11400,294.64144903127396,3120.229566195682,0.0,0.0,0.0,22.0,277.5274419558447,0.9894086496028244
39,11700,1,11700,295.033762412563,3122.217733371801,0.0,0.0,0.0,22.0,277.533252393018,0.9900390871264669
40,12000,1,12000,295.25164534401125,3134.5443698637137,0.0,0.0,0.0,22.0,277.5400244689133,0.9939477997730425
41,12300,1,12300,295.3819819429615,3139.3159710863906,0.0,0.0,0.0,22.0,277.5474346829468,0.9954608498297818
42,12600,1,12600,295.4605946843162,3153.6307747544224,0.0,0.0,0.0,22.0,277.55515953453454,1.0
43,12900,1,12900,295.51703802140753,3152.0402410135334,0.0,0.0,0.0,22.0,277.5628755230925,0.999495649981088
44,13200,1,13200,295.552616395991,297.42980954688073,0.0,0.0,0.0,22.0,277.5702591480369,0.09431345353675463
45,13500,1,13500,294.28912290466724,25.448539854278565,0.0,0.0,0.0,22.0,277.57698690878374,0.008069600302610022
46,13800,1,13800,293.48762124195616,26.243806724724752,0.0,0.0,0.0,22.0,277.5827353047492,0.00832177531206658
47,14100,1,14100,293.05494932833415,26.641440159947873,0.0,0.0,0.0,22.0,277.5871808353492,0.008447862816794867
48,14400,1,14400,292.8178247219211,26.641440159947873,0.0,0.0,0.0,22.0,277.59,0.008447862816794867
49,14700,1,14700,292.6828890113734,26.243806724724752,0.0,0.0,0.0,22.0,277.59077860037956,0.00832177531206658
50,15000,1,15000,292.6072734118319,24.653272983832323,0.0,0.0,0.0,22.0,277.58959193628493,0.007817425293153447
51,15300,1,15300,292.55950021701125,24.25563954860926,0.0,0.0,0.0,22.0,277.5868507543103,0.007691337788425178
52,15600,1,15600,292.52741110723423,2876.082636968699,0.0,0.0,0.0,22.0,277.5829658010501,0.9119909216996601
53,15900,1,15900,293.79302967373604,3113.469797796891,0.0,0.0,0.0,22.0,277.57834782309845,0.9872651620224441
54,16200,1,16200,294.58051681324116,3119.4342993252376,0.0,0.0,0.0,22.0,277.5734075670498,0.9891564745933684
55,16500,1,16500,295.0098217242091,3117.4461321491235,0.0,0.0,0.0,22.0,277.56855577949835,0.9885260370697274
56,16800,1,16800,295.24565983940477,3112.2768974912215,0.0,0.0,0.0,22.0,277.5642032070384,0.9868868995082593
57,17100,1,17100,295.3753534653735,3117.048498713899,0.0,0.0,0.0,22.0,277.56076059626434,0.9883999495649987
58,17400,1,17400,295.4539440411333,3122.6153668070206,0.0,0.0,0.0,22.0,277.5586386937704,0.9901651746311941
59,17700,1,17700,295.5065804720375,3132.9538361228247,0.0,0.0,0.0,22.0,277.5582482461508,0.9934434497541305
60,18000,1,18000,295.5459610848156,324.4688831420515,0.0,0.0,0.0,22.0,277.56,0.10288740385827772
61,18300,1,18300,294.3035295310961,26.243806724724752,0.0,0.0,0.0,22.0,277.56520589776335,0.00832177531206658
62,18600,1,18600,293.5034796750758,27.43670703039406,0.0,0.0,0.0,22.0,277.5744016275338,0.008700037826251424
63,18900,1,18900,293.0713982509301,25.050906419055444,0.0,0.0,0.0,22.0,277.58683355437665,0.007943512797881734
64,19200,1,19200,292.8332099821795,2885.228205978828,0.0,0.0,0.0,22.0,277.6017480433572,0.91489093430841
65,19500,1,19500,293.99551427163334,3101.938428175423,0.0,0.0,0.0,22.0,277.6183914595409,0.9836086243853246
66,19800,1,19800,294.7183222886308,3102.733695045867,0.0,0.0,0.0,22.0,277.6360101679929,0.9838607993947805
67,20100,1,20100,295.11245485682906,3099.9502609993037,0.0,0.0,0.0,22.0,277.65385053377867,0.982978186861682
68,20400,1,20400,295.32756625196106,260.4499000711322,0.0,0.0,0.0,22.0,277.6711589219635,0.08258731559702445
69,20700,1,20700,294.16380665506654,23.858006113386136,0.0,0.0,0.0,22.0,277.6871816976127,0.00756525028369689
70,21000,1,21000,293.43445852819843,23.858006113386136,0.0,0.0,0.0,22.0,277.7011652257916,0.00756525028369689
71,21300,1,21300,293.0392778432252,25.050906419055444,0.0,0.0,0.0,22.0,277.7123558715656,0.007943512797881734
72,21600,1,21600,292.8239733147068,2831.1500587884902,0.0,0.0,0.0,22.0,277.71999999999997,0.8977430336653649
73,21900,1,21900,293.9723024723681,3101.938428175423,0.0,0.0,0.0,22.0,277.72327103720215,0.9836086243853246
74,22200,1,22200,294.71016476088613,3109.8910968798828,0.0,0.0,0.0,22.0,277.72245282629336,0.9861303744798895
75,22500,1,22500,295.11666323978443,3119.4342993252376,0.0,0.0,0.0,22.0,277.7184573578595,0.9891564745933684
76,22800,1,22800,295.34352043997586,353.8937573485608,0.0,0.0,0.0,22.0,277.71219662248643,0.11221787920817047
77,23100,1,23100,294.22019447425305,24.653272983832323,0.0,0.0,0.0,22.0,277.7045826107601,0.007817425293153447
78,23400,1,23400,293.46848521958583,25.448539854278565,0.0,0.0,0.0,22.0,277.6965273132664,0.008069600302610022
79,23700,1,23700,293.06230135002704,25.846173289501632,0.0,0.012419871794871789,0.01375111437158501,22.0,277.6889427205912,0.008195687807338292
80,24000,1,24000,292.838140485634,2915.448347055786,0.0,0.05021367521367518,0.055054557310814184,22.0,277.6827408233205,0.92447358466776
81,24300,1,24300,294.0211517710998,3121.422466501351,0.0,0.11418269230769225,0.12398547855439872,22.0,277.67883361204014,0.9897869121170092
82,24600,1,24600,294.7488876109264,3118.241399019568,0.0,0.20512820512820504,0.22061902783904985,22.0,277.67813307733593,0.9887782120791834
83,24900,1,24900,295.14372983536765,3125.7964342888085,0.0,0.32385149572649563,0.3450303549014787,22.0,277.68155120979395,0.9911738746690213
84,25200,1,25200,295.3649948127955,3131.36330238193,0.0,0.471153846153846,0.49729460947839665,22.0,277.69,0.9929390997352168
85,25500,1,25500,295.4931709607355,3134.146736428494,0.0,0.6478365384615382,0.6774869413065147,22.0,277.7015352099591,0.9938217122683154
