index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,270.84,0.0,0.0,23.5,3769.2751980951257,293.15,0.0,0.9126213592233009
1,300,1,300,270.82701932870367,0.0,0.0,23.5,4090.585338634602,294.1742064197649,0.0,0.9904173496406518
2,600,1,600,270.81392129629626,0.0,0.0,23.5,4089.0230527000504,294.8783651581634,0.0,0.9900390871264669
3,900,1,900,270.80072187499997,0.0,0.0,23.5,4092.6683865473333,295.2622211410819,0.0,0.9909216996595638
4,1200,1,1200,270.787437037037,0.0,0.0,23.5,465.56120849641405,295.48188896134764,0.0,0.11272222922708366
5,1500,1,1500,270.7740827546296,0.0,0.0,23.5,34.370290560137946,293.9740001159265,0.0,0.00832177531206658
6,1800,1,1800,270.760675,0.0,0.0,23.5,35.93257649468968,292.9681350008618,0.0,0.008700037826251424
7,2100,1,2100,270.74722974537036,0.0,0.0,23.5,34.370290560137946,292.42641873311334,0.0,0.00832177531206658
8,2400,1,2400,270.73376296296294,0.0,0.0,23.5,3886.4466431865053,292.1303059928951,0.0,0.9409910477871642
9,2700,1,2700,270.72029062499996,0.0,0.0,23.5,4121.831057325637,293.7089849838365,0.0,0.9979825999243487
10,3000,1,3000,270.7068287037037,0.0,0.0,23.5,4106.728959958298,294.66217037882416,0.0,0.9943260622872273
11,3300,1,3300,270.6933931712963,0.0,0.0,23.5,4076.524765223636,295.1781703544912,0.0,0.9870129870129881
12,3600,1,3600,270.67999999999995,0.0,0.0,23.5,4076.524765223636,295.4513180596873,0.0,0.9870129870129881
13,3900,1,3900,270.6665203883495,0.0,0.0,23.5,4073.920955332712,295.61103462547345,0.0,0.9863825494893456
14,4200,1,4200,270.6528317152103,0.0,0.0,23.5,4070.796383463609,295.7028617233317,0.0,0.9856260244609759
15,4500,1,4500,270.63895922330096,0.0,0.0,23.5,4055.6942860962777,295.76158811246756,0.0,0.9819694868238563
16,4800,1,4800,270.6249281553398,0.0,0.0,23.5,347.34823944866713,295.79716670806715,0.0,0.08410036565376383
17,5100,1,5100,270.6107637540453,0.0,0.0,23.5,29.683432756482773,294.1512769238284,0.0,0.007186987769512046
18,5400,1,5400,270.5964912621359,0.0,0.0,23.5,32.80800462558622,293.12341324235706,0.0,0.007943512797881734
19,5700,1,5700,270.58213592233005,0.0,0.0,23.5,31.245718691034497,292.57029741330416,0.0,0.00756525028369689
20,6000,1,6000,270.56772297734625,0.0,0.0,23.5,3711.470618516712,292.26674681546547,0.0,0.8986256461984616
21,6300,1,6300,270.5532776699029,0.0,0.0,23.5,4028.093901252533,293.76147688134324,0.0,0.975286849073258
22,6600,1,6600,270.5388252427184,0.0,0.0,23.5,4028.6146632307123,294.7046393904663,0.0,0.9754129365779851
23,6900,1,6900,270.5243909385113,0.0,0.0,23.5,4019.240947623402,295.21954139205855,0.0,0.9731433614928761
24,7200,1,7200,270.51,0.0,0.0,23.5,4015.0748517979328,295.5010387430601,0.0,0.9721346614550503
25,7500,1,7500,270.49370276227603,0.0,0.0,23.5,4011.95027992883,295.6586210398276,0.0,0.9713781364266807
26,7800,1,7800,270.47363669953876,0.0,0.0,23.5,4004.659612234257,295.75183449437486,0.0,0.9696129113604853
