index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,16120.842432217456,0.0,21.0,293.15,0.0,277.22999999999996,0.9126213592233009
1,300,1,300,0.0,17495.056273151185,0.0,21.0,296.28764461592095,0.0,277.25013364438655,0.9904173496406519
2,600,1,600,0.0,17488.374520277925,0.0,21.0,298.11574825406944,0.0,277.2697410300926,0.9900390871264669
3,900,1,900,0.0,17503.965276982177,0.0,21.0,299.0112674483609,0.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,0.0,1991.1623562313366,0.0,21.0,299.468954932171,0.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,0.0,146.9985632117094,0.0,21.0,296.1620898706832,0.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,0.0,153.68031608496895,0.0,21.0,294.16916306934604,0.0,277.3441015625,0.008700037826251424
7,2100,1,2100,0.0,146.9985632117094,0.0,21.0,293.2147070300753,0.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,0.0,16621.97389771192,0.0,21.0,292.7458952346749,0.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,0.0,17628.691330616373,0.0,21.0,296.2771415483774,0.0,277.3972705078125,0.9979825999243486
10,3000,1,3000,0.0,17564.10105284151,0.0,21.0,298.1941535018645,0.0,277.41481626157406,0.9943260622872272
11,3300,1,3300,0.0,17434.92049729185,0.0,21.0,299.10498566891414,0.0,277.43237286603005,0.9870129870129882
12,3600,1,3600,0.0,17434.92049729185,0.0,21.0,299.5264659134668,0.0,277.45,0.9870129870129882
13,3900,1,3900,0.0,17423.78424250306,0.0,21.0,299.746231571311,0.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,0.0,17410.420736756543,0.0,21.0,299.8662122451145,0.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,0.0,17345.830458981713,0.0,21.0,299.93858941239466,0.0,277.50130903764205,0.9819694868238564
16,4800,1,4800,0.0,1485.5763888213676,0.0,21.0,299.9749137890389,0.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,0.0,126.95330459193086,0.0,21.0,296.38017635006406,0.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,0.0,140.3168103384499,0.0,21.0,294.34761499608294,0.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,0.0,133.63505746519039,0.0,21.0,293.3657395373511,0.0,277.56213941169506,0.0075652502836968906
20,6000,1,6000,0.0,15873.617575906852,0.0,21.0,292.8736356871204,0.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,0.0,17227.786158220802,0.0,21.0,296.21695535867843,0.0,277.5881068004261,0.9752868490732579
22,6600,1,6600,0.0,17230.013409178537,0.0,21.0,298.1152347488384,0.0,277.5997455018939,0.9754129365779851
23,6900,1,6900,0.0,17189.92289193898,0.0,21.0,299.02436686719733,0.0,277.6103987630208,0.9731433614928761
24,7200,1,7200,0.0,17172.104884276963,0.0,21.0,299.4580566640595,0.0,277.62,0.9721346614550503
25,7500,1,7500,0.0,17158.741378530445,0.0,21.0,299.67259601816454,0.0,277.6254863457207,0.9713781364266807
26,7800,1,7800,0.0,17127.55986512191,0.0,21.0,299.78466732854787,0.0,277.6246094389844,0.9696129113604854
27,8100,1,8100,0.0,17105.28735554437,0.0,21.0,299.8420399264214,0.0,277.61852445485255,0.968352036313202
28,8400,1,8400,0.0,17091.923849797848,0.0,21.0,299.87605167011367,0.0,277.60838656838655,0.9675955112848321
29,8700,1,8700,0.0,17163.19588044594,0.0,21.0,299.90049790695076,0.0,277.5953509546478,0.9716303114361365
30,9000,1,9000,0.0,17118.650861290887,0.0,21.0,299.9389971449514,0.0,277.5805727886978,0.9691085613415716
31,9300,1,9300,0.0,17163.19588044594,0.0,21.0,299.9577482997108,0.0,277.56520724559783,0.9716303114361365
