index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,270.84,0.0,0.0,21.5,10435.528576899313,293.15,0.0,0.9126213592233009
1,300,1,300,270.82701932870367,0.0,0.0,21.5,11325.100438179636,295.29000256087386,0.0,0.9904173496406518
2,600,1,600,270.81392129629626,0.0,0.0,21.5,11320.775129291726,296.6967308354034,0.0,0.9900390871264669
3,900,1,900,270.80072187499997,0.0,0.0,21.5,11330.867516696837,297.46702531935586,0.0,0.9909216996595637
4,1200,1,1200,270.787437037037,0.0,0.0,21.5,1288.9420485974015,297.8998603843214,0.0,0.11272222922708366
5,1500,1,1500,270.7740827546296,0.0,0.0,21.5,95.15679553403635,295.37739588829197,0.0,0.00832177531206658
6,1800,1,1800,270.760675,0.0,0.0,21.5,99.4821044219471,293.69734252219075,0.0,0.008700037826251424
7,2100,1,2100,270.74722974537036,0.0,0.0,21.5,95.15679553403635,292.7933586249315,0.0,0.00832177531206658
8,2400,1,2400,270.73376296296294,0.0,0.0,21.5,10759.926743492619,292.30000556035594,0.0,0.9409910477871642
9,2700,1,2700,270.72029062499996,0.0,0.0,21.5,11411.606615937852,294.9698438257659,0.0,0.9979825999243487
10,3000,1,3000,270.7068287037037,0.0,0.0,21.5,11369.795296688033,296.5920631367554,0.0,0.9943260622872273
11,3300,1,3300,270.6933931712963,0.0,0.0,21.5,11286.17265818844,297.4641141238346,0.0,0.9870129870129882
12,3600,1,3600,270.67999999999995,0.0,0.0,21.5,11286.17265818844,297.9238722810377,0.0,0.9870129870129882
13,3900,1,3900,270.6665203883495,0.0,0.0,21.5,11278.963810041907,298.18596905626686,0.0,0.9863825494893455
14,4200,1,4200,270.6528317152103,0.0,0.0,21.5,11270.313192266087,298.3384757796931,0.0,0.9856260244609759
15,4500,1,4500,270.63895922330096,0.0,0.0,21.5,11228.50187301629,298.4331482691345,0.0,0.9819694868238564
16,4800,1,4800,270.6249281553398,0.0,0.0,21.5,961.6603427454894,298.4873056265207,0.0,0.08410036565376383
17,5100,1,5100,270.6107637540453,0.0,0.0,21.5,82.18086887030412,295.69706007296134,0.0,0.007186987769512046
18,5400,1,5400,270.5964912621359,0.0,0.0,21.5,90.83148664612561,293.9575664621983,0.0,0.007943512797881734
19,5700,1,5700,270.58213592233005,0.0,0.0,21.5,86.50617775821486,293.02003362000715,0.0,0.00756525028369689
20,6000,1,6000,270.56772297734625,0.0,0.0,21.5,10275.492148046615,292.50258459664656,0.0,0.8986256461984615
21,6300,1,6300,270.5532776699029,0.0,0.0,21.5,11152.088082663207,295.02446204610436,0.0,0.9752868490732581
22,6600,1,6600,270.5388252427184,0.0,0.0,21.5,11153.529852292497,296.6261565632171,0.0,0.9754129365779851
23,6900,1,6900,270.5243909385113,0.0,0.0,21.5,11127.577998965033,297.4955973946083,0.0,0.9731433614928761
24,7200,1,7200,270.51,0.0,0.0,21.5,11116.04384193061,297.965388281738,0.0,0.9721346614550503
25,7500,1,7500,270.49370276227603,0.0,0.0,21.5,11107.393224154788,298.22572694500116,0.0,0.9713781364266807
26,7800,1,7800,270.47363669953876,0.0,0.0,21.5,11087.208449344545,298.3759699761415,0.0,0.9696129113604853
27,8100,1,8100,270.44995776316796,0.0,0.0,21.5,11072.790753051502,298.46281498887544,0.0,0.9683520363132019
28,8400,1,8400,270.42282190454347,0.0,0.0,21.5,11064.140135275682,298.5149218795933,0.0,0.9675955112848323
29,8700,1,8700,270.3923850750452,0.0,0.0,21.5,11110.276763413389,298.5520646149672,0.0,0.9716303114361367
30,9000,1,9000,270.35880322605306,0.0,0.0,21.5,11081.441370827324,298.59501353709146,0.0,0.9691085613415716
31,9300,1,9300,270.3222323089468,0.0,0.0,21.5,11110.276763413389,298.6206879501617,0.0,0.9716303114361367
32,9600,1,9600,270.28282827510634,0.0,0.0,21.5,1172.1587086238114,298.65277441132577,0.0,0.10250914134409286
33,9900,1,9900,270.2407470759116,0.0,0.0,21.5,92.27325627542926,295.9357327824691,0.0,0.008069600302610022
34,10200,1,10200,270.19614466274237,0.0,0.0,21.5,103.80741330985785,294.17538996638984,0.0,0.009078300340436269
35,10500,1,10500,270.14917698697855,0.0,0.0,21.5,102.36564368055417,293.2250228003752,0.0,0.00895221283570798
36,10800,1,10800,270.09999999999997,0.0,0.0,21.5,10537.89422057988,292.6976886629911,0.0,0.9215735720590099
37,11100,1,11100,270.03340929133856,0.0,0.0,21.5,11345.28521298988,295.2764238008011,0.0,0.9921825747068472
38,11400,1,11400,269.93795695538057,0.0,0.0,21.5,11313.566281145195,296.88674983924165,0.0,0.9894086496028244
39,11700,1,11700,269.8194337007874,0.0,0.0,21.5,11320.775129291726,297.74447858423383,0.0,0.9900390871264669
40,12000,1,12000,269.68363023622044,0.0,0.0,21.5,11365.469987800123,298.2100348237795,0.0,0.9939477997730425
41,12300,1,12300,269.53633727034116,0.0,0.0,21.5,11382.771223351767,298.4782670556968,0.0,0.9954608498297819
42,12600,1,12600,269.383345511811,0.0,0.0,21.5,11434.674930006695,298.6311689172439,0.0,1.0
