index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,271.82,0.0,0.0,22.5,10891.989862916103,293.15,0.0,0.9126213592233009
1,300,1,300,271.8280908161068,0.0,0.0,22.5,11820.472557779234,294.7810750702285,0.0,0.9904173496406516
2,600,1,600,271.8357342807924,0.0,0.0,22.5,11815.958055211018,295.91547408318417,0.0,0.9900390871264668
3,900,1,900,271.84298691860465,0.0,0.0,22.5,11826.491894536843,296.5744877125164,0.0,0.9909216996595638
4,1200,1,1200,271.84990525409125,0.0,0.0,22.5,1345.3217653284062,296.9677002857644,0.0,0.11272222922708366
5,1500,1,1500,271.8565458118002,0.0,0.0,22.5,99.31905650075481,294.98988298469595,0.0,0.00832177531206658
6,1800,1,1800,271.86296511627904,0.0,0.0,22.5,103.83355906897094,293.6073928136296,0.0,0.008700037826251424
7,2100,1,2100,271.8692196920758,0.0,0.0,22.5,99.31905650075481,292.82020034592597,0.0,0.00832177531206658
8,2400,1,2400,271.8753660637381,0.0,0.0,22.5,11230.577555532314,292.3645726840227,0.0,0.9409910477871642
9,2700,1,2700,271.8814607558139,0.0,0.0,22.5,11910.762609143558,294.4543674474884,0.0,0.9979825999243487
10,3000,1,3000,271.887560292851,0.0,0.0,22.5,11867.122417650788,295.7803964720629,0.0,0.9943260622872273
11,3300,1,3300,271.893721199397,0.0,0.0,22.5,11779.84203466529,296.53496017217367,0.0,0.9870129870129881
12,3600,1,3600,271.9,0.0,0.0,22.5,11779.84203466529,296.9548435811994,0.0,0.9870129870129881
13,3900,1,3900,271.90602887294085,0.0,0.0,22.5,11772.317863718248,297.20639349716043,0.0,0.9863825494893456
14,4200,1,4200,271.911429869186,0.0,0.0,22.5,11763.288858581816,297.3574761018197,0.0,0.9856260244609759
15,4500,1,4500,271.916244322311,0.0,0.0,22.5,11719.648667089068,297.4527492351132,0.0,0.9819694868238563
16,4800,1,4800,271.92051356589144,0.0,0.0,22.5,1003.7244043333866,297.50834543105975,0.0,0.08410036565376383
