index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,6580.162504965499,0.0,22.0,293.15,0.0,271.82,0.9126213592233009
1,300,1,300,0.0,7141.085448536067,0.0,22.0,294.98977185971455,0.0,271.8280908161068,0.9904173496406518
2,600,1,600,0.0,7138.358108453876,0.0,22.0,296.1174566871117,0.0,271.8357342807924,0.9900390871264669
3,900,1,900,0.0,7144.72190197898,0.0,22.0,296.6749246160534,0.0,271.84298691860465,0.9909216996595638
4,1200,1,1200,0.0,812.7473444928378,0.0,22.0,296.96308286699565,0.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,0.0,60.001481808196075,0.0,22.0,294.6066888847405,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,0.0,62.728821890386804,0.0,22.0,293.172378480824,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,0.0,60.001481808196075,0.0,22.0,292.4759240663347,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,0.0,6784.713011129803,0.0,22.0,292.1296140797757,0.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,0.0,7195.632250179882,0.0,22.0,294.62170107495325,0.0,271.8814607558139,0.9979825999243487
10,3000,1,3000,0.0,7169.267962718696,0.0,22.0,295.9994171868448,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,0.0,7116.539387796351,0.0,22.0,296.66722633399536,0.0,271.893721199397,0.9870129870129881
12,3600,1,3600,0.0,7116.539387796351,0.0,22.0,296.9830179571632,0.0,271.9,0.9870129870129881
13,3900,1,3900,0.0,7111.99382099269,0.0,22.0,297.15255831290443,0.0,271.90602887294085,0.9863825494893456
14,4200,1,4200,0.0,7106.539140828309,0.0,22.0,297.24384499838544,0.0,271.911429869186,0.9856260244609759
15,4500,1,4500,0.0,7080.174853367136,0.0,22.0,297.30021561409984,0.0,271.916244322311,0.9819694868238562
16,4800,1,4800,0.0,606.3786116070729,0.0,22.0,297.33113249473,0.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,0.0,51.81946156162388,0.0,22.0,294.7863542542038,0.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,0.0,57.27414172600534,0.0,22.0,293.3401723931177,0.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,0.0,54.54680164381461,0.0,22.0,292.6330406656767,0.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,0.0,6479.250921924441,0.0,22.0,292.2795711556581,0.0,271.93296511627904,0.8986256461984616
21,6300,1,6300,0.0,7031.991845248438,0.0,22.0,294.6460082866942,0.0,271.9351283157703,0.975286849073258
22,6600,1,6600,0.0,7032.90095860916,0.0,22.0,296.01650546421536,0.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,0.0,7016.536918116016,0.0,22.0,296.6880360633143,0.0,271.9386044240552,0.9731433614928761
24,7200,1,7200,0.0,7009.264011230178,0.0,22.0,297.0165254386516,0.0,271.94,0.9721346614550503
25,7500,1,7500,0.0,7003.809331065796,0.0,22.0,297.1827872520711,0.0,271.93760844713745,0.9713781364266807
26,7800,1,7800,0.0,6991.081744015577,0.0,22.0,297.27195710653336,0.0,271.9282494668635,0.9696129113604853
27,8100,1,8100,0.0,6981.99061040827,0.0,22.0,297.3208629896018,0.0,271.9125528266486,0.9683520363132019
28,8400,1,8400,0.0,6976.535930243889,0.0,22.0,297.3513990972597,0.0,271.8911482939632,0.9675955112848322
29,8700,1,8700,0.0,7005.627557787252,0.0,22.0,297.37408624528746,0.0,271.8646656362779,0.9716303114361367
30,9000,1,9000,0.0,6987.445290572652,0.0,22.0,297.4063024923817,0.0,271.83373462106294,0.9691085613415716
31,9300,1,9300,0.0,7005.627557787252,0.0,22.0,297.42393090727325,0.0,271.798985015789,0.9716303114361367
32,9600,1,9600,0.0,739.1091622736881,0.0,22.0,297.44822545518355,0.0,271.7610465879265,0.10250914134409288
33,9900,1,9900,0.0,58.18325508673563,0.0,22.0,294.9823784808054,0.0,271.72054910494586,0.008069600302610022
34,10200,1,10200,0.0,65.45616197257753,0.0,22.0,293.5139660917964,0.0,271.67812233431755,0.009078300340436269
35,10500,1,10500,0.0,64.54704861184725,0.0,22.0,292.7928712850555,0.0,271.63439604351214,0.00895221283570798
36,10800,1,10800,0.0,6644.709553577354,0.0,22.0,292.4319723567147,0.0,271.59,0.92157357205901
37,11100,1,11100,0.0,7153.813035586287,0.0,22.0,294.8505262192068,0.0,271.535403277293,0.9921825747068472
38,11400,1,11400,0.0,7133.812541650217,0.0,22.0,296.22272324864383,0.0,271.46326913527696,0.9894086496028244
39,11700,1,11700,0.0,7138.358108453876,0.0,22.0,296.8814529981418,0.0,271.37751862098315,0.9900390871264669
40,12000,1,12000,0.0,7166.540622636506,0.0,22.0,297.2055249903126,0.0,271.2820727814428,0.9939477997730425
41,12300,1,12300,0.0,7177.449982965269,0.0,22.0,297.3791189965807,0.0,271.1808526636873,0.9954608498297819
42,12600,1,12600,0.0,7210.178063951557,0.0,22.0,297.4727597779136,0.0,271.0777793147478,1.0
43,12900,1,12900,0.0,7206.541610508644,0.0,22.0,297.53666997339263,0.0,270.97677378165565,0.999495649981088
44,13200,1,13200,0.0,680.0167938262226,0.0,22.0,297.5720924285107,0.0,270.88175711144214,0.09431345353675463
45,13500,1,13500,0.0,58.18325508673563,0.0,22.0,295.00580491122383,0.0,270.7966503511385,0.008069600302610022
46,13800,1,13800,0.0,60.001481808196075,0.0,22.0,293.5087860626787,0.0,270.7253745477761,0.00832177531206658
47,14100,1,14100,0.0,60.91059516892636,0.0,22.0,292.7700647567716,0.0,270.67185074838613,0.008447862816794867
48,14400,1,14400,0.0,60.91059516892636,0.0,22.0,292.4000619092656,0.0,270.64,0.008447862816794867
49,14700,1,14700,0.0,60.001481808196075,0.0,22.0,292.2015139146058,0.0,270.62191008756844,0.00832177531206658
50,15000,1,15000,0.0,56.36502836527506,0.0,22.0,292.09193842814824,0.0,270.6068870779176,0.007817425293153447
51,15300,1,15300,0.0,55.4559150045449,0.0,22.0,292.0217198154186,0.0,270.59467944089124,0.007691337788425178
52,15600,1,15600,0.0,6575.616938161852,0.0,22.0,291.97142352205526,0.0,270.5850356463333,0.9119909216996601
53,15900,1,15900,0.0,7118.357614517807,0.0,22.0,294.51588903332697,0.0,270.5777041640877,0.9872651620224441
54,16200,1,16200,0.0,7131.994314928761,0.0,22.0,295.9648599864793,0.0,270.5724334639983,0.9891564745933684
55,16500,1,16500,0.0,7127.4487481251135,0.0,22.0,296.67611259446,0.0,270.568972015909,0.9885260370697275
56,16800,1,16800,0.0,7115.630274435616,0.0,22.0,297.02576126462174,0.0,270.56706828966367,0.9868868995082594
57,17100,1,17100,0.0,7126.539634764379,0.0,22.0,297.19769314630514,0.0,270.56647075510625,0.9883999495649987
58,17400,1,17400,0.0,7139.267221814598,0.0,22.0,297.2948171095437,0.0,270.5669278820805,0.990165174631194
59,17700,1,17700,0.0,7162.904169193593,0.0,22.0,297.3547548780841,0.0,270.5681881404305,0.9934434497541305
60,18000,1,18000,0.0,741.8365023558787,0.0,22.0,297.4027639730777,0.0,270.57,0.1028874038582777
61,18300,1,18300,0.0,60.001481808196075,0.0,22.0,294.8824872747473,0.0,270.5730275376131,0.00832177531206658
62,18600,1,18600,0.0,62.728821890386804,0.0,22.0,293.39307240783904,0.0,270.5778463007044,0.008700037826251424
63,18900,1,18900,0.0,57.27414172600534,0.0,22.0,292.6589265012989,0.0,270.5840719650332,0.007943512797881734
64,19200,1,19200,0.0,6596.526545458642,0.0,22.0,292.28846626465725,0.0,270.59132020635917,0.91489093430841
65,19500,1,19500,0.0,7091.993327056634,0.0,22.0,294.6888642795363,0.0,270.5992067004417,0.9836086243853246
66,19800,1,19800,0.0,7093.8115537780905,0.0,22.0,296.0488015040407,0.0,270.60734712304026,0.9838607993947805
