index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,12693.826234910402,0.0,0.0,0.0,22.5,270.84,0.9126213592233008
1,300,1,300,295.2158419860759,13775.905647308835,0.0,0.0,0.0,22.5,270.82701932870367,0.9904173496406519
2,600,1,600,296.6333528805719,13770.644321154547,0.0,0.0,0.0,22.5,270.81392129629626,0.9900390871264669
3,900,1,900,297.45528585606075,13782.920748847868,0.0,0.0,0.0,22.5,270.80072187499997,0.9909216996595638
4,1200,1,1200,297.94546860612974,1567.8751939776055,0.0,0.0,0.0,22.5,270.787437037037,0.11272222922708366
5,1500,1,1500,295.6598868880414,115.74917539431986,0.0,0.0,0.0,22.5,270.7740827546296,0.00832177531206658
6,1800,1,1800,294.06041456350874,121.01050154860714,0.0,0.0,0.0,22.5,270.760675,0.008700037826251424
7,2100,1,2100,293.15434017830745,115.74917539431986,0.0,0.0,0.0,22.5,270.74722974537036,0.00832177531206658
8,2400,1,2400,292.6292583099054,13088.425696481949,0.0,0.0,0.0,22.5,270.73376296296294,0.9409910477871642
9,2700,1,2700,295.0667511302725,13881.13217039458,0.0,0.0,0.0,22.5,270.72029062499996,0.9979825999243487
10,3000,1,3000,296.623379273658,13830.272684236454,0.0,0.0,0.0,22.5,270.7068287037037,0.9943260622872274
11,3300,1,3300,297.5053782687606,13728.553711920249,0.0,0.0,0.0,22.5,270.6933931712963,0.9870129870129882
12,3600,1,3600,297.9995345435503,13728.553711920249,0.0,0.0,0.0,22.5,270.67999999999995,0.9870129870129882
13,3900,1,3900,298.2977621553756,13719.78483499642,0.0,0.0,0.0,22.5,270.6665203883495,0.9863825494893456
14,4200,1,4200,298.4774897996742,13709.262182687846,0.0,0.0,0.0,22.5,270.6528317152103,0.9856260244609759
15,4500,1,4500,298.5922879370853,13658.402696529743,0.0,0.0,0.0,22.5,270.63895922330096,0.9819694868238563
16,4800,1,4800,298.6609774628898,1169.7681816365366,0.0,0.0,0.0,22.5,270.6249281553398,0.08410036565376383
17,5100,1,5100,296.069060876579,99.96519693145807,0.0,0.0,0.0,22.5,270.6107637540453,0.007186987769512046
18,5400,1,5400,294.36655888179024,110.4878492400326,0.0,0.0,0.0,22.5,270.5964912621359,0.007943512797881734
19,5700,1,5700,293.39495249722273,105.22652308574533,0.0,0.0,0.0,22.5,270.58213592233005,0.00756525028369689
20,6000,1,6000,292.82048745036576,12499.157167201774,0.0,0.0,0.0,22.5,270.56772297734625,0.8986256461984616
21,6300,1,6300,295.0987279699811,13565.452601137344,0.0,0.0,0.0,22.5,270.5532776699029,0.975286849073258
22,6600,1,6600,296.6135754185699,13567.20637652209,0.0,0.0,0.0,22.5,270.5388252427184,0.9754129365779851
23,6900,1,6900,297.4743107773933,13535.638419596367,0.0,0.0,0.0,22.5,270.5243909385113,0.9731433614928762
24,7200,1,7200,297.96312405902546,13521.608216518274,0.0,0.0,0.0,22.5,270.51,0.9721346614550503
25,7500,1,7500,298.24592240485447,13511.085564209701,0.0,0.0,0.0,22.5,270.49370276227603,0.9713781364266807
26,7800,1,7800,298.4116668728218,13486.532708823035,0.0,0.0,0.0,22.5,270.47363669953876,0.9696129113604853
27,8100,1,8100,298.5099217768347,13468.994954975402,0.0,0.0,0.0,22.5,270.44995776316796,0.9683520363132019
28,8400,1,8400,298.56953820318,13458.472302666827,0.0,0.0,0.0,22.5,270.42282190454347,0.9675955112848322
29,8700,1,8700,298.60895064067824,13514.593114979218,0.0,0.0,0.0,22.5,270.3923850750452,0.9716303114361367
30,9000,1,9000,298.6500965376022,13479.517607283977,0.0,0.0,0.0,22.5,270.35880322605306,0.9691085613415716
31,9300,1,9300,298.6725043413678,13514.593114979218,0.0,0.0,0.0,22.5,270.3222323089468,0.9716303114361367
32,9600,1,9600,298.6988249383947,1425.8193878118493,0.0,0.0,0.0,22.5,270.28282827510634,0.10250914134409286
33,9900,1,9900,296.1585073852883,112.2416246247951,0.0,0.0,0.0,22.5,270.2407470759116,0.008069600302610022
34,10200,1,10200,294.4276682492006,126.2718277028944,0.0,0.0,0.0,22.5,270.19614466274237,0.009078300340436269
35,10500,1,10500,293.43422512115063,124.51805231813188,0.0,0.0,0.0,22.5,270.14917698697855,0.00895221283570798
36,10800,1,10800,292.8421057401577,12818.34428722855,0.0,0.0,0.0,22.5,270.09999999999997,0.92157357205901
37,11100,1,11100,295.16724880644256,13800.4585026955,0.0,0.0,0.0,22.5,270.03340929133856,0.992182574706847
38,11400,1,11400,296.68663176493374,13761.875444230718,0.0,0.0,0.0,22.5,269.93795695538057,0.9894086496028243
39,11700,1,11700,297.5360231207008,13770.644321154547,0.0,0.0,0.0,22.5,269.8194337007874,0.9900390871264669
40,12000,1,12000,298.01918360035194,13825.011358082165,0.0,0.0,0.0,22.5,269.68363023622044,0.9939477997730425
41,12300,1,12300,298.30565650140824,13846.056662699315,0.0,0.0,0.0,22.5,269.53633727034116,0.9954608498297819
42,12600,1,12600,298.47535286826525,13909.192576550762,0.0,0.0,0.0,22.5,269.383345511811,1.0
43,12900,1,12900,298.587611432303,13902.177475011727,0.0,0.0,0.0,22.5,269.2304456692913,0.999495649981088
44,13200,1,13200,298.65259186517255,1311.8239878022928,0.0,0.0,0.0,22.5,269.0834284514435,0.09431345353675463
45,13500,1,13500,296.0267193398842,112.2416246247951,0.0,0.0,0.0,22.5,268.9480845669291,0.008069600302610022
46,13800,1,13800,294.26761249903336,115.74917539431986,0.0,0.0,0.0,22.5,268.83020472440944,0.00832177531206658
47,14100,1,14100,293.25275707601844,117.50295077908237,0.0,0.0,0.0,22.5,268.7355796325459,0.008447862816794867
48,14400,1,14400,292.6482753094192,117.50295077908237,0.0,0.0,0.0,22.5,268.66999999999996,0.008447862816794867
49,14700,1,14700,292.2786648034327,115.74917539431986,0.0,0.0,0.0,22.5,268.6222788100137,0.00832177531206658
50,15000,1,15000,292.04193363838607,108.7340738552701,0.0,0.0,0.0,22.5,268.5773360768175,0.007817425293153447
51,15300,1,15300,291.8793616447385,106.98029847050785,0.0,0.0,0.0,22.5,268.5351230555555,0.007691337788425178
52,15600,1,15600,291.75939081380835,12685.0573579866,0.0,0.0,0.0,22.5,268.49559100137174,0.9119909216996601
53,15900,1,15900,294.32467331013066,13732.061262689765,0.0,0.0,0.0,22.5,268.45869116941014,0.9872651620224442
54,16200,1,16200,295.99674154927663,13758.367893461202,0.0,0.0,0.0,22.5,268.42437481481477,0.9891564745933683
55,16500,1,16500,296.94837224171334,13749.599016537397,0.0,0.0,0.0,22.5,268.39259319272975,0.9885260370697275
56,16800,1,16800,297.49110746532665,13726.799936535477,0.0,0.0,0.0,22.5,268.363297558299,0.9868868995082593
57,17100,1,17100,297.7999161423131,13747.845241152627,0.0,0.0,0.0,22.5,268.33643916666665,0.9883999495649987
58,17400,1,17400,297.98688138155217,13772.398096539293,0.0,0.0,0.0,22.5,268.3119692729767,0.990165174631194
59,17700,1,17700,298.10629316645793,13817.99625654313,0.0,0.0,0.0,22.5,268.2898391323731,0.9934434497541303
60,18000,1,18000,298.1914631471555,1431.0807139661365,0.0,0.0,0.0,22.5,268.27,0.1028874038582777
61,18300,1,18300,295.62376939387696,115.74917539431986,0.0,0.0,0.0,22.5,268.25040019393595,0.00832177531206658
62,18600,1,18600,293.87771961667113,121.01050154860714,0.0,0.0,0.0,22.5,268.22948181259164,0.008700037826251424
63,18900,1,18900,292.8735094107857,110.4878492400326,0.0,0.0,0.0,22.5,268.2079367816092,0.007943512797881734
64,19200,1,19200,292.2797890016868,12725.394191836127,0.0,0.0,0.0,22.5,268.1864570266307,0.91489093430841
65,19500,1,19500,294.58510730585743,13681.201776531663,0.0,0.0,0.0,22.5,268.1657344732983,0.9836086243853246
66,19800,1,19800,296.09037254079965,13684.70932730118,0.0,0.0,0.0,22.5,268.14646104725415,0.9838607993947805
67,20100,1,20100,296.94405501760417,13672.432899607837,0.0,0.0,0.0,22.5,268.12932867414025,0.9829781868616821
68,20400,1,20400,297.42828907644025,1148.7228770193874,0.0,0.0,0.0,22.5,268.11502927959884,0.08258731559702445
69,20700,1,20700,295.05677698808597,105.22652308574533,0.0,0.0,0.0,22.5,268.10425478927203,0.00756525028369689
70,21000,1,21000,293.4809055799478,105.22652308574533,0.0,0.0,0.0,22.5,268.0976971288018,0.00756525028369689
71,21300,1,21300,292.56932318283543,110.4878492400326,0.0,0.0,0.0,22.5,268.09604822383045,0.007943512797881734
72,21600,1,21600,292.03259509984883,12486.880739508455,0.0,0.0,0.0,22.5,268.09999999999997,0.8977430336653649
73,21900,1,21900,294.3288068378204,13681.201776531663,0.0,0.0,0.0,22.5,268.10772019382466,0.9836086243853246
74,22200,1,22200,295.87174312786965,13716.277284226904,0.0,0.0,0.0,22.5,268.11681428893394,0.9861303744798896
75,22500,1,22500,296.7574192168346,13758.367893461202,0.0,0.0,0.0,22.5,268.127130831643,0.9891564745933683
76,22800,1,22800,297.27543081126106,1560.8600924385548,0.0,0.0,0.0,22.5,268.13851836826683,0.11221787920817047
77,23100,1,23100,294.9945570794113,108.7340738552701,0.0,0.0,0.0,22.5,268.1508254451206,0.007817425293153447
78,23400,1,23400,293.384378445433,112.2416246247951,0.0,0.0,0.0,22.5,268.16390060851927,0.008069600302610022
79,23700,1,23700,292.4551365304317,113.99540000955736,0.03935185185185185,0.6767618312757203,0.682568026834529,22.5,268.17759240477795,0.008195687807338292
80,24000,1,24000,291.91157623719056,12858.68112107808,0.14814814814814814,2.5745884773662553,2.596363760679194,22.5,268.19174938021183,0.92447358466776
