index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,25789.706958653398,0.0,22.0,293.15,0.0,270.84,0.9126213592233009
1,300,1,300,0.0,27988.1387344878,0.0,22.0,297.9441155187442,0.0,270.82701932870367,0.9904173496406518
2,600,1,600,0.0,27977.44943898131,0.0,22.0,300.62438698268744,0.0,270.81392129629626,0.9900390871264669
3,900,1,900,0.0,28002.391128496416,0.0,22.0,301.8808576535863,0.0,270.80072187499997,0.9909216996595637
4,1200,1,1200,0.0,3185.410060933428,0.0,22.0,302.5013467880078,0.0,270.787437037037,0.11272222922708366
5,1500,1,1500,0.0,235.1645011427363,0.0,22.0,297.5585223379604,0.0,270.7740827546296,0.00832177531206658
6,1800,1,1800,0.0,245.85379664922434,0.0,22.0,294.69189778798335,0.0,270.760675,0.008700037826251424
7,2100,1,2100,0.0,235.1645011427363,0.0,22.0,293.3691114546863,0.0,270.74722974537036,0.00832177531206658
8,2400,1,2400,0.0,26591.40412164,0.0,22.0,292.7325620035019,0.0,270.73376296296294,0.9409910477871644
9,2700,1,2700,0.0,28201.92464461756,0.0,22.0,297.98988922540264,0.0,270.72029062499996,0.9979825999243487
10,3000,1,3000,0.0,28098.59478805481,0.0,22.0,300.72695114904184,0.0,270.7068287037037,0.9943260622872273
11,3300,1,3300,0.0,27891.935074929406,0.0,22.0,301.9627727126338,0.0,270.6933931712963,0.9870129870129881
12,3600,1,3600,0.0,27891.935074929406,0.0,22.0,302.5029303610399,0.0,270.67999999999995,0.9870129870129881
13,3900,1,3900,0.0,27874.11958241856,0.0,22.0,302.7711886079975,0.0,270.6665203883495,0.9863825494893456
14,4200,1,4200,0.0,27852.740991405586,0.0,22.0,302.9122846683787,0.0,270.6528317152103,0.985626024460976
15,4500,1,4500,0.0,27749.41113484288,0.0,22.0,302.9928563965253,0.0,270.63895922330096,0.9819694868238563
16,4800,1,4800,0.0,2376.5867009425037,0.0,22.0,303.02710513852696,0.0,270.6249281553398,0.08410036565376383
17,5100,1,5100,0.0,203.09661462327227,0.0,22.0,297.6752181996922,0.0,270.6107637540453,0.007186987769512046
18,5400,1,5400,0.0,224.4752056362483,0.0,22.0,294.7614914440455,0.0,270.5964912621359,0.007943512797881734
19,5700,1,5700,0.0,213.78591012976025,0.0,22.0,293.3986195962955,0.0,270.58213592233005,0.00756525028369689
20,6000,1,6000,0.0,25394.20302491334,0.0,22.0,292.725266316541,0.0,270.56772297734625,0.8986256461984616
21,6300,1,6300,0.0,27560.56691422828,0.0,22.0,297.7005101400555,0.0,270.5532776699029,0.975286849073258
22,6600,1,6600,0.0,27564.13001273041,0.0,22.0,300.406680400499,0.0,270.5388252427184,0.9754129365779851
23,6900,1,6900,0.0,27499.99423969148,0.0,22.0,301.63990164740227,0.0,270.5243909385113,0.9731433614928761
24,7200,1,7200,0.0,27471.489451674195,0.0,22.0,302.1965593624247,0.0,270.51,0.9721346614550503
25,7500,1,7500,0.0,27450.110860661218,0.0,22.0,302.45686077881385,0.0,270.49370276227603,0.9713781364266807
26,7800,1,7800,0.0,27400.22748163096,0.0,22.0,302.5824413732277,0.0,270.47363669953876,0.9696129113604853
27,8100,1,8100,0.0,27364.596496609312,0.0,22.0,302.6421270543513,0.0,270.44995776316796,0.9683520363132019
28,8400,1,8400,0.0,27343.21790559634,0.0,22.0,302.6728831945295,0.0,270.42282190454347,0.9675955112848322
29,8700,1,8700,0.0,27457.237057665527,0.0,22.0,302.69319295471917,0.0,270.3923850750452,0.9716303114361367
30,9000,1,9000,0.0,27385.97508762229,0.0,22.0,302.73699001427656,0.0,270.35880322605306,0.9691085613415715
31,9300,1,9300,0.0,27457.237057665527,0.0,22.0,302.75087466765234,0.0,270.3222323089468,0.9716303114361367
32,9600,1,9600,0.0,2896.799082258252,0.0,22.0,302.78062188611045,0.0,270.28282827510634,0.10250914134409286
33,9900,1,9900,0.0,228.03830413841112,0.0,22.0,297.5883181819777,0.0,270.2407470759116,0.008069600302610022
34,10200,1,10200,0.0,256.5430921557123,0.0,22.0,294.6354557431287,0.0,270.19614466274237,0.009078300340436267
35,10500,1,10500,0.0,252.97999365354946,0.0,22.0,293.2490892303582,0.0,270.14917698697855,0.00895221283570798
36,10800,1,10800,0.0,26042.68695230698,0.0,22.0,292.5584791496102,0.0,270.09999999999997,0.92157357205901
37,11100,1,11100,0.0,28038.022113518058,0.0,22.0,297.6506638619507,0.0,270.03340929133856,0.9921825747068471
38,11400,1,11400,0.0,27959.633946470465,0.0,22.0,300.3687180345054,0.0,269.93795695538057,0.9894086496028244
39,11700,1,11700,0.0,27977.44943898131,0.0,22.0,301.5846006887678,0.0,269.8194337007874,0.9900390871264669
40,12000,1,12000,0.0,28087.90549254832,0.0,22.0,302.1450421403521,0.0,269.68363023622044,0.9939477997730425
41,12300,1,12300,0.0,28130.662674574272,0.0,22.0,302.43086711059664,0.0,269.53633727034116,0.9954608498297819
42,12600,1,12600,0.0,28258.93422065213,0.0,22.0,302.5762342576656,0.0,269.383345511811,1.0
43,12900,1,12900,0.0,28244.681826643508,0.0,22.0,302.67729285120924,0.0,269.2304456692913,0.9994956499810879
44,13200,1,13200,0.0,2665.19767961768,0.0,22.0,302.7275246545259,0.0,269.0834284514435,0.09431345353675463
45,13500,1,13500,0.0,228.03830413841112,0.0,22.0,297.3343552681073,0.0,268.9480845669291,0.008069600302610022
46,13800,1,13800,0.0,235.1645011427363,0.0,22.0,294.331259124687,0.0,268.83020472440944,0.00832177531206658
47,14100,1,14100,0.0,238.72759964489913,0.0,22.0,292.91591272156046,0.0,268.7355796325459,0.008447862816794867
48,14400,1,14400,0.0,238.72759964489913,0.0,22.0,292.21230250087416,0.0,268.66999999999996,0.008447862816794867
49,14700,1,14700,0.0,235.1645011427363,0.0,22.0,291.8306663361348,0.0,268.6222788100137,0.00832177531206658
50,15000,1,15000,0.0,220.91210713408543,0.0,22.0,291.5951076210474,0.0,268.5773360768175,0.007817425293153447
51,15300,1,15300,0.0,217.3490086319231,0.0,22.0,291.42407756515706,0.0,268.5351230555555,0.007691337788425178
52,15600,1,15600,0.0,25771.891466142602,0.0,22.0,291.2857094242065,0.0,268.49559100137174,0.9119909216996601
53,15900,1,15900,0.0,27899.061271933715,0.0,22.0,296.5821222049668,0.0,268.45869116941014,0.9872651620224442
54,16200,1,16200,0.0,27952.507749466156,0.0,22.0,299.4247338840232,0.0,268.42437481481477,0.9891564745933684
55,16500,1,16500,0.0,27934.692256955357,0.0,22.0,300.73359238064006,0.0,268.39259319272975,0.9885260370697275
56,16800,1,16800,0.0,27888.371976427225,0.0,22.0,301.3370494137128,0.0,268.363297558299,0.9868868995082593
57,17100,1,17100,0.0,27931.12915845318,0.0,22.0,301.6160571021176,0.0,268.33643916666665,0.9883999495649987
58,17400,1,17400,0.0,27981.01253748344,0.0,22.0,301.7667909151191,0.0,268.3119692729767,0.990165174631194
59,17700,1,17700,0.0,28073.6530985397,0.0,22.0,301.86135444790904,0.0,268.2898391323731,0.9934434497541305
60,18000,1,18000,0.0,2907.4883777647397,0.0,22.0,301.93928372154534,0.0,268.27,0.1028874038582777
61,18300,1,18300,0.0,235.1645011427363,0.0,22.0,296.6471590596015,0.0,268.25040019393595,0.00832177531206658
62,18600,1,18600,0.0,245.85379664922434,0.0,22.0,293.6551705865492,0.0,268.22948181259164,0.008700037826251424
63,18900,1,18900,0.0,224.4752056362483,0.0,22.0,292.25102247996534,0.0,268.2079367816092,0.007943512797881734
64,19200,1,19200,0.0,25853.842731692326,0.0,22.0,291.5531915483279,0.0,268.1864570266307,0.91489093430841
65,19500,1,19500,0.0,27795.731415371014,0.0,22.0,296.61348697347785,0.0,268.1657344732983,0.9836086243853246
66,19800,1,19800,0.0,27802.857612375323,0.0,22.0,299.31531557249514,0.0,268.14646104725415,0.9838607993947805
67,20100,1,20100,0.0,27777.915922860167,0.0,22.0,300.54365539187864,0.0,268.12932867414025,0.9829781868616819
68,20400,1,20400,0.0,2333.8295189165515,0.0,22.0,301.1079141819065,0.0,268.11502927959884,0.08258731559702445
69,20700,1,20700,0.0,213.78591012976025,0.0,22.0,295.9816997726422,0.0,268.10425478927203,0.00756525028369689
70,21000,1,21000,0.0,213.78591012976025,0.0,22.0,293.1739062946018,0.0,268.0976971288018,0.00756525028369689
71,21300,1,21300,0.0,224.4752056362483,0.0,22.0,291.8539228722126,0.0,268.09604822383045,0.007943512797881734
72,21600,1,21600,0.0,25369.261335398238,0.0,22.0,291.20596278387956,0.0,268.09999999999997,0.897743033665365
73,21900,1,21900,0.0,27795.731415371014,0.0,22.0,296.1902062062085,0.0,268.10772019382466,0.9836086243853246
74,22200,1,22200,0.0,27866.99338541425,0.0,22.0,298.9574137981709,0.0,268.11681428893394,0.9861303744798896
75,22500,1,22500,0.0,27952.507749466156,0.0,22.0,300.2370446820413,0.0,268.127130831643,0.9891564745933684
76,22800,1,22800,0.0,3171.1576669247756,0.0,22.0,300.85113962733305,0.0,268.13851836826683,0.11221787920817047
77,23100,1,23100,0.0,220.91210713408543,0.0,22.0,295.89158931232794,0.0,268.1508254451206,0.007817425293153447
78,23400,1,23400,0.0,228.03830413841112,0.0,22.0,292.9903675094647,0.0,268.16390060851927,0.008069600302610022
79,23700,1,23700,0.682568026834529,231.60140264057347,0.6767618312757203,22.0,291.6320305139148,0.03935185185185185,268.17759240477795,0.008195687807338292
80,24000,1,24000,2.596363760679194,26124.638217856704,2.5745884773662553,22.0,290.967215315309,0.14814814814814814,268.19174938021183,0.9244735846677599
81,24300,1,24300,5.540524681545613,27970.323241976952,5.494791666666667,22.0,296.1117003183027,0.31249999999999994,268.2062200811359,0.9897869121170092
82,24600,1,24600,9.314188269445403,27941.818453959666,9.238683127572019,22.0,298.8417657885035,0.5185185185185184,268.2208530538652,0.9887782120791835
83,24900,1,24900,13.716492004390181,28009.517325500772,13.60757458847737,22.0,300.09378889897044,0.7523148148148147,268.2354968447149,0.9911738746690214
84,25200,1,25200,18.546573366391563,28059.400704531035,18.402777777777782,22.0,300.71331483223474,0.9999999999999998,268.25,0.9929390997352168
85,25500,1,25500,23.60356983546117,28084.34239404619,23.425604423868315,22.0,301.0551705373043,1.247685185185185,268.26463641822187,0.9938217122683154
86,25800,1,25800,28.686618891610614,28176.9829551024,28.477366255144037,22.0,301.2748353066877,1.481481481481481,268.2797830537837,0.99709998739125
87,26100,1,26100,33.59485801485152,28184.109152106714,33.35937500000001,22.0,301.4595409101209,1.6874999999999998,268.29544303685327,0.9973521624007061
88,26400,1,26400,38.12742468519549,28155.604364089428,37.872942386831284,22.0,301.6153539343491,1.8518518518518512,268.3116194975982,0.9963434623628804
89,26700,1,26700,42.08345638265416,28209.05084162187,41.819380144032934,22.0,301.7512608485863,1.9606481481481475,268.3283155661863,0.9982347749338046
90,27000,1,27000,45.26209058723914,28237.555629639155,45.0,22.0,301.8773964536699,2.0,268.3455343727852,0.9992434749716304
91,27300,1,27300,47.97924529423292,28105.720985059168,47.72737911522634,22.0,301.98314845848387,1.9606481481481481,268.3632790475628,0.9945782372966852
92,27600,1,27600,50.66176997992469,27254.140443042255,50.42335390946502,22.0,302.0453634478405,1.8518518518518519,268.38155272068667,0.9644433236666247
93,27900,1,27900,53.27519934583613,27104.49030595142,53.053125,22.0,301.9320157111513,1.6875,268.40035852232455,0.9591476484680368
94,28200,1,28200,55.78506809348891,27870.55648391643,55.58189300411523,22.0,301.88901079501096,1.4814814814814816,268.4196995826443,0.9862564619846185
95,28500,1,28500,58.1569109244047,27884.80887792505,57.974858539094654,22.0,302.0688452746809,1.2476851851851853,268.4395790318135,0.9867608120035305
