index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,15888.267806918346,0.0,23.0,293.15,0.0,277.22999999999996,0.9126213592233009
1,300,1,300,0.0,17242.65593027684,0.0,23.0,297.48668272490625,0.0,277.25013364438655,0.9904173496406519
2,600,1,600,0.0,17236.070574733767,0.0,23.0,299.7317671146868,0.0,277.2697410300926,0.9900390871264669
3,900,1,900,0.0,17251.43640433425,0.0,23.0,300.72691945816854,0.0,277.2888818359375,0.9909216996595639
4,1200,1,1200,0.0,1962.4359518354531,0.0,23.0,301.2071875858915,0.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,0.0,144.87782194758378,0.0,23.0,296.77603518200704,0.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,0.0,151.4631774906558,0.0,23.0,294.3673051546961,0.0,277.3441015625,0.008700037826251424
7,2100,1,2100,0.0,144.87782194758378,0.0,23.0,293.2892123115584,0.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,0.0,16382.169472648744,0.0,23.0,292.7354202390504,0.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,0.0,17374.36304113828,0.0,23.0,297.36207696477675,0.0,277.3972705078125,0.9979825999243488
10,3000,1,3000,0.0,17310.704604221894,0.0,23.0,299.52495819881966,0.0,277.41481626157406,0.9943260622872272
11,3300,1,3300,0.0,17183.38773038919,0.0,23.0,300.40578438698554,0.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,0.0,17183.38773038919,0.0,23.0,300.74997964509515,0.0,277.45,0.9870129870129881
13,3900,1,3900,0.0,17172.412137817384,0.0,23.0,300.91354583709114,0.0,277.46751139322913,0.9863825494893457
14,4200,1,4200,0.0,17159.24142673124,0.0,23.0,300.99329586846096,0.0,277.4846366003788,0.985626024460976
15,4500,1,4500,0.0,17095.582989814888,0.0,23.0,301.03524467486864,0.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,0.0,1464.1440490763405,0.0,23.0,301.042547673564,0.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,0.0,125.12175531836782,0.0,23.0,296.2709267497499,0.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,0.0,138.2924664045118,0.0,23.0,293.83998833837734,0.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,0.0,131.70711086143982,0.0,23.0,292.7399181571323,0.0,277.56213941169506,0.0075652502836968906
20,6000,1,6000,0.0,15644.609651824681,0.0,23.0,292.1671801138305,0.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,0.0,16979.24170855396,0.0,23.0,296.5723689508386,0.0,277.5881068004261,0.975286849073258
22,6600,1,6600,0.0,16981.436827068297,0.0,23.0,298.7490419784956,0.0,277.5997455018939,0.9754129365779852
23,6900,1,6900,0.0,16941.924693809866,0.0,23.0,299.65976758908016,0.0,277.6103987630208,0.9731433614928762
24,7200,1,7200,0.0,16924.363745695016,0.0,23.0,300.05266626183214,0.0,277.62,0.9721346614550505
25,7500,1,7500,0.0,16911.19303460887,0.0,23.0,300.2409313986125,0.0,277.6254863457207,0.9713781364266806
26,7800,1,7800,0.0,16880.46137540788,0.0,23.0,300.34471120193757,0.0,277.6246094389844,0.9696129113604852
27,8100,1,8100,0.0,16858.510190264296,0.0,23.0,300.4015815285641,0.0,277.61852445485255,0.968352036313202
28,8400,1,8400,0.0,16845.33947917815,0.0,23.0,300.44010493502765,0.0,277.60838656838655,0.9675955112848321
29,8700,1,8700,0.0,16915.583271637577,0.0,23.0,300.4714273629277,0.0,277.5953509546478,0.9716303114361368
30,9000,1,9000,0.0,16871.68090135044,0.0,23.0,300.5230107735306,0.0,277.5805727886978,0.9691085613415715
31,9300,1,9300,0.0,16915.583271637577,0.0,23.0,300.5469079970643,0.0,277.56520724559783,0.9716303114361368
32,9600,1,9600,0.0,1784.6313521725094,0.0,23.0,300.5847715406619,0.0,277.5504095004095,0.10250914134409286
33,9900,1,9900,0.0,140.48758491886923,0.0,23.0,295.9869593760638,0.0,277.5373347281941,0.008069600302610022
34,10200,1,10200,0.0,158.04853303372778,0.0,23.0,293.54354914594256,0.0,277.5271381040131,0.009078300340436269
35,10500,1,10500,0.0,155.85341451937032,0.0,23.0,292.44816608959155,0.0,277.5209748029279,0.00895221283570798
36,10800,1,10800,0.0,16044.121221437736,0.0,23.0,291.89117165026283,0.0,277.52,0.92157357205901
37,11100,1,11100,0.0,17273.387589477832,0.0,23.0,296.4268959922759,0.0,277.5229166579774,0.9921825747068472
38,11400,1,11400,0.0,17225.09498216196,0.0,23.0,298.63777986471894,0.0,277.5274419558447,0.9894086496028245
39,11700,1,11700,0.0,17236.070574733767,0.0,23.0,299.5586886716243,0.0,277.533252393018,0.9900390871264669
40,12000,1,12000,0.0,17304.119248678824,0.0,23.0,299.9829970568002,0.0,277.5400244689133,0.9939477997730425
41,12300,1,12300,0.0,17330.460670851113,0.0,23.0,300.22043665466265,0.0,277.5474346829468,0.9954608498297819
42,12600,1,12600,0.0,17409.484937367975,0.0,23.0,300.3664681367391,0.0,277.55515953453454,1.0
43,12900,1,12900,0.0,17400.704463310565,0.0,23.0,300.4865119044395,0.0,277.5628755230925,0.999495649981088
44,13200,1,13200,0.0,1641.9486487392842,0.0,23.0,300.5656879319872,0.0,277.5702591480369,0.09431345353675463
45,13500,1,13500,0.0,140.48758491886923,0.0,23.0,295.80776201713905,0.0,277.57698690878374,0.008069600302610022
46,13800,1,13800,0.0,144.87782194758378,0.0,23.0,293.3551704054997,0.0,277.5827353047492,0.00832177531206658
47,14100,1,14100,0.0,147.07294046194122,0.0,23.0,292.2608256129137,0.0,277.5871808353492,0.008447862816794867
48,14400,1,14400,0.0,147.07294046194122,0.0,23.0,291.7129326890875,0.0,277.59,0.008447862816794867
49,14700,1,14700,0.0,144.87782194758378,0.0,23.0,291.3931467683262,0.0,277.59077860037956,0.00832177531206658
50,15000,1,15000,0.0,136.09734789015437,0.0,23.0,291.1771375559904,0.0,277.58959193628493,0.007817425293153447
51,15300,1,15300,0.0,133.90222937579725,0.0,23.0,291.008094337194,0.0,277.5868507543103,0.007691337788425178
52,15600,1,15600,0.0,15877.29221434657,0.0,23.0,290.8644478254421,0.0,277.5829658010501,0.9119909216996601
53,15900,1,15900,0.0,17187.777967417896,0.0,23.0,295.5560337088452,0.0,277.57834782309845,0.9872651620224442
54,16200,1,16200,0.0,17220.704745133255,0.0,23.0,297.88858469496506,0.0,277.5734075670498,0.9891564745933683
55,16500,1,16500,0.0,17209.72915256148,0.0,23.0,298.9104457178298,0.0,277.56855577949835,0.9885260370697275
56,16800,1,16800,0.0,17181.192611874823,0.0,23.0,299.39149065900216,0.0,277.5642032070384,0.9868868995082594
57,17100,1,17100,0.0,17207.534034047112,0.0,23.0,299.64363637156123,0.0,277.56076059626434,0.9883999495649988
