index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,6132.967430513233,293.15,270.84,0.0,0.0,22.5,0.9126213592233009
1,300,1,300,0.0,6655.769434468293,294.006516153305,270.82701932870367,0.0,0.0,22.5,0.9904173496406519
2,600,1,600,0.0,6653.227447415027,294.66449498650934,270.81392129629626,0.0,0.0,22.5,0.990039087126467
3,900,1,900,0.0,6659.158750539306,295.07466716331766,270.80072187499997,0.0,0.0,22.5,0.9909216996595637
4,1200,1,1200,0.0,757.5121418732846,295.33499930804385,270.787437037037,0.0,0.0,22.5,0.11272222922708366
5,1500,1,1500,0.0,55.923715171853225,294.09070261571134,270.7740827546296,0.0,0.0,22.5,0.00832177531206658
6,1800,1,1800,0.0,58.46570222511928,293.1581317370758,270.760675,0.0,0.0,22.5,0.008700037826251424
7,2100,1,2100,0.0,55.923715171853225,292.58491234422667,270.74722974537036,0.0,0.0,22.5,0.00832177531206658
8,2400,1,2400,0.0,6323.616459508187,292.2293094082094,270.73376296296294,0.0,0.0,22.5,0.9409910477871642
9,2700,1,2700,0.0,6706.609175533614,293.5100375280266,270.72029062499996,0.0,0.0,22.5,0.9979825999243487
10,3000,1,3000,0.0,6682.036634018701,294.38794970965716,270.7068287037037,0.0,0.0,22.5,0.9943260622872273
11,3300,1,3300,0.0,6632.891550988898,294.92933852157796,270.6933931712963,0.0,0.0,22.5,0.9870129870129882
12,3600,1,3600,0.0,6632.891550988898,295.25525697882523,270.67999999999995,0.0,0.0,22.5,0.9870129870129882
13,3900,1,3900,0.0,6628.654905900114,295.46802761114236,270.6665203883495,0.0,0.0,22.5,0.9863825494893456
14,4200,1,4200,0.0,6623.570931793582,295.60336811574047,270.6528317152103,0.0,0.0,22.5,0.9856260244609759
15,4500,1,4500,0.0,6598.998390278681,295.6936947108339,270.63895922330096,0.0,0.0,22.5,0.9819694868238564
16,4800,1,4800,0.0,565.1684548428202,295.7518055500955,270.6249281553398,0.0,0.0,22.5,0.08410036565376383
17,5100,1,5100,0.0,48.29775401205506,294.35114326142434,270.6107637540453,0.0,0.0,22.5,0.007186987769512046
18,5400,1,5400,0.0,53.38172811858717,293.366462379501,270.5964912621359,0.0,0.0,22.5,0.007943512797881734
