index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,277.22999999999996,3887.736129025713,293.15,0.0,0.0,22.5,0.9126213592233009
1,300,1,300,0.0,277.25013364438655,4219.144417449159,293.914028667592,0.0,0.0,22.5,0.9904173496406516
2,600,1,600,0.0,277.2697410300926,4217.533031930083,294.47388586290634,0.0,0.0,22.5,0.9900390871264669
3,900,1,900,0.0,277.2888818359375,4221.292931474591,294.8083117397154,0.0,0.0,22.5,0.9909216996595639
4,1200,1,1200,0.0,277.30761574074074,480.1928846848563,295.01415395838444,0.0,0.0,22.5,0.11272222922708366
5,1500,1,1500,0.0,277.3260024233217,35.45048141968738,293.96923449140024,0.0,0.0,22.5,0.00832177531206658
6,1800,1,1800,0.0,277.3441015625,37.06186693876408,293.2202615667072,0.0,0.0,22.5,0.008700037826251424
7,2100,1,2100,0.0,277.36197283709487,35.45048141968738,292.77947657820414,0.0,0.0,22.5,0.00832177531206658
8,2400,1,2400,0.0,277.3796759259259,4008.590042956466,292.5186338129509,0.0,0.0,22.5,0.9409910477871642
9,2700,1,2700,0.0,277.3972705078125,4251.372127830693,293.60960342975,0.0,0.0,22.5,0.9979825999243486
10,3000,1,3000,0.0,277.41481626157406,4235.79540114628,294.328760582887,0.0,0.0,22.5,0.9943260622872272
11,3300,1,3300,0.0,277.43237286603005,4204.641947777469,294.75186617142145,0.0,0.0,22.5,0.9870129870129881
12,3600,1,3600,0.0,277.45,4204.641947777469,294.9982550543817,0.0,0.0,22.5,0.9870129870129881
13,3900,1,3900,0.0,277.46751139322913,4201.95630524567,295.1533987898465,0.0,0.0,22.5,0.9863825494893456
14,4200,1,4200,0.0,277.4846366003788,4198.733534207517,295.2498979435261,0.0,0.0,22.5,0.985626024460976
15,4500,1,4500,0.0,277.50130903764205,4183.156807523111,295.3121153225399,0.0,0.0,22.5,0.9819694868238563
16,4800,1,4800,0.0,277.5174621212121,358.2647137413864,295.35209804301894,0.0,0.0,22.5,0.08410036565376383
17,5100,1,5100,0.0,277.5330292672822,30.616324862457283,294.18405721755306,0.0,0.0,22.5,0.007186987769512046
18,5400,1,5400,0.0,277.54794389204545,33.83909590061068,293.3974860784059,0.0,0.0,22.5,0.007943512797881734
19,5700,1,5700,0.0,277.56213941169506,32.22771038153398,292.9366949339941,0.0,0.0,22.5,0.0075652502836968906
20,6000,1,6000,0.0,277.57554924242424,3828.1148648198755,292.662430172414,0.0,0.0,22.5,0.8986256461984616
21,6300,1,6300,0.0,277.5881068004261,4154.688996686092,293.68898686849343,0.0,0.0,22.5,0.975286849073258
22,6600,1,6600,0.0,277.5997455018939,4155.226125192446,294.39546319322767,0.0,0.0,22.5,0.9754129365779851
23,6900,1,6900,0.0,277.6103987630208,4145.557812077986,294.81632047504763,0.0,0.0,22.5,0.9731433614928762
24,7200,1,7200,0.0,277.62,4141.260784027117,295.065842264066,0.0,0.0,22.5,0.9721346614550505
25,7500,1,7500,0.0,277.6254863457207,4138.038012988963,295.21705614167865,0.0,0.0,22.5,0.9713781364266806
26,7800,1,7800,0.0,277.6246094389844,4130.518213899941,295.3115159525638,0.0,0.0,22.5,0.9696129113604853
27,8100,1,8100,0.0,277.61852445485255,4125.14692883635,295.3713939362322,0.0,0.0,22.5,0.968352036313202
28,8400,1,8400,0.0,277.60838656838655,4121.924157798196,295.41153155805694,0.0,0.0,22.5,0.9675955112848321
29,8700,1,8700,0.0,277.5953509546478,4139.112270001679,295.44066763516634,0.0,0.0,22.5,0.9716303114361367
30,9000,1,9000,0.0,277.5805727886978,4128.369699874503,295.4695110691133,0.0,0.0,22.5,0.9691085613415715
31,9300,1,9300,0.0,277.56520724559783,4139.112270001679,295.48947934793057,0.0,0.0,22.5,0.9716303114361367
32,9600,1,9600,0.0,277.5504095004095,436.68547566978543,295.5105676341463,0.0,0.0,22.5,0.10250914134409286
33,9900,1,9900,0.0,277.5373347281941,34.376224406969605,294.36794732806493,0.0,0.0,22.5,0.008069600302610022
34,10200,1,10200,0.0,277.5271381040131,38.67325245784078,293.57094094061443,0.0,0.0,22.5,0.009078300340436269
35,10500,1,10500,0.0,277.5209748029279,38.13612395148185,293.10218462432294,0.0,0.0,22.5,0.00895221283570798
36,10800,1,10800,0.0,277.52,3925.8722529772,292.8225207750215,0.0,0.0,22.5,0.92157357205901
37,11100,1,11100,0.0,277.5229166579774,4226.664216538182,293.87408524449023,0.0,0.0,22.5,0.9921825747068472
38,11400,1,11400,0.0,277.5274419558447,4214.847389398284,294.58632760042775,0.0,0.0,22.5,0.9894086496028245
39,11700,1,11700,0.0,277.533252393018,4217.533031930083,295.00455449636297,0.0,0.0,22.5,0.9900390871264669
40,12000,1,12000,0.0,277.5400244689133,4234.184015627204,295.25788643217953,0.0,0.0,22.5,0.9939477997730425
41,12300,1,12300,0.0,277.5474346829468,4240.629557703511,295.4162661066387,0.0,0.0,22.5,0.9954608498297819
42,12600,1,12600,0.0,277.55515953453454,4259.966183932431,295.51756192083485,0.0,0.0,22.5,1.0
43,12900,1,12900,0.0,277.5628755230925,4257.817669907,295.5895234211823,0.0,0.0,22.5,0.999495649981088
44,13200,1,13200,0.0,277.5702591480369,401.77212275645724,295.6386627367343,0.0,0.0,22.5,0.09431345353675463
45,13500,1,13500,0.0,277.57698690878374,34.376224406969605,294.4643878843606,0.0,0.0,22.5,0.008069600302610022
46,13800,1,13800,0.0,277.5827353047492,35.45048141968738,293.66085445149923,0.0,0.0,22.5,0.00832177531206658
