index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,5790.113705641071,0.0,20.0,293.15,0.0,270.84,0.912621359223301
1,300,1,300,0.0,6283.689300609376,0.0,20.0,293.92403093739193,0.0,270.82701932870367,0.9904173496406518
2,600,1,600,0.0,6281.289419272415,0.0,20.0,294.52486474641825,0.0,270.81392129629626,0.9900390871264669
3,900,1,900,0.0,6286.889142391984,0.0,20.0,294.89861702898764,0.0,270.80072187499997,0.9909216996595639
4,1200,1,1200,0.0,715.1646384143576,0.0,20.0,295.13580426661406,0.0,270.787437037037,0.11272222922708365
5,1500,1,1500,0.0,52.79738941314049,0.0,20.0,293.9523914931595,0.0,270.7740827546296,0.00832177531206658
6,1800,1,1800,0.0,55.19727075010143,0.0,20.0,293.0680677672443,0.0,270.760675,0.008700037826251424
7,2100,1,2100,0.0,52.79738941314049,0.0,20.0,292.5244145659869,0.0,270.74722974537036,0.00832177531206658
8,2400,1,2400,0.0,5970.10480591314,0.0,20.0,292.1870835932021,0.0,270.73376296296294,0.9409910477871641
9,2700,1,2700,0.0,6331.6869273485945,0.0,20.0,293.39470201713084,0.0,270.72029062499996,0.9979825999243486
10,3000,1,3000,0.0,6308.488074424631,0.0,20.0,294.2254256912235,0.0,270.7068287037037,0.9943260622872272
11,3300,1,3300,0.0,6262.090368576727,0.0,20.0,294.7341756883407,0.0,270.6933931712963,0.9870129870129881
12,3600,1,3600,0.0,6262.090368576727,0.0,20.0,295.04159462037535,0.0,270.67999999999995,0.9870129870129881
13,3900,1,3900,0.0,6258.090566348452,0.0,20.0,295.2394404511163,0.0,270.6665203883495,0.9863825494893456
14,4200,1,4200,0.0,6253.29080367453,0.0,20.0,295.36496710273394,0.0,270.6528317152103,0.9856260244609759
15,4500,1,4500,0.0,6230.091950750579,0.0,20.0,295.4483876292868,0.0,270.63895922330096,0.9819694868238564
16,4800,1,4800,0.0,533.5736172509809,0.0,20.0,295.50156801979097,0.0,270.6249281553398,0.08410036565376383
17,5100,1,5100,0.0,45.5977454022577,0.0,20.0,294.1751055514072,0.0,270.6107637540453,0.007186987769512046
18,5400,1,5400,0.0,50.39750807617956,0.0,20.0,293.2439578381217,0.0,270.5964912621359,0.007943512797881734
19,5700,1,5700,0.0,47.99762673921863,0.0,20.0,292.6715170018056,0.0,270.58213592233005,0.0075652502836968906
20,6000,1,6000,0.0,5701.318096173516,0.0,20.0,292.3156737277077,0.0,270.56772297734625,0.8986256461984616
21,6300,1,6300,0.0,6187.694047130939,0.0,20.0,293.44768794794845,0.0,270.5532776699029,0.975286849073258
22,6600,1,6600,0.0,6188.494007576585,0.0,20.0,294.2608168124201,0.0,270.5388252427184,0.9754129365779851
23,6900,1,6900,0.0,6174.09471955482,0.0,20.0,294.7636545407353,0.0,270.5243909385113,0.9731433614928761
24,7200,1,7200,0.0,6167.695035989594,0.0,20.0,295.07408887027816,0.0,270.51,0.9721346614550503
25,7500,1,7500,0.0,6162.895273315672,0.0,20.0,295.26935471845326,0.0,270.49370276227603,0.9713781364266807
26,7800,1,7800,0.0,6151.695827076525,0.0,20.0,295.3955389382049,0.0,270.47363669953876,0.9696129113604854
27,8100,1,8100,0.0,6143.696222619985,0.0,20.0,295.47669924286816,0.0,270.44995776316796,0.968352036313202
28,8400,1,8400,0.0,6138.896459946063,0.0,20.0,295.529489881285,0.0,270.42282190454347,0.9675955112848323
29,8700,1,8700,0.0,6164.495194206976,0.0,20.0,295.5676021674633,0.0,270.3923850750452,0.9716303114361367
30,9000,1,9000,0.0,6148.495985293906,0.0,20.0,295.60239974954027,0.0,270.35880322605306,0.9691085613415715
31,9300,1,9300,0.0,6164.495194206976,0.0,20.0,295.6258158331314,0.0,270.3222323089468,0.9716303114361367
32,9600,1,9600,0.0,650.3678423164125,0.0,20.0,295.64978754225984,0.0,270.28282827510634,0.10250914134409288
33,9900,1,9900,0.0,51.197468521833244,0.0,20.0,294.34597918506165,0.0,270.2407470759116,0.008069600302610022
34,10200,1,10200,0.0,57.59715208706236,0.0,20.0,293.40140043402323,0.0,270.19614466274237,0.009078300340436269
35,10500,1,10500,0.0,56.797191641408666,0.0,20.0,292.81914654846844,0.0,270.14917698697855,0.00895221283570798
36,10800,1,10800,0.0,5846.910897282486,0.0,20.0,292.45600652639706,0.0,270.09999999999997,0.92157357205901
37,11100,1,11100,0.0,6294.888746848524,0.0,20.0,293.6143164566342,0.0,270.03340929133856,0.9921825747068471
38,11400,1,11400,0.0,6277.28961704414,0.0,20.0,294.43050908571945,0.0,269.93795695538057,0.9894086496028244
39,11700,1,11700,0.0,6281.289419272415,0.0,20.0,294.92866056525725,0.0,269.8194337007874,0.9900390871264669
40,12000,1,12000,0.0,6306.08819308767,0.0,20.0,295.23714350009976,0.0,269.68363023622044,0.9939477997730424
41,12300,1,12300,0.0,6315.687718435514,0.0,20.0,295.43418125606684,0.0,269.53633727034116,0.9954608498297819
42,12600,1,12600,0.0,6344.486294479046,0.0,20.0,295.559317536763,0.0,269.383345511811,1.0
43,12900,1,12900,0.0,6341.286452696438,0.0,20.0,295.6449340912562,0.0,269.2304456692913,0.9994956499810879
44,13200,1,13200,0.0,598.370413348926,0.0,20.0,295.69901064919304,0.0,269.0834284514435,0.09431345353675463
45,13500,1,13500,0.0,51.197468521833244,0.0,20.0,294.3571804171586,0.0,268.9480845669291,0.008069600302610022
46,13800,1,13800,0.0,52.79738941314049,0.0,20.0,293.3981200364231,0.0,268.83020472440944,0.00832177531206658
47,14100,1,14100,0.0,53.597349858794175,0.0,20.0,292.80383283088264,0.0,268.7355796325459,0.008447862816794867
48,14400,1,14400,0.0,53.597349858794175,0.0,20.0,292.4319127619286,0.0,268.66999999999996,0.008447862816794867
49,14700,1,14700,0.0,52.79738941314049,0.0,20.0,292.1931210915864,0.0,268.6222788100137,0.00832177531206658
50,15000,1,15000,0.0,49.59754763052588,0.0,20.0,292.04062610281505,0.0,268.5773360768175,0.007817425293153447
51,15300,1,15300,0.0,48.79758718487231,0.0,20.0,291.93769329194976,0.0,268.5351230555555,0.007691337788425178
52,15600,1,15600,0.0,5786.113903412806,0.0,20.0,291.8678142163683,0.0,268.49559100137174,0.9119909216996601
53,15900,1,15900,0.0,6263.690289468032,0.0,20.0,293.1929940236386,0.0,268.45869116941014,0.9872651620224442
54,16200,1,16200,0.0,6275.689696152836,0.0,20.0,294.1204097486955,0.0,268.42437481481477,0.9891564745933684
55,16500,1,16500,0.0,6271.689893924571,0.0,20.0,294.69423626285374,0.0,268.39259319272975,0.9885260370697275
56,16800,1,16800,0.0,6261.29040813107,0.0,20.0,295.04899398529,0.0,268.363297558299,0.9868868995082593
57,17100,1,17100,0.0,6270.889933478914,0.0,20.0,295.26928628304455,0.0,268.33643916666665,0.9883999495649987
58,17400,1,17400,0.0,6282.0893797180615,0.0,20.0,295.4125601943249,0.0,268.3119692729767,0.990165174631194
59,17700,1,17700,0.0,6302.888351305063,0.0,20.0,295.5084091181432,0.0,268.2898391323731,0.9934434497541305
60,18000,1,18000,0.0,652.7677236533733,0.0,20.0,295.5782385385523,0.0,268.27,0.10288740385827769
61,18300,1,18300,0.0,52.79738941314049,0.0,20.0,294.2706017297437,0.0,268.25040019393595,0.00832177531206658
62,18600,1,18600,0.0,55.19727075010143,0.0,20.0,293.3223989838272,0.0,268.22948181259164,0.008700037826251424
63,18900,1,18900,0.0,50.39750807617956,0.0,20.0,292.737083635861,0.0,268.2079367816092,0.007943512797881734
64,19200,1,19200,0.0,5804.5129936628355,0.0,20.0,292.37030872351795,0.0,268.1864570266307,0.9148909343084098
65,19500,1,19500,0.0,6240.491436544079,0.0,20.0,293.51977728986674,0.0,268.1657344732983,0.9836086243853245
66,19800,1,19800,0.0,6242.091357435383,0.0,20.0,294.329019263531,0.0,268.14646104725415,0.9838607993947805
67,20100,1,20100,0.0,6236.491634315804,0.0,20.0,294.830110248727,0.0,268.12932867414025,0.982978186861682
68,20400,1,20400,0.0,523.9740919031372,0.0,20.0,295.1394074734626,0.0,268.11502927959884,0.08258731559702445
69,20700,1,20700,0.0,47.99762673921863,0.0,20.0,293.9635475179962,0.0,268.10425478927203,0.0075652502836968906
70,21000,1,21000,0.0,47.99762673921863,0.0,20.0,293.127229074693,0.0,268.0976971288018,0.0075652502836968906
71,21300,1,21300,0.0,50.39750807617956,0.0,20.0,292.6073333529532,0.0,268.09604822383045,0.007943512797881734
72,21600,1,21600,0.0,5695.718373053948,0.0,20.0,292.28566647462964,0.0,268.09999999999997,0.8977430336653649
73,21900,1,21900,0.0,6240.491436544079,0.0,20.0,293.43337913910057,0.0,268.10772019382466,0.9836086243853245
74,22200,1,22200,0.0,6256.490645457148,0.0,20.0,294.2705661570172,0.0,268.11681428893394,0.9861303744798896
75,22500,1,22500,0.0,6275.689696152836,0.0,20.0,294.79314839804135,0.0,268.127130831643,0.9891564745933684
76,22800,1,22800,0.0,711.9647966317426,0.0,20.0,295.1236611566687,0.0,268.13851836826683,0.11221787920817047
77,23100,1,23100,0.0,49.59754763052588,0.0,20.0,293.99681602834033,0.0,268.1508254451206,0.007817425293153447
78,23400,1,23400,0.0,51.197468521833244,0.0,20.0,293.1455097103805,0.0,268.16390060851927,0.008069600302610022
79,23700,1,23700,0.682568026834529,51.99742896748681,0.6767618312757203,20.0,292.62067516630486,0.03935185185185185,268.17759240477795,0.008195687807338292
80,24000,1,24000,2.596363760679194,5865.309987532517,2.5745884773662553,20.0,292.2974545033226,0.14814814814814814,268.19174938021183,0.92447358466776
81,24300,1,24300,5.540524681545613,6279.689498381101,5.494791666666667,20.0,293.4909764432449,0.31249999999999994,268.2062200811359,0.9897869121170092
82,24600,1,24600,9.314188269445403,6273.289814815875,9.238683127572019,20.0,294.33458910096266,0.5185185185185184,268.2208530538652,0.9887782120791835
83,24900,1,24900,13.716492004390181,6288.489063283298,13.60757458847737,20.0,294.8735838762355,0.7523148148148147,268.2354968447149,0.9911738746690214
84,25200,1,25200,18.546573366391563,6299.688509522445,18.402777777777782,20.0,295.24420406758077,0.9999999999999998,268.25,0.9929390997352168
