index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,270.84,0.0,0.0,21.5,3604.390018825873,293.15,0.0,0.9126213592233009
1,300,1,300,270.82701932870367,0.0,0.0,21.5,3911.64459766196,294.0996567369643,0.0,0.9904173496406516
2,600,1,600,270.81392129629626,0.0,0.0,21.5,3910.1506531943614,294.7564401014302,0.0,0.9900390871264669
3,900,1,900,270.80072187499997,0.0,0.0,21.5,3913.6365236187535,295.11585494525275,0.0,0.9909216996595638
4,1200,1,1200,270.787437037037,0.0,0.0,21.5,445.19545134434,295.3197442629517,0.0,0.11272222922708366
5,1500,1,1500,270.7740827546296,0.0,0.0,21.5,32.866778287166035,293.86956325951394,0.0,0.00832177531206658
6,1800,1,1800,270.760675,0.0,0.0,21.5,34.360722754764495,292.9065424499731,0.0,0.008700037826251424
7,2100,1,2100,270.74722974537036,0.0,0.0,21.5,32.866778287166035,292.38772020340804,0.0,0.00832177531206658
8,2400,1,2400,270.73376296296294,0.0,0.0,21.5,3716.435853895757,292.10615083117614,0.0,0.9409910477871642
9,2700,1,2700,270.72029062499996,0.0,0.0,21.5,3941.5234870139293,293.610543824057,0.0,0.9979825999243487
10,3000,1,3000,270.7068287037037,0.0,0.0,21.5,3927.0820238271394,294.5271798549983,0.0,0.9943260622872273
11,3300,1,3300,270.6933931712963,0.0,0.0,21.5,3898.199097453574,295.01844660354266,0.0,0.9870129870129881
12,3600,1,3600,270.67999999999995,0.0,0.0,21.5,3898.199097453574,295.2775017552636,0.0,0.9870129870129881
13,3900,1,3900,270.6665203883495,0.0,0.0,21.5,3895.7091900075716,295.4264094748833,0.0,0.9863825494893456
14,4200,1,4200,270.6528317152103,0.0,0.0,21.5,3892.721301072375,295.5130511966939,0.0,0.9856260244609759
15,4500,1,4500,270.63895922330096,0.0,0.0,21.5,3878.2798378855923,295.56788652166483,0.0,0.9819694868238563
16,4800,1,4800,270.6249281553398,0.0,0.0,21.5,332.15365329605703,295.60054888349947,0.0,0.08410036565376383
17,5100,1,5100,270.6107637540453,0.0,0.0,21.5,28.384944884370668,294.02339680209474,0.0,0.007186987769512046
18,5400,1,5400,270.5964912621359,0.0,0.0,21.5,31.372833819567578,293.04364875844516,0.0,0.007943512797881734
19,5700,1,5700,270.58213592233005,0.0,0.0,21.5,29.87888935196912,292.51345297273946,0.0,0.00756525028369689
20,6000,1,6000,270.56772297734625,0.0,0.0,21.5,3549.11407352473,292.22145565936773,0.0,0.8986256461984616
21,6300,1,6300,270.5532776699029,0.0,0.0,21.5,3851.886818958022,293.64703348710384,0.0,0.975286849073258
22,6600,1,6600,270.5388252427184,0.0,0.0,21.5,3852.3848004472165,294.5535236132787,0.0,0.9754129365779851
23,6900,1,6900,270.5243909385113,0.0,0.0,21.5,3843.421133641626,295.0453665454164,0.0,0.9731433614928761
24,7200,1,7200,270.51,0.0,0.0,21.5,3839.4372817280323,295.3134907842348,0.0,0.9721346614550503
25,7500,1,7500,270.49370276227603,0.0,0.0,21.5,3836.4493927928356,295.46272949111443,0.0,0.9713781364266807
26,7800,1,7800,270.47363669953876,0.0,0.0,21.5,3829.477651944045,295.5505369277802,0.0,0.9696129113604853
27,8100,1,8100,270.44995776316796,0.0,0.0,21.5,3824.4978370520475,295.6019657333324,0.0,0.9683520363132019
28,8400,1,8400,270.42282190454347,0.0,0.0,21.5,3821.509948116851,295.6358466613987,0.0,0.9675955112848322
29,8700,1,8700,270.3923850750452,0.0,0.0,21.5,3837.4453557712322,295.6604002072215,0.0,0.9716303114361367
30,9000,1,9000,270.35880322605306,0.0,0.0,21.5,3827.4857259872447,295.6882454514602,0.0,0.9691085613415716
31,9300,1,9300,270.3222323089468,0.0,0.0,21.5,3837.4453557712322,295.70635463499593,0.0,0.9716303114361367
32,9600,1,9600,270.28282827510634,0.0,0.0,21.5,404.8589507191816,295.72813921797024,0.0,0.10250914134409286
33,9900,1,9900,270.2407470759116,0.0,0.0,21.5,31.87081530876709,294.19334873607863,0.0,0.008069600302610022
34,10200,1,10200,270.19614466274237,0.0,0.0,21.5,35.85466722236295,293.2013324510426,0.0,0.009078300340436269
35,10500,1,10500,270.14917698697855,0.0,0.0,21.5,35.35668573316344,292.66471078749566,0.0,0.00895221283570798
36,10800,1,10800,270.09999999999997,0.0,0.0,21.5,3639.746704559041,292.3681474288775,0.0,0.92157357205901
37,11100,1,11100,270.03340929133856,0.0,0.0,21.5,3918.6163385107507,293.82864655929404,0.0,0.9921825747068471
38,11400,1,11400,269.93795695538057,0.0,0.0,21.5,3907.6607457483597,294.7392826247181,0.0,0.9894086496028244
39,11700,1,11700,269.8194337007874,0.0,0.0,21.5,3910.1506531943614,295.2235427581711,0.0,0.9900390871264669
40,12000,1,12000,269.68363023622044,0.0,0.0,21.5,3925.588079359541,295.4879775908073,0.0,0.9939477997730425
41,12300,1,12300,269.53633727034116,0.0,0.0,21.5,3931.563857229935,295.6395180940971,0.0,0.9954608498297819
42,12600,1,12600,269.383345511811,0.0,0.0,21.5,3949.4911908411163,295.7268025541724,0.0,1.0
43,12900,1,12900,269.2304456692913,0.0,0.0,21.5,3947.4992648843227,295.78512692017813,0.0,0.999495649981088
44,13200,1,13200,269.0834284514435,0.0,0.0,21.5,372.4901539212153,295.8191871990382,0.0,0.09431345353675463
45,13500,1,13500,268.9480845669291,0.0,0.0,21.5,31.87081530876709,294.22636611168684,0.0,0.008069600302610022
46,13800,1,13800,268.83020472440944,0.0,0.0,21.5,32.866778287166035,293.210986434841,0.0,0.00832177531206658
47,14100,1,14100,268.7355796325459,0.0,0.0,21.5,33.364759776365545,292.6601127789254,0.0,0.008447862816794867
48,14400,1,14400,268.66999999999996,0.0,0.0,21.5,33.364759776365545,292.35349120945557,0.0,0.008447862816794867
49,14700,1,14700,268.6222788100137,0.0,0.0,21.5,32.866778287166035,292.17876270181984,0.0,0.00832177531206658
50,15000,1,15000,268.5773360768175,0.0,0.0,21.5,30.87485233036807,292.077382984597,0.0,0.007817425293153447
51,15300,1,15300,268.5351230555555,0.0,0.0,21.5,30.376870841168635,292.0114023073887,0.0,0.007691337788425178
52,15600,1,15600,268.49559100137174,0.0,0.0,21.5,3601.900111379878,291.96564985333845,0.0,0.9119909216996601
53,15900,1,15900,268.45869116941014,0.0,0.0,21.5,3899.195060431971,293.5442358843013,0.0,0.9872651620224442
54,16200,1,16200,268.42437481481477,0.0,0.0,21.5,3906.664782769963,294.52649266474435,0.0,0.9891564745933684
55,16500,1,16500,268.39259319272975,0.0,0.0,21.5,3904.1748753239676,295.06159713583054,0.0,0.9885260370697275
