index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,20.5,0.0,271.82,293.15,5195.841733961782,0.9126213592233009
1,300,1,300,0.0,0.0,20.5,0.0,271.8280908161068,293.7341874248467,5638.758886469998,0.9904173496406518
2,600,1,600,0.0,0.0,20.5,0.0,271.8357342807924,294.2037253331212,5636.6053184675275,0.9900390871264669
3,900,1,900,0.0,0.0,20.5,0.0,271.84298691860465,294.49573667451835,5641.630310473287,0.9909216996595639
4,1200,1,1200,0.0,0.0,20.5,0.0,271.84990525409125,294.6816466987578,641.7632647363687,0.11272222922708368
5,1500,1,1500,0.0,0.0,20.5,0.0,271.8565458118002,293.605676767928,47.378496054362785,0.00832177531206658
6,1800,1,1800,0.0,0.0,20.5,0.0,271.86296511627904,292.80456606570766,49.532064056833825,0.008700037826251424
7,2100,1,2100,0.0,0.0,20.5,0.0,271.8692196920758,292.31257055218146,47.378496054362785,0.00832177531206658
8,2400,1,2400,0.0,0.0,20.5,0.0,271.8753660637381,292.00744032286866,5357.35933414711,0.9409910477871642
9,2700,1,2700,0.0,0.0,20.5,0.0,271.8814607558139,293.0862830309553,5681.830246519419,0.9979825999243487
10,3000,1,3000,0.0,0.0,20.5,0.0,271.887560292851,293.8269871322335,5661.012422495525,0.9943260622872273
11,3300,1,3300,0.0,0.0,20.5,0.0,271.893721199397,294.2796969712581,5619.376774447758,0.987012987012988
12,3600,1,3600,0.0,0.0,20.5,0.0,271.9,294.5531401183985,5619.376774447758,0.987012987012988
13,3900,1,3900,0.0,0.0,20.5,0.0,271.90602887294085,294.7278910888443,5615.7874944436335,0.9863825494893456
14,4200,1,4200,0.0,0.0,20.5,0.0,271.911429869186,294.8379895707903,5611.480358438692,0.9856260244609759
15,4500,1,4500,0.0,0.0,20.5,0.0,271.916244322311,294.91090914254744,5590.662534414809,0.9819694868238564
16,4800,1,4800,0.0,0.0,20.5,0.0,271.92051356589144,294.95705703985027,478.809952549394,0.08410036565376383
17,5100,1,5100,0.0,0.0,20.5,0.0,271.9242789335029,293.76848107608026,40.91779204694968,0.007186987769512046
18,5400,1,5400,0.0,0.0,20.5,0.0,271.9275817587209,292.9352395766512,45.224928051891744,0.007943512797881734
19,5700,1,5700,0.0,0.0,20.5,0.0,271.9304633751211,292.42339545856737,43.07136004942071,0.00756525028369689
20,6000,1,6000,0.0,0.0,20.5,0.0,271.93296511627904,292.1056736167006,5116.159717870353,0.8986256461984616
21,6300,1,6300,0.0,0.0,20.5,0.0,271.9351283157703,293.1192798475886,5552.616166371157,0.975286849073258
22,6600,1,6600,0.0,0.0,20.5,0.0,271.9369943071705,293.84535163226747,5553.334022371974,0.9754129365779852
23,6900,1,6900,0.0,0.0,20.5,0.0,271.9386044240552,294.2947176932676,5540.4126143571475,0.9731433614928761
24,7200,1,7200,0.0,0.0,20.5,0.0,271.94,294.57159107361457,5534.669766350561,0.9721346614550503
25,7500,1,7500,0.0,0.0,20.5,0.0,271.93760844713745,294.7450753473904,5530.362630345619,0.9713781364266807
26,7800,1,7800,0.0,0.0,20.5,0.0,271.9282494668635,294.8544436068053,5520.312646334091,0.9696129113604853
27,8100,1,8100,0.0,0.0,20.5,0.0,271.9125528266486,294.9247671021154,5513.134086325851,0.9683520363132019
28,8400,1,8400,0.0,0.0,20.5,0.0,271.8911482939632,294.970612436947,5508.826950320909,0.9675955112848323
29,8700,1,8700,0.0,0.0,20.5,0.0,271.8646656362779,295.00251939330917,5531.798342347263,0.9716303114361367
30,9000,1,9000,0.0,0.0,20.5,0.0,271.83373462106294,295.03213924290145,5517.441222330794,0.9691085613415716
31,9300,1,9300,0.0,0.0,20.5,0.0,271.798985015789,295.0513646595298,5531.798342347263,0.9716303114361367
32,9600,1,9600,0.0,0.0,20.5,0.0,271.7610465879265,295.07089607532305,583.6169286696506,0.10250914134409286
33,9900,1,9900,0.0,0.0,20.5,0.0,271.72054910494586,293.90277756657065,45.94278405271546,0.008069600302610022
34,10200,1,10200,0.0,0.0,20.5,0.0,271.67812233431755,293.05596501776307,51.68563205930486,0.009078300340436269
35,10500,1,10500,0.0,0.0,20.5,0.0,271.63439604351214,292.53349737900504,50.967776058481135,0.00895221283570798
36,10800,1,10800,0.0,0.0,20.5,0.0,271.59,292.2081575107998,5246.80951002027,0.9215735720590101
37,11100,1,11100,0.0,0.0,20.5,0.0,271.535403277293,293.24436327260173,5648.808870481526,0.9921825747068471
