index,seconds_of_day,day_of_year,timestamp,weaBus.HDirNor,totalHeatingPower.y,thermalZone.TAir,weaBus.TDryBul,weaDat.weaBus.HGloHor,weaBus.HDifHor,roomTempUpperSetpoint,u
0,0,1,0,0.0,13091.70404289617,293.15,270.84,0.0,0.0,22.0,0.9126213592233009
1,300,1,300,0.0,14207.700367083384,295.21506184250603,270.82701932870367,0.0,0.0,22.0,0.9904173496406516
2,600,1,600,0.0,14202.27412887826,296.6398904798376,270.81392129629626,0.0,0.0,22.0,0.9900390871264669
3,900,1,900,0.0,14214.935351356868,297.4649775294147,270.80072187499997,0.0,0.0,22.0,0.9909216996595638
4,1200,1,1200,0.0,1617.018985126994,297.9562395249155,270.787437037037,0.0,0.0,22.0,0.11272222922708366
5,1500,1,1500,0.0,119.3772405127311,295.5896320176567,270.7740827546296,0.0,0.0,22.0,0.00832177531206658
6,1800,1,1800,0.0,124.80347871785526,293.93376600785626,270.760675,0.0,0.0,22.0,0.008700037826251424
7,2100,1,2100,0.0,119.3772405127311,292.9921308519679,270.74722974537036,0.0,0.0,22.0,0.00832177531206658
8,2400,1,2400,0.0,13498.67190828048,292.44861549974445,270.73376296296294,0.0,0.0,22.0,0.9409910477871641
9,2700,1,2700,0.0,14316.225131185867,294.96201158976294,270.72029062499996,0.0,0.0,22.0,0.9979825999243487
10,3000,1,3000,0.0,14263.771495202984,296.56573153100356,270.7068287037037,0.0,0.0,22.0,0.9943260622872273
11,3300,1,3300,0.0,14158.864223237268,297.47452409286717,270.6933931712963,0.0,0.0,22.0,0.9870129870129882
12,3600,1,3600,0.0,14158.864223237268,297.9816704639888,270.67999999999995,0.0,0.0,22.0,0.9870129870129882
13,3900,1,3900,0.0,14149.820492895376,298.2868354729027,270.6665203883495,0.0,0.0,22.0,0.9863825494893456
14,4200,1,4200,0.0,14138.968016485129,298.47021371082883,270.6528317152103,0.0,0.0,22.0,0.9856260244609759
15,4500,1,4500,0.0,14086.51438050227,298.5867049912267,270.63895922330096,0.0,0.0,22.0,0.9819694868238563
16,4800,1,4800,0.0,1206.433627605935,298.6557778144825,270.6249281553398,0.0,0.0,22.0,0.08410036565376383
17,5100,1,5100,0.0,103.09852589735868,295.9811328690208,270.6107637540453,0.0,0.0,22.0,0.007186987769512046
18,5400,1,5400,0.0,113.95100230760697,294.22430916840153,270.5964912621359,0.0,0.0,22.0,0.007943512797881734
19,5700,1,5700,0.0,108.52476410248282,293.217165952639,270.58213592233005,0.0,0.0,22.0,0.00756525028369689
20,6000,1,6000,0.0,12890.933229306576,292.627004689725,270.56772297734625,0.0,0.0,22.0,0.8986256461984616
21,6300,1,6300,0.0,13990.65083887842,294.97995583417594,270.5532776699029,0.0,0.0,22.0,0.9752868490732581
22,6600,1,6600,0.0,13992.459584946777,296.5421770976982,270.5388252427184,0.0,0.0,22.0,0.9754129365779851
23,6900,1,6900,0.0,13959.902155716032,297.42952742181365,270.5243909385113,0.0,0.0,22.0,0.9731433614928761
24,7200,1,7200,0.0,13945.432187169043,297.93304567653485,270.51,0.0,0.0,22.0,0.9721346614550503
25,7500,1,7500,0.0,13934.579710758795,298.2228760646562,270.49370276227603,0.0,0.0,22.0,0.9713781364266807
26,7800,1,7800,0.0,13909.257265801558,298.393882071903,270.47363669953876,0.0,0.0,22.0,0.9696129113604853
27,8100,1,8100,0.0,13891.169805117801,298.4950680464161,270.44995776316796,0.0,0.0,22.0,0.9683520363132019
28,8400,1,8400,0.0,13880.317328707553,298.55603070387235,270.42282190454347,0.0,0.0,22.0,0.9675955112848322
29,8700,1,8700,0.0,13938.197202895535,298.59549603990865,270.3923850750452,0.0,0.0,22.0,0.9716303114361367
30,9000,1,9000,0.0,13902.02228152805,298.63719224123633,270.35880322605306,0.0,0.0,22.0,0.9691085613415716
31,9300,1,9300,0.0,13938.197202895535,298.6599010843011,270.3222323089468,0.0,0.0,22.0,0.9716303114361367
32,9600,1,9600,0.0,1470.5105535886423,298.6866056929312,270.28282827510634,0.0,0.0,22.0,0.10250914134409286
33,9900,1,9900,0.0,115.75974837598176,296.06780593995006,270.2407470759116,0.0,0.0,22.0,0.008069600302610022
34,10200,1,10200,0.0,130.2297169229794,294.2822877394391,270.19614466274237,0.0,0.0,22.0,0.009078300340436269
35,10500,1,10500,0.0,128.42097085460458,293.25473601930696,270.14917698697855,0.0,0.0,22.0,0.00895221283570798
36,10800,1,10800,0.0,13220.12501375079,292.6458729839276,270.09999999999997,0.0,0.0,22.0,0.92157357205901
37,11100,1,11100,0.0,14233.022812040623,295.0485399523806,270.03340929133856,0.0,0.0,22.0,0.9921825747068471
38,11400,1,11400,0.0,14193.23039853637,296.6147916150239,269.93795695538057,0.0,0.0,22.0,0.9894086496028244
39,11700,1,11700,0.0,14202.27412887826,297.4904003897952,269.8194337007874,0.0,0.0,22.0,0.9900390871264669
40,12000,1,12000,0.0,14258.34525699786,297.9890441179582,269.68363023622044,0.0,0.0,22.0,0.9939477997730425
41,12300,1,12300,0.0,14280.050209818357,298.2831943670715,269.53633727034116,0.0,0.0,22.0,0.9954608498297819
42,12600,1,12600,0.0,14345.165068279846,298.456929507075,269.383345511811,0.0,0.0,22.0,1.0
43,12900,1,12900,0.0,14337.930084006362,298.57141174747744,269.2304456692913,0.0,0.0,22.0,0.999495649981088
44,13200,1,13200,0.0,1352.942059144287,298.63713792896743,269.0834284514435,0.0,0.0,22.0,0.09431345353675465
45,13500,1,13500,0.0,115.75974837598176,295.9278511673657,268.9480845669291,0.0,0.0,22.0,0.008069600302610022
46,13800,1,13800,0.0,119.3772405127311,294.1129826171108,268.83020472440944,0.0,0.0,22.0,0.00832177531206658
47,14100,1,14100,0.0,121.18598658110591,293.06264696098157,268.7355796325459,0.0,0.0,22.0,0.008447862816794867
48,14400,1,14400,0.0,121.18598658110591,292.4407288720705,268.66999999999996,0.0,0.0,22.0,0.008447862816794867
49,14700,1,14700,0.0,119.3772405127311,292.06181201863285,268.6222788100137,0.0,0.0,22.0,0.00832177531206658
50,15000,1,15000,0.0,112.14225623923217,291.81834984776845,268.5773360768175,0.0,0.0,22.0,0.007817425293153447
51,15300,1,15300,0.0,110.33351017085764,291.65230495279553,268.5351230555555,0.0,0.0,22.0,0.007691337788425179
52,15600,1,15600,0.0,13082.660312554304,291.53017108556946,268.49559100137174,0.0,0.0,22.0,0.9119909216996601
53,15900,1,15900,0.0,14162.48171537401,294.1779182709284,268.45869116941014,0.0,0.0,22.0,0.9872651620224442
54,16200,1,16200,0.0,14189.61290639963,295.9030101693389,268.42437481481477,0.0,0.0,22.0,0.9891564745933684
55,16500,1,16500,0.0,14180.569176057763,296.8858822138505,268.39259319272975,0.0,0.0,22.0,0.9885260370697274
56,16800,1,16800,0.0,14157.055477168884,297.4454000077712,268.363297558299,0.0,0.0,22.0,0.9868868995082593
57,17100,1,17100,0.0,14178.760429989381,297.7628518022862,268.33643916666665,0.0,0.0,22.0,0.9883999495649987
58,17400,1,17400,0.0,14204.082874946618,297.95506976221077,268.3119692729767,0.0,0.0,22.0,0.990165174631194
59,17700,1,17700,0.0,14251.110272724376,298.0776190865959,268.2898391323731,0.0,0.0,22.0,0.9934434497541303
60,18000,1,18000,0.0,1475.9367917937664,298.1648737833849,268.27,0.0,0.0,22.0,0.1028874038582777
61,18300,1,18300,0.0,119.3772405127311,295.51637741565435,268.25040019393595,0.0,0.0,22.0,0.00832177531206658
62,18600,1,18600,0.0,124.80347871785526,293.71562850572326,268.22948181259164,0.0,0.0,22.0,0.008700037826251424
63,18900,1,18900,0.0,113.95100230760697,292.6799632548139,268.2079367816092,0.0,0.0,22.0,0.007943512797881734
64,19200,1,19200,0.0,13124.261472126915,292.0670564404498,268.1864570266307,0.0,0.0,22.0,0.91489093430841
65,19500,1,19500,0.0,14110.02807939115,294.44918430498643,268.1657344732983,0.0,0.0,22.0,0.9836086243853245
66,19800,1,19800,0.0,14113.645571527892,296.0017014804452,268.14646104725415,0.0,0.0,22.0,0.9838607993947805
67,20100,1,20100,0.0,14100.98434904926,296.8820842440175,268.12932867414025,0.0,0.0,22.0,0.982978186861682
68,20400,1,20400,0.0,1184.7286747854384,297.38129820807393,268.11502927959884,0.0,0.0,22.0,0.08258731559702445
69,20700,1,20700,0.0,108.52476410248282,294.9355725740058,268.10425478927203,0.0,0.0,22.0,0.00756525028369689
70,21000,1,21000,0.0,108.52476410248282,293.30909693715313,268.0976971288018,0.0,0.0,22.0,0.00756525028369689
71,21300,1,21300,0.0,113.95100230760697,292.3706569009272,268.09604822383045,0.0,0.0,22.0,0.007943512797881734
72,21600,1,21600,0.0,12878.27200682797,291.8206348562667,268.09999999999997,0.0,0.0,22.0,0.8977430336653649
73,21900,1,21900,0.0,14110.02807939115,294.18858493910847,268.10772019382466,0.0,0.0,22.0,0.9836086243853245
74,22200,1,22200,0.0,14146.203000758636,295.78143637129637,268.11681428893394,0.0,0.0,22.0,0.9861303744798896
75,22500,1,22500,0.0,14189.61290639963,296.6959088455999,268.127130831643,0.0,0.0,22.0,0.9891564745933684
76,22800,1,22800,0.0,1609.7840008534943,297.2291235836185,268.13851836826683,0.0,0.0,22.0,0.11221787920817047
77,23100,1,23100,0.0,112.14225623923217,294.8762391182329,268.1508254451206,0.0,0.0,22.0,0.007817425293153447
78,23400,1,23400,0.0,115.75974837598176,293.2165700403606,268.16390060851927,0.0,0.0,22.0,0.008069600302610022
79,23700,1,23700,0.03935185185185185,117.5684944443563,292.25872685353494,268.17759240477795,0.682568026834529,0.6767618312757203,22.0,0.008195687807338292
80,24000,1,24000,0.14814814814814814,13261.7261733234,291.6999144158943,268.19174938021183,2.596363760679194,2.5745884773662553,22.0,0.92447358466776
81,24300,1,24300,0.31249999999999994,14198.656636741494,294.1556977561876,268.2062200811359,5.540524681545613,5.494791666666667,22.0,0.9897869121170092
82,24600,1,24600,0.5185185185185184,14184.186668194505,295.7453284141162,268.2208530538652,9.314188269445403,9.238683127572019,22.0,0.9887782120791835
83,24900,1,24900,0.7523148148148147,14218.552843493631,296.66916353661685,268.2354968447149,13.716492004390181,13.60757458847737,22.0,0.9911738746690213
84,25200,1,25200,0.9999999999999998,14243.87528845087,297.24077562155105,268.25,18.546573366391563,18.402777777777782,22.0,0.9929390997352168
85,25500,1,25500,1.247685185185185,14256.536510929502,297.6292279992307,268.26463641822187,23.60356983546117,23.425604423868315,22.0,0.9938217122683154
86,25800,1,25800,1.481481481481481,14303.563908707236,297.92558695829945,268.2797830537837,28.686618891610614,28.477366255144037,22.0,0.99709998739125
87,26100,1,26100,1.6874999999999998,14307.181400843978,298.18759823682916,268.29544303685327,33.59485801485152,33.35937500000001,22.0,0.9973521624007061
88,26400,1,26400,1.8518518518518512,14292.711432296988,298.4316879443963,268.3116194975982,38.12742468519549,37.872942386831284,22.0,0.9963434623628804
89,26700,1,26700,1.9606481481481475,14319.84262332261,298.6630148936157,268.3283155661863,42.08345638265416,41.819380144032934,22.0,0.9982347749338046
90,27000,1,27000,2.0,14334.312591869599,298.86676061149586,268.3455343727852,45.26209058723914,45.0,22.0,0.9992434749716304
91,27300,1,27300,1.9606481481481481,14267.38898733975,299.0361382883268,268.3632790475628,47.97924529423292,47.72737911522634,22.0,0.994578237296685
92,27600,1,27600,1.8518518518518519,13835.098676998177,299.16620422423637,268.38155272068667,50.66176997992469,50.42335390946502,22.0,0.9644433236666247
93,27900,1,27900,1.6875,13759.131342126439,299.19815493630614,268.40035852232455,53.27519934583613,53.053125,22.0,0.9591476484680368
94,28200,1,28200,1.4814814814814816,14148.011746827018,299.2465408958674,268.4196995826443,55.78506809348891,55.58189300411523,22.0,0.9862564619846184
95,28500,1,28500,1.2476851851851853,14155.246731100502,299.40228829576824,268.4395790318135,58.1569109244047,57.974858539094654,22.0,0.9867608120035305
96,28800,1,28800,1.0000000000000002,14182.377922126121,299.5369490894666,268.46,60.35626254010517,60.19722222222222,22.0,0.9886521245744546
97,29100,1,29100,0.7523148148148151,14191.421652468012,299.6621796937055,268.4841809082736,62.348657642112,62.21418467078189,22.0,0.9892825620980973
98,29400,1,29400,0.518518518518519,14211.317859220126,299.7760281598556,268.5153113106019,64.09963093194685,63.99094650205762,22.0,0.9906695246501077
99,29700,1,29700,0.3125000000000002,14216.74409742525,299.883168338696,268.5533510364989,65.5747171111314,65.49270833333334,22.0,0.9910477871642925
100,30000,1,30000,0.1481481481481488,14213.126605288508,299.9801194472278,268.5982599154789,66.73945088118734,66.684670781893,22.0,0.9907956121548365
101,30300,1,30300,0.039351851851852526,14220.361589561991,300.03717141906066,268.6499977770559,67.5593669436363,67.53203446502059,22.0,0.9912999621737486
102,30600,1,30600,0.0,14227.596573835499,299.9964649996684,268.7085244507441,68.0,68.0,22.0,0.9918043121926623
103,30900,1,30900,0.0,14271.006479476491,299.90928968756947,268.77379976605766,67.94060116789407,67.96327570921986,22.0,0.994830412306141
104,31200,1,31200,0.0,1560.947857007377,299.8150812842771,268.8457835525107,67.35200409656767,67.38918439716312,22.0,0.10881351658050686
105,31500,1,31500,0.0,117.5684944443563,297.02505332394065,268.9244356396173,66.33711728499271,66.38184840425532,22.0,0.008195687807338292
106,31800,1,31800,0.0,112.14225623923217,295.0815419265997,269.0097158568916,64.99884923214114,65.04539007092198,22.0,0.007817425293153447
107,32100,1,32100,0.0,115.75974837598176,293.9108624867249,269.1015840338478,63.44010843698485,63.483931737588655,22.0,0.008069600302610022
108,32400,1,32400,0.0,113.95100230760697,293.1789795314103,269.2,61.76380339849577,61.80159574468085,22.0,0.007943512797881734
109,32700,1,32700,0.0,112.14225623923217,292.7073496215761,269.3070576919009,60.072842615645804,60.102504432624116,22.0,0.007817425293153447
110,33000,1,33000,0.0,104.90727196573349,292.39397566598,269.4236530448209,58.47013458740689,58.49078014184397,22.0,0.007313075274240333
111,33300,1,33300,0.0,108.52476410248282,292.17458633960564,269.54794888635064,57.05858781275093,57.07054521276596,22.0,0.00756525028369689
112,33600,1,33600,0.0,110.33351017085764,292.0164913484258,269.6781080440806,55.941110790649844,55.9459219858156,22.0,0.007691337788425179
113,33900,1,33900,0.0,115.75974837598176,291.8958613202454,269.81229334560146,55.22061202007556,55.22103280141844,22.0,0.008069600302610022
114,34200,1,34200,0.0,103.09852589735868,291.8047718835178,269.9486676185037,55.0,55.0,22.0,0.007186987769512046
115,34500,1,34500,0.0,108.52476410248282,291.72870021288634,270.08539369037794,55.17482204478511,55.176476256552576,22.0,0.00756525028369689
116,34800,1,34800,0.0,108.52476410248282,291.6672140889408,270.22063438881486,55.54228580884351,55.545020043169906,22.0,0.00756525028369689
117,35100,1,35100,0.0,103.09852589735868,291.61402346789225,270.35255254140486,56.05779030122313,56.0611123959297,22.0,0.007186987769512046
118,35400,1,35400,0.0,121.18598658110591,291.56656438003,270.4793109757387,56.67673453097187,56.68023435090965,22.0,0.008447862816794867
119,35700,1,35700,0.0,106.71601803410802,291.5281306578428,270.5990725194069,57.35451750713765,57.35786694418748,22.0,0.007439162778968602
120,36000,1,36000,0.0,115.75974837598176,291.4885928640759,270.71,58.046538238768385,58.04949121184089,22.0,0.008069600302610022
121,36300,1,36300,0.0,106.71601803410802,291.45428190346945,270.81572058276805,58.70819573491198,58.71058818994758,22.0,0.007439162778968602
122,36600,1,36600,0.0,112.14225623923217,291.419232776567,270.9209467695439,59.294889004616365,59.29663891458526,22.0,0.007817425293153447
123,36900,1,36900,0.0,124.80347871785526,291.386954608591,271.0254693927925,59.76201705692945,59.763124421831634,22.0,0.008700037826251424
124,37200,1,37200,0.0,12766.129750588721,291.35773370249854,271.12907928497856,60.064978900899135,60.06552574776442,22.0,0.8899256083722102
125,37500,1,37500,0.0,13871.273598365688,294.0051849206937,271.231567278567,60.15917354557335,60.159323928461305,22.0,0.9669650737611913
126,37800,1,37800,0.0,13900.213535459667,295.74207933452317,271.3327242060227,60.0,60.0,22.0,0.9689824738368428
127,38100,1,38100,0.0,13932.770964690411,296.7472668984245,271.4323408998104,59.69245492581091,59.69245492581091,22.0,0.9712520489219518
128,38400,1,38400,0.0,1407.204441195528,297.3391900189684,271.5302081923951,59.3677104899931,59.3677104899931,22.0,0.09809607867860307
129,38700,1,38700,0.0,117.5684944443563,295.04033118759315,271.62611691624153,59.02042895962733,59.02042895962733,22.0,0.008195687807338292
130,39000,1,39000,0.0,122.99473264948045,293.46582059982785,271.7198579038146,58.64527260179434,58.64527260179434,22.0,0.008573950321523137
131,39300,1,39300,0.0,112.14225623923217,292.5656823865053,271.81122198757913,58.23690368357488,58.23690368357488,22.0,0.007817425293153447
132,39600,1,39600,0.0,122.99473264948045,292.0435969414405,271.9,57.78998447204969,57.78998447204969,22.0,0.008573950321523137
133,39900,1,39900,0.0,115.75974837598176,291.73645663442164,271.9862305633323,57.29917723429952,57.29917723429952,22.0,0.008069600302610022
134,40200,1,40200,0.0,110.33351017085764,291.54727924417136,272.0702220792978,56.75914423740511,56.75914423740511,22.0,0.007691337788425179
135,40500,1,40500,0.0,108.52476410248282,291.4223881684124,272.1521700495611,56.164547748447205,56.164547748447205,22.0,0.00756525028369689
136,40800,1,40800,0.0,110.33351017085764,291.3393514869008,272.2322699757869,55.510050034506556,55.510050034506556,22.0,0.007691337788425179
137,41100,1,41100,0.0,117.5684944443563,291.2776711019959,272.3107173596398,54.79031336266391,54.79031336266391,22.0,0.008195687807338292
138,41400,1,41400,0.0,119.3772405127311,291.22981610054734,272.3877077027845,54.0,54.0,22.0,0.00832177531206658
139,41700,1,41700,0.0,121.18598658110591,291.18893917731197,272.46343650688556,53.155175264550266,53.155175264550266,22.0,0.008447862816794867
140,42000,1,42000,0.0,113.95100230760697,291.1526656067838,272.5380992736077,52.27910052910053,52.27910052910053,22.0,0.007943512797881734
141,42300,1,42300,0.0,119.3772405127311,291.1168200688716,272.6118915046156,51.377232142857146,51.377232142857146,22.0,0.00832177531206658
142,42600,1,42600,0.0,95.86354162385973,291.0844097639274,272.68500870157385,50.455026455026456,50.455026455026456,22.0,0.006682637750598913
143,42900,1,42900,0.0,108.52476410248282,291.0478224641927,272.75764636614707,49.51793981481482,49.51793981481482,22.0,0.00756525028369689
144,43200,1,43200,0.0,12762.51225845198,291.0171623176223,272.83,48.57142857142857,48.57142857142857,22.0,0.8896734333627542
145,43500,1,43500,0.0,13847.759899476809,293.6668608158084,272.9020225957173,47.620949074074076,47.620949074074076,22.0,0.9653259361997232
146,43800,1,43800,0.0,13804.349993835815,295.4013001805529,272.9731057052058,46.67195767195767,46.67195767195767,22.0,0.9622998360862444
147,44100,1,44100,0.0,13826.054946656312,296.3905218432413,273.0426026691132,45.729910714285715,45.729910714285715,22.0,0.9638128861429838
148,44400,1,44400,0.0,13773.601310673454,296.9739530568366,273.10986682808715,44.80026455026455,44.80026455026455,22.0,0.9601563485058642
149,44700,1,44700,0.0,13775.410056741812,297.31125948376075,273.1742515227754,43.88847552910053,43.88847552910053,22.0,0.9602824360105914
150,45000,1,45000,0.0,13777.218802810194,297.524116466472,273.23511009382565,43.0,43.0,22.0,0.9604085235153201
151,45300,1,45300,0.0,13802.54124776743,297.6634357238952,273.29179588188555,42.172317538126364,42.172317538126364,22.0,0.9621737485815155
152,45600,1,45600,0.0,1191.9636590589353,297.76583237967145,273.34366222760286,41.428376906318086,41.428376906318086,22.0,0.08309166561593744
153,45900,1,45900,0.0,128.42097085460458,295.17151652168036,273.3900624716253,40.751838235294116,40.751838235294116,22.0,0.00895221283570798
154,46200,1,46200,0.0,117.5684944443563,293.4787882150937,273.43034995460044,40.12636165577342,40.12636165577342,22.0,0.008195687807338292
155,46500,1,46500,0.0,113.95100230760697,292.5071778971315,273.4638780171761,39.53560729847494,39.53560729847494,22.0,0.007943512797881734
156,46800,1,46800,0.0,117.5684944443563,291.945313281211,273.48999999999995,38.963235294117645,38.963235294117645,22.0,0.008195687807338292
157,47100,1,47100,0.0,121.18598658110591,291.61254531845253,273.5079857187696,38.39290577342048,38.39290577342048,22.0,0.008447862816794867
