index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,271.82,11188.048298983407,293.15,0.0,0.0,23.5,0.9126213592233009
1,300,1,300,0.0,271.8280908161068,12141.768359839012,294.84171844980006,0.0,0.0,23.5,0.9904173496406518
2,600,1,600,0.0,271.8357342807924,12137.131147225451,296.01111206983256,0.0,0.0,23.5,0.9900390871264669
3,900,1,900,0.0,271.84298691860465,12147.951309990412,296.68432557689437,0.0,0.0,23.5,0.9909216996595638
4,1200,1,1200,0.0,271.84990525409125,1381.889358841002,297.080476181178,0.0,0.0,23.5,0.11272222922708366
5,1500,1,1500,0.0,271.8565458118002,102.01867749832901,295.04079898738985,0.0,0.0,23.5,0.00832177531206658
6,1800,1,1800,0.0,271.86296511627904,106.65589011188942,293.6177168633437,0.0,0.0,23.5,0.008700037826251424
7,2100,1,2100,0.0,271.8692196920758,102.01867749832901,292.8135184864472,0.0,0.0,23.5,0.00832177531206658
8,2400,1,2400,0.0,271.8753660637381,11535.839245000438,292.35335609312887,0.0,0.0,23.5,0.9409910477871642
9,2700,1,2700,0.0,271.8814607558139,12234.51261211022,294.5082967904492,0.0,0.0,23.5,0.9979825999243487
10,3000,1,3000,0.0,271.887560292851,12189.686223512455,295.87842931270654,0.0,0.0,23.5,0.9943260622872273
11,3300,1,3300,0.0,271.893721199397,12100.033446316967,296.65155186156113,0.0,0.0,23.5,0.9870129870129881
12,3600,1,3600,0.0,271.9,12100.033446316967,297.08058824727664,0.0,0.0,23.5,0.9870129870129881
13,3900,1,3900,0.0,271.90602887294085,12092.304758627686,297.33673901886885,0.0,0.0,23.5,0.9863825494893456
14,4200,1,4200,0.0,271.911429869186,12083.030333400566,297.48983063969325,0.0,0.0,23.5,0.9856260244609759
15,4500,1,4500,0.0,271.916244322311,12038.203944802823,297.5863618219916,0.0,0.0,23.5,0.9819694868238563
