index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
0,0,1,0,270.84,0.0,0.0,21.0,25477.234047170805,293.15,0.0,0.9126213592233009
1,300,1,300,270.82701932870367,0.0,0.0,21.0,27649.029212562436,296.89135006098036,0.0,0.9904173496406518
2,600,1,600,270.81392129629626,0.0,0.0,21.0,27638.46943055891,299.1904884404302,0.0,0.9900390871264669
3,900,1,900,270.80072187499997,0.0,0.0,21.0,27663.10892190044,300.3791512126138,0.0,0.9909216996595638
4,1200,1,1200,270.787437037037,0.0,0.0,21.0,3146.815037050389,301.01383876071463,0.0,0.11272222922708368
5,1500,1,1500,270.7740827546296,0.0,0.0,21.0,232.31520407754547,297.0572567220489,0.0,0.00832177531206658
6,1800,1,1800,270.760675,0.0,0.0,21.0,242.8749860810703,294.5434398405676,0.0,0.008700037826251424
7,2100,1,2100,270.74722974537036,0.0,0.0,21.0,232.31520407754547,293.2602296082678,0.0,0.00832177531206658
8,2400,1,2400,270.73376296296294,0.0,0.0,21.0,26269.217697435164,292.58865188726753,0.0,0.9409910477871642
9,2700,1,2700,270.72029062499996,0.0,0.0,21.0,27860.22485263293,296.79987688061027,0.0,0.9979825999243487
10,3000,1,3000,270.7068287037037,0.0,0.0,21.0,27758.14695993216,299.21712326288025,0.0,0.9943260622872273
11,3300,1,3300,270.6933931712963,0.0,0.0,21.0,27553.99117453071,300.4311722566659,0.0,0.9870129870129881
12,3600,1,3600,270.67999999999995,0.0,0.0,21.0,27553.99117453071,301.02520769354675,0.0,0.9870129870129881
13,3900,1,3900,270.6665203883495,0.0,0.0,21.0,27536.391537858137,301.3448523484116,0.0,0.9863825494893456
14,4200,1,4200,270.6528317152103,0.0,0.0,21.0,27515.27197385109,301.51824499227433,0.0,0.9856260244609759
15,4500,1,4500,270.63895922330096,0.0,0.0,21.0,27413.194081150366,301.6185904580761,0.0,0.9819694868238563
16,4800,1,4800,270.6249281553398,0.0,0.0,21.0,2347.7915321170144,301.66696006526905,0.0,0.08410036565376383
17,5100,1,5100,270.6107637540453,0.0,0.0,21.0,200.6358580669711,297.30292698327884,0.0,0.007186987769512046
18,5400,1,5400,270.5964912621359,0.0,0.0,21.0,221.7554220740207,294.70240149576455,0.0,0.007943512797881734
19,5700,1,5700,270.58213592233005,0.0,0.0,21.0,211.19564007049587,293.362070535919,0.0,0.00756525028369689
20,6000,1,6000,270.56772297734625,0.0,0.0,21.0,25086.522113040384,292.6505963282179,0.0,0.8986256461984615
21,6300,1,6300,270.5532776699029,0.0,0.0,21.0,27226.637932421447,296.62699033877374,0.0,0.975286849073258
22,6600,1,6600,270.5388252427184,0.0,0.0,21.0,27230.15785975592,299.0099202358226,0.0,0.9754129365779851
23,6900,1,6900,270.5243909385113,0.0,0.0,21.0,27166.79916773477,300.21532672337213,0.0,0.9731433614928761
24,7200,1,7200,270.51,0.0,0.0,21.0,27138.639749058722,300.82078831372945,0.0,0.9721346614550503
25,7500,1,7500,270.49370276227603,0.0,0.0,21.0,27117.52018505167,301.13076489871895,0.0,0.9713781364266807
26,7800,1,7800,270.47363669953876,0.0,0.0,21.0,27068.241202368572,301.29405075164834,0.0,0.9696129113604853
27,8100,1,8100,270.44995776316796,0.0,0.0,21.0,27033.04192902347,301.3784439165702,0.0,0.9683520363132019
28,8400,1,8400,270.42282190454347,0.0,0.0,21.0,27011.922365016424,301.4235453230201,0.0,0.9675955112848322
29,8700,1,8700,270.3923850750452,0.0,0.0,21.0,27124.560039720673,301.45205243959,0.0,0.9716303114361367
30,9000,1,9000,270.35880322605306,0.0,0.0,21.0,27054.161493030522,301.4950958341061,0.0,0.9691085613415715
31,9300,1,9300,270.3222323089468,0.0,0.0,21.0,27124.560039720673,301.51154253173064,0.0,0.9716303114361367
32,9600,1,9600,270.28282827510634,0.0,0.0,21.0,2861.7009229552195,301.53939412009163,0.0,0.10250914134409286
33,9900,1,9900,270.2407470759116,0.0,0.0,21.0,225.2753494085291,297.29822437250033,0.0,0.008069600302610022
34,10200,1,10200,270.19614466274237,0.0,0.0,21.0,253.43476808459508,294.66802626915353,0.0,0.009078300340436269
35,10500,1,10500,270.14917698697855,0.0,0.0,21.0,249.9148407500866,293.30876682470375,0.0,0.00895221283570798
36,10800,1,10800,270.09999999999997,0.0,0.0,21.0,25727.14888792092,292.582998464364,0.0,0.92157357205901
37,11100,1,11100,270.03340929133856,0.0,0.0,21.0,27698.308195245536,296.6499677503945,0.0,0.9921825747068471
38,11400,1,11400,269.93795695538057,0.0,0.0,21.0,27620.869793886337,299.046443611506,0.0,0.9894086496028244
39,11700,1,11700,269.8194337007874,0.0,0.0,21.0,27638.46943055891,300.2386788831142,0.0,0.9900390871264669
40,12000,1,12000,269.68363023622044,0.0,0.0,21.0,27747.587177928635,300.84524441228007,0.0,0.9939477997730425
41,12300,1,12300,269.53633727034116,0.0,0.0,21.0,27789.826305942734,301.1748410952505,0.0,0.9954608498297819
42,12600,1,12600,269.383345511811,0.0,0.0,21.0,27916.543689985032,301.35239243715444,0.0,1.0
43,12900,1,12900,269.2304456692913,0.0,0.0,21.0,27902.46398064703,301.46849915121754,0.0,0.999495649981088
44,13200,1,13200,269.0834284514435,0.0,0.0,21.0,2632.905646212184,301.5289802405392,0.0,0.09431345353675463
45,13500,1,13500,268.9480845669291,0.0,0.0,21.0,225.2753494085291,297.125354646173,0.0,0.008069600302610022
46,13800,1,13800,268.83020472440944,0.0,0.0,21.0,232.31520407754547,294.4497963810947,0.0,0.00832177531206658
47,14100,1,14100,268.7355796325459,0.0,0.0,21.0,235.8351314120539,293.06129865091015,0.0,0.008447862816794867
48,14400,1,14400,268.66999999999996,0.0,0.0,21.0,235.8351314120539,292.31985539616375,0.0,0.008447862816794867
49,14700,1,14700,268.6222788100137,0.0,0.0,21.0,232.31520407754547,291.90316075355395,0.0,0.00832177531206658
50,15000,1,15000,268.5773360768175,0.0,0.0,21.0,218.23549473951226,291.65179787617353,0.0,0.007817425293153447
51,15300,1,15300,268.5351230555555,0.0,0.0,21.0,214.71556740500432,291.48057841105503,0.0,0.007691337788425178
52,15600,1,15600,268.49559100137174,0.0,0.0,21.0,25459.63441049828,291.35188737159757,0.0,0.9119909216996602
53,15900,1,15900,268.45869116941014,0.0,0.0,21.0,27561.031029199716,295.67956119309395,0.0,0.9872651620224442
54,16200,1,16200,268.42437481481477,0.0,0.0,21.0,27613.82993921734,298.2286605920272,0.0,0.9891564745933684
55,16500,1,16500,268.39259319272975,0.0,0.0,21.0,27596.230302544813,299.528811229934,0.0,0.9885260370697275
56,16800,1,16800,268.363297558299,0.0,0.0,21.0,27550.471247196187,300.18912389935196,0.0,0.9868868995082593
57,17100,1,17100,268.33643916666665,0.0,0.0,21.0,27592.71037521029,300.52315341972724,0.0,0.9883999495649987
58,17400,1,17400,268.3119692729767,0.0,0.0,21.0,27641.989357893388,300.7095877862754,0.0,0.990165174631194
59,17700,1,17700,268.2898391323731,0.0,0.0,21.0,27733.507468590633,300.8226684891153,0.0,0.9934434497541305
60,18000,1,18000,268.27,0.0,0.0,21.0,2872.260704958744,300.90627336058657,0.0,0.1028874038582777
61,18300,1,18300,268.25040019393595,0.0,0.0,21.0,232.31520407754547,296.591131910349,0.0,0.00832177531206658
62,18600,1,18600,268.22948181259164,0.0,0.0,21.0,242.8749860810703,293.9243335383119,0.0,0.008700037826251424
63,18900,1,18900,268.2079367816092,0.0,0.0,21.0,221.7554220740207,292.54696034254613,0.0,0.007943512797881734
64,19200,1,19200,268.1864570266307,0.0,0.0,21.0,25540.592739191954,291.8113084587839,0.0,0.9148909343084101
65,19500,1,19500,268.1657344732983,0.0,0.0,21.0,27458.95313649899,295.8506448466803,0.0,0.9836086243853245
66,19800,1,19800,268.14646104725415,0.0,0.0,21.0,27465.99299116799,298.22446971448926,0.0,0.9838607993947805
67,20100,1,20100,268.12932867414025,0.0,0.0,21.0,27441.35349982642,299.4245649248247,0.0,0.982978186861682
68,20400,1,20400,268.11502927959884,0.0,0.0,21.0,2305.5524041029153,300.03258052586983,0.0,0.08258731559702445
69,20700,1,20700,268.10425478927203,0.0,0.0,21.0,211.19564007049587,295.9327233400713,0.0,0.00756525028369689
70,21000,1,21000,268.0976971288018,0.0,0.0,21.0,211.19564007049587,293.46896033658163,0.0,0.00756525028369689
71,21300,1,21300,268.09604822383045,0.0,0.0,21.0,221.7554220740207,292.19966694323494,0.0,0.007943512797881734
72,21600,1,21600,268.09999999999997,0.0,0.0,21.0,25061.882621698864,291.521976822912,0.0,0.8977430336653649
73,21900,1,21900,268.10772019382466,0.0,0.0,21.0,27458.95313649899,295.505888608759,0.0,0.9836086243853245
74,22200,1,22200,268.11681428893394,0.0,0.0,21.0,27529.35168318914,297.9392567001074,0.0,0.9861303744798896
75,22500,1,22500,268.127130831643,0.0,0.0,21.0,27613.82993921734,299.1825591174871,0.0,0.9891564745933684
76,22800,1,22800,268.13851836826683,0.0,0.0,21.0,3132.735327712354,299.83439883930953,0.0,0.11221787920817047
77,23100,1,23100,268.1508254451206,0.0,0.0,21.0,218.23549473951226,295.87336841406113,0.0,0.007817425293153447
78,23400,1,23400,268.16390060851927,0.0,0.0,21.0,225.2753494085291,293.34098426829775,0.0,0.008069600302610022
79,23700,1,23700,268.17759240477795,0.03935185185185185,0.682568026834529,21.0,228.79527674303705,292.0351603549935,0.6767618312757203,0.008195687807338292
80,24000,1,24000,268.19174938021183,0.14814814814814814,2.596363760679194,21.0,25808.107216614597,291.3451338908014,2.5745884773662553,0.92447358466776
81,24300,1,24300,268.2062200811359,0.31249999999999994,5.540524681545613,21.0,27631.429575889862,295.46116813236137,5.494791666666667,0.9897869121170092
82,24600,1,24600,268.2208530538652,0.5185185185185184,9.314188269445403,21.0,27603.27015721381,297.8696264477761,9.238683127572019,0.9887782120791835
83,24900,1,24900,268.2354968447149,0.7523148148148147,13.716492004390181,21.0,27670.148776569484,299.1006921193292,13.60757458847737,0.9911738746690214
84,25200,1,25200,268.25,0.9999999999999998,18.546573366391563,21.0,27719.427759252583,299.769848222527,18.402777777777782,0.9929390997352168
85,25500,1,25500,268.26463641822187,1.247685185185185,23.60356983546117,21.0,27744.06725059416,300.16715703283523,23.425604423868315,0.9938217122683153
86,25800,1,25800,268.2797830537837,1.481481481481481,28.686618891610614,21.0,27835.585361291356,300.4330207238285,28.477366255144037,0.99709998739125
87,26100,1,26100,268.29544303685327,1.6874999999999998,33.59485801485152,21.0,27842.62521596036,300.65486623333004,33.35937500000001,0.9973521624007062
88,26400,1,26400,268.3116194975982,1.8518518518518512,38.12742468519549,21.0,27814.46579728431,300.8465629499563,37.872942386831284,0.9963434623628804
89,26700,1,26700,268.3283155661863,1.9606481481481475,42.08345638265416,21.0,27867.264707301933,301.0165389391319,41.819380144032934,0.9982347749338046
90,27000,1,27000,268.3455343727852,2.0,45.26209058723914,21.0,27895.424125977985,301.1699423183285,45.0,0.9992434749716304
91,27300,1,27300,268.3632790475628,1.9606481481481481,47.97924529423292,21.0,27765.18681460121,301.2957078482063,47.72737911522634,0.994578237296685
92,27600,1,27600,268.38155272068667,1.8518518518518519,50.66176997992469,21.0,26923.924181653703,301.38003112100546,50.42335390946502,0.9644433236666247
93,27900,1,27900,268.40035852232455,1.6875,53.27519934583613,21.0,26776.087233604354,301.31737972678667,53.053125,0.9591476484680368
94,28200,1,28200,268.4196995826443,1.4814814814814816,55.78506809348891,21.0,27532.871610523664,301.29953951827486,55.58189300411523,0.9862564619846185
95,28500,1,28500,268.4395790318135,1.2476851851851853,58.1569109244047,21.0,27546.951319861666,301.464126143915,57.974858539094654,0.9867608120035305
96,28800,1,28800,268.46,1.0000000000000002,60.35626254010517,21.0,27599.750229879286,301.58866582989697,60.19722222222222,0.9886521245744546
97,29100,1,29100,268.4841809082736,0.7523148148148151,62.348657642112,21.0,27617.34986655186,301.6986221125887,62.21418467078189,0.9892825620980972
98,29400,1,29400,268.5153113106019,0.518518518518519,64.09963093194685,21.0,27656.069067231434,301.79336093210475,63.99094650205762,0.9906695246501077
99,29700,1,29700,268.5533510364989,0.3125000000000002,65.5747171111314,21.0,27666.62884923496,301.88289726809325,65.49270833333334,0.9910477871642925
100,30000,1,30000,268.5982599154789,0.1481481481481488,66.73945088118734,21.0,27659.588994565962,301.961244533846,66.684670781893,0.9907956121548367
101,30300,1,30300,268.6499977770559,0.039351851851852526,67.5593669436363,21.0,27673.66870390396,302.0051344554772,67.53203446502059,0.9912999621737485
102,30600,1,30600,268.7085244507441,0.0,68.0,21.0,27687.74841324201,301.97832410880164,68.0,0.9918043121926623
103,30900,1,30900,268.77379976605766,0.0,67.94060116789407,21.0,27772.226669270207,301.92332127735557,67.96327570921986,0.994830412306141
104,31200,1,31200,268.8457835525107,0.0,67.35200409656767,21.0,3037.697289680631,301.87455993079993,67.38918439716312,0.10881351658050688
