index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,277.22999999999996,12789.41973619177,293.15,0.0,0.0,24.0,0.9126213592233009
1,300,1,300,0.0,277.25013364438655,13879.647972891196,295.87534727466226,0.0,0.0,24.0,0.9904173496406518
2,600,1,600,0.0,277.2697410300926,13874.34702522491,297.5533627592725,0.0,0.0,24.0,0.9900390871264669
3,900,1,900,0.0,277.2888818359375,13886.715903112894,298.43533269639704,0.0,0.0,24.0,0.9909216996595638
4,1200,1,1200,0.0,277.30761574074074,1579.6824045531155,298.9231210114157,0.0,0.0,24.0,0.11272222922708366
5,1500,1,1500,0.0,277.3260024233217,116.62084865828369,296.1329452762149,0.0,0.0,24.0,0.00832177531206658
6,1800,1,1800,0.0,277.3441015625,121.92179632456931,294.36472843921257,0.0,0.0,24.0,0.008700037826251424
7,2100,1,2100,0.0,277.36197283709487,116.62084865828369,293.45937593630214,0.0,0.0,24.0,0.00832177531206658
8,2400,1,2400,0.0,277.3796759259259,13186.990811163192,292.97404086261724,0.0,0.0,24.0,0.9409910477871642
9,2700,1,2700,0.0,277.3972705078125,13985.666926216909,295.96282520287707,0.0,0.0,24.0,0.9979825999243487
10,3000,1,3000,0.0,277.41481626157406,13934.424432109465,297.6739774467557,0.0,0.0,24.0,0.9943260622872273
11,3300,1,3300,0.0,277.43237286603005,13831.939443894624,298.53848507878615,0.0,0.0,24.0,0.987012987012988
12,3600,1,3600,0.0,277.45,13831.939443894624,298.96837588253646,0.0,0.0,24.0,0.987012987012988
13,3900,1,3900,0.0,277.46751139322913,13823.104531117466,299.20614879734336,0.0,0.0,24.0,0.9863825494893456
14,4200,1,4200,0.0,277.4846366003788,13812.502635784895,299.3414839100347,0.0,0.0,24.0,0.9856260244609759
15,4500,1,4500,0.0,277.50130903764205,13761.260141677476,299.42448985189486,0.0,0.0,24.0,0.9819694868238563
