,T_in,T_out,heatPower,Q_solar
52,285.27480927842083,266.3500061035156,5000.0,0.0
53,285.3097152745864,266.3500061035156,5000.0,0.0
54,285.3446849828824,266.3500061035156,5000.0,0.0
55,285.37969038106957,266.3500061035156,5000.0,0.0
56,285.41470704020014,266.3500061035156,5000.0,0.0
57,285.4497136741989,266.3500061035156,5000.0,0.0
58,285.48469174643753,266.3500061035156,5000.0,0.0
59,285.5196251257173,266.3500061035156,5000.0,0.0
60,285.5544997853211,266.54998779296875,5000.0,0.0
61,285.5893035396954,266.54998779296875,5000.0,0.0
62,285.6241392718048,266.54998779296875,5000.0,0.0
63,285.6589830171787,266.54998779296875,5000.0,0.0
64,285.6938139669607,266.54998779296875,5000.0,0.0
65,285.72861402707633,266.54998779296875,5000.0,0.0
66,285.763367462185,266.54998779296875,5000.0,0.0
67,285.79806059472384,266.54998779296875,5000.0,0.0
68,285.8326815453392,266.54998779296875,5000.0,0.0
69,285.8672200070987,266.54998779296875,5000.0,0.0
70,285.9016670483947,266.54998779296875,5000.0,0.0
71,285.9360149406435,266.54998779296875,5000.0,0.0
72,285.97025700757206,266.75,5000.0,0.0
73,286.0043874933562,266.75,5000.0,0.0
74,286.03851490500574,266.75,5000.0,0.0
75,286.07262019706985,266.75,5000.0,0.0
76,286.10668686277114,266.75,5000.0,0.0
77,286.1407005702535,266.75,5000.0,0.0
78,286.1746488739854,266.75,5000.0,0.0
79,286.2085209728288,266.75,5000.0,0.0
80,286.242307502122,266.75,5000.0,0.0
81,286.27600035309104,266.75,5000.0,0.0
82,286.3095925153056,266.75,5000.0,0.0
83,286.34307793899,266.75,5000.0,0.0
84,286.3764514145979,266.6499938964844,5000.0,0.0
85,286.40970846745444,266.6499938964844,5000.0,0.0
86,286.44278853668663,266.6499938964844,5000.0,0.0
87,286.4756957517237,266.6499938964844,5000.0,0.0
88,286.50843377197003,266.6499938964844,5000.0,0.0
89,286.54100586826024,266.6499938964844,5000.0,0.0
90,286.57341497928445,266.6499938964844,5000.0,0.0
91,286.60566375566015,266.6499938964844,5000.0,0.0
92,286.63775459660565,266.6499938964844,5000.0,0.0
93,286.669689681357,266.6499938964844,5000.0,0.0
94,286.70147099642026,266.6499938964844,5000.0,0.0
95,286.73310035933486,266.6499938964844,5000.0,0.0
96,286.76457943943893,266.75,5000.0,239.641845703125
97,286.81457347089395,266.75,5000.0,239.641845703125
98,286.8627770410006,266.75,5000.0,239.641845703125
99,286.9094045864224,266.75,5000.0,239.641845703125
100,286.9546367462708,266.75,5000.0,239.641845703125
101,286.99862914919026,266.75,5000.0,239.641845703125
102,287.0415171677801,266.75,5000.0,239.641845703125
103,287.0834190309038,266.75,5000.0,239.641845703125
104,287.1244381728615,266.75,5000.0,239.641845703125
105,287.16466515540964,266.75,5000.0,239.641845703125
106,287.20417930193514,266.75,5000.0,239.641845703125
107,287.2430501104359,266.75,5000.0,239.641845703125
108,287.2813384839015,266.75,5000.0,546.2411499023438
109,287.3429762571541,266.75,5000.0,546.2411499023438
110,287.401956952247,266.75,5000.0,546.2411499023438
111,287.4586037349396,266.75,5000.0,546.2411499023438
112,287.51319037273254,266.75,5000.0,546.2411499023438
113,287.5659532759675,266.75,5000.0,546.2411499023438
114,287.617098260697,266.75,5000.0,546.2411499023438
115,287.66680511888165,266.75,5000.0,546.2411499023438
116,287.71523113630883,266.75,5000.0,546.2411499023438
117,287.7625139991369,266.75,5000.0,546.2411499023438
118,287.8087742759553,266.75,5000.0,546.2411499023438
119,287.8541175678573,266.75,5000.0,546.2411499023438
120,287.89863638209437,267.3500061035156,5000.0,654.8699951171875
121,287.95087195812783,267.3500061035156,5000.0,654.8699951171875
122,288.00200495837623,267.3500061035156,5000.0,654.8699951171875
123,288.05215319435007,267.3500061035156,5000.0,654.8699951171875
124,288.1014168521703,267.3500061035156,5000.0,654.8699951171875
125,288.1498826352007,267.3500061035156,5000.0,654.8699951171875
126,288.19762614115575,267.3500061035156,5000.0,654.8699951171875
127,288.2447134965449,267.3500061035156,5000.0,654.8699951171875
128,288.2912026277609,267.3500061035156,5000.0,654.8699951171875
129,288.3371443165353,267.3500061035156,5000.0,654.8699951171875
130,288.38258310324346,267.3500061035156,5000.0,654.8699951171875
131,288.42755807011974,267.3500061035156,5000.0,654.8699951171875
132,288.47210352404414,267.95001220703125,5000.0,710.0999755859375
133,288.5205509949815,267.95001220703125,5000.0,710.0999755859375
134,288.56857415772845,267.95001220703125,5000.0,710.0999755859375
135,288.6162027072399,267.95001220703125,5000.0,710.0999755859375
136,288.6634613153688,267.95001220703125,5000.0,710.0999755859375
