,T_in,T_out,heatPower,Q_solar
683,276.788,272.15,5121.3335,296.54565
684,276.79126,271.85,5126.6665,658.04736
685,276.79565,271.85,5138.0,658.04736
686,276.80035,271.85,5130.0,658.04736
687,276.80447,271.85,5131.3335,658.04736
688,276.80823,271.85,5140.0,658.04736
689,276.81207,271.85,5142.0,658.04736
690,276.81586,271.85,5134.6665,658.04736
691,276.819,271.85,5160.0,658.04736
692,276.82303,271.85,5148.6665,658.04736
693,276.82657,271.85,5151.3335,658.04736
694,276.82986,271.85,5171.3335,658.04736
695,276.8339,271.85,5176.6665,658.04736
696,276.8382,272.25,5130.0,1153.474
697,276.91467,272.25,5131.3335,1153.474
698,276.98355,272.25,5102.6665,1153.474
699,277.04453,272.25,5100.6665,1153.474
700,277.09927,272.25,5100.6665,1153.474
701,277.14883,272.25,5118.6665,1153.474
702,277.19473,272.25,5124.0,1153.474
703,277.23706,272.25,5134.0,1153.474
704,277.27628,272.25,5141.3335,1153.474
705,277.31256,272.25,5144.0,1153.474
706,277.34592,272.25,5152.6665,1153.474
707,277.37683,272.25,5145.3335,1153.474
708,277.4048,272.85,5154.0,528.63
709,277.4361,272.85,5148.0,528.63
710,277.46442,272.85,5147.3335,528.63
711,277.49008,272.85,5141.3335,528.63
712,277.5131,272.85,5140.6665,528.63
713,277.53387,272.85,5142.0,528.63
714,277.5528,272.85,5160.0,528.63
715,277.57092,272.85,5155.3335,528.63
716,277.5875,272.85,5140.6665,528.63
717,277.60187,272.85,5143.3335,528.63
718,277.61484,272.85,5160.0,528.63
719,277.62744,272.85,5160.0,528.63
720,277.6392,272.85,5160.0,418.17
721,277.64136,272.85,5160.6665,418.17
722,277.6434,272.85,5156.6665,418.17
723,277.64508,272.85,5149.3335,418.17
724,277.64618,272.85,5152.0,418.17
725,277.6472,272.85,5160.0,418.17
726,277.64847,272.85,5160.0,418.17
727,277.64978,272.85,5204.0,418.17
728,277.65323,272.85,5197.3335,418.17
729,277.65683,272.85,5198.6665,418.17
730,277.66034,272.85,5199.3335,418.17
731,277.66367,272.85,5201.3335,418.17
732,277.66684,273.75,5192.6665,402.39
733,277.74933,273.75,5197.3335,402.39
734,277.82443,273.75,5203.3335,402.39
735,277.8931,273.75,5202.0,402.39
736,277.95563,273.75,5206.0,402.39
737,278.01273,273.75,5194.0,402.39
738,278.06415,273.75,5198.0,402.39
739,278.11096,273.75,5196.0,402.39
740,278.15344,273.75,5188.6665,402.39
741,278.19168,273.75,5182.0,402.39
742,278.226,273.75,5174.6665,402.39
743,278.2567,273.75,5167.3335,402.39
744,278.2841,274.45,5166.6665,260.37
745,278.36087,274.45,5159.3335,260.37
746,278.43027,274.45,5154.0,260.37
747,278.49295,274.45,5155.3335,260.37
748,278.5499,274.45,5143.3335,260.37
749,278.60107,274.45,5144.6665,260.37
750,278.6475,274.45,5126.0,260.37
751,278.68872,274.45,5102.6665,260.37
752,278.7247,274.45,518.0,260.37
753,278.5277,274.45,40.0,260.37
754,278.2424,274.45,38.666668,260.37
755,277.9448,274.45,41.333332,260.37
756,277.66055,273.35,40.0,31.56
757,277.28,273.35,40.0,31.56
758,276.93204,273.35,42.0,31.56
759,276.61496,273.35,38.666668,31.56
760,276.32614,273.35,44.666668,31.56
761,276.06354,273.35,37.333332,31.56
762,275.8243,273.35,38.666668,31.56
763,275.60663,273.35,40.0,31.56
764,275.40863,273.35,37.333332,31.56
765,275.22836,273.35,40.0,31.56
766,275.06445,273.35,41.333332,31.56
767,274.91544,273.35,44.666668,31.56
768,274.78006,273.35,44.666668,0.0
769,274.6545,273.35,42.0,0.0
770,274.5402,273.35,44.666668,0.0
771,274.43628,273.35,46.0,0.0
772,274.34183,273.35,43.333332,0.0
773,274.2558,273.35,44.666668,0.0
774,274.17755,273.35,42.666668,0.0
775,274.1063,273.35,45.333332,0.0
776,274.04156,273.35,39.333332,0.0
777,273.9824,273.35,40.666668,0.0
778,273.92853,273.35,44.0,0.0
779,273.8797,273.35,43.333332,0.0
780,273.8353,272.15,42.0,0.0
781,273.68652,272.15,43.333332,0.0
782,273.55127,272.15,44.0,0.0
783,273.42828,272.15,43.333332,0.0
784,273.31638,272.15,45.333332,0.0
785,273.21466,272.15,44.0,0.0
786,273.12207,272.15,46.0,0.0
787,273.03793,272.15,45.333332,0.0
788,272.96136,272.15,43.333332,0.0
789,272.8916,272.15,42.0,0.0
790,272.82803,272.15,42.0,0.0
791,272.77017,272.15,39.333332,0.0
792,272.71738,271.95,45.333332,0.0
793,272.65155,271.95,44.0,0.0
794,272.59167,271.95,4768.0,0.0
795,272.77338,271.95,5176.0,0.0
796,273.04358,271.95,5148.0,0.0
797,273.32553,271.95,5142.0,0.0
798,273.5947,271.95,5120.0,0.0
799,273.843,271.95,5050.6665,0.0
800,274.06665,271.95,5022.0,0.0
801,274.26788,271.95,4990.0,0.0
802,274.44858,271.95,4986.6665,0.0
803,274.61194,271.95,5043.3335,0.0
804,274.76303,271.95,5051.3335,0.0
805,274.9018,271.95,5048.6665,0.0
806,275.02835,271.95,5040.0,0.0
807,275.1432,271.95,5040.6665,0.0
808,275.2476,271.95,5120.6665,0.0
809,275.34653,271.95,5135.3335,0.0
810,275.43872,271.95,5121.3335,0.0
811,275.52264,271.95,5142.6665,0.0
812,275.6001,271.95,5106.6665,0.0
813,275.66916,271.95,5096.0,0.0
814,275.73096,271.95,5105.3335,0.0
815,275.78726,271.95,5100.6665,0.0
816,275.8383,270.65,5106.6665,0.0
817,275.76764,270.65,5100.0,0.0
818,275.70316,270.65,5099.3335,0.0
819,275.64438,270.65,5099.3335,0.0
820,275.59085,270.65,5101.3335,0.0
821,275.54224,270.65,5110.0,0.0
822,275.49847,270.65,5111.3335,0.0
823,275.4589,270.65,5057.3335,0.0
824,275.42026,270.65,5048.6665,0.0
825,275.38376,270.65,5042.6665,0.0
826,275.34976,270.65,5050.0,0.0
827,275.3189,270.65,5037.3335,0.0
828,275.29022,270.25,5047.3335,0.0
829,275.2283,270.25,5040.6665,0.0
830,275.17175,270.25,5046.6665,0.0
831,275.12054,270.25,5056.0,0.0
832,275.0745,270.25,5022.0,0.0
833,275.0311,270.25,5084.0,0.0
834,274.99417,270.25,5132.6665,0.0
835,274.96393,270.25,5163.3335,0.0
836,274.93915,270.25,506.66666,0.0
837,274.68478,270.25,39.333332,0.0
838,274.34705,270.25,41.333332,0.0
839,274.00186,270.25,40.0,0.0
840,273.67416,269.75,44.666668,0.0
841,273.32626,269.75,44.0,0.0
842,273.00806,269.75,40.0,0.0
843,272.71774,269.75,40.666668,0.0
844,272.45337,269.75,40.666668,0.0
845,272.21274,269.75,42.0,0.0
846,271.99387,269.75,45.333332,0.0
847,271.7949,269.75,47.333332,0.0
848,271.61404,269.75,45.333332,0.0
849,271.44946,269.75,39.333332,0.0
850,271.2994,269.75,43.333332,0.0
851,271.163,269.75,44.0,0.0
852,271.03894,269.45,40.0,0.0
853,270.89883,269.45,43.333332,0.0
854,270.77145,269.45,42.0,0.0
855,270.65555,269.45,38.666668,0.0
856,270.54993,269.45,41.333332,0.0
857,270.4539,269.45,40.666668,0.0
858,270.36652,269.45,42.0,0.0
859,270.28708,269.45,42.0,0.0
860,270.21484,269.45,41.333332,0.0
861,270.14908,269.45,38.0,0.0
862,270.08908,269.45,40.0,0.0
863,270.03455,269.45,42.0,0.0
864,269.98502,269.35,39.333332,0.0
865,269.93085,269.35,40.0,0.0
866,269.88156,269.35,43.333332,0.0
867,269.83688,269.35,40.666668,0.0
868,269.79617,269.35,41.333332,0.0
869,269.75916,269.35,40.666668,0.0
870,269.72543,269.35,42.0,0.0
871,269.69482,269.35,38.666668,0.0
872,269.6668,269.35,42.666668,0.0
873,269.64148,269.35,40.666668,0.0
874,269.61838,269.35,39.333332,0.0
875,269.5973,269.35,46.666668,0.0
876,269.57843,268.95,44.666668,0.0
877,269.5252,268.95,44.666668,0.0
878,269.4768,268.95,4822.0,0.0
879,269.6716,268.95,5187.3335,0.0
880,269.9525,268.95,5172.6665,0.0
881,270.24448,268.95,5167.3335,0.0
882,270.52286,268.95,5171.3335,0.0
883,270.78088,268.95,5152.0,0.0
884,271.01636,268.95,5145.3335,0.0
885,271.23053,268.95,5097.3335,0.0
886,271.42297,268.95,5096.6665,0.0
887,271.59714,268.95,5074.0,0.0
888,271.75415,269.95,5052.0,0.0
889,271.98563,269.95,5047.3335,0.0
890,272.19537,269.95,5051.3335,0.0
891,272.3861,269.95,5109.3335,0.0
892,272.5625,269.95,5100.0,0.0
893,272.72354,269.95,5102.0,0.0
894,272.87036,269.95,5092.6665,0.0
895,273.00357,269.95,5072.6665,0.0
896,273.12363,269.95,5094.0,0.0
897,273.23352,269.95,5192.6665,0.0
898,273.33868,269.95,5216.0,0.0
899,273.43738,269.95,5236.0,0.0
900,273.52924,269.95,5236.6665,0.0
901,273.6136,269.95,5229.3335,0.0
902,273.69025,269.95,5228.0,0.0
903,273.7599,269.95,5240.6665,0.0
904,273.82385,269.95,5139.3335,0.0
905,273.8772,269.95,5092.6665,0.0
906,273.92166,269.95,5092.0,0.0
907,273.96063,269.95,5082.6665,0.0
908,273.9951,269.95,5082.6665,0.0
909,274.02606,269.95,5098.6665,0.0
910,274.05493,269.95,5102.0,0.0
911,274.0816,269.95,5104.6665,0.0
912,274.10614,269.85,5122.0,0.0
913,274.1204,269.85,5140.0,0.0
914,274.1346,269.85,5139.3335,0.0
915,274.14798,269.85,5147.3335,0.0
916,274.16068,269.85,5173.3335,0.0
917,274.17374,269.85,5184.0,0.0
918,274.18668,269.85,5180.6665,0.0
919,274.19867,269.85,5177.3335,0.0
920,274.20947,269.85,571.3333,0.0
921,273.989,269.85,40.0,0.0
922,273.6795,269.85,44.0,0.0
923,273.35913,269.85,43.333332,0.0
924,273.05374,270.95,42.0,0.0
925,272.87012,270.95,40.666668,0.0
926,272.70117,270.95,45.333332,0.0
927,272.547,270.95,42.666668,0.0
928,272.40643,270.95,46.0,0.0
929,272.27863,270.95,46.0,0.0
930,272.16235,270.95,46.666668,0.0
931,272.0566,270.95,44.666668,0.0
932,271.96033,270.95,43.333332,0.0
933,271.87262,270.95,42.0,0.0
934,271.79272,270.95,39.333332,0.0
935,271.71988,270.95,49.333332,0.0
936,271.65402,271.35,40.666668,0.0
937,271.62994,271.35,42.666668,0.0
938,271.60803,271.35,46.666668,0.0
939,271.5883,271.35,40.0,0.0
940,271.57007,271.35,42.666668,0.0
941,271.55353,271.35,46.666668,0.0
942,271.5387,271.35,46.0,0.0
943,271.52524,271.35,40.666668,0.0
944,271.51273,271.35,38.666668,0.0
945,271.50116,271.35,45.333332,0.0
946,271.4909,271.35,37.333332,0.0
947,271.48126,271.35,43.333332,0.0
948,271.4727,270.65,42.0,0.0
949,271.4017,270.65,42.0,0.0
950,271.33716,270.65,46.0,0.0
951,271.27866,270.65,44.666668,0.0
952,271.22543,270.65,40.666668,0.0
953,271.17682,270.65,41.333332,0.0
954,271.13254,270.65,41.333332,0.0
955,271.09222,270.65,40.0,0.0
956,271.05548,270.65,43.333332,0.0
957,271.02222,270.65,45.333332,0.0
958,270.9921,270.65,40.0,0.0
959,270.96448,270.65,38.0,0.0
960,270.93918,272.85,41.333332,229.8576
961,271.1327,272.85,39.333332,229.8576
962,271.30862,272.85,45.333332,229.8576
963,271.46893,272.85,44.666668,229.8576
964,271.61484,272.85,39.333332,229.8576
965,271.74734,272.85,46.666668,229.8576
966,271.86816,272.85,42.0,229.8576
967,271.97797,272.85,46.0,229.8576
968,272.078,272.85,44.0,229.8576
969,272.16898,272.85,44.0,229.8576
970,272.25174,272.85,47.333332,229.8576
971,272.32718,272.85,42.0,229.8576
972,272.3956,270.85,45.333332,777.7526
973,272.32013,270.85,43.333332,777.7526
974,272.25146,270.85,43.333332,777.7526
975,272.18896,270.85,44.0,777.7526
976,272.13214,270.85,41.333332,777.7526
977,272.08032,270.85,42.666668,777.7526
978,272.0332,270.85,46.0,777.7526
979,271.9905,270.85,43.333332,777.7526
980,271.9516,270.85,41.333332,777.7526
981,271.91608,270.85,45.714287,777.7526
982,271.8839,270.85,42.463924,777.7526
983,271.85455,270.85,42.463924,777.7526
984,271.82782,269.85,42.463924,941.7861
985,271.726,269.85,42.463924,941.7861
986,271.6334,269.85,42.463924,941.7861
987,271.54913,269.85,42.463924,941.7861
988,271.4725,269.85,42.463924,941.7861
989,271.40277,269.85,42.463924,941.7861
990,271.33932,269.85,42.463924,941.7861
991,271.28162,269.85,42.463924,941.7861
992,271.2291,269.85,42.463924,941.7861
993,271.1813,269.85,42.463924,941.7861
994,271.13785,269.85,42.463924,941.7861
995,271.0983,269.85,42.463924,941.7861
996,271.06232,268.95,42.463924,1115.9011
997,270.9619,268.95,42.463924,1115.9011
998,270.8706,268.95,42.463924,1115.9011
999,270.78754,268.95,42.463924,1115.9011
1000,270.71198,268.95,42.463924,1115.9011
1001,270.64322,268.95,42.463924,1115.9011
1002,270.58066,268.95,42.463924,1115.9011
1003,270.52374,268.95,42.463924,1115.9011
1004,270.47195,268.95,42.463924,1115.9011
1005,270.42484,268.95,42.463924,1115.9011
1006,270.382,268.95,42.463924,1115.9011
1007,270.343,268.95,42.463924,1115.9011
1008,270.30753,268.75,42.463924,1076.9432
1009,270.25415,268.75,42.463924,1076.9432
1010,270.2056,268.75,42.463924,1076.9432
1011,270.16144,268.75,42.463924,1076.9432
1012,270.12128,268.75,42.463924,1076.9432
1013,270.08472,268.75,42.463924,1076.9432
1014,270.05145,268.75,42.463924,1076.9432
1015,270.0212,268.75,42.463924,1076.9432
1016,269.99368,268.75,42.463924,1076.9432
1017,269.96863,268.75,42.463924,1076.9432
1018,269.94583,268.75,42.463924,1076.9432
1019,269.9251,268.75,42.463924,1076.9432
1020,269.90625,266.75,42.463924,1069.6667
1021,269.70804,266.75,42.463924,1069.6667
1022,269.52777,266.75,42.463924,1069.6667
1023,269.36377,266.75,42.463924,1069.6667
1024,269.21457,266.75,42.463924,1069.6667
1025,269.07883,266.75,42.463924,1069.6667
1026,268.95535,266.75,42.463924,1069.6667
1027,268.84302,266.75,42.463924,1069.6667
1028,268.7408,266.75,42.463924,1069.6667
1029,268.64783,266.75,42.463924,1069.6667
1030,268.56323,266.75,42.463924,1069.6667
1031,268.48627,266.75,42.463924,1069.6667
1032,268.41623,266.65,42.463924,410.28
1033,268.29214,266.65,42.463924,410.28
1034,268.17926,266.65,42.463924,410.28
1035,268.07657,266.65,42.463924,410.28
1036,267.98312,266.65,42.463924,410.28
1037,267.89813,266.65,42.463924,410.28
1038,267.8208,266.65,42.463924,410.28
1039,267.75043,266.65,42.463924,410.28
1040,267.6864,266.65,42.463924,410.28
1041,267.62817,266.65,42.463924,410.28
1042,267.5752,266.65,42.463924,410.28
1043,267.52698,266.65,42.463924,410.28
1044,267.48312,266.75,42.463924,205.14
1045,267.43628,266.75,42.463924,205.14
1046,267.39365,266.75,42.463924,205.14
1047,267.35486,266.75,42.463924,205.14
1048,267.31958,266.75,42.463924,205.14
1049,267.28748,266.75,42.463924,205.14
1050,267.25827,266.75,42.463924,205.14
1051,267.2317,266.75,42.463924,205.14
1052,267.20752,266.75,42.463924,205.14
1053,267.18552,266.75,42.463924,205.14
1054,267.1655,266.75,42.463924,205.14
1055,267.1473,266.75,42.463924,205.14
1056,267.13074,266.85,42.463924,0.0
1057,267.1087,266.85,42.463924,0.0
1058,267.08868,266.85,42.463924,0.0
1059,267.07047,266.85,42.463924,0.0
1060,267.0539,266.85,42.463924,0.0
1061,267.03882,266.85,42.463924,0.0
1062,267.0251,266.85,42.463924,0.0
1063,267.0126,266.85,42.463924,0.0
1064,267.00125,266.85,42.463924,0.0
1065,266.9909,266.85,42.463924,0.0
1066,266.9815,266.85,42.463924,0.0
1067,266.97296,266.85,42.463924,0.0
1068,266.96518,268.15,42.463924,0.0
1069,267.0754,268.15,42.463924,0.0
1070,267.17566,268.15,42.463924,0.0
1071,267.26685,268.15,42.463924,0.0
1072,267.34982,268.15,42.463924,0.0
1073,267.4253,268.15,42.463924,0.0
1074,267.49396,268.15,42.463924,0.0
1075,267.55643,268.15,42.463924,0.0
1076,267.61328,268.15,42.463924,0.0
1077,267.665,268.15,42.463924,0.0
1078,267.71207,268.15,42.463924,0.0
1079,267.75488,268.15,42.463924,0.0
1080,267.79382,267.85,42.463924,0.0
1081,267.8022,267.85,42.463924,0.0
1082,267.80978,267.85,42.463924,0.0
1083,267.8167,267.85,42.463924,0.0
1084,267.82303,267.85,42.463924,0.0
1085,267.82877,267.85,42.463924,0.0
1086,267.83398,267.85,42.463924,0.0
1087,267.83875,267.85,42.463924,0.0
1088,267.84308,267.85,4785.048,0.0
1089,268.0841,267.85,5155.069,0.0
1090,268.4067,267.85,5155.069,0.0
1091,268.73718,267.85,5155.069,0.0
1092,269.05106,268.35,5155.069,0.0
1093,269.38647,268.35,5155.069,0.0
1094,269.69333,268.35,5155.069,0.0
1095,269.9731,268.35,5155.069,0.0
1096,270.22787,268.35,5155.069,0.0
1097,270.45972,268.35,5155.069,0.0
1098,270.6707,268.35,5155.069,0.0
1099,270.86264,268.35,5155.069,0.0
1100,271.03726,268.35,5155.069,0.0
1101,271.19614,268.35,5155.069,0.0
1102,271.3407,268.35,5155.069,0.0
1103,271.47223,268.35,5155.069,0.0
1104,271.5919,267.65,5155.069,0.0
1105,271.63757,267.65,5155.069,0.0
1106,271.67917,267.65,5155.069,0.0
1107,271.717,267.65,5155.069,0.0
1108,271.75143,267.65,5155.069,0.0
1109,271.78278,267.65,5155.069,0.0
1110,271.81128,267.65,5155.069,0.0
1111,271.83722,267.65,5155.069,0.0
1112,271.8608,267.65,5155.069,0.0
1113,271.88226,267.65,5155.069,0.0
1114,271.9018,267.65,5155.069,0.0
1115,271.91956,267.65,5155.069,0.0
1116,271.93573,267.55,5155.069,0.0
1117,271.9414,267.55,5155.069,0.0
1118,271.9466,267.55,5155.069,0.0
1119,271.9513,267.55,5155.069,0.0
1120,271.95557,267.55,5155.069,0.0
1121,271.95947,267.55,5155.069,0.0
1122,271.963,267.55,5155.069,0.0
1123,271.96625,267.55,5155.069,0.0
1124,271.96918,267.55,5155.069,0.0
1125,271.97186,267.55,5155.069,0.0
1126,271.9743,267.55,5155.069,0.0
1127,271.9765,267.55,5155.069,0.0
1128,271.97852,267.95,5155.069,0.0
1129,272.01645,267.95,5155.069,0.0
1130,272.05093,267.95,548.7778,0.0
1131,271.85205,267.95,42.463924,0.0
1132,271.56342,267.95,42.463924,0.0
1133,271.26227,267.95,42.463924,0.0
1134,270.9745,267.95,42.463924,0.0
1135,270.70773,267.95,42.463924,0.0
1136,270.4633,267.95,42.463924,0.0
1137,270.24026,267.95,42.463924,0.0
1138,270.0371,267.95,42.463924,0.0
1139,269.8522,267.95,42.463924,0.0
1140,269.68396,267.75,42.463924,0.0
1141,269.51282,267.75,42.463924,0.0
1142,269.35712,267.75,42.463924,0.0
1143,269.21545,267.75,42.463924,0.0
1144,269.08658,267.75,42.463924,0.0
1145,268.96933,267.75,42.463924,0.0
1146,268.86267,267.75,42.463924,0.0
1147,268.76562,267.75,42.463924,0.0
1148,268.67734,267.75,42.463924,0.0
1149,268.59702,267.75,42.463924,0.0
1150,268.52393,267.75,42.463924,0.0
1151,268.45743,267.75,42.463924,0.0
1152,268.3969,266.85,42.463924,0.0
1153,268.26065,266.85,42.463924,0.0
1154,268.13672,266.85,42.463924,0.0
1155,268.02396,266.85,42.463924,0.0
1156,267.9214,266.85,42.463924,0.0
1157,267.82806,266.85,42.463924,0.0
1158,267.74316,266.85,42.463924,0.0
1159,267.66592,266.85,42.463924,0.0
1160,267.59564,266.85,42.463924,0.0
1161,267.5317,266.85,42.463924,0.0
1162,267.47354,266.85,42.463924,0.0
1163,267.4206,266.85,42.463924,0.0
1164,267.37244,265.45,42.463924,0.0
1165,267.20227,265.45,42.463924,0.0
1166,267.04752,265.45,42.463924,0.0
1167,266.90674,265.45,42.463924,0.0
1168,266.77866,265.45,42.463924,0.0
1169,266.6621,265.45,42.463924,0.0
1170,266.5561,265.45,42.463924,0.0
1171,266.45963,265.45,42.463924,0.0
1172,266.37186,265.45,42.463924,0.0
1173,266.29202,265.45,42.463924,0.0
1174,266.2194,265.45,42.463924,0.0
1175,266.1533,265.45,42.463924,0.0
1176,266.09317,264.75,42.463924,0.0
1177,265.97528,264.75,42.463924,0.0
1178,265.86807,264.75,42.463924,0.0
1179,265.77054,264.75,42.463924,0.0
1180,265.6818,264.75,42.463924,0.0
1181,265.60104,264.75,42.463924,0.0
1182,265.5276,264.75,42.463924,0.0
1183,265.46075,264.75,42.463924,0.0
1184,265.39996,264.75,42.463924,0.0
1185,265.34464,264.75,42.463924,0.0
1186,265.2943,264.75,42.463924,0.0
1187,265.24854,264.75,42.463924,0.0
1188,265.20688,265.25,42.463924,0.0
1189,265.2141,265.25,42.463924,0.0
1190,265.22067,265.25,42.463924,0.0
1191,265.22662,265.25,42.463924,0.0
1192,265.23203,265.25,42.463924,0.0
1193,265.23694,265.25,42.463924,0.0
1194,265.24142,265.25,42.463924,0.0
1195,265.2455,265.25,42.463924,0.0
1196,265.24924,265.25,42.463924,0.0
1197,265.25262,265.25,42.463924,0.0
1198,265.2557,265.25,42.463924,0.0
1199,265.25848,265.25,42.463924,0.0
1200,265.26102,262.45,42.463924,0.0
1201,265.01065,262.45,42.463924,0.0
1202,264.78296,262.45,42.463924,0.0
1203,264.57584,262.45,42.463924,0.0
1204,264.3874,262.45,42.463924,0.0
1205,264.21594,262.45,42.463924,0.0
1206,264.05997,262.45,42.463924,0.0
1207,263.91806,262.45,42.463924,0.0
1208,263.78894,262.45,42.463924,0.0
1209,263.67148,262.45,42.463924,0.0
1210,263.5646,262.45,42.463924,0.0
1211,263.46738,262.45,42.463924,0.0
1212,263.3789,262.95,42.463924,0.0
1213,263.34354,262.95,42.463924,0.0
1214,263.31137,262.95,4785.048,0.0
1215,263.51917,262.95,5155.069,0.0
1216,263.81155,262.95,5155.069,0.0
1217,264.11453,262.95,5155.069,0.0
1218,264.4034,262.95,5155.069,0.0
1219,264.67096,262.95,5155.069,0.0
1220,264.91605,262.95,5155.069,0.0
1221,265.13965,262.95,5155.069,0.0
1222,265.3433,262.95,5155.069,0.0
1223,265.52866,262.95,5155.069,0.0
1224,265.69733,262.55,5155.069,0.0
1225,265.8147,262.55,5155.069,0.0
1226,265.92148,262.55,5155.069,0.0
1227,266.01865,262.55,5155.069,0.0
1228,266.10706,262.55,5155.069,0.0
1229,266.1875,262.55,5155.069,0.0
1230,266.26068,262.55,5155.069,0.0
1231,266.32727,262.55,5155.069,0.0
1232,266.38785,262.55,5155.069,0.0
1233,266.44296,262.55,5155.069,0.0
1234,266.4931,262.55,5155.069,0.0
1235,266.53873,262.55,5155.069,0.0
1236,266.58023,262.45,5155.069,0.0
1237,266.60895,262.45,5155.069,0.0
1238,266.6351,262.45,5155.069,0.0
1239,266.65887,262.45,5155.069,0.0
1240,266.6805,262.45,5155.069,0.0
1241,266.7002,262.45,5155.069,0.0
1242,266.7181,262.45,5155.069,0.0
1243,266.7344,262.45,5155.069,0.0
1244,266.74924,262.45,5155.069,0.0
1245,266.76273,262.45,5155.069,0.0
1246,266.775,262.45,5155.069,0.0
1247,266.78616,262.45,5155.069,0.0
1248,266.79633,262.15,5155.069,236.74756
1249,266.79694,262.15,5155.069,236.74756
1250,266.7975,262.15,5155.069,236.74756
1251,266.798,262.15,5155.069,236.74756
1252,266.79846,262.15,5155.069,236.74756
1253,266.7989,262.15,5155.069,236.74756
1254,266.7993,262.15,5155.069,236.74756
1255,266.79962,262.15,5155.069,236.74756
1256,266.79993,262.15,548.7778,236.74756
1257,266.56995,262.15,42.463924,236.74756
1258,266.25302,262.15,42.463924,236.74756
1259,265.92615,262.15,42.463924,236.74756
1260,265.61496,263.45,42.463924,619.7248
1261,265.47406,263.45,42.463924,619.7248
1262,265.34406,263.45,42.463924,619.7248
1263,265.22513,263.45,42.463924,619.7248
1264,265.1167,263.45,42.463924,619.7248
1265,265.01797,263.45,42.463924,619.7248
1266,264.9281,263.45,42.463924,619.7248
1267,264.84634,263.45,42.463924,619.7248
1268,264.77194,263.45,42.463924,619.7248
1269,264.70425,263.45,42.463924,619.7248
1270,264.64267,263.45,42.463924,619.7248
1271,264.58664,263.45,42.463924,619.7248
1272,264.53568,263.95,42.463924,1012.288
1273,264.565,263.95,42.463924,1012.288
1274,264.59164,263.95,42.463924,1012.288
1275,264.61588,263.95,42.463924,1012.288
1276,264.6379,263.95,42.463924,1012.288
1277,264.65796,263.95,42.463924,1012.288
1278,264.6762,263.95,42.463924,1012.288
1279,264.6928,263.95,42.463924,1012.288
1280,264.70792,263.95,42.463924,1012.288
1281,264.72165,263.95,42.463924,1012.288
1282,264.73416,263.95,42.463924,1012.288
1283,264.74554,263.95,42.463924,1012.288
1284,264.7559,264.25,42.463924,1395.9938
1285,264.82227,264.25,42.463924,1395.9938
1286,264.88263,264.25,42.463924,1395.9938
1287,264.93753,264.25,42.463924,1395.9938
1288,264.9875,264.25,42.463924,1395.9938
1289,265.03293,264.25,42.463924,1395.9938
1290,265.07428,264.25,42.463924,1395.9938
1291,265.1119,264.25,42.463924,1395.9938
1292,265.14615,264.25,42.463924,1395.9938
1293,265.17728,264.25,42.463924,1395.9938
1294,265.2056,264.25,42.463924,1395.9938
1295,265.23138,264.25,42.463924,1395.9938
1296,265.25482,264.95,42.463924,1172.5657
1297,265.32193,264.95,42.463924,1172.5657
1298,265.38297,264.95,4785.048,1172.5657
1299,265.67557,264.95,5155.069,1172.5657
1300,266.0451,264.95,5155.069,1172.5657
1301,266.41827,264.95,5155.069,1172.5657
1302,266.77103,264.95,5155.069,1172.5657
1303,267.09668,264.95,5155.069,1172.5657
1304,267.39465,264.95,5155.069,1172.5657
1305,267.66635,264.95,5155.069,1172.5657
1306,267.91376,264.95,5155.069,1172.5657
1307,268.13895,264.95,5155.069,1172.5657
1308,268.34384,264.05,5155.069,835.63135
1309,268.4228,264.05,5155.069,835.63135
1310,268.49466,264.05,5155.069,835.63135
1311,268.56006,264.05,5155.069,835.63135
1312,268.61957,264.05,5155.069,835.63135
1313,268.6737,264.05,5155.069,835.63135
1314,268.72296,264.05,5155.069,835.63135
1315,268.7678,264.05,5155.069,835.63135
1316,268.80856,264.05,5155.069,835.63135
1317,268.84567,264.05,5155.069,835.63135
1318,268.87943,264.05,5155.069,835.63135
1319,268.91013,264.05,5155.069,835.63135
1320,268.93808,265.85,5155.069,522.2914
1321,269.10153,265.85,5155.069,522.2914
1322,269.2502,265.85,5155.069,522.2914
1323,269.38547,265.85,5155.069,522.2914
1324,269.5085,265.85,5155.069,522.2914
1325,269.62045,265.85,5155.069,522.2914
1326,269.7223,265.85,5155.069,522.2914
1327,269.81494,265.85,5155.069,522.2914
1328,269.89923,265.85,5155.069,522.2914
1329,269.97592,265.85,5155.069,522.2914
1330,270.04572,265.85,5155.069,522.2914
1331,270.1092,265.85,5155.069,522.2914
1332,270.16696,264.85,5155.069,86.79
1333,270.09534,264.85,5155.069,86.79
1334,270.0302,264.85,5155.069,86.79
1335,269.97098,264.85,5155.069,86.79
1336,269.9171,264.85,5155.069,86.79
1337,269.8681,264.85,5155.069,86.79
1338,269.82352,264.85,5155.069,86.79
1339,269.78296,264.85,5155.069,86.79
1340,269.74603,264.85,5155.069,86.79
1341,269.71246,264.85,5155.069,86.79
1342,269.68192,264.85,5155.069,86.79
1343,269.6541,264.85,5155.069,86.79
1344,269.6288,265.65,5155.069,0.0
1345,269.67123,265.65,5155.069,0.0
1346,269.7098,265.65,5155.069,0.0
1347,269.7449,265.65,5155.069,0.0
1348,269.77682,265.65,5155.069,0.0
1349,269.80588,265.65,5155.069,0.0
1350,269.8323,265.65,5155.069,0.0
