,T_in,T_out,heatPower,HGloHor
0,19.966375,-2.26908,,-1.900746
1,20.036249999999995,-2.31657827586207,,-2.11194
2,20.09425,-2.36267366666667,,-1.830348
3,20.137375000000002,-2.39776366666667,,-2.11194
4,20.1344375,-2.45864413793103,,-2.11194
5,20.1003125,-2.48576133333333,,-2.0415419999999997
6,20.055687499999998,-2.54221533333333,,-1.9711440000000002
7,19.996125,-2.61037466666667,,-1.9711440000000002
8,19.9321875,-2.65279586206897,,-1.9662889655172
9,19.857749999999996,-2.733967,,-2.0415419999999997
10,19.7715,-2.908935,,-2.11194
11,19.704625,-3.09161965517241,,-1.9662889655172
12,19.6555625,-3.27463766666667,,-1.9711440000000002
13,19.6035625,-3.52895166666667,,-2.0415419999999997
14,19.555999999999997,-3.75143103448276,,-2.11194
15,19.5396875,-3.96637033333333,,-2.0415419999999997
16,19.54725,-4.18151833333333,,-2.11194
17,19.578500000000002,-4.4112424137931,,-1.9662889655172
18,19.6036875,-4.51772233333333,,-2.11194
19,19.649625,-4.54365933333333,,-1.9711440000000002
20,19.7254375,-4.50490275862069,,-1.8934634482758
21,19.8415,-4.52687766666667,,-1.830348
22,19.964874999999996,-4.588929,,-1.900746
23,20.0510625,-4.68302166666667,,-1.9711440000000002
24,20.072,-4.78534620689655,,-1.8934634482758
25,20.066,-4.942933,,-1.830348
26,20.042250000000003,-5.03702966666667,,-1.689552
27,20.008062499999998,-5.11683137931035,,-1.7478124137931
28,19.944250000000004,-5.18656333333333,,-1.900746
29,19.8815,-5.270488,,-1.8655469999999998
30,19.856250000000003,-5.37623137931034,,-1.9662889655172
31,19.87425,-5.44545366666667,,-1.9711440000000002
32,19.920375,-5.51818766666667,,-1.9711440000000002
33,19.9515625,-5.63720965517241,,-2.11194
34,19.942750000000004,-5.71451633333333,,-2.0415419999999997
35,19.9145,-5.88033066666667,,-1.830348
36,19.907,-6.03814379310345,,-1.9662889655172
37,19.902687500000003,-6.12650733333333,,-1.830348
38,19.895187500000002,-6.12905066666667,,-1.689552
39,19.895125,-6.17177266666667,,-1.830348
40,19.9485625,-6.08970793103448,,-2.11194
41,20.0334375,-6.16719433333333,,-1.689552
42,20.1108125,-6.23789533333333,,-1.830348
43,20.15375,-6.30911965517241,,-1.9662889655172
44,20.1239375,-6.33860133333333,,-2.0415419999999997
45,20.070375,-6.46983,,-1.830348
46,20.024375,-6.52642862068966,,-1.3836848275862
47,19.991625,-6.53544166666667,,-1.689552
48,19.953125000000004,-6.548158,,-1.830348
49,19.886,-6.52011482758621,,-1.6749868965516999
50,19.8295,-6.45304133333333,,-1.619154
51,19.831125,-6.40879333333333,,-1.619154
52,19.863875,-6.33016448275862,,-1.6749868965516999
53,19.88325,-6.229248,,-1.2671640000000002
54,19.854937500000002,-6.07665833333333,,-1.196766
55,19.7834375,-6.11277233333333,,-0.915174
56,19.726937500000002,-6.21914482758621,,-1.6021613793103
57,19.7135,-6.30401333333333,,-1.4079599999999999
58,19.743375,-6.389468,,-1.654353
59,19.7925,-6.4338224137931,,-1.4565103448274999
60,19.8430625,-6.58121666666667,,-1.196766
61,19.907062500000002,-6.67276966666667,,-1.126368
62,19.991500000000002,-6.88369275862069,,-1.3836848275862
63,20.0824375,-7.045594,,-1.4783579999999998
64,20.143625,-7.06084966666667,,-1.619154
65,20.115125,-7.17045137931034,,-1.7478124137931
66,20.0451875,-7.28922666666667,,-1.548756
67,19.994687499999998,-7.48962433333333,,-1.4079599999999999
68,19.975437499999998,-7.54303033333333,,-1.2671640000000002
69,19.982937500000002,-7.51088275862069,,-1.3836848275862
70,19.9888125,-7.542015,,-1.3375620000000001
71,19.969437499999998,-7.567441,,-1.4783579999999998
72,19.950000000000003,-7.59611896551724,,-1.4565103448274999
73,19.9754375,-7.76784233333333,,-1.619154
74,20.003812500000002,-7.90110333333333,,-1.75995
75,20.00675,-7.92813068965517,,-1.6749868965516999
76,19.974125,-7.96671666666667,,-1.900746
77,19.928,-8.026227,,-1.75995
78,19.91,-7.91550310344828,,-1.2380337931034
79,19.929562500000003,-7.81361966666667,,-1.4079599999999999
80,19.981437500000002,-7.65696166666667,,-1.3375620000000001
81,20.029000000000003,-7.54508275862069,,-1.0923827586205999
82,20.067687499999998,-7.527774,,-1.126368
83,20.116749999999996,-7.50386666666667,,-1.196766
84,20.170375,-7.52666896551724,,-0.8010806896550999
85,20.195749999999997,-7.59592733333333,,-0.422388
86,20.1956875,-7.80446366666667,,-0.211194
87,20.140625,-7.87867137931034,,0.0
88,20.061625,-7.746987,,0.35198999999999997
89,20.020125,-7.66764533333333,,1.0207709999999999
90,20.0321875,-7.71924068965517,,1.638574137931
91,20.0590625,-7.75614533333333,,2.569527
92,20.053062500000003,-7.791751,,3.590302
93,20.0216875,-7.69460033333333,,4.646278000000001
94,20.023187500000002,-7.56349827586207,,6.0445279310344
95,20.036812499999996,-7.55676066666667,,7.673392000000001
96,20.029375,-7.56928448275862,,9.7586258620689
97,19.999437500000003,-7.47334833333333,,12.0381
98,19.9773125,-7.23598925925926,,14.470725925925901
99,19.9935625,-7.081198,,17.3883133333333
100,20.0485625,-6.97692833333333,,20.1690633333333
101,20.13625,-6.85475275862069,,23.0857206896552
102,20.2329375,-6.76228866666667,,26.2936733333333
103,20.2865625,-6.703794,,30.200783333333302
104,20.3176875,-6.61692551724138,,33.463375862069
105,20.336937499999998,-6.490174,,36.71261
106,20.316187499999998,-6.37064633333333,,40.1621
107,20.241875,-6.25545103448276,,43.4769
108,20.146500000000003,-6.13108233333333,,46.9203233333333
