index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,12228.085139263278,293.15,0.0,0.0,21.0,0.0,271.82,0.9126213592233009
1,300,1,300,13270.462664950699,295.57459747494636,0.0,0.0,21.0,0.0,271.8280908161068,0.9904173496406516
2,600,1,600,13265.394378764213,297.0845225935568,0.0,0.0,21.0,0.0,271.8357342807924,0.9900390871264669
3,900,1,900,13277.220379866001,297.8786183492619,0.0,0.0,21.0,0.0,271.84298691860465,0.9909216996595638
4,1200,1,1200,1510.3492835730005,298.31536357702856,0.0,0.0,21.0,0.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,111.50229610270473,295.62606814386635,0.0,0.0,21.0,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,116.57058228919132,293.9152210355117,0.0,0.0,21.0,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,111.50229610270473,293.0312914552206,0.0,0.0,21.0,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,12608.206603249771,292.5525306922571,0.0,0.0,21.0,0.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,13371.828388680431,295.39429959798196,0.0,0.0,21.0,0.0,271.8814607558139,0.9979825999243486
10,3000,1,3000,13322.834955544378,297.0122577966426,0.0,0.0,21.0,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,13224.84808927232,297.82032765513645,0.0,0.0,21.0,0.0,271.893721199397,0.9870129870129881
12,3600,1,3600,13224.84808927232,298.2112096801156,0.0,0.0,21.0,0.0,271.9,0.9870129870129881
13,3900,1,3900,13216.40094562816,298.4178862427948,0.0,0.0,21.0,0.0,271.90602887294085,0.9863825494893456
14,4200,1,4200,13206.264373255188,298.5261385871595,0.0,0.0,21.0,0.0,271.911429869186,0.9856260244609759
15,4500,1,4500,13157.270940119159,298.58355331329966,0.0,0.0,21.0,0.0,271.916244322311,0.9819694868238563
