index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,3723.048069338095,293.15,0.0,0.0,21.0,0.0,277.22999999999996,0.9126213592233009
1,300,1,300,4040.417599426744,293.8626147849095,0.0,0.0,21.0,0.0,277.25013364438655,0.9904173496406518
2,600,1,600,4038.874473672666,294.38767501950724,0.0,0.0,21.0,0.0,277.2697410300926,0.9900390871264669
3,900,1,900,4042.475100432176,294.7017610065997,0.0,0.0,21.0,0.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,459.85147471515046,294.8953622334241,0.0,0.0,21.0,0.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,33.948766589709095,293.8929515990915,0.0,0.0,21.0,0.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,35.49189234378678,293.1745456447272,0.0,0.0,21.0,0.0,277.3441015625,0.008700037826251424
7,2100,1,2100,33.948766589709095,292.7515470925033,0.0,0.0,21.0,0.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,3838.782500893921,292.500983724745,0.0,0.0,21.0,0.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,4071.2801145082976,293.5452048632766,0.0,0.0,21.0,0.0,277.3972705078125,0.9979825999243487
10,3000,1,3000,4056.363232218875,294.233612798007,0.0,0.0,21.0,0.0,277.41481626157406,0.9943260622872273
11,3300,1,3300,4026.5294676400445,294.6399564759012,0.0,0.0,21.0,0.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,4026.5294676400445,294.8763361173355,0.0,0.0,21.0,0.0,277.45,0.9870129870129881
13,3900,1,3900,4023.9575913832437,295.02340726000205,0.0,0.0,21.0,0.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,4020.8713398750883,295.1150847923745,0.0,0.0,21.0,0.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,4005.954457585673,295.1760293505037,0.0,0.0,21.0,0.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,343.08829265660586,295.21546279022976,0.0,0.0,21.0,0.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,29.31938932747604,294.0972034904253,0.0,0.0,21.0,0.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,32.40564083563141,293.34507950885705,0.0,0.0,21.0,0.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,30.86251508155372,292.90345323918825,0.0,0.0,21.0,0.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,3665.9524164372206,292.64037673223805,0.0,0.0,21.0,0.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,3978.6925692636364,293.6228954099957,0.0,0.0,21.0,0.0,277.5881068004261,0.975286849073258
22,6600,1,6600,3979.206944514991,294.29916571745446,0.0,0.0,21.0,0.0,277.5997455018939,0.9754129365779851
23,6900,1,6900,3969.948189990525,294.7008230354132,0.0,0.0,21.0,0.0,277.6103987630208,0.9731433614928761
24,7200,1,7200,3965.8331879796533,294.940184081201,0.0,0.0,21.0,0.0,277.62,0.9721346614550503
25,7500,1,7500,3962.746936471498,295.08594793130067,0.0,0.0,21.0,0.0,277.6254863457207,0.9713781364266807
26,7800,1,7800,3955.545682952471,295.1766966884472,0.0,0.0,21.0,0.0,277.6246094389844,0.9696129113604853
27,8100,1,8100,3950.401930438876,295.234360493794,0.0,0.0,21.0,0.0,277.61852445485255,0.9683520363132019
28,8400,1,8400,3947.315678930721,295.2738296154138,0.0,0.0,21.0,0.0,277.60838656838655,0.9675955112848322
29,8700,1,8700,3963.775686974214,295.3018930146208,0.0,0.0,21.0,0.0,277.5953509546478,0.9716303114361367
30,9000,1,9000,3953.488181947032,295.32968056161315,0.0,0.0,21.0,0.0,277.5805727886978,0.9691085613415716
31,9300,1,9300,3963.775686974214,295.3489742070256,0.0,0.0,21.0,0.0,277.56520724559783,0.9716303114361367
32,9600,1,9600,418.18707935505296,295.3693637059482,0.0,0.0,21.0,0.0,277.5504095004095,0.10250914134409286
33,9900,1,9900,32.920016086990664,294.2752322903535,0.0,0.0,21.0,0.0,277.5373347281941,0.008069600302610022
34,10200,1,10200,37.035018097864466,293.5126705611193,0.0,0.0,21.0,0.0,277.5271381040131,0.009078300340436269
35,10500,1,10500,36.52064284650521,293.0627738317125,0.0,0.0,21.0,0.0,277.5209748029279,0.00895221283570798
36,10800,1,10800,3759.568712184605,292.7940874252292,0.0,0.0,21.0,0.0,277.52,0.92157357205901
37,11100,1,11100,4047.6188529457704,293.80020647426716,0.0,0.0,21.0,0.0,277.5229166579774,0.9921825747068471
38,11400,1,11400,4036.3025974158654,294.48174531686266,0.0,0.0,21.0,0.0,277.5274419558447,0.9894086496028244
39,11700,1,11700,4038.874473672666,294.8818582659477,0.0,0.0,21.0,0.0,277.533252393018,0.9900390871264669
40,12000,1,12000,4054.8201064647974,295.12342232190196,0.0,0.0,21.0,0.0,277.5400244689133,0.9939477997730425
41,12300,1,12300,4060.9926094811085,295.2752679903924,0.0,0.0,21.0,0.0,277.5474346829468,0.9954608498297819
42,12600,1,12600,4079.5101185300405,295.372476882432,0.0,0.0,21.0,0.0,277.55515953453454,1.0
43,12900,1,12900,4077.452617524608,295.44191544115756,0.0,0.0,21.0,0.0,277.5628755230925,0.999495649981088
44,13200,1,13200,384.75268801670336,295.48908645529934,0.0,0.0,21.0,0.0,277.5702591480369,0.09431345353675463
45,13500,1,13500,32.920016086990664,294.36446238114513,0.0,0.0,21.0,0.0,277.57698690878374,0.008069600302610022
46,13800,1,13800,33.948766589709095,293.5946846092346,0.0,0.0,21.0,0.0,277.5827353047492,0.00832177531206658
47,14100,1,14100,34.46314184106835,293.14046450367476,0.0,0.0,21.0,0.0,277.5871808353492,0.008447862816794867
48,14400,1,14400,34.46314184106835,292.86912379644156,0.0,0.0,21.0,0.0,277.59,0.008447862816794867
49,14700,1,14700,33.948766589709095,292.70313107813325,0.0,0.0,21.0,0.0,277.59077860037956,0.00832177531206658
50,15000,1,15000,31.891265584272155,292.602291344049,0.0,0.0,21.0,0.0,277.58959193628493,0.007817425293153447
51,15300,1,15300,31.37689033291298,292.53549905213885,0.0,0.0,21.0,0.0,277.5868507543103,0.007691337788425178
52,15600,1,15600,3720.4761930813015,292.49124815733165,0.0,0.0,21.0,0.0,277.5829658010501,0.9119909216996601
53,15900,1,15900,4027.558218142761,293.6169277701998,0.0,0.0,21.0,0.0,277.57834782309845,0.9872651620224442
54,16200,1,16200,4035.2738469131496,294.37293270227616,0.0,0.0,21.0,0.0,277.5734075670498,0.9891564745933684
55,16500,1,16500,4032.701970656355,294.8221176466966,0.0,0.0,21.0,0.0,277.56855577949835,0.9885260370697275
56,16800,1,16800,4026.0150923886827,295.0908774706569,0.0,0.0,21.0,0.0,277.5642032070384,0.9868868995082593
57,17100,1,17100,4032.1875954049938,295.25291033374543,0.0,0.0,21.0,0.0,277.56076059626434,0.9883999495649987
58,17400,1,17400,4039.3888489240207,295.3533742845059,0.0,0.0,21.0,0.0,277.5586386937704,0.990165174631194
59,17700,1,17700,4052.762605459365,295.42138423474466,0.0,0.0,21.0,0.0,277.5582482461508,0.9934434497541305
60,18000,1,18000,419.7302051091306,295.47089926134197,0.0,0.0,21.0,0.0,277.56,0.1028874038582777
61,18300,1,18300,33.948766589709095,294.36675208676513,0.0,0.0,21.0,0.0,277.56520589776335,0.00832177531206658
62,18600,1,18600,35.49189234378678,293.5984930860204,0.0,0.0,21.0,0.0,277.5744016275338,0.008700037826251424
63,18900,1,18900,32.40564083563141,293.1443932088032,0.0,0.0,21.0,0.0,277.58683355437665,0.007943512797881734
