index,seconds_of_day,day_of_year,timestamp,weaBus.TDryBul,weaBus.HDirNor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,u
27,8100,1,8100,277.61852445485255,0.0,0.0,21.0,20770.641730126063,299.81524884096575,0.0,0.9683520363132019
28,8400,1,8400,277.60838656838655,0.0,0.0,21.0,20754.414666274402,299.856644651017,0.0,0.9675955112848321
29,8700,1,8700,277.5953509546478,0.0,0.0,21.0,20840.95900681658,299.88403820838045,0.0,0.9716303114361365
30,9000,1,9000,277.5805727886978,0.0,0.0,21.0,20786.868793977726,299.92228589874475,0.0,0.9691085613415716
31,9300,1,9300,277.56520724559783,0.0,0.0,21.0,20840.95900681658,299.94117884404557,0.0,0.9716303114361365
32,9600,1,9600,277.5504095004095,0.0,0.0,21.0,2198.767151900064,299.96870817097135,0.0,0.10250914134409288
33,9900,1,9900,277.5373347281941,0.0,0.0,21.0,173.088681084384,296.7249147903131,0.0,0.008069600302610022
34,10200,1,10200,277.5271381040131,0.0,0.0,21.0,194.72476621993187,294.71718929183254,0.0,0.009078300340436269
35,10500,1,10500,277.5209748029279,0.0,0.0,21.0,192.02025557798822,293.68433965525185,0.0,0.00895221283570798
36,10800,1,10800,277.52,0.0,0.0,21.0,19767.26828196504,293.1376406334328,0.0,0.9215735720590101
37,11100,1,11100,277.5229166579774,0.0,0.0,21.0,21281.794241453386,296.26457807004346,0.0,0.9921825747068471
38,11400,1,11400,277.5274419558447,0.0,0.0,21.0,21222.295007330616,298.1042626856116,0.0,0.9894086496028244
39,11700,1,11700,277.533252393018,0.0,0.0,21.0,21235.81756054036,299.0259351800637,0.0,0.9900390871264669
40,12000,1,12000,277.5400244689133,0.0,0.0,21.0,21319.65739044058,299.4989932233375,0.0,0.9939477997730425
41,12300,1,12300,277.5474346829468,0.0,0.0,21.0,21352.111518143905,299.76196154649915,0.0,0.9954608498297819
42,12600,1,12600,277.55515953453454,0.0,0.0,21.0,21449.47390125387,299.909745464935,0.0,1.0
43,12900,1,12900,277.5628755230925,0.0,0.0,21.0,21438.65585868612,300.0128712217331,0.0,0.999495649981088
44,13200,1,13200,277.5702591480369,0.0,0.0,21.0,2022.973960173738,300.07132450050193,0.0,0.09431345353675463
45,13500,1,13500,277.57698690878374,0.0,0.0,21.0,173.088681084384,296.70930616812115,0.0,0.008069600302610022
46,13800,1,13800,277.5827353047492,0.0,0.0,21.0,178.49770236827086,294.6733599625089,0.0,0.00832177531206658
47,14100,1,14100,277.5871808353492,0.0,0.0,21.0,181.2022130102145,293.6247435159804,0.0,0.008447862816794867
48,14400,1,14400,277.59,0.0,0.0,21.0,181.2022130102145,293.07118760801006,0.0,0.008447862816794867
49,14700,1,14700,277.59077860037956,0.0,0.0,21.0,178.49770236827086,292.763088164941,0.0,0.00832177531206658
50,15000,1,15000,277.58959193628493,0.0,0.0,21.0,167.67965980049675,292.5811407435076,0.0,0.007817425293153447
51,15300,1,15300,277.5868507543103,0.0,0.0,21.0,164.9751491585535,292.45720142149446,0.0,0.007691337788425177
52,15600,1,15600,277.5829658010501,0.0,0.0,21.0,19561.72547317732,292.36734470322057,0.0,0.9119909216996601
53,15900,1,15900,277.57834782309845,0.0,0.0,21.0,21176.31832641759,295.6923428467036,0.0,0.9872651620224442
54,16200,1,16200,277.5734075670498,0.0,0.0,21.0,21216.885986046742,297.6515035036786,0.0,0.9891564745933684
55,16500,1,16500,277.56855577949835,0.0,0.0,21.0,21203.363432837035,298.65212256077,0.0,0.9885260370697275
56,16800,1,16800,277.5642032070384,0.0,0.0,21.0,21168.204794491758,299.16273019362785,0.0,0.9868868995082593
57,17100,1,17100,277.56076059626434,0.0,0.0,21.0,21200.65892219508,299.42588318532796,0.0,0.9883999495649988
58,17400,1,17400,277.5586386937704,0.0,0.0,21.0,21238.522071182277,299.5766219269798,0.0,0.990165174631194
59,17700,1,17700,277.5582482461508,0.0,0.0,21.0,21308.839347872832,299.6698802257486,0.0,0.9934434497541305
60,18000,1,18000,277.56,0.0,0.0,21.0,2206.8806838258943,299.74122708132967,0.0,0.1028874038582777
61,18300,1,18300,277.56520589776335,0.0,0.0,21.0,178.49770236827086,296.4441557820803,0.0,0.00832177531206658
62,18600,1,18600,277.5744016275338,0.0,0.0,21.0,186.61123429410137,294.4103752550568,0.0,0.008700037826251424
63,18900,1,18900,277.58683355437665,0.0,0.0,21.0,170.38417044244036,293.3658517189225,0.0,0.007943512797881734
64,19200,1,19200,277.6017480433572,0.0,0.0,21.0,19623.929217942008,292.81147862669945,0.0,0.91489093430841
65,19500,1,19500,277.6183914595409,0.0,0.0,21.0,21097.887517801242,295.9174663556462,0.0,0.9836086243853247
66,19800,1,19800,277.6360101679929,0.0,0.0,21.0,21103.296539085117,297.7413986176862,0.0,0.9838607993947807
67,20100,1,20100,277.65385053377867,0.0,0.0,21.0,21084.3649645915,298.66715815933594,0.0,0.982978186861682
68,20400,1,20400,277.6711589219635,0.0,0.0,21.0,1771.4544704729926,299.14033395587865,0.0,0.08258731559702445
69,20700,1,20700,277.6871816976127,0.0,0.0,21.0,162.27063851660986,296.00606519934576,0.0,0.00756525028369689
70,21000,1,21000,277.7011652257916,0.0,0.0,21.0,162.27063851660986,294.12962490831666,0.0,0.00756525028369689
