index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,7655.399861108936,20.0,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,8307.980921388611,20.0,0.0,270.82701932870367,0.0,295.3837598902928,0.9904173496406518
2,600,1,600,0.0,8304.807917854027,20.0,0.0,270.81392129629626,0.0,296.7460601644647,0.9900390871264669
3,900,1,900,0.0,8312.211592768048,20.0,0.0,270.80072187499997,0.0,297.4316412265418,0.9909216996595637
4,1200,1,1200,0.0,945.5550533063545,20.0,0.0,270.787437037037,0.0,297.7946242744723,0.11272222922708366
5,1500,1,1500,0.0,69.8060777608718,20.0,0.0,270.7740827546296,0.0,295.0657070323441,0.00832177531206658
6,1800,1,1800,0.0,72.9790812954569,20.0,0.0,270.760675,0.0,293.4007690240662,0.008700037826251424
7,2100,1,2100,0.0,69.8060777608718,20.0,0.0,270.74722974537036,0.0,292.5860786210201,0.00832177531206658
8,2400,1,2400,0.0,7893.375126202817,20.0,0.0,270.73376296296294,0.0,292.17615639413754,0.9409910477871642
9,2700,1,2700,0.0,8371.440992080314,20.0,0.0,270.72029062499996,0.0,295.06818993668446,0.9979825999243488
10,3000,1,3000,0.0,8340.768624579314,20.0,0.0,270.7068287037037,0.0,296.6685272967997,0.9943260622872273
11,3300,1,3300,0.0,8279.423889577345,20.0,0.0,270.6933931712963,0.0,297.4482372636191,0.9870129870129881
12,3600,1,3600,0.0,8279.423889577345,20.0,0.0,270.67999999999995,0.0,297.81999909083567,0.9870129870129881
13,3900,1,3900,0.0,8274.135550353027,20.0,0.0,270.6665203883495,0.0,298.02177971289495,0.9863825494893456
14,4200,1,4200,0.0,8267.789543283858,20.0,0.0,270.6528317152103,0.0,298.1341056788854,0.9856260244609759
15,4500,1,4500,0.0,8237.117175782872,20.0,0.0,270.63895922330096,0.0,298.2036140606447,0.9819694868238562
16,4800,1,4800,0.0,705.4644525227505,20.0,0.0,270.6249281553398,0.0,298.2416157181854,0.08410036565376383
