index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,totalHeatingPower.y,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,weaDat.weaBus.HGloHor,thermalZone.TAir,u
0,0,1,0,0.0,15149.1040603171,21.5,0.0,270.84,0.0,293.15,0.9126213592233009
1,300,1,300,0.0,16440.482508122543,21.5,0.0,270.82701932870367,0.0,296.27586763528035,0.9904173496406516
2,600,1,600,0.0,16434.20352053192,21.5,0.0,270.81392129629626,0.0,298.2069147545511,0.9900390871264669
3,900,1,900,0.0,16448.854491576694,21.5,0.0,270.80072187499997,0.0,299.22300204738764,0.9909216996595638
4,1200,1,1200,0.0,1871.1383020065623,21.5,0.0,270.787437037037,0.0,299.7820870677171,0.11272222922708366
5,1500,1,1500,0.0,138.13772699377304,21.5,0.0,270.7740827546296,0.0,296.46455517028,0.00832177531206658
6,1800,1,1800,0.0,144.4167145843991,21.5,0.0,270.760675,0.0,294.35632246990565,0.008700037826251424
7,2100,1,2100,0.0,138.13772699377304,21.5,0.0,270.74722974537036,0.0,293.2730254008279,0.00832177531206658
8,2400,1,2400,0.0,15620.028129614055,21.5,0.0,270.73376296296294,0.0,292.6870165835267,0.9409910477871642
9,2700,1,2700,0.0,16566.062259935065,21.5,0.0,270.72029062499996,0.0,296.2177945593575,0.9979825999243486
10,3000,1,3000,0.0,16505.365379892326,21.5,0.0,270.7068287037037,0.0,298.23194992376006,0.9943260622872272
11,3300,1,3300,0.0,16383.971619806909,21.5,0.0,270.6933931712963,0.0,299.24400213991345,0.9870129870129881
12,3600,1,3600,0.0,16383.971619806909,21.5,0.0,270.67999999999995,0.0,299.73979270428487,0.9870129870129881
13,3900,1,3900,0.0,16373.50664048918,21.5,0.0,270.6665203883495,0.0,300.0070380768291,0.9863825494893456
14,4200,1,4200,0.0,16360.94866530793,21.5,0.0,270.6528317152103,0.0,300.15311947228423,0.9856260244609759
15,4500,1,4500,0.0,16300.25178526522,21.5,0.0,270.63895922330096,0.0,300.2361870915364,0.9819694868238563
16,4800,1,4800,0.0,1396.0282409825259,21.5,0.0,270.6249281553398,0.0,300.27312516657565,0.08410036565376383
17,5100,1,5100,0.0,119.30076422189491,21.5,0.0,270.6107637540453,0.0,296.5788449521627,0.007186987769512046
18,5400,1,5400,0.0,131.858739403147,21.5,0.0,270.5964912621359,0.0,294.36360149009346,0.007943512797881734
19,5700,1,5700,0.0,125.57975181252095,21.5,0.0,270.58213592233005,0.0,293.2030646054194,0.00756525028369689
20,6000,1,6000,0.0,14916.781519463937,21.5,0.0,270.56772297734625,0.0,292.5546193713064,0.8986256461984616
21,6300,1,6300,0.0,16189.323004497503,21.5,0.0,270.5532776699029,0.0,295.8610763175931,0.975286849073258
22,6600,1,6600,0.0,16191.416000361025,21.5,0.0,270.5388252427184,0.0,297.82879090328476,0.9754129365779851
23,6900,1,6900,0.0,16153.74207481727,21.5,0.0,270.5243909385113,0.0,298.81916917456056,0.9731433614928761
24,7200,1,7200,0.0,16136.998107908941,21.5,0.0,270.51,0.0,299.3139228078935,0.9721346614550503
25,7500,1,7500,0.0,16124.44013272769,21.5,0.0,270.49370276227603,0.0,299.56751896915677,0.9713781364266807
26,7800,1,7800,0.0,16095.138190638112,21.5,0.0,270.47363669953876,0.0,299.69993782566377,0.9696129113604853
27,8100,1,8100,0.0,16074.208232002682,21.5,0.0,270.44995776316796,0.0,299.76679006119184,0.9683520363132019
28,8400,1,8400,0.0,16061.65025682143,21.5,0.0,270.42282190454347,0.0,299.8004745523781,0.9675955112848322
