index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,32922.30967412134,0.0,0.0,0.0,22.5,270.84,0.9126213592233008
1,300,1,300,297.77999227518615,35728.75690663491,0.0,0.0,0.0,22.5,270.82701932870367,0.9904173496406519
2,600,1,600,300.51051768331257,35715.11129610405,0.0,0.0,0.0,22.5,270.81392129629626,0.990039087126467
3,900,1,900,301.864424571082,35746.95105400935,0.0,0.0,0.0,22.5,270.80072187499997,0.9909216996595638
4,1200,1,1200,302.5569566698964,4066.3919381962555,0.0,0.0,0.0,22.5,270.787437037037,0.11272222922708366
5,1500,1,1500,297.74365451640625,300.2034316789182,0.0,0.0,0.0,22.5,270.7740827546296,0.00832177531206658
6,1800,1,1800,294.7912811237517,313.84904220977813,0.0,0.0,0.0,22.5,270.760675,0.008700037826251424
7,2100,1,2100,293.33724015522563,300.2034316789182,0.0,0.0,0.0,22.5,270.74722974537036,0.00832177531206658
8,2400,1,2400,292.5987341288694,33945.73046393583,0.0,0.0,0.0,22.5,270.73376296296294,0.9409910477871642
9,2700,1,2700,297.70269835255374,36001.6691172521,0.0,0.0,0.0,22.5,270.72029062499996,0.9979825999243486
10,3000,1,3000,300.51316631614384,35869.761548787086,0.0,0.0,0.0,22.5,270.7068287037037,0.9943260622872274
11,3300,1,3300,301.86712750464676,35605.94641185716,0.0,0.0,0.0,22.5,270.6933931712963,0.987012987012988
12,3600,1,3600,302.49399918671287,35605.94641185716,0.0,0.0,0.0,22.5,270.67999999999995,0.987012987012988
13,3900,1,3900,302.8143772964961,35583.203727639026,0.0,0.0,0.0,22.5,270.6665203883495,0.9863825494893456
14,4200,1,4200,302.9798945136327,35555.912506577304,0.0,0.0,0.0,22.5,270.6528317152103,0.9856260244609759
15,4500,1,4500,303.07015592459595,35424.004938112346,0.0,0.0,0.0,22.5,270.63895922330096,0.9819694868238563
16,4800,1,4800,303.10628502125314,3033.874074694524,0.0,0.0,0.0,22.5,270.6249281553398,0.08410036565376383
17,5100,1,5100,297.8426120493888,259.2666000863384,0.0,0.0,0.0,22.5,270.6107637540453,0.007186987769512045
18,5400,1,5400,294.81796426684167,286.5578211480583,0.0,0.0,0.0,22.5,270.5964912621359,0.007943512797881734
19,5700,1,5700,293.31828166934565,272.91221061719835,0.0,0.0,0.0,22.5,270.58213592233005,0.00756525028369689
