index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,9632.384861954666,293.15,0.0,0.0,20.0,0.0,270.84,0.9126213592233009
1,300,1,300,10453.493104539099,295.16507154000124,0.0,0.0,20.0,0.0,270.82701932870367,0.9904173496406516
2,600,1,600,10449.500681965756,296.49347191673326,0.0,0.0,20.0,0.0,270.81392129629626,0.9900390871264669
3,900,1,900,10458.81633463688,297.2293102513639,0.0,0.0,20.0,0.0,270.80072187499997,0.9909216996595638
4,1200,1,1200,1189.7419268565181,297.65079243727246,0.0,0.0,20.0,0.0,270.787437037037,0.11272222922708366
5,1500,1,1500,87.83329661356845,295.33862030656553,0.0,0.0,20.0,0.0,270.7740827546296,0.00832177531206658
6,1800,1,1800,91.82571918691247,293.79298648332923,0.0,0.0,20.0,0.0,270.760675,0.008700037826251424
7,2100,1,2100,87.83329661356845,292.95800103753453,0.0,0.0,20.0,0.0,270.74722974537036,0.00832177531206658
8,2400,1,2400,9931.816554955469,292.49817101238165,0.0,0.0,20.0,0.0,270.73376296296294,0.9409910477871642
9,2700,1,2700,10533.34155600598,294.9587362198961,0.0,0.0,20.0,0.0,270.72029062499996,0.9979825999243487
10,3000,1,3000,10494.748137796974,296.4558894029263,0.0,0.0,20.0,0.0,270.7068287037037,0.9943260622872272
11,3300,1,3300,10417.561301379003,297.2614284590862,0.0,0.0,20.0,0.0,270.6933931712963,0.9870129870129881
12,3600,1,3600,10417.561301379003,297.6898697972806,0.0,0.0,20.0,0.0,270.67999999999995,0.9870129870129881
13,3900,1,3900,10410.90726375675,297.93638121656113,0.0,0.0,20.0,0.0,270.6665203883495,0.9863825494893455
14,4200,1,4200,10402.922418610064,298.0815269901809,0.0,0.0,20.0,0.0,270.6528317152103,0.985626024460976
