index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,20953.657616800127,293.15,0.0,0.0,21.0,0.0,271.82,0.9126213592233009
1,300,1,300,22739.842578055428,296.85075512262887,0.0,0.0,21.0,0.0,271.8280908161068,0.9904173496406518
2,600,1,600,22731.157724110915,298.9341045670835,0.0,0.0,21.0,0.0,271.8357342807924,0.9900390871264669
3,900,1,900,22751.42238331476,299.904805702084,0.0,0.0,21.0,0.0,271.84298691860465,0.9909216996595639
4,1200,1,1200,2588.086475465505,300.37480015039205,0.0,0.0,21.0,0.0,271.84990525409125,0.11272222922708366
5,1500,1,1500,191.06678677933257,296.32199289904935,0.0,0.0,21.0,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,199.75164072384771,293.9600469923302,0.0,0.0,21.0,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,191.06678677933257,292.8662789712474,0.0,0.0,21.0,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,21605.02166263876,292.3393534913215,0.0,0.0,21.0,0.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,22913.539656945733,296.62168702531284,0.0,0.0,21.0,0.0,271.8814607558139,0.9979825999243488
10,3000,1,3000,22829.58606881539,298.84306459014226,0.0,0.0,21.0,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,22661.67889255479,299.84017589338424,0.0,0.0,21.0,0.0,271.893721199397,0.9870129870129881
12,3600,1,3600,22661.67889255479,300.26567033216287,0.0,0.0,21.0,0.0,271.9,0.9870129870129881
13,3900,1,3900,22647.204135980573,300.4692692560431,0.0,0.0,21.0,0.0,271.90602887294085,0.9863825494893456
14,4200,1,4200,22629.834428091544,300.56792656422806,0.0,0.0,21.0,0.0,271.911429869186,0.9856260244609759
15,4500,1,4500,22545.880839961246,300.6179439240739,0.0,0.0,21.0,0.0,271.916244322311,0.9819694868238564
16,4800,1,4800,1930.932526997196,300.6313191264769,0.0,0.0,21.0,0.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,165.01222494578724,296.26165269971295,0.0,0.0,21.0,0.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,182.38193283481746,293.87628209144657,0.0,0.0,21.0,0.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,173.69707889030235,292.76297067576627,0.0,0.0,21.0,0.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,20632.318020853065,292.21791104943964,0.0,0.0,21.0,0.0,271.93296511627904,0.8986256461984615
21,6300,1,6300,22392.448420274824,296.28191223034764,0.0,0.0,21.0,0.0,271.9351283157703,0.975286849073258
22,6600,1,6600,22395.343371589635,298.4931635852839,0.0,0.0,21.0,0.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,22343.234247922544,299.49882545394934,0.0,0.0,21.0,0.0,271.9386044240552,0.973143361492876
24,7200,1,7200,22320.07463740385,299.9487315565299,0.0,0.0,21.0,0.0,271.94,0.9721346614550502
25,7500,1,7500,22302.70492951482,300.1554909151311,0.0,0.0,21.0,0.0,271.93760844713745,0.9713781364266807
26,7800,1,7800,22262.175611107097,300.25345529545126,0.0,0.0,21.0,0.0,271.9282494668635,0.9696129113604853
27,8100,1,8100,22233.2260979587,300.2955780163107,0.0,0.0,21.0,0.0,271.9125528266486,0.9683520363132019
28,8400,1,8400,22215.85639006967,300.3154188518474,0.0,0.0,21.0,0.0,271.8911482939632,0.9675955112848323
29,8700,1,8700,22308.494832144486,300.32724326043007,0.0,0.0,21.0,0.0,271.8646656362779,0.9716303114361368
30,9000,1,9000,22250.59580584773,300.3581240886201,0.0,0.0,21.0,0.0,271.83373462106294,0.9691085613415715
31,9300,1,9300,22308.494832144486,300.36589529582096,0.0,0.0,21.0,0.0,271.798985015789,0.9716303114361368
32,9600,1,9600,2353.595418963597,300.38669997343925,0.0,0.0,21.0,0.0,271.7610465879265,0.10250914134409286
33,9900,1,9900,185.27688414965598,296.15819441703513,0.0,0.0,21.0,0.0,271.72054910494586,0.008069600302610022
34,10200,1,10200,208.43649466836283,293.75030961822625,0.0,0.0,21.0,0.0,271.67812233431755,0.009078300340436269
35,10500,1,10500,205.54154335352428,292.62636851228405,0.0,0.0,21.0,0.0,271.63439604351214,0.00895221283570798
36,10800,1,10800,21159.199160153676,292.0769818751435,0.0,0.0,21.0,0.0,271.59,0.9215735720590099
37,11100,1,11100,22780.37189646315,296.24321156810447,0.0,0.0,21.0,0.0,271.535403277293,0.992182574706847
38,11400,1,11400,22716.682967536697,298.47048621818783,0.0,0.0,21.0,0.0,271.46326913527696,0.9894086496028244
39,11700,1,11700,22731.157724110915,299.46742911409456,0.0,0.0,21.0,0.0,271.37751862098315,0.9900390871264669
40,12000,1,12000,22820.901214870875,299.92644009169743,0.0,0.0,21.0,0.0,271.2820727814428,0.9939477997730424
41,12300,1,12300,22855.640630648937,300.15933918753007,0.0,0.0,21.0,0.0,271.1808526636873,0.9954608498297819
42,12600,1,12600,22959.85887798312,300.27735503960037,0.0,0.0,21.0,0.0,271.0777793147478,1.0
43,12900,1,12900,22948.27907272379,300.35867433745364,0.0,0.0,21.0,0.0,270.97677378165565,0.999495649981088
44,13200,1,13200,2165.423583499104,300.39880942997706,0.0,0.0,21.0,0.0,270.88175711144214,0.09431345353675463
45,13500,1,13500,185.27688414965598,296.00378171780943,0.0,0.0,21.0,0.0,270.7966503511385,0.008069600302610022
46,13800,1,13800,191.06678677933257,293.5598204415841,0.0,0.0,21.0,0.0,270.7253745477761,0.00832177531206658
47,14100,1,14100,193.9617380941711,292.41587154268416,0.0,0.0,21.0,0.0,270.67185074838613,0.008447862816794867
