index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,8690.704379801098,0.0,0.0,0.0,23.5,277.22999999999996,0.9126213592233009
1,300,1,300,295.02319665748746,9431.539500322977,0.0,0.0,0.0,23.5,277.25013364438655,0.9904173496406516
2,600,1,600,296.2515731195991,9427.93738466404,0.0,0.0,0.0,23.5,277.2697410300926,0.990039087126467
3,900,1,900,296.93202325979917,9436.342321201553,0.0,0.0,0.0,23.5,277.2888818359375,0.9909216996595638
4,1200,1,1200,297.32232262191474,1073.4304663639386,0.0,0.0,0.0,23.5,277.30761574074074,0.11272222922708368
5,1500,1,1500,295.2425869629667,79.2465444966666,0.0,0.0,0.0,23.5,277.3260024233217,0.00832177531206658
6,1800,1,1800,293.85668448558044,82.848660155606,0.0,0.0,0.0,23.5,277.3441015625,0.008700037826251424
7,2100,1,2100,293.10832867032343,79.2465444966666,0.0,0.0,0.0,23.5,277.36197283709487,0.00832177531206658
8,2400,1,2400,292.6971170575264,8960.863054221552,0.0,0.0,0.0,23.5,277.3796759259259,0.9409910477871642
9,2700,1,2700,294.92033899405794,9503.581813501765,0.0,0.0,0.0,23.5,277.3972705078125,0.9979825999243487
10,3000,1,3000,296.27614983269837,9468.761362132007,0.0,0.0,0.0,23.5,277.41481626157406,0.9943260622872273
11,3300,1,3300,297.00833301110487,9399.120459392523,0.0,0.0,0.0,23.5,277.43237286603005,0.9870129870129881
12,3600,1,3600,297.3988161520227,9399.120459392523,0.0,0.0,0.0,23.5,277.45,0.9870129870129881
13,3900,1,3900,297.62704892586737,9393.116933294279,0.0,0.0,0.0,23.5,277.46751139322913,0.9863825494893456
14,4200,1,4200,297.76358587028756,9385.912701976402,0.0,0.0,0.0,23.5,277.4846366003788,0.985626024460976
15,4500,1,4500,297.85187462346624,9351.092250606658,0.0,0.0,0.0,23.5,277.50130903764205,0.9819694868238562
16,4800,1,4800,297.9054757986626,800.870381504192,0.0,0.0,0.0,23.5,277.5174621212121,0.08410036565376383
17,5100,1,5100,295.5850599980994,68.44019751984843,0.0,0.0,0.0,23.5,277.5330292672822,0.007186987769512045
18,5400,1,5400,294.13084770036284,75.6444288377272,0.0,0.0,0.0,23.5,277.54794389204545,0.007943512797881734
19,5700,1,5700,293.3399320943797,72.04231317878782,0.0,0.0,0.0,23.5,277.56213941169506,0.0075652502836968906
20,6000,1,6000,292.901694569415,8557.42610042034,0.0,0.0,0.0,23.5,277.57554924242424,0.8986256461984615
