index,seconds_of_day,day_of_year,timestamp,weaBus.HDifHor,weaBus.TDryBul,totalHeatingPower.y,thermalZone.TAir,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,u
0,0,1,0,0.0,270.84,31290.432076273817,293.15,0.0,0.0,21.0,0.9126213592233009
1,300,1,300,0.0,270.82701932870367,33957.77064923061,297.60150178459634,0.0,0.0,21.0,0.9904173496406518
2,600,1,600,0.0,270.81392129629626,33944.80141791964,300.2264593752565,0.0,0.0,21.0,0.990039087126467
3,900,1,900,0.0,270.80072187499997,33975.062957645205,301.534354609308,0.0,0.0,21.0,0.9909216996595639
4,1200,1,1200,0.0,270.787437037037,3864.8309306699107,302.2118672971608,0.0,0.0,21.0,0.11272222922708366
5,1500,1,1500,0.0,270.7740827546296,285.3230888414028,297.6673202305918,0.0,0.0,21.0,0.00832177531206658
6,1800,1,1800,0.0,270.760675,298.2923201523757,294.88190608681737,0.0,0.0,21.0,0.008700037826251424
7,2100,1,2100,0.0,270.74722974537036,285.3230888414028,293.51136512358,0.0,0.0,21.0,0.00832177531206658
8,2400,1,2400,0.0,270.73376296296294,32263.124424596783,292.8132758919167,0.0,0.0,21.0,0.9409910477871642
9,2700,1,2700,0.0,270.72029062499996,34217.155275450066,297.64268291863436,0.0,0.0,21.0,0.9979825999243487
10,3000,1,3000,0.0,270.7068287037037,34091.786039443956,300.30265381622837,0.0,0.0,21.0,0.9943260622872273
11,3300,1,3300,0.0,270.6933931712963,33841.04756743185,301.5862070580337,0.0,0.0,21.0,0.9870129870129881
12,3600,1,3600,0.0,270.67999999999995,33841.04756743185,302.1853170657219,0.0,0.0,21.0,0.9870129870129881
13,3900,1,3900,0.0,270.6665203883495,33819.43218191352,302.4957527766971,0.0,0.0,21.0,0.9863825494893455
14,4200,1,4200,0.0,270.6528317152103,33793.49371929158,302.6584451614647,0.0,0.0,21.0,0.985626024460976
15,4500,1,4500,0.0,270.63895922330096,33668.12448328553,302.7495054355256,0.0,0.0,21.0,0.9819694868238563
16,4800,1,4800,0.0,270.6249281553398,2883.4924281396334,302.7883029151755,0.0,0.0,21.0,0.08410036565376383
17,5100,1,5100,0.0,270.6107637540453,246.41539490848425,297.80106140035355,0.0,0.0,21.0,0.007186987769512046
18,5400,1,5400,0.0,270.5964912621359,272.35385753042993,294.931628357764,0.0,0.0,21.0,0.007943512797881734
19,5700,1,5700,0.0,270.58213592233005,259.38462621945706,293.50301944780944,0.0,0.0,21.0,0.00756525028369689
20,6000,1,6000,0.0,270.56772297734625,30810.57051776782,292.75840004295304,0.0,0.0,21.0,0.8986256461984616
21,6300,1,6300,0.0,270.5532776699029,33439.0013967917,297.316934210801,0.0,0.0,21.0,0.975286849073258
22,6600,1,6600,0.0,270.5388252427184,33443.324473895314,299.94112632455034,0.0,0.0,21.0,0.9754129365779851
