index,seconds_of_day,day_of_year,timestamp,thermalZone.TAir,totalHeatingPower.y,weaBus.HDirNor,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.TDryBul,u
0,0,1,0,293.15,14600.321325646684,0.0,0.0,0.0,21.0,277.22999999999996,0.9126213592233009
1,300,1,300,295.48783805915934,15844.919040198238,0.0,0.0,0.0,21.0,277.25013364438655,0.9904173496406518
2,600,1,600,296.98115756015056,15838.867511602364,0.0,0.0,0.0,21.0,277.2697410300926,0.9900390871264669
3,900,1,900,297.7915705679384,15852.98774499272,0.0,0.0,0.0,21.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,298.2434065624891,1803.3555215706197,0.0,0.0,0.0,21.0,277.30761574074074,0.11272222922708366
5,1500,1,1500,295.81997594544055,133.1336291092404,0.0,0.0,0.0,21.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,294.2175457125157,139.18515770511493,0.0,0.0,0.0,21.0,277.3441015625,0.008700037826251424
7,2100,1,2100,293.367315606442,133.1336291092404,0.0,0.0,0.0,21.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,292.91067807611597,15054.185970337277,0.0,0.0,0.0,21.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,295.5046320825594,15965.94961211573,0.0,0.0,0.0,21.0,277.3972705078125,0.9979825999243487
10,3000,1,3000,297.065387537958,15907.45150235559,0.0,0.0,0.0,21.0,277.41481626157406,0.9943260622872273
11,3300,1,3300,297.89317409449427,15790.455282835366,0.0,0.0,0.0,21.0,277.43237286603005,0.9870129870129881
12,3600,1,3600,298.32389647750983,15790.455282835366,0.0,0.0,0.0,21.0,277.45,0.9870129870129881
13,3900,1,3900,298.56844844492053,15780.369401842225,0.0,0.0,0.0,21.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,298.70980320218194,15768.266344650476,0.0,0.0,0.0,21.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,298.7975329510373,15709.768234890364,0.0,0.0,0.0,21.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,298.8462164643437,1345.4565244827788,0.0,0.0,0.0,21.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,296.1439343888398,114.97904332161669,0.0,0.0,0.0,21.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,294.47085827763607,127.08210051336582,0.0,0.0,0.0,21.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,293.5804759492425,121.03057191749124,0.0,0.0,0.0,21.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,293.0927194567764,14376.414767599326,0.0,0.0,0.0,21.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,295.54197361046033,15602.857896363257,0.0,0.0,0.0,21.0,277.5881068004261,0.975286849073258
22,6600,1,6600,297.07783671554824,15604.875072561863,0.0,0.0,0.0,21.0,277.5997455018939,0.9754129365779851
23,6900,1,6900,297.8988219484574,15568.565900986616,0.0,0.0,0.0,21.0,277.6103987630208,0.9731433614928761
24,7200,1,7200,298.33634201816585,15552.428491397624,0.0,0.0,0.0,21.0,277.62,0.9721346614550503
25,7500,1,7500,298.57618065464374,15540.325434205877,0.0,0.0,0.0,21.0,277.6254863457207,0.9713781364266807
26,7800,1,7800,298.7107213645021,15512.084967425139,0.0,0.0,0.0,21.0,277.6246094389844,0.9696129113604853
27,8100,1,8100,298.78671834446766,15491.91320543888,0.0,0.0,0.0,21.0,277.61852445485255,0.9683520363132019
28,8400,1,8400,298.83311930159005,15479.81014824713,0.0,0.0,0.0,21.0,277.60838656838655,0.9675955112848322
29,8700,1,8700,298.8650748177197,15544.359786603116,0.0,0.0,0.0,21.0,277.5953509546478,0.9716303114361367
30,9000,1,9000,298.9035526112514,15504.01626263063,0.0,0.0,0.0,21.0,277.5805727886978,0.9691085613415716
31,9300,1,9300,298.9254255750437,15544.359786603116,0.0,0.0,0.0,21.0,277.56520724559783,0.9716303114361367
32,9600,1,9600,298.95343338991205,1639.9642494820066,0.0,0.0,0.0,21.0,277.5504095004095,0.10250914134409288
