index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,9200.553442629169,293.15,0.0,0.0,21.0,0.0,277.22999999999996,0.912621359223301
1,300,1,300,9984.85041335344,295.8486054283649,0.0,0.0,21.0,0.0,277.25013364438655,0.9904173496406518
2,600,1,600,9981.036975894489,297.35549544612047,0.0,0.0,21.0,0.0,277.2697410300926,0.9900390871264668
3,900,1,900,9989.934996632031,298.0521731915161,0.0,0.0,21.0,0.0,277.2888818359375,0.9909216996595638
4,1200,1,1200,1136.4043627674057,298.39141912750455,0.0,0.0,21.0,0.0,277.30761574074074,0.11272222922708368
5,1500,1,1500,83.89562409692256,295.4027271805171,0.0,0.0,21.0,0.0,277.3260024233217,0.00832177531206658
6,1800,1,1800,87.70906155587359,293.692452532529,0.0,0.0,21.0,0.0,277.3441015625,0.008700037826251424
7,2100,1,2100,83.89562409692256,292.9244762390582,0.0,0.0,21.0,0.0,277.36197283709487,0.00832177531206658
8,2400,1,2400,9486.561252050495,292.57083459076415,0.0,0.0,21.0,0.0,277.3796759259259,0.9409910477871642
9,2700,1,2700,10061.11916253246,295.7643428465277,0.0,0.0,21.0,0.0,277.3972705078125,0.9979825999243486
10,3000,1,3000,10024.25593376259,297.41038768927956,0.0,0.0,21.0,0.0,277.41481626157406,0.9943260622872273
11,3300,1,3300,9950.52947622288,298.15030005110486,0.0,0.0,21.0,0.0,277.43237286603005,0.987012987012988
12,3600,1,3600,9950.52947622288,298.47488389906385,0.0,0.0,21.0,0.0,277.45,0.987012987012988
13,3900,1,3900,9944.173747124618,298.6413425277083,0.0,0.0,21.0,0.0,277.46751139322913,0.9863825494893456
14,4200,1,4200,9936.546872206716,298.730757736527,0.0,0.0,21.0,0.0,277.4846366003788,0.9856260244609759
15,4500,1,4500,9899.683643436862,298.7876493195151,0.0,0.0,21.0,0.0,277.50130903764205,0.9819694868238563
16,4800,1,4800,847.8542617067787,298.8187231544279,0.0,0.0,21.0,0.0,277.5174621212121,0.08410036565376383
17,5100,1,5100,72.45531172006949,295.6141453903139,0.0,0.0,21.0,0.0,277.5330292672822,0.007186987769512046
18,5400,1,5400,80.08218663797153,293.8991710404358,0.0,0.0,21.0,0.0,277.54794389204545,0.007943512797881734
19,5700,1,5700,76.2687491790205,293.12221737330384,0.0,0.0,21.0,0.0,277.56213941169506,0.00756525028369689
20,6000,1,6000,9059.45625664798,292.7592795626482,0.0,0.0,21.0,0.0,277.57554924242424,0.8986256461984616
21,6300,1,6300,9832.3129149954,295.79502215800557,0.0,0.0,21.0,0.0,277.5881068004261,0.975286849073258
22,6600,1,6600,9833.58406081504,297.4329730354611,0.0,0.0,21.0,0.0,277.5997455018939,0.9754129365779852
23,6900,1,6900,9810.703436061332,298.1770638489175,0.0,0.0,21.0,0.0,277.6103987630208,0.9731433614928761
24,7200,1,7200,9800.534269504134,298.5146663719178,0.0,0.0,21.0,0.0,277.62,0.9721346614550502
25,7500,1,7500,9792.907394586233,298.6765692402597,0.0,0.0,21.0,0.0,277.6254863457207,0.9713781364266806
26,7800,1,7800,9775.111353111135,298.7609130227619,0.0,0.0,21.0,0.0,277.6246094389844,0.9696129113604854
27,8100,1,8100,9762.399894914624,298.80633000443726,0.0,0.0,21.0,0.0,277.61852445485255,0.9683520363132019
28,8400,1,8400,9754.773019996723,298.8359381449669,0.0,0.0,21.0,0.0,277.60838656838655,0.9675955112848322
29,8700,1,8700,9795.449686225527,298.8598365100798,0.0,0.0,21.0,0.0,277.5953509546478,0.9716303114361365
30,9000,1,9000,9770.026769832528,298.8979890076337,0.0,0.0,21.0,0.0,277.5805727886978,0.9691085613415716
31,9300,1,9300,9795.449686225527,298.9184440185377,0.0,0.0,21.0,0.0,277.56520724559783,0.9716303114361365
32,9600,1,9600,1033.4415513757278,298.94851186756523,0.0,0.0,21.0,0.0,277.5504095004095,0.10250914134409285
33,9900,1,9900,81.35333245762193,295.8414304546817,0.0,0.0,21.0,0.0,277.5373347281941,0.008069600302610022
34,10200,1,10200,91.52249901482462,294.1013945381847,0.0,0.0,21.0,0.0,277.5271381040131,0.009078300340436269
35,10500,1,10500,90.2513531951742,293.30966688374485,0.0,0.0,21.0,0.0,277.5209748029279,0.00895221283570798
36,10800,1,10800,9290.804795824353,292.9353372158446,0.0,0.0,21.0,0.0,277.52,0.92157357205901
37,11100,1,11100,10002.64645482854,296.03997937220095,0.0,0.0,21.0,0.0,277.5229166579774,0.9921825747068472
38,11400,1,11400,9974.681246796226,297.68351177005184,0.0,0.0,21.0,0.0,277.5274419558447,0.9894086496028244
39,11700,1,11700,9981.036975894489,298.4167919681827,0.0,0.0,21.0,0.0,277.533252393018,0.9900390871264668
40,12000,1,12000,10020.442496303638,298.7573875553608,0.0,0.0,21.0,0.0,277.5400244689133,0.9939477997730425
41,12300,1,12300,10035.696246139443,298.9352798954622,0.0,0.0,21.0,0.0,277.5474346829468,0.9954608498297819
42,12600,1,12600,10081.457495646855,299.03282596240837,0.0,0.0,21.0,0.0,277.55515953453454,1.0
43,12900,1,12900,10076.372912368264,299.1060230395006,0.0,0.0,21.0,0.0,277.5628755230925,0.999495649981088
44,13200,1,13200,950.8170730984564,299.14862082656646,0.0,0.0,21.0,0.0,277.5702591480369,0.09431345353675463
45,13500,1,13500,81.35333245762193,295.9178663959842,0.0,0.0,21.0,0.0,277.57698690878374,0.008069600302610022
46,13800,1,13800,83.89562409692256,294.1516736157004,0.0,0.0,21.0,0.0,277.5827353047492,0.00832177531206658
47,14100,1,14100,85.16676991657296,293.34502965098983,0.0,0.0,21.0,0.0,277.5871808353492,0.008447862816794867
48,14400,1,14400,85.16676991657296,292.9645526430996,0.0,0.0,21.0,0.0,277.59,0.008447862816794867
49,14700,1,14700,83.89562409692256,292.77145680459466,0.0,0.0,21.0,0.0,277.59077860037956,0.00832177531206658
50,15000,1,15000,78.81104081832113,292.66459465072586,0.0,0.0,21.0,0.0,277.58959193628493,0.007817425293153447
51,15300,1,15300,77.53989499867092,292.59452261447103,0.0,0.0,21.0,0.0,277.5868507543103,0.007691337788425178
52,15600,1,15600,9194.197713530923,292.54099352197545,0.0,0.0,21.0,0.0,277.5829658010501,0.9119909216996601
