index,seconds_of_day,day_of_year,timestamp,totalHeatingPower.y,thermalZone.TAir,weaBus.HDifHor,weaDat.weaBus.HGloHor,roomTempUpperSetpoint,weaBus.HDirNor,weaBus.TDryBul,u
65,19500,1,19500,28316.884210634547,295.20158953076833,0.0,0.0,22.0,0.0,270.5992067004417,0.9836086243853246
66,19800,1,19800,28324.144019431,297.4019674281122,0.0,0.0,22.0,0.0,270.60734712304026,0.9838607993947805
67,20100,1,20100,28298.734688643337,298.4700308326662,0.0842527777777778,0.09394733061218336,22.0,0.04161634460547504,270.6153571499144,0.982978186861682
68,20400,1,20400,2377.587380844204,298.9903354661204,0.3445555555555556,0.38033183927552594,22.0,0.1614331723027375,270.6228524568235,0.08258731559702447
69,20700,1,20700,217.79426389412532,295.02944135661824,0.7922250000000003,0.8659673012302167,22.0,0.35190217391304346,270.6294487195272,0.00756525028369689
70,21000,1,21000,217.79426389412532,292.73483658581347,1.4385777777777782,1.5576674917164444,22.0,0.6054750402576488,270.6347616137848,0.00756525028369689
71,21300,1,21300,228.6839770888316,291.58758954426344,2.294930555555556,2.4622461859743976,22.0,0.9146034621578099,270.63840681535595,0.007943512797881734
72,21600,1,21600,25844.919315436226,290.9949636613052,3.3726000000000007,3.586517159244265,22.0,1.2717391304347825,270.64,0.8977430336653649
73,21900,1,21900,28316.884210634547,294.8403612855298,4.682902777777779,4.937294186766235,22.0,1.6693337359098226,270.63423414074344,0.9836086243853246
74,22200,1,22200,28389.48229859924,297.10040654665454,6.237155555555556,6.5213910437805,22.0,2.0998389694041864,270.61739236799076,0.9861303744798897
75,22500,1,22500,28476.60000415689,298.2124664392863,8.046675,8.345621505527243,22.0,2.55570652173913,270.5914755935684,0.9891564745933685
76,22800,1,22800,3230.614914429524,298.7772570842414,10.12277777777778,10.416799347246656,22.0,3.0293880837359097,270.55848472930285,0.11221787920817047
77,23100,1,23100,225.054072690596,294.9573457674538,12.476780555555557,12.741738344178929,22.0,3.51333534621578,270.5204206870206,0.007817425293153447
78,23400,1,23400,232.3138814870672,292.600558187727,15.12,15.327252271564248,22.0,4.0,270.479284378548,0.008069600302610022
79,23700,1,23700,235.94378588530228,291.43549956560446,18.30241543434834,18.531738566503876,22.0,4.956661092530658,270.4370767157117,0.008195687807338292
80,24000,1,24000,26614.459047862118,290.8513827077009,22.188439963286903,22.610562894475724,22.0,6.732720178372352,270.3957986103381,0.92447358466776
81,24300,1,24300,28494.749526148047,294.8515093166479,26.66104092565598,27.41599137328496,22.0,9.143812709030101,270.35745097425365,0.9897869121170092
82,24600,1,24600,28465.71029096218,297.1243774567737,31.603185660295864,32.80029012073675,22.0,12.005574136008919,270.32403471928484,0.9887782120791834
83,24900,1,24900,28534.67847452867,298.27375272833905,36.897841506046866,38.61572525463626,22.0,15.133639910813825,270.2975507572581,0.9911738746690214
84,25200,1,25200,28585.49713610395,298.9145623362878,42.42797580174928,44.71456289278865,22.0,18.343645484949835,270.28,0.9929390997352168
85,25500,1,25500,28610.906466891618,299.3010095313978,48.07655588624339,50.94906915299909,22.0,21.451226309921964,270.2694717078659,0.9938217122683155
86,25800,1,25800,28705.283981245717,299.55459925267223,53.72654909836952,57.17151015307275,22.0,24.272017837235236,270.26349646702477,0.99709998739125
87,26100,1,26100,28712.543790042175,299.75235614400617,59.260922776967945,63.234152010814796,22.0,26.621655518394654,270.26323717802336,0.9973521624007061
88,26400,1,26400,28683.504554856307,299.90717498326234,64.56264426087897,68.98926084403038,22.0,28.31577480490525,270.2698567414083,0.9963434623628804
89,26700,1,26700,28737.95312082984,300.03112083868496,69.51468088894289,74.28910277052469,22.0,29.17001114827203,270.2845180577263,0.9982347749338046
90,27000,1,27000,28766.992356015708,300.14511275739346,74.0,78.98594390810288,22.0,29.0,270.308384027524,0.9992434749716304
91,27300,1,27300,28632.68589328103,300.23865352046363,78.20568361273081,83.30118351320954,22.0,28.124149256093702,270.3426175513482,0.994578237296685
92,27600,1,27600,27765.13874210273,300.2925368599043,82.36777210884354,87.52549366864017,22.0,27.01147515036404,270.3883815297455,0.9644433236666246
93,27900,1,27900,27612.682757376842,300.2124029027275,86.44267037172011,91.61504973172637,22.0,25.703525641025642,270.44683886326266,0.9591476484680368
94,28200,1,28200,28393.11220299749,300.191369079367,90.38678328474248,95.52602705979969,22.0,24.24184868629313,270.51915245244635,0.9862564619846185
95,28500,1,28500,28407.6318205904,300.35190430466827,94.15651573129252,99.21460101019171,22.0,22.667992244381132,270.6064851978432,0.9867608120035305
96,28800,1,28800,28462.08038656393,300.47357071315673,97.70827259475219,102.63694694023403,22.0,21.023504273504273,270.71,0.9886521245744546
97,29100,1,29100,28480.22990855514,300.5834632698264,100.9984587585034,105.74924020725818,22.0,19.349932731877175,270.82678694626,0.9892825620980972
98,29400,1,29400,28520.15885693571,300.6805845700852,103.98347910592808,108.50765616859576,22.0,17.68882557771446,270.9520896877269,0.9906695246501077
99,29700,1,29700,28531.048570130417,300.77416579710143,106.61973852040816,110.86837018157834,22.0,16.081730769230766,271.08430147058823,0.9910477871642925
100,30000,1,30000,28523.788761333966,300.8585377360445,108.86364188532556,112.7875576035375,22.0,14.570196264640703,271.2218155410312,0.9907956121548367
101,30300,1,30300,28538.308378926875,300.9334828626769,110.6715940840622,114.22139379180479,22.0,13.195770022158902,271.3630251452433,0.9912999621737486
102,30600,1,30600,28552.82799651983,301.0050739941703,112.0,115.12605410371178,22.0,12.0,271.50632352941176,0.9918043121926622
103,30900,1,30900,28639.945702077483,301.071294194438,112.3257906138646,115.01605322185121,22.0,10.86763300999412,271.65010393972403,0.994830412306141
104,31200,1,31200,3132.6074956771677,301.1281298887136,111.32381762228701,113.60500948437945,22.0,9.672986478542034,271.79275962236744,0.10881351658050688
105,31500,1,31500,235.94378588530228,296.9491898644126,109.24736698250729,111.14775373197354,22.0,8.441964285714285,271.9326838235294,0.008195687807338292
106,31800,1,31800,225.054072690596,294.3634534107973,106.34972465176547,107.89911680531057,22.0,7.200470311581422,272.0682697893972,0.007817425293153447
107,32100,1,32100,232.3138814870672,292.99313217440476,102.8841765873016,104.11392954506758,22.0,5.9744084362139915,272.1979107661583,0.008069600302610022
108,32400,1,32400,228.6839770888316,292.2167868703253,99.10400874635569,100.04702279192165,22.0,4.7896825396825395,272.32,0.007943512797881734
109,32700,1,32700,225.054072690596,291.74794275764873,95.2625070861678,95.95322738654986,22.0,3.672196502057613,272.4383438431247,0.007817425293153447
110,33000,1,33000,210.53445509765467,291.44099798311476,91.61295756397797,92.08737416962924,22.0,2.647854203409759,272.55752979991485,0.007313075274240333
111,33300,1,33300,217.79426389412532,291.2227053125778,88.40864613702625,88.70429398183688,22.0,1.7425595238095255,272.6771228448276,0.00756525028369689
112,33600,1,33600,221.42416829236095,291.0598952020447,85.90285876255265,86.05881766384985,22.0,0.9822163433274564,272.7966879523201,0.007691337788425178
113,33900,1,33900,232.3138814870672,290.9311753706213,84.34888139779723,84.40577605634522,22.0,0.39272854203409935,272.9157900968497,0.008069600302610022
114,34200,1,34200,206.90455069941908,290.8271511177598,84.0,84.0,22.0,0.0,273.0339942528735,0.007186987769512046
115,34500,1,34500,217.79426389412532,290.7338044833303,84.35256370091896,84.32078034772161,22.0,0.0,273.15086539484884,0.00756525028369689
116,34800,1,34800,217.79426389412532,290.6561521917398,84.73370927318295,84.67695828554389,22.0,0.0,273.26596849723285,0.00756525028369689
117,35100,1,35100,206.90455069941908,290.58500917042466,85.14290413533834,85.06769015383365,22.0,0.0,273.37886853448276,0.007186987769512046
118,35400,1,35400,243.20359468177347,290.51807243212977,85.5796157059315,85.49213229295768,22.0,0.0,273.4891304810557,0.008447862816794867
119,35700,1,35700,214.16435949588973,290.46167994490537,86.04331140350877,85.94944104328277,22.0,0.0,273.5963193114091,0.0074391627789686015
120,36000,1,36000,232.3138814870672,290.40174482225024,86.53345864661654,86.43877274517574,22.0,0.0,273.7,0.008069600302610022
121,36300,1,36300,214.16435949588973,290.348739687283,87.04952485380117,86.9592837390034,22.0,0.0,273.8012961325605,0.0074391627789686015
122,36600,1,36600,225.054072690596,290.29443106495614,87.59097744360902,87.51013036513254,22.0,0.0,273.90169335560137,0.007817425293153447
123,36900,1,36900,250.46340347824415,290.24572369923783,88.15728383458647,88.09046896392996,22.0,0.0,274.001299734748,0.008700037826251424
124,37200,1,37200,25619.865242745593,290.2023771710387,88.74791144527987,88.69945587576248,22.0,0.0,274.1002233356256,0.8899256083722102
125,37500,1,37500,27837.736830067468,294.29142926678696,89.36232769423559,89.3362474409969,22.0,0.0,274.19857222385957,0.9669650737611913
126,37800,1,37800,27895.815300439204,296.6468781654224,90.0,90.0,22.0,0.0,274.29645446507516,0.9689824738368428
127,38100,1,38100,27961.153579607442,297.8236258459374,90.74984161793373,90.79073225289866,22.0,0.15775462962962963,274.3939781248976,0.9712520489219518
128,38400,1,38400,2824.06562182716,298.4330044696234,91.67007797270955,91.7738526074009,22.0,0.3564814814814815,274.4912512689524,0.09809607867860307
129,38700,1,38700,235.94378588530228,294.6677990386497,92.7141447368421,92.89660196524518,22.0,0.584375,274.5883819628647,0.008195687807338292
130,39000,1,39000,246.83349908000855,292.4197709143972,93.83547758284601,94.10622122817003,22.0,0.8296296296296297,274.68547827225984,0.008573950321523137
131,39300,1,39300,225.054072690596,291.3199998909708,94.98751218323586,95.3499512979139,22.0,1.0804398148148147,274.7826482627632,0.007817425293153447
132,39600,1,39600,246.83349908000855,290.76767447212904,96.12368421052632,96.57503307621532,22.0,1.3249999999999997,274.88,0.008573950321523137
133,39900,1,39900,232.3138814870672,290.4834400256416,97.19742933723197,97.72870746481277,22.0,1.5515046296296298,274.97742389036785,0.008069600302610022
134,40200,1,40200,221.42416829236095,290.32342469026963,98.16218323586745,98.75821536544476,22.0,1.748148148148148,275.0746325876107,0.007691337788425178
135,40500,1,40500,217.79426389412532,290.2266096787521,98.97138157894737,99.61079767984975,22.0,1.9031249999999995,275.1714675283732,0.00756525028369689
136,40800,1,40800,221.42416829236095,290.1593542505354,99.57846003898635,100.23369530976628,22.0,2.0046296296296293,275.2677701493002,0.007691337788425178
137,41100,1,41100,235.94378588530228,290.1083483364602,99.93685428849902,100.57414915693279,22.0,2.0408564814814816,275.3633818870362,0.008195687807338292
138,41400,1,41400,239.57369028353787,290.0670224187974,100.0,100.57940012308782,22.0,2.0,275.4581441782261,0.00832177531206658
139,41700,1,41700,243.20359468177347,290.02864234310914,99.5390625,100.04599729364814,22.0,1.9166666666666667,275.5518984595146,0.008447862816794867
140,42000,1,42000,228.6839770888316,289.9915744724167,98.40972222222223,98.85792828909909,22.0,1.8333333333333333,275.64448616754623,0.007943512797881734
141,42300,1,42300,239.57369028353787,289.9521088839137,96.6921875,97.09359181378198,22.0,1.75,275.7357487389659,0.00832177531206658
142,42600,1,42600,192.38493310647718,289.9149735057552,94.46666666666667,94.83138657203811,22.0,1.6666666666666667,275.8255276104183,0.006682637750598912
143,42900,1,42900,217.79426389412532,289.870029878684,91.81336805555556,92.14971126820879,22.0,1.5833333333333333,275.9136642185481,0.00756525028369689
144,43200,1,43200,25612.605433949142,289.8321845445283,88.8125,89.12696460663531,22.0,1.5,276.0,0.8896734333627543
145,43500,1,43500,27790.548072890393,293.93135280600296,85.54427083333334,85.84154529165899,22.0,1.4166666666666667,276.0756494907109,0.9653259361997232
146,43800,1,43800,27703.43036733274,296.28456884986645,82.08888888888889,82.37185202762112,22.0,1.3333333333333335,276.133163655574,0.9622998360862444
147,44100,1,44100,27746.98922011157,297.437377764959,78.52656250000001,78.79628351886304,22.0,1.25,276.1745385746684,0.9638128861429838
148,44400,1,44400,27641.721992562758,298.03131238478886,74.9375,75.193238469726,22.0,1.166666666666667,276.2017703280735,0.9601563485058642
149,44700,1,44700,27645.35189696096,298.33220762841466,71.40190972222223,71.64111558455136,22.0,1.0833333333333335,276.21685499586835,0.9602824360105914
150,45000,1,45000,27648.981801359212,298.5078093300795,68.0,68.21831356768038,22.0,1.0,276.22178865813225,0.9604085235153202
151,45300,1,45300,27699.80046293449,298.62257598791405,64.61273148148148,64.80814142157985,22.0,0.9134837962962963,276.21856739494433,0.9621737485815155
152,45600,1,45600,2392.106998437141,298.71445950377057,61.08796296296296,61.26189822850634,22.0,0.8217592592592593,276.2091872863838,0.08309166561593744
153,45900,1,45900,257.7232122747148,294.66059095389664,57.45625,57.609967812485976,22.0,0.7265625,276.19564441252993,0.00895221283570798
154,46200,1,46200,235.94378588530228,292.342194033621,53.74814814814815,53.88273399754485,22.0,0.6296296296296297,276.1799348534618,0.008195687807338292
155,46500,1,46500,228.6839770888316,291.19392521062696,49.99421296296296,50.110580607709046,22.0,0.5326967592592593,276.1640546892588,0.007943512797881734
156,46800,1,46800,235.94378588530228,290.6101609573923,46.224999999999994,46.323891467004685,22.0,0.4375000000000001,276.15,0.008195687807338292
157,47100,1,47100,243.20359468177347,290.30032531094133,42.47106481481481,42.553050399457845,22.0,0.345775462962963,276.13653587312734,0.008447862816794867
158,47400,1,47400,250.46340347824415,290.1222945704026,38.76296296296296,38.82844122909463,22.0,0.2592592592592594,276.12082375723526,0.008700037826251424
159,47700,1,47700,257.7232122747148,290.00769042073637,35.131249999999994,35.18044777994114,22.0,0.1796875000000001,276.10245427413173,0.00895221283570798
160,48000,1,48000,228.6839770888316,289.9240542068467,31.606481481481474,31.639453876023474,22.0,0.10879629629629639,276.0810180456248,0.007943512797881734
161,48300,1,48300,228.6839770888316,289.84999174597084,28.219212962962956,28.235843341367726,22.0,0.04832175925925941,276.0561056935223,0.007943512797881734
162,48600,1,48600,250.46340347824415,289.7850154541225,25.0,25.0,22.0,0.0,276.0273078396323,0.008700037826251424
163,48900,1,48900,221.42416829236095,289.72981622351296,21.882233796296298,21.86809040595474,22.0,0.0,275.99421510576263,0.007691337788425178
164,49200,1,49200,26291.39755641918,289.6713817823583,18.80787037037037,18.78449286567358,22.0,0.0,275.95641811372144,0.9132517967469435
165,49500,1,49500,28327.773923829252,293.86317846478335,15.8203125,15.7919088317934,22.0,0.0,275.91350748531664,0.9839868868995094
166,49800,1,49800,28197.097365492777,296.2327914113995,12.962962962962964,12.933039756951073,22.0,0.0,275.86507384235614,0.9794477367292912
167,50100,1,50100,28222.50669628039,297.38167840146434,10.279224537037036,10.25058709378347,22.0,0.0,275.81070780664794,0.980330349262388
168,50400,1,50400,2660.7199239065662,297.9656683329889,7.8125,7.78725229492747,22.0,0.0,275.75,0.0924221409658304
169,50700,1,50700,232.3138814870672,294.1124234051467,5.60619212962963,5.585736813019938,22.0,0.0,275.6774245406824,0.008069600302610022
170,51000,1,51000,225.054072690596,291.8389810064964,3.703703703703706,3.6887421006977625,22.0,0.0,275.5897256024815,0.007817425293153447
171,51300,1,51300,228.6839770888316,290.7170565845985,2.1484375,2.138969610597801,22.0,0.0,275.4898988904796,0.007943512797881734
172,51600,1,51600,26316.806887206796,290.14789079004913,0.9837962962962976,0.9791207953569412,22.0,0.0,275.38094010975897,0.9141344092800403
173,51900,1,51900,27979.303101598653,294.0957752723717,0.25318287037037024,0.25189710761204864,22.0,0.0,275.26584496540204,0.9718824864455944
174,52200,1,52200,27725.209793722155,296.2847936328019,0.0,0.0,22.0,0.0,275.14760916249105,0.9630563611146141
175,52500,1,52500,27670.761227748626,297.3219378443683,0.0,0.0,22.0,0.0,275.0292284061083,0.9611650485436899
176,52800,1,52800,5056.456826741945,297.8376349694101,0.0,0.0,22.0,0.0,274.91369840133615,0.1756398940864962
177,53100,1,53100,402.9193882041319,294.42625788782806,0.0,0.0,22.0,0.0,274.80401485325694,0.013995713024839247
178,53400,1,53400,246.83349908000855,292.00768942799914,0.0,0.0,22.0,0.0,274.703173466953,0.008573950321523137
179,53700,1,53700,268.61292546942104,290.79059002973065,0.0,0.0,22.0,0.0,274.6141699475065,0.009330475349892824
180,54000,1,54000,235.94378588530228,290.17783453597673,0.0,0.0,22.0,0.0,274.53999999999996,0.008195687807338292
181,54300,1,54300,228.6839770888316,289.84761572905563,0.0,0.0,22.0,0.0,274.47504130077874,0.007943512797881734
182,54600,1,54600,239.57369028353787,289.6568502784988,0.0,0.0,22.0,0.0,274.4119886480239,0.00832177531206658
183,54900,1,54900,246.83349908000855,289.5383937474372,0.0,0.0,22.0,0.0,274.3513134295713,0.008573950321523137
184,55200,1,55200,26008.265013356817,289.4528626859051,0.0,0.0,22.0,0.0,274.2934870332566,0.9034169713781375
185,55500,1,55500,28168.058130306857,293.57795451333965,0.0,0.0,22.0,0.0,274.2389808469157,0.9784390366914637
186,55800,1,55800,27808.697594881553,295.9342187878003,0.0,0.0,22.0,0.0,274.1882662583844,0.965956373723364
187,56100,1,56100,27696.170558536287,297.0394078074579,0.0,0.0,22.0,0.0,274.1418146554983,0.9620476610767884
188,56400,1,56400,27928.484440023323,297.57871277602464,0.0,0.0,22.0,0.0,274.1000974260933,0.9701172613793974
189,56700,1,56700,28233.3964094751,297.9036916410383,0.0,0.0,22.0,0.0,274.0635859580052,0.980708611776573
190,57000,1,57000,28178.94784350157,298.13663013559784,0.0,0.0,22.0,0.0,274.0327516390698,0.9788172992056489
191,57300,1,57300,28117.23946873158,298.26645142260395,0.0,0.0,22.0,0.0,274.0080658571228,0.9766738116252685
192,57600,1,57600,27670.761227748626,298.34242590958905,0.0,0.0,22.0,0.0,273.98999999999995,0.9611650485436899
193,57900,1,57900,27638.092088164503,298.3311105319067,0.0,0.0,22.0,0.0,273.97620481244263,0.9600302610011353
194,58200,1,58200,27852.25644766038,298.3424228260556,0.0,0.0,22.0,0.0,273.96393968460245,0.9674694237801034
195,58500,1,58500,27812.327499279803,298.40464366542034,0.0,0.0,22.0,0.0,273.95308897243103,0.9660824612280927
196,58800,1,58800,27823.217212474512,298.4494174687083,0.0,0.0,22.0,0.0,273.9435370318801,0.9664607237422776
197,59100,1,59100,27805.067690483353,298.49291901901523,0.0,0.0,22.0,0.0,273.93516821890114,0.9658302862186369
198,59400,1,59400,27895.815300439204,298.5307065620045,0.0,0.0,22.0,0.0,273.9278668894458,0.9689824738368428
199,59700,1,59700,27805.067690483353,298.5824520654949,0.0,0.0,22.0,0.0,273.9215173994657,0.9658302862186369
200,60000,1,60000,6399.521454089032,298.6110827907256,0.0,0.0,22.0,0.0,273.9160041049125,0.22229227083595968
201,60300,1,60300,352.1007266288362,295.1570339433595,0.0,0.0,22.0,0.0,273.9112113617376,0.012230487958643312
202,60600,1,60600,250.46340347824415,292.48434521970347,0.0,0.0,22.0,0.0,273.9070235258929,0.008700037826251424
203,60900,1,60900,232.3138814870672,291.145289063816,0.0,0.0,22.0,0.0,273.9033249533298,0.008069600302610022
204,61200,1,61200,25521.857823993236,290.4621819052897,0.0,0.0,22.0,0.0,273.9,0.8865212457445466
205,61500,1,61500,27500.155721031577,294.2164180869602,0.0,0.0,22.0,0.0,273.8993160635965,0.9552389358214612
206,61800,1,61800,27427.557633066834,296.35562869611863,0.0,0.0,22.0,0.0,273.9029589598997,0.9527171857268945
207,62100,1,62100,27358.589449500392,297.39075502157436,0.0,0.0,22.0,0.0,273.90994067199244,0.9503215231370582
208,62400,1,62400,4813.25323206017,297.89512417807106,0.0,0.0,22.0,0.0,273.9192731829574,0.16719203126970128
209,62700,1,62700,290.3923518588336,294.4835998750505,0.0,0.0,22.0,0.0,273.92996847587716,0.010087000378262514
210,63000,1,63000,210.53445509765467,292.08055812465284,0.0,0.0,22.0,0.0,273.94103853383456,0.007313075274240333
211,63300,1,63300,196.0148375047128,290.878337776518,0.0,0.0,22.0,0.0,273.95149533991224,0.006808725255327201
212,63600,1,63600,196.0148375047128,290.26240905821834,0.0,0.0,22.0,0.0,273.960350877193,0.006808725255327201
213,63900,1,63900,206.90455069941908,289.9307583290883,0.0,0.0,22.0,0.0,273.96661712875937,0.007186987769512046
214,64200,1,64200,225.054072690596,289.73872447912356,0.0,0.0,22.0,0.0,273.9693060776942,0.007817425293153447
215,64500,1,64500,239.57369028353787,289.6161692140747,0.0,0.0,22.0,0.0,273.96742970708016,0.00832177531206658
