index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,weaBus.HDirNor,roomTempUpperSetpoint,weaBus.HDifHor,weaBus.TDryBul,thermalZone.TAir,totalHeatingPower.y,u
0,0,1,0,0.0,0.0,23.0,0.0,270.84,293.15,11867.75112636527,0.9126213592233009
1,300,1,300,0.0,0.0,23.0,0.0,270.82701932870367,296.68003704210554,12879.412143907062,0.9904173496406518
2,600,1,600,0.0,0.0,23.0,0.0,270.81392129629626,298.6418537275794,12874.493208651591,0.9900390871264669
3,900,1,900,0.0,0.0,23.0,0.0,270.80072187499997,299.5476065848045,12885.970724247674,0.9909216996595638
4,1200,1,1200,0.0,0.0,23.0,0.0,270.787437037037,299.9874042619678,1465.8427061302236,0.11272222922708366
5,1500,1,1500,0.0,0.0,23.0,0.0,270.7740827546296,296.14145651368,108.21657562035207,0.00832177531206658
6,1800,1,1800,0.0,0.0,23.0,0.0,270.760675,293.94194108274377,113.13551087582263,0.008700037826251424
7,2100,1,2100,0.0,0.0,23.0,0.0,270.74722974537036,292.9543173097932,108.21657562035207,0.00832177531206658
8,2400,1,2400,0.0,0.0,23.0,0.0,270.73376296296294,292.50031939088575,12236.671270525561,0.9409910477871642
9,2700,1,2700,0.0,0.0,23.0,0.0,270.72029062499996,296.6099757835212,12977.790849016474,0.9979825999243487
10,3000,1,3000,0.0,0.0,23.0,0.0,270.7068287037037,298.72386906382286,12930.241141546909,0.9943260622872273
11,3300,1,3300,0.0,0.0,23.0,0.0,270.6933931712963,299.67232972637845,12835.141726607826,0.9870129870129881
12,3600,1,3600,0.0,0.0,23.0,0.0,270.67999999999995,300.08534209939296,12835.141726607826,0.9870129870129881
13,3900,1,3900,0.0,0.0,23.0,0.0,270.6665203883495,300.29465633445403,12826.943501182028,0.9863825494893457
14,4200,1,4200,0.0,0.0,23.0,0.0,270.6528317152103,300.40939309420236,12817.105630671087,0.9856260244609759
15,4500,1,4500,0.0,0.0,23.0,0.0,270.63895922330096,300.4809728550417,12769.555923201546,0.9819694868238563
16,4800,1,4800,0.0,0.0,23.0,0.0,270.6249281553398,300.5194083311962,1093.6432717996197,0.08410036565376383
17,5100,1,5100,0.0,0.0,23.0,0.0,270.6107637540453,296.3939637226213,93.45976985394043,0.007186987769512045
18,5400,1,5400,0.0,0.0,23.0,0.0,270.5964912621359,294.18666238260147,103.29764036488153,0.007943512797881734
19,5700,1,5700,0.0,0.0,23.0,0.0,270.58213592233005,293.1879002203494,98.37870510941097,0.00756525028369689
20,6000,1,6000,0.0,0.0,23.0,0.0,270.56772297734625,292.71993712975564,11685.75052191286,0.8986256461984616
21,6300,1,6300,0.0,0.0,23.0,0.0,270.5532776699029,296.6222121011531,12682.65473368824,0.9752868490732579
22,6600,1,6600,0.0,0.0,23.0,0.0,270.5388252427184,298.72547356041025,12684.294378773382,0.9754129365779851
23,6900,1,6900,0.0,0.0,23.0,0.0,270.5243909385113,299.67844190428855,12654.780767240558,0.9731433614928761
24,7200,1,7200,0.0,0.0,23.0,0.0,270.51,300.1090695686335,12641.66360655931,0.9721346614550503
25,7500,1,7500,0.0,0.0,23.0,0.0,270.49370276227603,300.31442904747377,12631.82573604837,0.9713781364266807
26,7800,1,7800,0.0,0.0,23.0,0.0,270.47363669953876,300.4201329422437,12608.870704856181,0.9696129113604852
27,8100,1,8100,0.0,0.0,23.0,0.0,270.44995776316796,300.47695974862154,12592.474254004605,0.9683520363132019
28,8400,1,8400,0.0,0.0,23.0,0.0,270.42282190454347,300.51256404500737,12582.636383493664,0.9675955112848322
29,8700,1,8700,0.0,0.0,23.0,0.0,270.3923850750452,300.5412683252218,12635.105026218676,0.9716303114361367
30,9000,1,9000,0.0,0.0,23.0,0.0,270.35880322605306,300.58869410881994,12602.312124515547,0.9691085613415716
31,9300,1,9300,0.0,0.0,23.0,0.0,270.3222323089468,300.61296542771703,12635.105026218676,0.9716303114361367
32,9600,1,9600,0.0,0.0,23.0,0.0,270.28282827510634,300.64988063112145,1333.0314542325189,0.10250914134409286
33,9900,1,9900,0.0,0.0,23.0,0.0,270.2407470759116,296.64878759616,104.93728545003846,0.008069600302610022
34,10200,1,10200,0.0,0.0,23.0,0.0,270.19614466274237,294.4087774565317,118.05444613129319,0.009078300340436269
35,10500,1,10500,0.0,0.0,23.0,0.0,270.14917698697855,293.389451068891,116.41480104613623,0.00895221283570798
36,10800,1,10800,0.0,0.0,23.0,0.0,270.09999999999997,292.90666694864893,11984.16592741142,0.92157357205901
37,11100,1,11100,0.0,0.0,23.0,0.0,270.03340929133856,296.8954130061119,12902.36717509925,0.9921825747068472
38,11400,1,11400,0.0,0.0,23.0,0.0,269.93795695538057,299.00245456417167,12866.294983225793,0.9894086496028244
39,11700,1,11700,0.0,0.0,23.0,0.0,269.8194337007874,299.93629522726513,12874.493208651591,0.9900390871264669
40,12000,1,12000,0.0,0.0,23.0,0.0,269.68363023622044,300.3647439560372,12925.32220629144,0.9939477997730426
41,12300,1,12300,0.0,0.0,23.0,0.0,269.53633727034116,300.58359527728055,12944.99794731332,0.9954608498297819
42,12600,1,12600,0.0,0.0,23.0,0.0,269.383345511811,300.69761007024863,13004.025170378967,1.0
43,12900,1,12900,0.0,0.0,23.0,0.0,269.2304456692913,300.7793748374146,12997.466590038353,0.9994956499810879
44,13200,1,13200,0.0,0.0,23.0,0.0,269.0834284514435,300.82343414211425,1226.4545236973245,0.09431345353675463
45,13500,1,13500,0.0,0.0,23.0,0.0,268.9480845669291,296.654494377159,104.93728545003846,0.008069600302610022
46,13800,1,13800,0.0,0.0,23.0,0.0,268.83020472440944,294.3726480634727,108.21657562035207,0.00832177531206658
47,14100,1,14100,0.0,0.0,23.0,0.0,268.7355796325459,293.3271376970881,109.856220705509,0.008447862816794867
48,14400,1,14400,0.0,0.0,23.0,0.0,268.66999999999996,292.8288446906616,109.856220705509,0.008447862816794867
49,14700,1,14700,0.0,0.0,23.0,0.0,268.6222788100137,292.5739175213984,108.21657562035207,0.00832177531206658
50,15000,1,15000,0.0,0.0,23.0,0.0,268.5773360768175,292.4304223101983,101.6579952797246,0.007817425293153447
51,15300,1,15300,0.0,0.0,23.0,0.0,268.5351230555555,292.3320144837029,100.01835019456792,0.007691337788425178
52,15600,1,15600,0.0,0.0,23.0,0.0,268.49559100137174,292.25570512802943,11859.552900939494,0.9119909216996601
53,15900,1,15900,0.0,0.0,23.0,0.0,268.45869116941014,296.3852982288784,12838.421016778133,0.9872651620224442
54,16200,1,16200,0.0,0.0,23.0,0.0,268.42437481481477,298.57705420665,12863.015693055486,0.9891564745933684
55,16500,1,16500,0.0,0.0,23.0,0.0,268.39259319272975,299.5716155676111,12854.81746762971,0.9885260370697275
56,16800,1,16800,0.0,0.0,23.0,0.0,268.363297558299,300.02343620025323,12833.502081522662,0.9868868995082593
57,17100,1,17100,0.0,0.0,23.0,0.0,268.33643916666665,300.2301063017021,12853.177822544545,0.9883999495649988
58,17400,1,17400,0.0,0.0,23.0,0.0,268.3119692729767,300.3422579866658,12876.132853736734,0.9901651746311941
59,17700,1,17700,0.0,0.0,23.0,0.0,268.2898391323731,300.4138336872989,12918.763625950825,0.9934434497541305
60,18000,1,18000,0.0,0.0,23.0,0.0,268.27,300.4742636562677,1337.9503894879892,0.1028874038582777
61,18300,1,18300,0.0,0.0,23.0,0.0,268.25040019393595,296.38360340637433,108.21657562035207,0.00832177531206658
62,18600,1,18600,0.0,0.0,23.0,0.0,268.22948181259164,294.10150881784233,113.13551087582263,0.008700037826251424
63,18900,1,18900,0.0,0.0,23.0,0.0,268.2079367816092,293.05912049797837,103.29764036488153,0.007943512797881734
64,19200,1,19200,0.0,0.0,23.0,0.0,268.1864570266307,292.56188521669674,11897.264737898093,0.91489093430841
65,19500,1,19500,0.0,0.0,23.0,0.0,268.1657344732983,296.5168344506961,12790.871309308592,0.9836086243853246
66,19800,1,19800,0.0,0.0,23.0,0.0,268.14646104725415,298.59969669202275,12794.150599478899,0.9838607993947805
67,20100,1,20100,0.0,0.0,23.0,0.0,268.12932867414025,299.5373267632803,12782.673083882793,0.982978186861682
68,20400,1,20400,0.0,0.0,23.0,0.0,268.11502927959884,299.9611524606052,1073.9675307777375,0.08258731559702445
69,20700,1,20700,0.0,0.0,23.0,0.0,268.10425478927203,295.98504379743775,98.37870510941097,0.00756525028369689
70,21000,1,21000,0.0,0.0,23.0,0.0,268.0976971288018,293.84448364080333,98.37870510941097,0.00756525028369689
71,21300,1,21300,0.0,0.0,23.0,0.0,268.09604822383045,292.8664989194298,103.29764036488153,0.007943512797881734
72,21600,1,21600,0.0,0.0,23.0,0.0,268.09999999999997,292.400416826482,11674.273006316778,0.8977430336653649
73,21900,1,21900,0.0,0.0,23.0,0.0,268.10772019382466,296.29211455752966,12790.871309308592,0.9836086243853246
74,22200,1,22200,0.0,0.0,23.0,0.0,268.11681428893394,298.4268500637372,12823.66421101172,0.9861303744798896
75,22500,1,22500,0.0,0.0,23.0,0.0,268.127130831643,299.39932972191536,12863.015693055486,0.9891564745933684
76,22800,1,22800,0.0,0.0,23.0,0.0,268.13851836826683,299.85824393645265,1459.2841257895955,0.11221787920817047
77,23100,1,23100,0.0,0.0,23.0,0.0,268.1508254451206,296.0100998033714,101.6579952797246,0.007817425293153447
