index,seconds_of_day,day_of_year,timestamp,weaDat.weaBus.HGloHor,totalHeatingPower.y,weaBus.HDifHor,roomTempUpperSetpoint,thermalZone.TAir,weaBus.HDirNor,weaBus.TDryBul,u
0,0,1,0,0.0,4203.937203625941,0.0,24.0,293.15,0.0,271.82,0.9126213592233009
1,300,1,300,0.0,4562.299908052198,0.0,24.0,293.8592816429827,0.0,271.8280908161068,0.9904173496406518
2,600,1,600,0.0,4560.557463784323,0.0,24.0,294.3934413385831,0.0,271.8357342807924,0.9900390871264668
3,900,1,900,0.0,4564.623167076026,0.0,24.0,294.7134239723833,0.0,271.84298691860465,0.9909216996595639
4,1200,1,1200,0.0,519.2483918266917,0.0,24.0,294.91040341348855,0.0,271.84990525409125,0.11272222922708368
5,1500,1,1500,0.0,38.33377389324569,0.0,24.0,293.76643272472177,0.0,271.8565458118002,0.00832177531206658
6,1800,1,1800,0.0,40.076218161120494,0.0,24.0,292.94363186479103,0.0,271.86296511627904,0.008700037826251424
7,2100,1,2100,0.0,38.33377389324569,0.0,24.0,292.4597511857811,0.0,271.8692196920758,0.00832177531206658
8,2400,1,2400,0.0,4334.620523716551,0.0,24.0,292.1717888202493,0.0,271.8753660637381,0.9409910477871642
9,2700,1,2700,0.0,4597.148793409694,0.0,24.0,293.3467010655703,0.0,271.8814607558139,0.9979825999243487
10,3000,1,3000,0.0,4580.305165486899,0.0,24.0,294.121315374041,0.0,271.887560292851,0.9943260622872273
11,3300,1,3300,0.0,4546.617909641324,0.0,24.0,294.5755350449759,0.0,271.893721199397,0.9870129870129881
12,3600,1,3600,0.0,4546.617909641324,0.0,24.0,294.83869157497867,0.0,271.9,0.9870129870129881
13,3900,1,3900,0.0,4543.7138358615275,0.0,24.0,295.0031792197076,0.0,271.90602887294085,0.9863825494893455
14,4200,1,4200,0.0,4540.228947325779,0.0,24.0,295.1037103513355,0.0,271.911429869186,0.985626024460976
15,4500,1,4500,0.0,4523.385319402992,0.0,24.0,295.16840942003427,0.0,271.916244322311,0.9819694868238564
16,4800,1,4800,0.0,387.4034422241651,0.0,24.0,295.20857442820886,0.0,271.92051356589144,0.08410036565376383
17,5100,1,5100,0.0,33.10644108962128,0.0,24.0,293.94569884877893,0.0,271.9242789335029,0.007186987769512046
18,5400,1,5400,0.0,36.59132962537088,0.0,24.0,293.09070472331774,0.0,271.9275817587209,0.007943512797881734
19,5700,1,5700,0.0,34.84888535749608,0.0,24.0,292.58811793896786,0.0,271.9304633751211,0.00756525028369689
20,6000,1,6000,0.0,4139.466765714573,0.0,24.0,292.28844454253556,0.0,271.93296511627904,0.8986256461984615
21,6300,1,6300,0.0,4492.602137337206,0.0,24.0,293.3957861209321,0.0,271.9351283157703,0.975286849073258
22,6600,1,6600,0.0,4493.182952093159,0.0,24.0,294.15700937955995,0.0,271.9369943071705,0.9754129365779851
23,6900,1,6900,0.0,4482.72828648591,0.0,24.0,294.60828003365987,0.0,271.9386044240552,0.9731433614928761
24,7200,1,7200,0.0,4478.081768438246,0.0,24.0,294.8762492961777,0.0,271.94,0.9721346614550503
25,7500,1,7500,0.0,4474.596879902497,0.0,24.0,295.03904278444907,0.0,271.93760844713745,0.9713781364266807
26,7800,1,7800,0.0,4466.465473319084,0.0,24.0,295.13843014878535,0.0,271.9282494668635,0.9696129113604853
27,8100,1,8100,0.0,4460.657325759498,0.0,24.0,295.2005146920961,0.0,271.9125528266486,0.9683520363132019
28,8400,1,8400,0.0,4457.172437223749,0.0,24.0,295.2414951145626,0.0,271.8911482939632,0.9675955112848322
29,8700,1,8700,0.0,4475.758509414411,0.0,24.0,295.2705111118225,0.0,271.8646656362779,0.9716303114361367
30,9000,1,9000,0.0,4464.142214295248,0.0,24.0,295.29912070559095,0.0,271.83373462106294,0.9691085613415716
31,9300,1,9300,0.0,4475.758509414411,0.0,24.0,295.3179872216088,0.0,271.798985015789,0.9716303114361367
32,9600,1,9600,0.0,472.2023965940719,0.0,24.0,295.3383056219931,0.0,271.7610465879265,0.10250914134409286
33,9900,1,9900,0.0,37.172144381329176,0.0,24.0,294.1018604542713,0.0,271.72054910494586,0.008069600302610022
34,10200,1,10200,0.0,41.8186624289953,0.0,24.0,293.2359294566912,0.0,271.67812233431755,0.009078300340436269
35,10500,1,10500,0.0,41.237847673036995,0.0,24.0,292.72555944467564,0.0,271.63439604351214,0.00895221283570798
36,10800,1,10800,0.0,4245.175051298984,0.0,24.0,292.41873845537793,0.0,271.59,0.9215735720590101
37,11100,1,11100,0.0,4570.431314635611,0.0,24.0,293.5505086376969,0.0,271.535403277293,0.9921825747068471
38,11400,1,11400,0.0,4557.653390004526,0.0,24.0,294.31369144588786,0.0,271.46326913527696,0.9894086496028243
39,11700,1,11700,0.0,4560.557463784323,0.0,24.0,294.76110136419385,0.0,271.37751862098315,0.9900390871264668
40,12000,1,12000,0.0,4578.562721219024,0.0,24.0,295.0273841488863,0.0,271.2820727814428,0.9939477997730425
41,12300,1,12300,0.0,4585.532498290523,0.0,24.0,295.18956557190666,0.0,271.1808526636873,0.9954608498297818
42,12600,1,12600,0.0,4606.441829505021,0.0,24.0,295.2911196563702,0.0,271.0777793147478,1.0
43,12900,1,12900,0.0,4604.118570481193,0.0,24.0,295.3616367868296,0.0,270.97677378165565,0.9994956499810881
44,13200,1,13200,0.0,434.4494374567848,0.0,24.0,295.4048566330222,0.0,270.88175711144214,0.09431345353675463
45,13500,1,13500,0.0,37.172144381329176,0.0,24.0,294.12816857719383,0.0,270.7966503511385,0.008069600302610022
46,13800,1,13800,0.0,38.33377389324569,0.0,24.0,293.2480306262944,0.0,270.7253745477761,0.00832177531206658
47,14100,1,14100,0.0,38.914588649203985,0.0,24.0,292.7281322530048,0.0,270.67185074838613,0.008447862816794867
48,14400,1,14400,0.0,38.914588649203985,0.0,24.0,292.4171926847786,0.0,270.64,0.008447862816794867
49,14700,1,14700,0.0,38.33377389324569,0.0,24.0,292.22521153299874,0.0,270.62191008756844,0.00832177531206658
50,15000,1,15000,0.0,36.01051486941259,0.0,24.0,292.1081942691799,0.0,270.6068870779176,0.007817425293153447
51,15300,1,15300,0.0,35.42970011345438,0.0,24.0,292.0313990986165,0.0,270.59467944089124,0.007691337788425179
52,15600,1,15600,0.0,4201.033129846152,0.0,24.0,291.97831207023086,0.0,270.5850356463333,0.9119909216996601
53,15900,1,15900,0.0,4547.779539153239,0.0,24.0,293.24710160823565,0.0,270.5777041640877,0.9872651620224443
54,16200,1,16200,0.0,4556.491760492613,0.0,24.0,294.10074393601946,0.0,270.5724334639983,0.9891564745933685
55,16500,1,16500,0.0,4553.587686712824,0.0,24.0,294.60690377787023,0.0,270.568972015909,0.9885260370697275
56,16800,1,16800,0.0,4546.037094885363,0.0,24.0,294.90835412740245,0.0,270.56706828966367,0.9868868995082593
57,17100,1,17100,0.0,4553.006871956863,0.0,24.0,295.08772261052826,0.0,270.56647075510625,0.9883999495649987
58,17400,1,17400,0.0,4561.138278540276,0.0,24.0,295.1997882368696,0.0,270.5669278820805,0.990165174631194
59,17700,1,17700,0.0,4576.239462195196,0.0,24.0,295.27622590601396,0.0,270.5681881404305,0.9934434497541305
60,18000,1,18000,0.0,473.94484086194666,0.0,24.0,295.33091483432685,0.0,270.57,0.1028874038582777
61,18300,1,18300,0.0,38.33377389324569,0.0,24.0,294.085393241574,0.0,270.5730275376131,0.00832177531206658
62,18600,1,18600,0.0,40.076218161120494,0.0,24.0,293.21462795823436,0.0,270.5778463007044,0.008700037826251424
63,18900,1,18900,0.0,36.59132962537088,0.0,24.0,292.70177525365955,0.0,270.5840719650332,0.007943512797881734
64,19200,1,19200,0.0,4214.39186923319,0.0,24.0,292.39251183092904,0.0,270.59132020635917,0.91489093430841
65,19500,1,19500,0.0,4530.935911230452,0.0,24.0,293.5170181530662,0.0,270.5992067004417,0.9836086243853247
66,19800,1,19800,0.0,4532.097540742366,0.0,24.0,294.27450456940335,0.0,270.60734712304026,0.9838607993947807
67,20100,1,20100,0.09394733061218336,4528.031837450655,0.0842527777777778,24.0,294.7249522000355,0.04161634460547504,270.6153571499144,0.982978186861682
68,20400,1,20400,0.38033183927552594,380.43366515266587,0.3445555555555556,24.0,294.9937377457683,0.1614331723027375,270.6228524568235,0.08258731559702445
69,20700,1,20700,0.8659673012302167,34.84888535749608,0.7922250000000003,24.0,293.85946142422614,0.35190217391304346,270.6294487195272,0.00756525028369689
70,21000,1,21000,1.5576674917164444,34.84888535749608,1.4385777777777782,24.0,293.08471597643,0.6054750402576488,270.6347616137848,0.00756525028369689
71,21300,1,21300,2.4622461859743976,36.59132962537088,2.294930555555556,24.0,292.6263976025451,0.9146034621578099,270.63840681535595,0.007943512797881734
72,21600,1,21600,3.586517159244265,4135.401062422871,3.3726000000000007,24.0,292.35754111729676,1.2717391304347825,270.64,0.8977430336653649
73,21900,1,21900,4.937294186766235,4530.935911230452,4.682902777777779,24.0,293.4833725485341,1.6693337359098226,270.63423414074344,0.9836086243853247
74,22200,1,22200,6.5213910437805,4542.552206349614,6.237155555555556,24.0,294.27200477305456,2.0998389694041864,270.61739236799076,0.9861303744798895
75,22500,1,22500,8.345621505527243,4556.491760492613,8.046675,24.0,294.7463286042096,2.55570652173913,270.5914755935684,0.9891564745933685
76,22800,1,22800,10.416799347246656,516.9251328028582,10.12277777777778,24.0,295.0406433644211,3.0293880837359097,270.55848472930285,0.11221787920817047
77,23100,1,23100,12.741738344178929,36.01051486941259,12.476780555555557,24.0,293.96394502850006,3.51333534621578,270.5204206870206,0.007817425293153447
78,23400,1,23400,15.327252271564248,37.172144381329176,15.12,24.0,293.19645756297183,4.0,270.479284378548,0.008069600302610022
79,23700,1,23700,18.531738566503876,37.75295913728739,18.30241543434834,24.0,292.7677459187565,4.956661092530658,270.4370767157117,0.008195687807338292
80,24000,1,24000,22.610562894475724,4258.533790686021,22.188439963286903,24.0,292.5480085672441,6.732720178372352,270.3957986103381,0.92447358466776
81,24300,1,24300,27.41599137328496,4559.395834272401,26.66104092565598,24.0,293.78917301719065,9.143812709030101,270.35745097425365,0.9897869121170091
82,24600,1,24600,32.80029012073675,4554.749316224737,31.603185660295864,24.0,294.68467586362976,12.005574136008919,270.32403471928484,0.9887782120791835
83,24900,1,24900,38.61572525463626,4565.784796587947,36.897841506046866,24.0,295.3089610835874,15.133639910813825,270.2975507572581,0.9911738746690214
84,25200,1,25200,44.71456289278865,4573.91620317136,42.42797580174928,24.0,295.81272246463453,18.343645484949835,270.28,0.9929390997352168
85,25500,1,25500,50.94906915299909,4577.981906463071,48.07655588624339,24.0,296.2252083666158,21.451226309921964,270.2694717078659,0.9938217122683154
86,25800,1,25800,57.17151015307275,4593.083090117983,53.72654909836952,24.0,296.57108290417654,24.272017837235236,270.26349646702477,0.99709998739125
87,26100,1,26100,63.234152010814796,4594.244719629897,59.260922776967945,24.0,296.8773941309374,26.621655518394654,270.26323717802336,0.9973521624007061
88,26400,1,26400,68.98926084403038,4589.598201582234,64.56264426087897,24.0,297.1483122346354,28.31577480490525,270.2698567414083,0.9963434623628804
89,26700,1,26700,74.28910277052469,4598.310422921608,69.51468088894289,24.0,297.3881873764406,29.17001114827203,270.2845180577263,0.9982347749338046
90,27000,1,27000,78.98594390810288,4602.956940969271,74.0,24.0,297.59757395374106,29.0,270.308384027524,0.9992434749716304
91,27300,1,27300,83.30118351320954,4581.466794998821,78.20568361273081,24.0,297.76222102694584,28.124149256093702,270.3426175513482,0.994578237296685
92,27600,1,27600,87.52549366864017,4442.65206832479,82.36777210884354,24.0,297.88503028369246,27.01147515036404,270.3883815297455,0.9644433236666248
93,27900,1,27900,91.61504973172637,4418.257848574542,86.44267037172011,24.0,297.96049871879177,25.703525641025642,270.44683886326266,0.9591476484680367
94,28200,1,28200,95.52602705979969,4543.133021105575,90.38678328474248,24.0,298.05918551276284,24.24184868629313,270.51915245244635,0.9862564619846184
95,28500,1,28500,99.21460101019171,4545.456280129403,94.15651573129252,24.0,298.2184729129251,22.667992244381132,270.6064851978432,0.9867608120035305
96,28800,1,28800,102.63694694023403,4554.168501468776,97.70827259475219,24.0,298.3744570979169,21.023504273504273,270.71,0.9886521245744546
97,29100,1,29100,105.74924020725818,4557.072575248573,100.9984587585034,24.0,298.5279170852908,19.349932731877175,270.82678694626,0.9892825620980972
98,29400,1,29400,108.50765616859576,4563.4615375641115,103.98347910592808,24.0,298.67601142658725,17.68882557771446,270.9520896877269,0.9906695246501077
99,29700,1,29700,110.86837018157834,4565.203981831986,106.61973852040816,24.0,298.8172187970744,16.081730769230766,271.08430147058823,0.9910477871642925
100,30000,1,30000,112.7875576035375,4564.0423523200725,108.86364188532556,24.0,298.94927284161764,14.570196264640703,271.2218155410312,0.9907956121548366
101,30300,1,30300,114.22139379180479,4566.3656113439,110.6715940840622,24.0,299.0704468383003,13.195770022158902,271.3630251452433,0.9912999621737485
102,30600,1,30600,115.12605410371178,4568.688870367736,112.0,24.0,299.1806213887885,12.0,271.50632352941176,0.9918043121926622
103,30900,1,30900,115.01605322185121,4582.6284245107345,112.3257906138646,24.0,299.27633733251605,10.86763300999412,271.65010393972403,0.994830412306141
104,31200,1,31200,113.60500948437945,501.24313439198505,111.32381762228701,24.0,299.33333329777093,9.672986478542034,271.79275962236744,0.10881351658050688
105,31500,1,31500,111.14775373197354,37.75295913728739,109.24736698250729,24.0,297.95486683285907,8.441964285714285,271.9326838235294,0.008195687807338292
106,31800,1,31800,107.89911680531057,36.01051486941259,106.34972465176547,24.0,296.8595160487229,7.200470311581422,272.0682697893972,0.007817425293153447
107,32100,1,32100,104.11392954506758,37.172144381329176,102.8841765873016,24.0,296.0401585587798,5.9744084362139915,272.1979107661583,0.008069600302610022
108,32400,1,32400,100.04702279192165,36.59132962537088,99.10400874635569,24.0,295.402098841966,4.7896825396825395,272.32,0.007943512797881734
109,32700,1,32700,95.95322738654986,36.01051486941259,95.2625070861678,24.0,294.91221638761505,3.672196502057613,272.4383438431247,0.007817425293153447
110,33000,1,33000,92.08737416962924,33.68725584557957,91.61295756397797,24.0,294.5401652721271,2.647854203409759,272.55752979991485,0.007313075274240333
111,33300,1,33300,88.70429398183688,34.84888535749608,88.40864613702625,24.0,294.25622964330563,1.7425595238095255,272.6771228448276,0.00756525028369689
112,33600,1,33600,86.05881766384985,35.42970011345438,85.90285876255265,24.0,294.04132706908104,0.9822163433274564,272.7966879523201,0.007691337788425179
113,33900,1,33900,84.40577605634522,37.172144381329176,84.34888139779723,24.0,293.8805511789482,0.39272854203409935,272.9157900968497,0.008069600302610022
114,34200,1,34200,84.0,33.10644108962128,84.0,24.0,293.7630472285015,0.0,273.0339942528735,0.007186987769512046
115,34500,1,34500,84.32078034772161,34.84888535749608,84.35256370091896,24.0,293.6771239584101,0.0,273.15086539484884,0.00756525028369689
116,34800,1,34800,84.67695828554389,34.84888535749608,84.73370927318295,24.0,293.61666200799203,0.0,273.26596849723285,0.00756525028369689
117,35100,1,35100,85.06769015383365,33.10644108962128,85.14290413533834,24.0,293.5703819821435,0.0,273.37886853448276,0.007186987769512046
118,35400,1,35400,85.49213229295768,38.914588649203985,85.5796157059315,24.0,293.53517223969254,0.0,273.4891304810557,0.008447862816794867
119,35700,1,35700,85.94944104328277,34.26807060153779,86.04331140350877,24.0,293.50904831597524,0.0,273.5963193114091,0.007439162778968603
120,36000,1,36000,86.43877274517574,37.172144381329176,86.53345864661654,24.0,293.4856217548803,0.0,273.7,0.008069600302610022
121,36300,1,36300,86.9592837390034,34.26807060153779,87.04952485380117,24.0,293.46679691599877,0.0,273.8012961325605,0.007439162778968603
122,36600,1,36600,87.51013036513254,36.01051486941259,87.59097744360902,24.0,293.45017272158583,0.0,273.90169335560137,0.007817425293153447
123,36900,1,36900,88.09046896392996,40.076218161120494,88.15728383458647,24.0,293.4364317291874,0.0,274.001299734748,0.008700037826251424
124,37200,1,37200,88.69945587576248,4099.390547553453,88.74791144527987,24.0,293.42576930244024,0.0,274.1002233356256,0.8899256083722102
125,37500,1,37500,89.3362474409969,4454.26836344396,89.36232769423559,24.0,294.6892064113332,0.0,274.19857222385957,0.9669650737611913
126,37800,1,37800,90.0,4463.561399539287,90.0,24.0,295.5458102273688,0.0,274.29645446507516,0.9689824738368428
127,38100,1,38100,90.79073225289866,4474.016065146536,90.74984161793373,24.0,296.0584360723216,0.15775462962962963,274.3939781248976,0.9712520489219518
128,38400,1,38400,91.7738526074009,451.8738801355328,91.67007797270955,24.0,296.3699722883237,0.3564814814814815,274.4912512689524,0.09809607867860307
129,38700,1,38700,92.89660196524518,37.75295913728739,92.7141447368421,24.0,295.3060218593793,0.584375,274.5883819628647,0.008195687807338292
130,39000,1,39000,94.10622122817003,39.4954034051622,93.83547758284601,24.0,294.5562341025331,0.8296296296296297,274.68547827225984,0.008573950321523137
131,39300,1,39300,95.3499512979139,36.01051486941259,94.98751218323586,24.0,294.11881819060375,1.0804398148148147,274.7826482627632,0.007817425293153447
132,39600,1,39600,96.57503307621532,39.4954034051622,96.12368421052632,24.0,293.86271647835304,1.3249999999999997,274.88,0.008573950321523137
133,39900,1,39900,97.72870746481277,37.172144381329176,97.19742933723197,24.0,293.71567469345257,1.5515046296296298,274.97742389036785,0.008069600302610022
134,40200,1,40200,98.75821536544476,35.42970011345438,98.16218323586745,24.0,293.6294187628477,1.748148148148148,275.0746325876107,0.007691337788425179
135,40500,1,40500,99.61079767984975,34.84888535749608,98.97138157894737,24.0,293.57668162984265,1.9031249999999995,275.1714675283732,0.00756525028369689
136,40800,1,40800,100.23369530976628,35.42970011345438,99.57846003898635,24.0,293.54604751847717,2.0046296296296293,275.2677701493002,0.007691337788425179
